step,control_mode,phase,prev_phase,TotalTravelTime,AvgTravelTime,TotalTravelTime_Raw,AvgTravelTime_Raw,TotalWaitingTime,AvgWaitingTime,TotalCO2,AvgCO2,VehCount,AvgSpeed,AvgOccupancy,QueueLength,Throughput,SpeedStd,HaltRatio,det_occ_mean,det_occ_max,det_veh_sum,det_veh_mean,det_speed_mean,det_speed_min,n_detectors,d0_occ,d0_veh,d0_speed,d1_occ,d1_veh,d1_speed,d2_occ,d2_veh,d2_speed,d3_occ,d3_veh,d3_speed,d4_occ,d4_veh,d4_speed,d5_occ,d5_veh,d5_speed,d6_occ,d6_veh,d6_speed,d7_occ,d7_veh,d7_speed
0,random,0,0,227.71953252553763,29.194811862248415,200227.71953252555,25028.464941565693,17.0,1.8085106382978724,19530.926044195174,2077.7580898079973,9.4,5.941434005307611,0.0,3.2,0,4.803455897465721,0.3404255319148936,0.0,0.0,0.0,0.0,0.0,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,random,0,0,214.18112462427695,27.459118541573968,200214.18112462427,25026.772640578034,32.6,2.8596491228070176,22381.667898292304,1963.3042016045881,11.4,6.221552018993391,2.4305524267495926,4.2,5,4.707583006991219,0.3684210526315789,2.4305524267495926,10.587409856546515,1.0,0.125,3.286446566309321,0.0,8,7.959184046270025,0.4,8.290447602421045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.587409856546515,0.2,9.445180771779322,0.0,0.0,0.0,0.0,0.0,0.0,0.8978255111802014,0.4,8.5559441562742
2,random,0,0,395.6190144538101,56.51700206483002,233865.0843050323,29233.135538129038,54.2,4.442622950819672,22917.794218467265,1878.5077228251857,12.2,4.359526210175601,2.878506384134525,5.2,2,4.5816297130798915,0.4262295081967213,2.878506384134525,12.077737316588468,0.4,0.05,2.176481871641938,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,10.95031375648773,0.2,9.132158422470134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.077737316588468,0.2,8.279696550665372,0.0,0.0,0.0
3,random,0,0,186.15003544384427,26.59286220626347,1004019.8114153657,125502.47642692071,83.0,6.1940298507462686,26245.113525087876,1958.590561573722,13.4,4.641019839064298,1.1370961834336413,6.6,3,4.128801247783721,0.4925373134328358,1.1370961834336413,7.86488275142915,0.6000000000000001,0.07500000000000001,1.8718730948075721,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2318867160399805,0.4,9.205027374997737,0.0,0.0,0.0,7.86488275142915,0.2,5.76995738346284
4,random,2,0,509.9460345101996,67.09816243555258,57309.90148567296,7163.73768570912,77.8,5.0519480519480515,28496.9303675125,1850.450023864448,15.4,4.079050274362085,23.363990944965884,6.4,10,3.7941117931811066,0.4155844155844156,23.363990944965884,100.0,2.0,0.25,1.725524785088628,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,10.751925897370711,0.2,9.300659338105568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.16000166235636,0.8,4.503538942603455,100.0,1.0,0.0
5,random,2,2,334.7357317520287,42.914837404106244,200334.73573175207,25041.84196646901,110.0,7.333333333333333,29170.822440764692,1944.7214960509796,15.0,4.549551026814641,26.92330436542313,7.4,13,4.165279424165957,0.49333333333333335,26.923304365423135,100.0,2.6,0.325,2.1972342770313595,0.0,8,0.0,0.0,0.0,4.742826209820237,0.4,8.182564534060656,0.0,0.0,0.0,10.643608713564845,0.2,9.395309682190222,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0
6,random,2,2,615.0840036131495,85.42833383515966,551992.8970131383,68999.11212664229,148.8,8.857142857142858,29581.716779704624,1760.8164749824182,16.8,3.5458937944383306,25.41385520921324,9.2,11,3.8091637539027943,0.5476190476190477,25.41385520921324,100.0,2.2,0.275,1.0981243717949838,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3108416737059088,0.2,8.78499497435987,100.0,1.0,0.0,100.0,1.0,0.0
7,random,2,2,341.4633862533835,51.73687670505811,1003017.6713432942,125377.20891791178,197.8,10.75,32606.698913984892,1772.103201847005,18.4,2.627540658741145,26.865083773722347,10.8,14,2.3966688582057483,0.5869565217391305,26.865083773722347,100.0,2.8,0.35,2.2399108084384354,0.0,8,0.0,0.0,0.0,10.317743452705486,0.4,9.053688488062472,0.0,0.0,0.0,0.0,0.0,0.0,4.60292673707329,0.2,8.865597979445011,0.0,0.2,0.0,100.0,1.0,0.0,100.0,1.0,0.0
8,random,2,2,598.8527072404968,90.73525867280254,741888.9109699371,92736.11387124214,259.2,11.781818181818181,37506.92054269971,1704.8600246681683,22.0,2.045364101366082,25.874021248601547,14.4,13,2.0712930944626184,0.6545454545454545,25.87402124860155,100.0,2.6,0.325,1.1323447949602272,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,6.992169988812407,0.4,9.058758359681818,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0
9,random,0,2,801.9093665242283,100.23867081552854,801.9093665242283,100.23867081552854,288.8,13.495327102803738,38806.21924207805,1813.3747309382265,21.4,2.9909003303032153,27.8860248244937,12.0,12,2.406926789309943,0.5607476635514018,27.886024824493703,100.0,2.4,0.3,2.165909247042137,0.0,8,0.0,0.0,0.0,11.680122617966617,0.2,8.56155395545059,0.0,0.0,0.0,11.408075977983003,0.2,8.765720020886505,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0
10,random,0,0,296.09144644967375,42.29877806423911,152499.38299282274,19062.422874102842,351.0,18.09278350515464,35770.23090034408,1843.8263350692828,19.4,4.882089852361965,26.093105611309614,13.0,11,4.341955579866339,0.6701030927835051,26.09310561130961,100.0,2.2,0.275,1.1473724110401236,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.744844890476884,0.2,9.178979288320988,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0
11,random,0,0,797.2794169129177,128.59345434079316,1213213.3312355306,151651.66640444132,420.2,20.398058252427184,34503.23589632581,1674.9143638993112,20.6,4.550759773711066,27.989558238453117,15.6,16,5.430858041510611,0.7572815533980582,27.989558238453114,100.0,3.2,0.4,3.378119260608241,0.0,8,11.445662675491803,0.2,8.736934053991169,0.0,0.0,0.0,10.5395321906974,0.4,9.024316217191517,0.0,0.0,0.0,0.0,0.2,0.0,1.931271041435707,0.4,9.263703813683243,100.0,1.0,0.0,100.0,1.0,0.0
12,random,0,0,755.4721551155287,107.92459358793268,1000755.4721551152,125094.4340193894,497.0,22.59090909090909,37456.22975679468,1702.555898036122,22.0,3.596989476032914,25.0,16.2,10,4.948560712419696,0.7363636363636363,25.0,100.0,2.0,0.25,0.0,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0
13,random,0,0,753.2110801373695,104.6126500190791,206355.46766541255,25794.43345817657,579.0,22.976190476190474,43052.0483328436,1708.4146163826827,25.2,3.0627828408658133,25.0,17.6,10,3.7154090935613455,0.6984126984126984,25.0,100.0,2.0,0.25,0.0,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0
14,random,0,0,860.547911943319,107.56848899291488,860.547911943319,107.56848899291488,667.0,24.703703703703702,47072.14874673188,1743.4129165456252,27.0,4.456539952845967,29.853740664061235,18.0,15,4.392794901735829,0.6666666666666666,29.853740664061235,100.0,3.0,0.375,3.0893574846079614,0.0,8,26.589401278507125,0.4,6.232834582391825,0.0,0.0,0.0,10.566059629802567,0.2,9.464266103320162,1.6744644041801848,0.4,9.017759191151708,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0
15,random,0,0,555.5199048028126,102.87405644496528,960484.6356768319,120060.57945960399,763.6,27.868613138686133,44141.990745027826,1611.0215600375118,27.4,3.3740551291514294,44.174288861644584,21.0,20,4.640650199887389,0.7664233576642335,44.174288861644584,100.0,4.0,0.5,1.8121630008546779,0.0,8,100.0,1.0,0.0,49.32424883504723,0.6,5.616831605959799,0.0,0.0,0.0,0.0,0.0,0.0,4.070062058109443,0.4,8.880472400877624,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0
16,random,4,0,627.4749902201496,130.7239562958645,1722319.6787554473,215289.9598444309,474.0,16.458333333333332,47004.75124458906,1632.1094182148981,28.8,1.627719490927849,44.32045968043738,19.8,23,2.888870378580553,0.6875,44.32045968043738,100.0,4.6,0.575,2.3642710003419785,0.0,8,100.0,1.0,0.0,100.0,1.0,0.0,9.121353260090928,0.4,9.469992185570302,0.0,0.0,0.0,0.0,0.0,0.0,5.442324183408118,0.4,9.444175817165524,60.0,0.8,0.0,80.0,1.0,0.0
17,random,4,4,600.2967816136447,107.19585385957942,2400600.2967816144,300075.0370977018,254.2,8.888111888111888,50766.69025545211,1775.0590998409828,28.6,1.005255377421946,32.220691839234945,13.2,16,0.8947544989730414,0.46153846153846156,32.220691839234945,100.0,3.2,0.4,0.46436569704632025,0.0,8,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.80319309546121,0.6,1.7098280814157354,25.96234161841835,0.6,2.0050974949548266
18,random,4,4,354.8839142280301,57.23934100452098,1800354.8839142285,225044.36048927857,283.0,10.719696969696969,50688.01420000154,1920.0005378788462,26.4,1.8994293963036326,31.96693305226098,11.4,19,1.4094480006725718,0.4318181818181818,31.966933052260984,100.0,3.8,0.475,0.9905740495312302,0.0,8,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.217483776438826,0.8,3.807051641089613,24.517980641649046,1.0,4.1175407551602285
19,random,4,4,334.8496662972984,50.7347979238331,1012921.503339231,126615.18791740388,339.2,13.354330708661417,46703.71371590498,1838.7288864529519,25.4,2.290677761404486,30.269620602620716,12.2,20,1.5744029535464437,0.48031496062992124,30.26962060262072,100.0,4.0,0.5,4.680240516103671,0.0,8,100.0,1.0,0.0,100.0,1.0,0.0,1.3404975452982626,0.2,7.790298292356295,10.737420456319455,0.2,9.313223823804487,0.0,0.0,0.0,10.83721236478766,0.2,9.227465203590606,15.031741428212513,0.8,5.342887748140614,4.210093026347863,0.6,5.768049060937369
20,random,4,4,840.2623515226251,161.58891375435095,1013127.9871318247,126640.99839147809,411.8,14.81294964028777,41868.076271588965,1506.0459090499628,27.8,0.9062481735373499,57.96248651163296,18.0,25,1.0248090179106413,0.6474820143884892,57.96248651163296,100.0,5.0,0.625,0.722748090821241,0.0,8,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.69989209306368,1.0,5.781984726569928,100.0,1.0,0.0
21,random,1,4,1046.0730710429668,134.11193218499574,201046.07307104295,25130.75913388037,464.0,15.466666666666667,51694.68648411667,1723.1562161372224,30.0,1.6765358370652301,63.13214108075698,20.2,26,2.275524731417062,0.6733333333333333,63.13214108075698,100.0,5.2,0.65,1.156115375983063,0.0,8,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,5.057128646055844,0.2,9.248923007864503,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0
22,random,1,1,547.0632672991892,70.13631632040887,200547.06326729915,25068.382908412394,565.0,19.618055555555557,50284.428773304855,1745.9871101841964,28.8,2.5925734473622737,62.5,21.0,26,3.2205056476628813,0.7291666666666666,62.5,100.0,5.2,0.65,0.0,0.0,8,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0
23,random,1,1,864.4376247354063,130.97539768718278,210463.00054508116,26307.875068135145,673.4,22.00653594771242,47129.76123670401,1540.1882757092815,30.6,1.5704773484697683,72.54844446356458,23.4,30,1.8670639906885167,0.7647058823529411,72.54844446356458,100.0,6.0,0.75,0.9726352746995779,0.0,8,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,80.38755570851663,1.0,7.781082197596623,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0
24,random,1,1,1090.5311322820412,201.95020968185946,1618864.9660049947,202358.12075062434,800.2,23.674556213017752,54010.40335190834,1597.9409275712526,33.8,1.2575453452977083,76.38172980915492,27.0,31,1.8369309333307708,0.7988165680473372,76.38172980915492,100.0,6.2,0.775,1.1308288998669298,0.0,8,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,11.053838473239352,0.2,9.046631198935438,100.0,1.0,0.0,100.0,1.0,0.0
