step,control_mode,phase,prev_phase,TotalTravelTime,AvgTravelTime,TotalTravelTime_Raw,AvgTravelTime_Raw,TotalWaitingTime,AvgWaitingTime,TotalCO2,AvgCO2,VehCount,AvgSpeed,AvgOccupancy,QueueLength,Throughput,SpeedStd,HaltRatio,det_occ_mean,det_occ_max,det_veh_sum,det_veh_mean,det_speed_mean,det_speed_min,n_detectors,d0_occ,d0_veh,d0_speed,d1_occ,d1_veh,d1_speed,d2_occ,d2_veh,d2_speed,d3_occ,d3_veh,d3_speed,d4_occ,d4_veh,d4_speed,d5_occ,d5_veh,d5_speed,d6_occ,d6_veh,d6_speed
0,actuated,0,0,231.0398664918959,36.09997913935873,600231.0398664919,85747.29140949885,18.0,1.9148936170212767,20878.925536231625,2221.1622910884707,9.4,4.277215299256507,3.5955227461736934,2.4,5,2.696503267732789,0.2553191489361702,3.5955227461736934,11.555101916469255,1.0,0.14285714285714285,3.6717736393346265,0.0,7,0.0,0.0,0.0,9.439704183132278,0.4,8.811704214196652,0.0,0.0,0.0,11.555101916469255,0.2,8.654185893200301,4.173853123614322,0.4,8.23652536794543,0.0,0.0,0.0,0.0,0.0,0.0
1,actuated,0,0,222.4876033415936,34.763688022124,44188.62538746414,6312.660769637734,29.2,3.1739130434782608,18242.99738757876,1982.934498649865,9.2,3.7583378372901444,0.8379846348325211,2.6,1,2.3038077777296597,0.2826086956521739,0.8379846348325211,5.865892443827647,0.2,0.028571428571428574,0.7465620146324591,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.865892443827647,0.2,5.225934102427214
2,actuated,0,0,196.62975328907194,36.41291727575406,940459.9034238819,134351.41477484026,44.6,5.309523809523809,15975.222596734306,1901.812213896941,8.4,4.742060701548205,3.791918995425273,3.4,7,4.161701223437114,0.40476190476190477,3.791918995425273,11.31239074695742,1.4000000000000001,0.2,3.758157184264391,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,6.739603174082447,0.4,8.72014230657369,0.0,0.0,0.0,8.491439046937046,0.4,8.863988729100674,11.31239074695742,0.4,8.722969254176373,0.0,0.2,0.0
3,actuated,0,0,228.52428120587183,49.67919156649388,1153593.0339262153,164799.00484660218,56.2,7.594594594594595,13088.822530175798,1768.7598013751078,7.4,5.564298797634826,1.6739091767873657,4.6,4,5.885183152640675,0.6216216216216216,1.6739091767873657,9.303218989733466,0.8,0.1142857142857143,2.424387506196009,0.0,7,9.303218989733466,0.4,8.534647918213158,0.0,0.0,0.0,0.0,0.0,0.0,2.4141452477780945,0.4,8.436064625158904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,actuated,0,0,486.37274099688676,110.53925931747426,694327.9436801291,99189.70624001845,61.4,6.673913043478261,13729.58170145239,1492.3458371143902,9.2,4.080530360824886,0.0,6.4,0,5.885729996027767,0.6956521739130435,0.0,0.0,0.0,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,actuated,15,0,644.9536559038315,100.77400873497368,436894.6595918173,62413.52279883104,41.0,4.1,18477.631359128594,1847.7631359128595,10.0,3.3386710184037645,0.0,4.4,0,4.463038490388638,0.44,0.0,0.0,0.0,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,actuated,15,15,254.15050845601982,38.50765279636664,400254.15050845605,57179.16435835086,60.0,6.122448979591836,17808.846638279785,1817.2292488040598,9.8,4.603278991544497,1.0190115995951439,4.4,2,4.470465530041073,0.4489795918367347,1.0190115995951439,7.133081197166007,0.4,0.05714285714285715,1.2331351495480962,0.0,7,0.0,0.0,0.0,7.133081197166007,0.4,8.631946046836674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,actuated,15,15,216.60420397857607,36.10070066309601,137359.44497230375,19622.77785318625,81.2,6.766666666666667,22740.55313977337,1895.046094981114,12.0,2.5737382341550057,4.337707818044772,4.8,2,1.4555795491439854,0.4,4.337707818044772,19.11354613209369,0.4,0.05714285714285715,1.8583416968317619,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.25040859421972,0.2,8.888566060736531,19.11354613209369,0.2,4.119825817085802,0.0,0.0,0.0
8,actuated,15,15,315.3430052679355,63.0686010535871,1904147.765861268,272021.1094087526,107.8,8.292307692307693,22626.943433176188,1740.5341102443222,13.0,2.7224686205070054,13.206582908227022,6.2,9,2.4593746800266043,0.47692307692307695,13.206582908227022,40.0,2.0,0.2857142857142857,1.827756245909097,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.305958589035185,0.2,8.84489353224614,40.0,0.6,0.006012359329512138,20.0,0.6,0.0,21.140121768553968,0.6,3.943387829788029
9,actuated,15,15,454.9693160070212,75.82821933450353,1000454.9693160073,142922.13847371534,141.8,9.207792207792208,26220.02877758189,1702.5992712715513,15.4,2.4939157272208807,1.8036100624128235,8.6,3,2.5670230269860155,0.5584415584415584,1.8036100624128235,11.016069567128284,0.6000000000000001,0.08571428571428573,2.5082327238682782,0.0,7,11.016069567128284,0.2,9.07764782989369,0.0,0.0,0.0,0.0,0.0,0.0,1.6092008697614801,0.4,8.479981237184257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
