step,control_mode,phase,prev_phase,TotalTravelTime,AvgTravelTime,TotalTravelTime_Raw,AvgTravelTime_Raw,TotalWaitingTime,AvgWaitingTime,TotalCO2,AvgCO2,VehCount,AvgSpeed,AvgOccupancy,QueueLength,Throughput,SpeedStd,HaltRatio,det_occ_mean,det_occ_max,det_veh_sum,det_veh_mean,det_speed_mean,det_speed_min,n_detectors,d0_occ,d0_veh,d0_speed,d1_occ,d1_veh,d1_speed,d2_occ,d2_veh,d2_speed,d3_occ,d3_veh,d3_speed,d4_occ,d4_veh,d4_speed,d5_occ,d5_veh,d5_speed,d6_occ,d6_veh,d6_speed,d7_occ,d7_veh,d7_speed,d8_occ,d8_veh,d8_speed,d9_occ,d9_veh,d9_speed,d10_occ,d10_veh,d10_speed,d11_occ,d11_veh,d11_speed
0,random,0,0,817.4040806293053,71.70211233590398,3510.030213405257,292.50251778377145,169.4,3.30859375,87056.00459330597,1700.3125897130074,51.2,3.4920884406830575,28.966533362317364,22.4,26,3.376465407566937,0.4375,28.966533362317364,100.0,5.2,0.43333333333333335,2.3827737860394893,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,18.705688527228972,0.8,4.11337946726489,42.610178499000426,1.0,3.4557738233993396,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.177928521334763,0.2,8.94620141908538,24.911380445388716,0.4,6.707151936743826,50.19322435485549,0.6,5.370778785980434,0.0,0.2,0.0
1,random,0,0,905.6715388940072,92.4154631524497,340704.52648743434,28392.04387395286,307.8,5.807547169811321,85829.8586311964,1619.4312949282341,53.0,2.1551146174881244,51.14383054558783,32.8,37,3.227817348682062,0.6188679245283019,51.14383054558783,100.0,7.4,0.6166666666666667,2.346321658012504,0.0,12,86.68895058553005,1.0,5.78249870625676,1.67027844719712,0.4,8.356268127076325,100.0,1.0,0.0,13.323076278084898,0.8,5.713970113868648,100.0,1.0,0.0,100.0,1.0,0.0,12.043661236241974,0.2,8.303122948948317,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0
2,random,0,0,1505.0098668524463,160.10743264387725,4474602.176769922,372883.5147308268,496.4,9.091575091575091,91156.94352846616,1669.541090264948,54.6,2.4212725763000247,51.45180170406749,41.6,33,3.818670364048222,0.7619047619047619,51.451801704067485,100.0,6.6,0.5499999999999999,0.6306287231853004,0.0,12,100.0,1.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,17.421620448809847,0.6,7.567544678223605,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0
3,random,0,0,1190.8485072839246,114.50466416191583,3935483.135812866,327956.9279844055,707.2,12.10958904109589,98048.70669075959,1678.9162104582122,58.4,2.718485748764429,54.70110468364813,43.8,35,3.771768102304663,0.75,54.70110468364813,100.0,7.0,0.5833333333333334,1.9432932108971792,0.0,12,100.0,1.0,0.0,24.582659718202535,0.4,6.6773549302428385,100.0,1.0,0.0,19.677845923566792,0.4,8.413573744279685,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,12.152750562008237,0.2,8.228589856243627
4,random,16,0,1125.5921871342628,110.35217520924145,1006421.508050252,83868.45900418767,731.6,12.4,97639.90391717668,1654.9136257148589,59.0,2.45308563988825,54.25725570930806,39.4,36,3.6807743381548557,0.6677966101694915,54.25725570930806,100.0,7.199999999999999,0.6,0.8829383808731427,0.0,12,60.0,0.8,0.0,100.0,1.0,0.0,100.0,1.0,0.0,18.792965544034246,0.4,2.4612795664928857,100.0,1.0,0.0,60.0,0.8,0.0,12.294102967662468,0.2,8.133981003984827,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0
5,random,16,16,883.850020069217,90.18877755808336,1942050.9176602059,161837.57647168383,819.2,13.979522184300341,96058.2093933243,1639.2185903297661,58.6,2.5754836026231858,53.38687424243725,39.4,36,3.624200304353064,0.6723549488054608,53.38687424243725,100.0,7.2,0.6,1.4379141231263992,0.0,12,7.527693412936003,0.4,5.963336604620707,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,21.29458788293931,0.6,2.831546015648307,0.0,0.0,0.0,0.0,0.0,0.0,11.82020961337173,0.2,8.460086857247777,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0
6,random,16,16,1065.5104105641203,102.45292409270387,1408534.0206652763,117377.83505543969,942.6,16.03061224489796,99038.23327650802,1684.323695178708,58.8,2.261992936174197,52.390432874676186,40.6,36,3.4494676121307988,0.6904761904761905,52.390432874676186,100.0,7.2,0.6,1.0256907756316638,0.0,12,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,28.513224805377604,0.8,4.3407444994343525,0.17196969073665969,0.4,7.967544808145612,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0
7,random,16,16,832.3823034130822,92.48692260145359,3406831.2715276806,283902.60596064007,1112.2,17.881028938906752,101662.88864628994,1634.4515859532144,62.2,2.2490859856410834,54.04162485489129,42.6,38,3.4385935077360177,0.684887459807074,54.04162485489129,100.0,7.6,0.6333333333333333,1.4581471002845554,0.0,12,24.03072509424078,0.6,1.9662316408008336,19.942346684713357,0.4,3.2620994486487254,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,39.219065774070145,0.8,5.737376090461156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,65.30736070567116,0.8,6.532058023503949
8,random,16,16,1218.0430638499688,129.57904934574137,1778543.1956847415,148211.93297372846,1344.8,19.893491124260354,107205.24436067363,1585.8763958679533,67.6,1.4166995351472214,67.5984682318654,51.2,41,2.0485975316402563,0.757396449704142,67.5984682318654,100.0,8.2,0.6833333333333332,0.7452707425924244,0.0,12,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,11.181618782384817,0.2,8.943248911109093,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0
9,random,16,16,1217.1587994599615,135.2398666066624,2057099.2191336688,171424.93492780573,1622.0,22.465373961218837,113492.8883235992,1571.9236609916786,72.2,1.1507155418502073,66.98836030563324,59.2,41,1.6260347326706084,0.8199445983379502,66.98836030563324,100.0,8.2,0.6833333333333332,0.15410692479279609,0.0,12,3.8603236675987773,0.2,1.849283097513553,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0
