step,control_mode,phase,prev_phase,TotalTravelTime,AvgTravelTime,TotalTravelTime_Raw,AvgTravelTime_Raw,TotalWaitingTime,AvgWaitingTime,TotalCO2,AvgCO2,VehCount,AvgSpeed,AvgOccupancy,QueueLength,Throughput,SpeedStd,HaltRatio,det_occ_mean,det_occ_max,det_veh_sum,det_veh_mean,det_speed_mean,det_speed_min,n_detectors,d0_occ,d0_veh,d0_speed,d1_occ,d1_veh,d1_speed,d2_occ,d2_veh,d2_speed,d3_occ,d3_veh,d3_speed,d4_occ,d4_veh,d4_speed,d5_occ,d5_veh,d5_speed
0,random,3,0,299.3534725762023,51.612667685552125,566.9730758294384,94.49551263823973,47.6,2.087719298245614,37625.5301499988,1650.2425504385437,22.8,3.1487905706966473,31.492246788332068,6.6,16,2.091383452861134,0.2894736842105263,31.492246788332068,100.0,3.2,0.5333333333333333,2.820609092708075,0.0,6,2.4150045179516155,0.4,9.20651958677918,0.0,0.0,0.0,47.496361994626,0.8,4.124296782903985,39.04211421741479,0.8,3.5928381865652845,0.0,0.2,0.0,100.0,1.0,0.0
1,random,0,3,226.02561742250208,45.20512348450042,130612.23260030113,21768.705433383522,71.2,3.1785714285714284,37057.62624331008,1654.3583144334857,22.4,4.34365924077705,36.818227433672355,7.8,15,6.302377752229404,0.3482142857142857,36.81822743367235,100.0,3.0,0.5,1.4829542138303322,0.0,6,0.0,0.0,0.0,0.9093646020340884,0.4,8.897725282981993,60.0,0.8,0.0,60.0,0.8,0.0,0.0,0.0,0.0,100.0,1.0,0.0
2,random,0,0,349.0858423795414,62.33675756777526,400349.0858423795,66724.84764039658,108.0,4.864864864864865,39773.752191155065,1791.610459061039,22.2,5.015532092193454,26.621289895757247,8.6,11,6.83303921969646,0.38738738738738737,26.621289895757247,100.0,2.2,0.3666666666666667,0.6088415081635737,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,24.807896347815017,0.6,1.6910694224677136,34.91984302672847,0.6,1.9619796265137288,0.0,0.0,0.0,100.0,1.0,0.0
3,random,2,0,314.77385092257566,54.271353607340636,200314.7738509226,33385.795641820434,59.8,2.794392523364486,35126.96233356609,1641.4468380171068,21.4,5.488942010406189,26.942590404979445,8.2,12,6.102049563402227,0.38317757009345793,26.942590404979445,100.0,2.4,0.39999999999999997,1.342380808355186,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,46.979150439396165,1.0,3.7320013499735927,14.67639199048051,0.4,4.322283500157524,0.0,0.0,0.0,100.0,1.0,0.0
4,random,1,2,405.89282814570134,67.64880469095023,405.89282814570134,67.64880469095023,36.8,1.5081967213114753,39936.4613303381,1636.7402184564794,24.4,2.63409252271674,20.779868068754347,9.2,10,2.398206173966619,0.3770491803278688,20.779868068754343,100.0,2.0,0.3333333333333333,1.845256711450049,0.0,6,2.4826840156845265,0.4,9.448029074631634,0.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.19652439684154,0.6,1.62351119406866
5,random,2,1,373.3647785587847,62.22746309313078,373.3647785587847,62.22746309313078,59.2,2.3307086614173227,42839.0392769932,1686.5763494879213,25.4,2.4951619431453422,40.99380016880091,9.0,16,1.8243421741461845,0.3543307086614173,40.9938001688009,100.0,3.2,0.5333333333333333,2.0280116101073076,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,83.8634023243057,1.0,7.085671569229424,2.0993986884997184,0.4,5.082398091414421,60.0,0.8,0.0
6,random,2,2,287.4564044759121,47.90940074598535,287.4564044759121,47.90940074598535,100.2,4.10655737704918,41098.352791827885,1684.3587209765528,24.4,3.311349344625013,42.13342035085484,9.4,15,2.5264593535231348,0.38524590163934425,42.13342035085484,100.0,3.0,0.5,1.7296544509661285,0.0,6,0.0,0.0,0.0,11.352036461220223,0.2,8.80899214353396,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,41.44848564390884,0.8,1.5689345622628101
7,random,1,2,619.5905344267893,110.64116686192666,1149.662933885558,191.61048898092633,153.2,5.984375,41011.17050767853,1601.9988479561925,25.6,2.528601175657786,41.900772782715784,12.4,17,2.2558947413949335,0.484375,41.900772782715784,100.0,3.4,0.5666666666666667,2.1268919573440237,0.0,6,4.281865449806901,0.4,8.949075693357736,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,47.12277124648779,1.0,3.812276050706406
8,random,1,1,557.5768186674584,111.51536373349168,550655.0901329472,91775.8483554912,225.0,8.035714285714286,44830.34141929435,1601.0836221176555,28.0,1.6111444457313289,50.0,16.8,15,1.8523296530358158,0.6,50.0,100.0,3.0,0.5,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0
9,random,3,1,720.717342877081,138.59948901482326,800720.7173428771,133453.4528904795,319.6,10.444444444444445,47360.11797423493,1547.716273667808,30.6,1.683766361528722,50.0,21.4,15,1.9517215925488827,0.6993464052287581,50.0,100.0,3.0,0.5,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0
