step,control_mode,phase,prev_phase,TotalTravelTime,AvgTravelTime,TotalTravelTime_Raw,AvgTravelTime_Raw,TotalWaitingTime,AvgWaitingTime,TotalCO2,AvgCO2,VehCount,AvgSpeed,AvgOccupancy,QueueLength,Throughput,SpeedStd,HaltRatio,det_occ_mean,det_occ_max,det_veh_sum,det_veh_mean,det_speed_mean,det_speed_min,n_detectors,d0_occ,d0_veh,d0_speed,d1_occ,d1_veh,d1_speed,d2_occ,d2_veh,d2_speed,d3_occ,d3_veh,d3_speed,d4_occ,d4_veh,d4_speed,d5_occ,d5_veh,d5_speed
0,actuated,0,0,294.33926339585304,50.748148861353975,200294.33926339587,33382.38987723264,19.4,1.0,31733.66015583158,1635.7556781356484,19.4,2.5310064522972695,25.544987649388702,5.8,13,1.7725809215331152,0.29896907216494845,25.544987649388702,60.83738799923481,2.6,0.43333333333333335,1.9436712671439185,0.0,6,41.17579551020981,0.8,4.197149190354316,51.256742386887595,0.8,3.4035468943570426,0.0,0.0,0.0,60.83738799923481,1.0,4.061331518152151,0.0,0.0,0.0,0.0,0.0,0.0
1,actuated,0,0,330.300227268741,55.050037878123504,330.300227268741,55.050037878123504,68.6,3.2666666666666666,35301.90466321438,1681.0430792006846,21.0,2.0702414369686357,51.3323156879988,12.6,18,0.9269097216016244,0.6,51.33231568799881,100.0,3.6,0.6,2.4911464700665658,0.0,6,100.0,1.0,0.0,100.0,1.0,0.0,5.764793049832235,0.2,6.709389602728595,100.0,1.0,0.0,0.0,0.0,0.0,2.2291010781606246,0.4,8.237489217670799
2,actuated,0,0,797.0856214172397,132.84760356953996,797.0856214172397,132.84760356953996,141.2,5.8347107438016526,40082.383615671555,1656.2968436227916,24.2,1.9594083907928754,66.66666666666667,16.4,20,2.020674032514206,0.6776859504132231,66.66666666666667,100.0,4.0,0.6666666666666666,0.0,0.0,6,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,actuated,0,0,621.45160611496,103.57526768582666,621.45160611496,103.57526768582666,229.2,8.815384615384616,43448.08737777686,1671.0802837606484,26.0,1.581663525542127,68.88584501723035,18.8,21,1.2411428273400935,0.7230769230769231,68.88584501723035,100.0,4.2,0.7000000000000001,1.2517145262669847,0.0,6,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,13.31507010338214,0.2,7.510287157601908,0.0,0.0,0.0
4,actuated,0,0,780.3024752852369,134.53490953193742,2880.125574956964,480.020929159494,326.8,12.014705882352942,43516.85109358032,1599.8842313816294,27.2,1.2778124350500406,79.06880161072523,20.8,24,0.708599214713748,0.7647058823529411,79.06880161072522,100.0,4.8,0.7999999999999999,0.7459161062212822,0.0,6,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,74.4128096643513,0.8,4.475496637327693
5,actuated,11,0,1141.4481660717388,190.24136101195646,1141.4481660717388,190.24136101195646,171.8,6.7109375,43704.17972879145,1707.194520655916,25.6,1.1897593969853122,56.666666666666664,12.8,21,1.2263147435022115,0.5,56.666666666666664,100.0,4.2,0.7000000000000001,0.0,0.0,6,60.0,0.8,0.0,80.0,1.0,0.0,40.0,0.6,0.0,60.0,0.8,0.0,0.0,0.0,0.0,100.0,1.0,0.0
6,actuated,11,11,277.15166949835935,51.324383240436916,37140.34927715086,6190.0582128584765,86.6,3.7327586206896552,44145.88128631385,1902.8397106169764,23.2,1.896799559770966,39.64707781697484,5.4,18,1.0298015939910417,0.23275862068965517,39.64707781697484,100.0,3.6,0.6,2.627503228095262,0.0,6,39.07479149945573,0.6,2.2202701754117546,20.324147558487198,0.6,1.716625683189915,39.2556291440161,0.6,2.0993364698373247,26.40792902136127,0.6,1.9284565785494494,12.819969678528764,0.2,7.80033046158313,100.0,1.0,0.0
7,actuated,11,11,361.9401472559174,62.40347366481335,200455.2477974642,33409.20796624403,109.0,5.3431372549019605,42249.36533610302,2071.047320397207,20.4,3.018538956213432,27.725834436620005,6.0,15,1.7000115119402048,0.29411764705882354,27.725834436620005,100.0,3.0,0.5,2.00609433439096,0.0,6,23.52953409601298,1.0,3.9278222983721687,34.97983196097607,0.6,4.48360089539979,0.0,0.0,0.0,7.845640562730978,0.4,3.6251428125737997,0.0,0.0,0.0,100.0,1.0,0.0
8,actuated,11,11,343.8962536372536,57.3160422728756,343.8962536372536,57.3160422728756,140.0,7.0,36794.22064938456,1839.711032469228,20.0,3.184813932972818,29.449803150052578,8.0,13,1.9334883553962385,0.4,29.449803150052578,100.0,2.6,0.43333333333333335,3.9313669988812143,0.0,6,60.21695634404466,0.8,5.309372148339253,0.0,0.2,0.0,11.250854788105471,0.2,8.888213552069049,5.231007768165341,0.4,9.390616292878985,0.0,0.0,0.0,100.0,1.0,0.0
9,actuated,11,11,283.2770742716119,47.21284571193532,283.2770742716119,47.21284571193532,193.0,9.554455445544555,34954.228095357226,1730.407331453328,20.2,2.2693825800063983,35.1628109677506,12.4,11,0.8477779932411053,0.6138613861386139,35.1628109677506,100.0,2.2,0.3666666666666667,1.5183447589194305,0.0,6,100.0,1.0,0.0,10.97686580650361,0.2,9.110068553516584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0
