step,control_mode,phase,prev_phase,TotalTravelTime,AvgTravelTime,TotalTravelTime_Raw,AvgTravelTime_Raw,TotalWaitingTime,AvgWaitingTime,TotalCO2,AvgCO2,VehCount,AvgSpeed,AvgOccupancy,QueueLength,Throughput,SpeedStd,HaltRatio,det_occ_mean,det_occ_max,det_veh_sum,det_veh_mean,det_speed_mean,det_speed_min,n_detectors,d0_occ,d0_veh,d0_speed,d1_occ,d1_veh,d1_speed,d2_occ,d2_veh,d2_speed,d3_occ,d3_veh,d3_speed,d4_occ,d4_veh,d4_speed,d5_occ,d5_veh,d5_speed
0,random,0,0,585.6026686323955,100.96597735041303,1328.5401390761463,221.42335651269104,50.8,2.514851485148515,36050.042644146866,1784.655576442914,20.2,3.4363153778402094,21.46234771922271,9.2,9,2.872366740901544,0.45544554455445546,21.46234771922271,100.0,1.8,0.3,1.5569070497527717,0.0,6,0.0,0.0,0.0,8.774086315336262,0.2,9.34144229851663,20.0,0.4,0.0,0.0,0.2,0.0,100.0,1.0,0.0,0.0,0.0,0.0
1,random,3,0,186.28017933165276,38.80837069409433,207253.9785899882,34542.32976499803,105.2,5.422680412371134,33671.8796092219,1735.6638973825723,19.4,4.064863082629476,19.19775549087319,12.4,10,3.9620251674831954,0.6391752577319587,19.19775549087319,100.0,2.0,0.3333333333333333,3.0315872591764985,0.0,6,5.4100244133078945,0.4,8.74346853643656,0.0,0.2,0.0,9.776508531931256,0.4,9.44605501862243,0.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0
2,random,3,3,225.4878870445064,45.09757740890128,1308710.2519456602,218118.3753242767,170.6,8.616161616161616,33006.4293563526,1666.9913816339697,19.8,2.526385334901508,16.666666666666668,13.8,5,1.8566935421589248,0.696969696969697,16.666666666666668,100.0,1.0,0.16666666666666666,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0
3,random,2,3,366.65038759419224,65.4732834989629,1244.3787274240185,207.39645457066976,124.8,6.36734693877551,35864.723413857864,1829.8328272376461,19.6,3.7324307209338436,17.864185571770292,8.8,10,2.333014239615639,0.4489795918367347,17.864185571770292,60.0,2.0,0.3333333333333333,4.042852838629888,0.0,6,0.0,0.0,0.0,10.872851915302704,0.2,9.197218979802132,9.404375327109733,0.4,9.012297847215086,0.0,0.0,0.0,60.0,0.8,0.0,26.907886188209318,0.6,6.047600204762112
4,random,0,2,312.6355980554425,52.10593300924041,312.6355980554425,52.10593300924041,74.2,3.8247422680412373,33478.9669841687,1725.7199476375617,19.4,4.0155257789239585,13.192407338967437,7.8,6,3.306304920341486,0.4020618556701031,13.192407338967437,69.59993325800099,1.2000000000000002,0.20000000000000004,1.847219621704659,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.554510775803635,0.4,9.120441418047996,69.59993325800099,0.8,1.962876312179957,0.0,0.0,0.0
5,random,2,0,238.77175000359688,39.79529166726615,238.77175000359688,39.79529166726615,12.0,0.6896551724137931,32135.325636488804,1846.857795200506,17.4,5.489276603558774,11.620965694902358,2.4,8,4.408682582749872,0.13793103448275862,11.620965694902358,60.0,1.6,0.26666666666666666,2.9496141211595392,0.0,6,8.027480120740051,0.4,9.066725000552834,0.0,0.0,0.0,1.6983140486740922,0.4,8.630959726404399,0.0,0.0,0.0,60.0,0.8,0.0,0.0,0.0,0.0
6,random,1,2,193.54741593657516,38.70948318731503,26512.722217380924,4418.787036230154,4.6,0.26436781609195403,27025.13045709329,1553.1684170743272,17.4,4.505743882418539,15.12332284007916,2.4,7,4.649158312522363,0.13793103448275862,15.12332284007916,70.58928677614972,1.4000000000000001,0.23333333333333336,2.9046828471483237,0.0,6,0.0,0.0,0.0,4.592495543046198,0.4,8.980651132483036,0.0,0.0,0.0,0.0,0.0,0.0,70.58928677614972,0.8,2.019948487405781,15.558154721279038,0.2,6.427497463001125
7,random,0,1,331.38027814162257,63.726976565696646,239318.95390079342,39886.4923167989,1.8,0.10843373493975904,29422.16048731525,1772.419306464774,16.6,2.7896820183875124,6.710055052129178,1.4,4,2.544582632918121,0.08433734939759036,6.710055052129178,29.474523339378607,0.8,0.13333333333333333,1.728592594633615,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,10.785806973396461,0.2,8.713039634749292,0.0,0.0,0.0,29.474523339378607,0.6,1.6585159330523984,0.0,0.0,0.0
8,random,2,0,229.00567969311606,45.80113593862321,1000229.0056796931,166704.83427994885,12.4,0.7126436781609196,26451.07297192867,1520.1766075821072,17.4,3.172788590919252,18.4732989194553,4.6,7,2.766513353882576,0.26436781609195403,18.4732989194553,100.0,1.4,0.2333333333333333,1.5375446627226612,0.0,6,0.0,0.0,0.0,10.839793516731788,0.2,9.225267976335967,0.0,0.2,0.0,0.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0
9,random,3,2,467.0945545495036,77.84909242491726,467.0945545495036,77.84909242491726,34.8,1.7938144329896908,32345.49232151733,1667.293418634914,19.4,3.3651034072486143,17.218374255967415,7.0,7,2.9377946223322082,0.36082474226804123,17.218374255967415,100.0,1.4,0.2333333333333333,1.4884736852409939,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,3.3102455358044836,0.4,8.930842111445964
