step,control_mode,phase,prev_phase,TotalTravelTime,AvgTravelTime,TotalTravelTime_Raw,AvgTravelTime_Raw,TotalWaitingTime,AvgWaitingTime,TotalCO2,AvgCO2,VehCount,AvgSpeed,AvgOccupancy,QueueLength,Throughput,SpeedStd,HaltRatio,det_occ_mean,det_occ_max,det_veh_sum,det_veh_mean,det_speed_mean,det_speed_min,n_detectors,d0_occ,d0_veh,d0_speed,d1_occ,d1_veh,d1_speed,d2_occ,d2_veh,d2_speed,d3_occ,d3_veh,d3_speed,d4_occ,d4_veh,d4_speed,d5_occ,d5_veh,d5_speed
0,random,0,0,473.8431997649768,87.74874069721793,284553.2234331063,47425.53723885105,28.6,1.4444444444444444,36749.168606303516,1856.0186164799754,19.8,1.9621665722866282,21.324784577500395,4.4,12,1.2818599984105739,0.2222222222222222,21.324784577500395,45.4162680883266,2.4000000000000004,0.4000000000000001,2.659139968532663,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.95981442988369,0.6,7.793337372951212,45.4162680883266,1.0,3.9721499802196902,40.572624946792075,0.8,4.189352458025077
1,random,0,0,262.57819822591233,43.76303303765206,262.57819822591233,43.76303303765206,53.0,2.731958762886598,37641.216824035015,1940.268908455413,19.4,2.823677280977077,29.647821636871942,7.0,14,1.6400129104283654,0.36082474226804123,29.647821636871942,100.0,3.0,0.5,2.031865696767053,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.6,0.0008519032185981615,23.430421486247894,0.8,6.655388868628078,100.0,1.0,0.0,14.456508334983766,0.6,5.5349534087556425
2,random,0,0,370.5116146336957,61.751935772282614,370.5116146336957,61.751935772282614,75.8,3.86734693877551,36726.210611503695,1873.786255688964,19.6,3.66723293989101,34.48175271940949,7.6,15,2.7965859508241535,0.3877551020408163,34.48175271940949,100.0,3.0,0.5,2.6088816558553334,0.0,6,0.11767076022977108,0.4,8.923110811412334,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,6.772845556227196,0.6,6.730179123719667
3,random,0,0,346.06974003734683,57.67829000622447,346.06974003734683,57.67829000622447,103.8,5.641304347826087,32365.09927470549,1758.9727866687767,18.4,4.406265331679666,44.98122064713238,9.2,17,4.70209949695415,0.5,44.98122064713238,100.0,3.8,0.6333333333333333,2.5711319009940943,0.0,6,0.0,0.0,0.0,11.042671711901164,0.2,9.055779489688685,45.0323389673261,1.0,4.451229805639014,40.0,0.8,0.0,100.0,1.0,0.0,73.81231320356704,0.8,1.9197821106368662
4,random,0,0,312.9032205971506,53.94883113743976,200312.90322059713,33385.483870099524,148.2,7.336633663366337,35233.202037099276,1744.2179226286771,20.2,3.1829723982714175,37.745164592928546,11.0,13,3.7163426008148255,0.5445544554455446,37.745164592928546,100.0,2.6,0.43333333333333335,1.771538345239091,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,14.786617986540023,0.4,5.4452652382084885,11.684369571031255,0.2,5.183964833226056,100.0,1.0,0.0,100.0,1.0,0.0
5,random,2,0,330.88110504109756,63.6309817386726,213516.0678286994,35586.011304783235,206.8,9.754716981132075,35560.45627504958,1677.3800129740368,21.2,2.38496514090827,50.0,13.4,15,2.089528456089484,0.6320754716981132,50.0,100.0,3.0,0.5,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0
6,random,2,2,560.888013884316,93.481335647386,560.888013884316,93.481335647386,276.0,12.212389380530974,40485.39595849556,1791.3892017033434,22.6,3.963889386742142,51.92786183536024,14.4,18,3.5027621832623623,0.6371681415929203,51.92786183536024,100.0,3.6,0.6,2.9434963043158255,0.0,6,0.0,0.0,0.0,5.692347788724987,0.4,8.94728274596855,5.874823223436465,0.2,8.713695079926401,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0
7,random,2,2,443.6266186013437,73.93776976689061,443.6266186013437,73.93776976689061,348.6,14.525,40412.556124010545,1683.856505167106,24.0,4.748625464100965,51.36980670367459,15.6,18,4.865764927249192,0.65,51.36980670367459,100.0,3.6,0.6,1.4490575700066985,0.0,6,8.218840222047561,0.4,8.694345420040191,0.0,0.0,0.0,0.0,0.2,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0
8,random,2,2,529.2614804286446,91.25197938424908,200529.2614804287,33421.54358007145,432.2,17.56910569105691,41753.03781049579,1697.2779597762517,24.6,4.868873257747478,52.62331134744064,18.2,17,5.655307225509382,0.7398373983739838,52.62331134744064,100.0,3.4,0.5666666666666667,0.7272953650400487,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,15.739868084643831,0.4,4.363772190240292,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0
9,random,2,2,503.26479982107094,89.86871425376268,2159.3526350828524,359.8921058471421,524.6,18.735714285714284,43877.91558706456,1567.0684138237345,28.0,3.5785892535978467,50.58580538348016,20.4,17,4.821513704568796,0.7285714285714285,50.58580538348016,100.0,3.4,0.5666666666666667,1.4431024684881173,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,3.5148323008809257,0.4,8.658614810928704,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0
