step,control_mode,phase,prev_phase,TotalTravelTime,AvgTravelTime,TotalTravelTime_Raw,AvgTravelTime_Raw,TotalWaitingTime,AvgWaitingTime,TotalCO2,AvgCO2,VehCount,AvgSpeed,AvgOccupancy,QueueLength,Throughput,SpeedStd,HaltRatio,det_occ_mean,det_occ_max,det_veh_sum,det_veh_mean,det_speed_mean,det_speed_min,n_detectors,d0_occ,d0_veh,d0_speed,d1_occ,d1_veh,d1_speed,d2_occ,d2_veh,d2_speed,d3_occ,d3_veh,d3_speed
0,mixed_20,0,0,148.71637457234235,37.17909364308559,148.71637457234235,37.17909364308559,15.2,3.1666666666666665,8002.916637844658,1667.2742995509705,4.8,8.0112331372635,0.939838477762649,2.4,2,5.935390515331448,0.5,0.939838477762649,3.759353911050596,0.4,0.1,2.2804224917432294,0.0,4,3.759353911050596,0.4,9.121689966972918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,mixed_20,0,0,166.83831966479516,43.904820964419784,200166.83831966482,50041.709579916205,29.0,5.178571428571429,10902.264572738857,1946.8329594176532,5.6,6.224678857037693,2.734107963180108,3.2,1,5.75553381152336,0.5714285714285714,2.734107963180108,10.936431852720432,0.2,0.05,2.2859375284984984,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.936431852720432,0.2,9.143750113993994
2,mixed_20,0,0,352.03482497513244,92.64074341450853,200352.03482497513,50088.00870624378,44.6,5.868421052631579,13318.940494482711,1752.4921703266725,7.6,2.9241263761499647,0.0,4.0,0,3.815294422894595,0.5263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,mixed_20,0,0,229.94087153100514,57.485217882751286,229.94087153100514,57.485217882751286,64.2,7.133333333333334,16592.069602333617,1843.5632891481798,9.0,2.8472007372980084,17.83812469758388,4.2,4,2.0673859835124078,0.4666666666666667,17.83812469758388,71.35249879033552,0.8,0.2,1.278767428961652,0.0,4,71.35249879033552,0.8,5.115069715846608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,mixed_20,0,0,144.73753206150369,36.18438301537592,144.73753206150369,36.18438301537592,88.0,9.777777777777779,18008.67614979084,2000.964016643427,9.0,4.49380093101365,26.926295968759394,5.0,7,2.921886924430141,0.5555555555555556,26.92629596875939,100.0,1.4,0.35,2.298180237249472,0.0,4,100.0,1.0,0.0,7.705183875037562,0.4,9.192720948997888,0.0,0.0,0.0,0.0,0.0,0.0
5,mixed_20,0,0,115.70732106673987,34.031565019629376,43405.10332515583,10851.275831288958,114.2,14.275,12494.88308673336,1561.86038584167,8.0,6.029467708267328,45.95761877116004,5.6,11,5.37043440633767,0.7,45.95761877116004,100.0,2.2,0.55,3.2379647906614917,0.0,4,100.0,1.0,0.0,0.0,0.0,0.0,5.939720106499919,0.4,8.623657998163251,77.89075497814025,0.8,4.328201164482716
6,mixed_20,0,0,495.25975276026594,225.1180694364845,790938.3275181089,197734.58187952722,149.0,15.851063829787234,14022.46220831378,1491.7512987567852,9.4,3.6157770073446036,50.0,8.2,10,5.941136937275677,0.8723404255319149,50.0,100.0,2.0,0.5,0.0,0.0,4,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0
7,mixed_20,0,0,384.5129838389049,113.09205407026616,494851.4299522747,123712.85748806868,189.0,17.830188679245282,17912.860101539794,1689.8924624094145,10.6,3.892377421876895,50.0,8.2,10,5.780450451937208,0.7735849056603774,50.0,100.0,2.0,0.5,0.0,0.0,4,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0
8,mixed_20,0,0,242.4252287781459,60.60630719453648,242.4252287781459,60.60630719453648,229.0,20.087719298245613,19477.10105430052,1708.517636342151,11.4,4.518058983534673,50.0,8.2,10,5.424933671589774,0.7192982456140351,50.0,100.0,2.0,0.5,0.0,0.0,4,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0
9,mixed_20,0,0,428.55098647149106,119.0419406865253,200766.6070711728,50191.6517677932,271.0,21.171875,21372.35900841926,1669.7155475327545,12.8,2.120282693995109,50.0,9.0,10,2.9939752108849698,0.703125,50.0,100.0,2.0,0.5,0.0,0.0,4,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0
10,mixed_20,0,0,366.65544352956897,122.21848117652299,1240282.0778933067,310070.5194733267,319.0,24.53846153846154,21430.238526067922,1648.4798866206095,13.0,1.7237760739209609,52.19369561325082,10.0,12,1.6836685929425486,0.7692307692307693,52.19369561325081,100.0,2.4,0.6,2.4017376542091373,0.0,4,100.0,1.0,0.0,0.0,0.0,0.0,8.77478245300324,0.4,9.60695061683655,100.0,1.0,0.0
11,mixed_20,0,0,459.9917360953788,164.28276289120674,787829.9657828186,196957.49144570465,373.2,25.216216216216218,23529.66248821817,1589.8420600147413,14.8,1.7655048153424904,50.0,12.0,10,2.5535476126738854,0.8108108108108109,50.0,100.0,2.0,0.5,0.0,0.0,4,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0
12,mixed_20,0,0,510.8281655747992,141.89671265966643,200820.87027199336,50205.21756799834,433.0,27.40506329113924,27591.6184047363,1746.3049623250822,15.8,3.0775199639896553,52.810008851153746,12.2,11,4.002501152853995,0.7721518987341772,52.81000885115375,100.0,2.2,0.55,2.224192282324602,0.0,4,100.0,1.0,0.0,11.240035404615014,0.2,8.896769129298407,0.0,0.0,0.0,100.0,1.0,0.0
13,mixed_20,0,0,338.38169708645484,84.59542427161371,338.38169708645484,84.59542427161371,493.0,32.86666666666667,24521.546931389963,1634.7697954259975,15.0,4.527928268849605,51.49217831677362,12.0,11,5.460525047614821,0.8,51.49217831677362,100.0,2.2,0.55,1.5367781066499506,0.0,4,100.0,1.0,0.0,0.0,0.0,0.0,5.968713267094472,0.2,6.1471124265998025,100.0,1.0,0.0
