step,control_mode,phase,prev_phase,TotalTravelTime,AvgTravelTime,TotalTravelTime_Raw,AvgTravelTime_Raw,TotalWaitingTime,AvgWaitingTime,TotalCO2,AvgCO2,VehCount,AvgSpeed,AvgOccupancy,QueueLength,Throughput,SpeedStd,HaltRatio,det_occ_mean,det_occ_max,det_veh_sum,det_veh_mean,det_speed_mean,det_speed_min,n_detectors,d0_occ,d0_veh,d0_speed,d1_occ,d1_veh,d1_speed,d2_occ,d2_veh,d2_speed,d3_occ,d3_veh,d3_speed,d4_occ,d4_veh,d4_speed
0,random,0,0,443.2547541745131,88.65095083490262,443.2547541745131,88.65095083490262,215.4,5.917582417582418,60762.52293629364,1669.3000806674074,36.4,1.8304919007987923,61.51810480664237,13.6,20,0.9873692981631254,0.37362637362637363,61.518104806642384,100.0,4.0,0.8,2.4341876663198603,0.0,5,38.53661600887989,0.8,3.906536089921759,100.0,1.0,0.0,37.369834477940174,0.4,4.36848988622364,31.684073546391858,0.8,3.8959123554539046,100.0,1.0,0.0
1,random,0,0,608.8254966014501,121.76509932029003,608.8254966014501,121.76509932029003,271.2,7.290322580645161,64093.15694668988,1722.9343265239215,37.2,1.743392754361737,71.71578333646464,17.4,22,1.401484152949159,0.46774193548387094,71.71578333646465,100.0,4.4,0.8800000000000001,1.0809349728513373,0.0,5,18.578916682323268,0.8,5.404674864256687,40.0,0.6,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0
2,random,0,0,549.4942815304511,109.89885630609021,549.4942815304511,109.89885630609021,339.6,9.278688524590164,65741.65627852289,1796.2201168995327,36.6,1.9639050827219204,66.53666714212335,17.6,24,1.7762257856770969,0.4808743169398907,66.53666714212335,100.0,4.8,0.96,1.9990058490148936,0.0,5,11.04296634853199,1.0,6.648495344779489,21.640369362084755,0.8,3.346533900294979,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0
3,random,0,0,728.7506690797179,158.42405849559086,1940.258453787556,388.0516907575112,429.2,11.354497354497354,63062.910155956124,1668.3309565067757,37.8,1.9242764575359002,76.36318437709309,21.4,22,2.0064685104842153,0.5661375661375662,76.36318437709309,100.0,4.4,0.8800000000000001,2.5257579223347486,0.0,5,12.450228639566205,0.6,8.091786697424183,69.36569324589925,0.8,4.537002914249558,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0
4,random,0,0,775.5669686375988,155.11339372751976,775.5669686375988,155.11339372751976,548.4,14.207253886010363,63405.97006678587,1642.6417115747636,38.6,1.2491022580623465,77.28797650046772,26.6,23,1.3366542216553379,0.689119170984456,77.28797650046772,100.0,4.8,0.96,0.8520816413906769,0.0,5,46.439882502338605,1.0,4.260408206953384,40.0,0.8,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0
5,random,2,0,864.697600344929,172.93952006898581,864.697600344929,172.93952006898581,603.8,15.247474747474747,62806.78856305274,1586.0300142185035,39.6,1.169841321511571,69.78029136960782,24.6,21,1.2959860748184293,0.6212121212121212,69.78029136960782,100.0,4.2,0.8400000000000001,1.369877916153594,0.0,5,5.996445024740069,0.4,5.052360666680222,82.90501182329905,1.0,1.7970289140877482,100.0,1.0,0.0,60.0,0.8,0.0,100.0,1.0,0.0
6,random,2,2,785.6470572059602,178.55614936499094,5237.811843512951,1047.5623687025902,652.8,15.25233644859813,70422.44434100548,1645.3842135748944,42.8,1.2676149148809757,71.96310541296089,26.2,20,1.548327597451322,0.6121495327102804,71.96310541296089,100.0,4.0,0.8,2.040086169163198,0.0,5,0.4353255440526027,0.4,8.092438506614414,100.0,1.0,0.0,100.0,1.0,0.0,59.380201520751825,0.6,2.1079923392015756,100.0,1.0,0.0
7,random,2,2,820.2559708356973,178.31651539906466,2861.6635160442056,572.3327032088412,739.6,16.508928571428573,70372.34960916637,1570.8113752046065,44.8,1.300783027839342,84.19452267554901,26.6,23,1.5499074168537863,0.59375,84.19452267554902,100.0,4.6,0.9199999999999999,0.7260218660524693,0.0,5,20.97261337774512,0.6,3.6301093302623464,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0
8,random,2,2,945.483921914114,225.11521950336046,426904.7760242781,85380.95520485562,888.2,18.275720164609055,77665.67410569021,1598.0591379771647,48.6,1.4802229935209419,84.14515481049466,34.2,24,2.1775310298339146,0.7037037037037037,84.14515481049466,100.0,4.8,0.96,1.1764380470885623,0.0,5,20.725774052473298,0.8,5.8821902354428115,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0
9,random,2,2,1290.3116676712002,430.1038892237334,187545.77184933066,37509.15436986613,1073.0,21.374501992031874,77984.73858039935,1553.4808482151266,50.2,1.145480468323778,85.08309683866491,40.6,25,2.1746002907503073,0.8087649402390438,85.08309683866491,100.0,5.0,1.0,1.619259628909364,0.0,5,25.415484193324573,1.0,8.09629814454682,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0
