step,control_mode,phase,prev_phase,TotalTravelTime,AvgTravelTime,TotalTravelTime_Raw,AvgTravelTime_Raw,TotalWaitingTime,AvgWaitingTime,TotalCO2,AvgCO2,VehCount,AvgSpeed,AvgOccupancy,QueueLength,Throughput,SpeedStd,HaltRatio,det_occ_mean,det_occ_max,det_veh_sum,det_veh_mean,det_speed_mean,det_speed_min,n_detectors,d0_occ,d0_veh,d0_speed,d1_occ,d1_veh,d1_speed,d2_occ,d2_veh,d2_speed,d3_occ,d3_veh,d3_speed,d4_occ,d4_veh,d4_speed
0,mixed_20,0,0,184.32521586795318,40.070699101728955,400184.32521586807,80036.86504317362,0.0,0.0,8963.881162580898,2037.2457187683858,4.4,5.822966292834951,0.8606928912253125,0.6,2,5.298195994311141,0.13636363636363635,0.8606928912253125,4.303464456126562,0.4,0.08,1.6899063433893027,0.0,5,4.303464456126562,0.4,8.449531716946513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,mixed_20,0,0,139.52852253067672,27.905704506135343,139.52852253067672,27.905704506135343,2.0,0.4,10335.577378079906,2067.1154756159813,5.0,5.765677346079713,0.0,0.8,0,4.400573613987315,0.16,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,mixed_20,0,0,82.78692241354344,16.557384482708688,82.78692241354344,16.557384482708688,7.0,1.4,11450.010715372857,2290.0021430745714,5.0,7.532362852367609,2.1253760833182582,1.0,1,3.815250769709742,0.2,2.1253760833182582,10.626880416591291,0.2,0.04,1.88201986057685,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.626880416591291,0.2,9.41009930288425,0.0,0.0,0.0
3,mixed_20,0,0,63.30093975278371,17.583594375773252,529711.6310789135,105942.3262157827,15.6,2.7857142857142856,9395.146513638418,1677.704734578289,5.6,6.0535780881348815,4.448714382898572,2.6,5,5.432840654688224,0.4642857142857143,4.448714382898572,10.575201215478387,1.0,0.2,5.3610239083692495,0.0,5,3.1616152111286056,0.4,8.260155437979847,8.506755487885869,0.4,9.08887925380841,10.575201215478387,0.2,9.456084850057989,0.0,0.0,0.0,0.0,0.0,0.0
4,mixed_20,0,0,137.02923839321033,48.93901371186084,1732835.7660090863,346567.15320181724,32.0,5.714285714285714,9146.05691321061,1633.224448787609,5.6,4.200013601909404,0.0,4.0,0,6.062521131691143,0.7142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,mixed_20,2,0,269.27477182285446,58.53799387453358,400269.2747718228,80053.85495436456,42.0,6.0,13608.112678621623,1944.016096945946,7.0,4.13856705870344,0.0,3.4,0,4.972844997192419,0.4857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,mixed_20,2,2,147.1355981257699,35.03228526804045,203170.96280500785,40634.19256100157,57.6,7.783783783783784,13543.690892395698,1830.2284989723914,7.4,4.233327899033821,16.178761039790174,3.6,5,4.080109041812999,0.4864864864864865,16.178761039790174,80.89380519895087,1.0,0.2,1.5782223743830248,0.0,5,80.89380519895087,1.0,7.891111871915124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,mixed_20,2,2,303.0142606419675,65.87266535694945,208886.1750990068,41777.23501980136,77.0,8.75,17766.393744063123,2018.9083800071733,8.8,4.23802721686542,20.337788558411717,4.2,7,3.055185264081808,0.4772727272727273,20.337788558411717,100.0,1.4,0.27999999999999997,1.7450944610126318,0.0,5,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.688942792058583,0.4,8.725472305063159
8,mixed_20,2,2,368.2090874479628,87.66883034475305,275678.7012312139,55135.740246242785,98.8,10.977777777777778,15053.57963114923,1672.619959016581,9.0,3.9253717364732466,23.2113431066781,5.2,8,4.529318001005128,0.5777777777777777,23.2113431066781,100.0,1.5999999999999999,0.31999999999999995,3.5648718857702724,0.0,5,100.0,1.0,0.0,4.694852616347021,0.4,9.022985857445748,0.0,0.0,0.0,11.361862917043482,0.2,8.801373571405614,0.0,0.0,0.0
9,mixed_20,2,2,284.8750224411532,59.348963008573584,200284.87502244115,40056.97500448823,128.0,12.8,18783.17551814047,1878.317551814047,10.0,5.032751120553139,22.204864766674405,6.2,6,5.192648842133748,0.62,22.204864766674405,100.0,1.2,0.24,1.814170220531573,0.0,5,100.0,1.0,0.0,0.0,0.0,0.0,11.024323833372023,0.2,9.070851102657866,0.0,0.0,0.0,0.0,0.0,0.0
10,mixed_20,2,2,296.90531017607975,74.22632754401994,402341.11889788916,80468.22377957783,159.2,14.472727272727273,18922.719004915707,1720.2471822650643,11.0,3.0562400668163123,20.0,7.2,5,4.412687626001137,0.6545454545454545,20.0,100.0,1.0,0.2,0.0,0.0,5,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,mixed_20,2,2,481.8658802653654,96.37317605307308,481.8658802653654,96.37317605307308,194.0,15.901639344262295,22551.28258160019,1848.4657853770645,12.2,2.6044185136293527,27.377233401598346,7.2,7,1.434424088991468,0.5901639344262295,27.377233401598346,100.0,1.4,0.27999999999999997,0.8388325145990402,0.0,5,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.88616700799173,0.4,4.194162572995201,0.0,0.0,0.0
12,mixed_20,2,2,461.261768312371,109.82423055056451,41277.902456899676,8255.580491379935,231.2,17.0,24172.992920863187,1777.4259500634698,13.6,3.163574560838255,41.85735244122623,8.2,12,2.864599889400191,0.6029411764705882,41.857352441226226,100.0,2.4,0.48,1.7792621971853078,0.0,5,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,9.28676220613113,0.4,8.896310985926538
13,mixed_20,2,2,245.43671648004948,61.35917912001237,620330.6192467816,124066.12384935631,275.2,20.53731343283582,23236.719045756385,1734.0835108773422,13.4,4.526921721589477,44.27485517860634,9.2,13,5.05312139925695,0.6865671641791045,44.274855178606344,100.0,2.5999999999999996,0.5199999999999999,3.6411961334011935,0.0,5,100.0,1.0,0.0,10.346677061405103,0.4,9.137823443766683,11.02759883162662,0.2,9.068157223239282,100.0,1.0,0.0,0.0,0.0,0.0
14,mixed_20,2,2,186.77356500886918,54.93340147319682,1202717.1675576523,240543.43351153046,324.2,26.57377049180328,19051.29431783961,1561.581501462263,12.2,5.43513557501415,40.0,10.4,10,6.37508973479728,0.8524590163934426,40.0,100.0,2.0,0.4,0.0,0.0,5,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0
15,mixed_20,2,2,280.5130887666878,93.50436292222928,1887362.5307426087,377472.50614852173,378.0,27.794117647058822,21212.283084174036,1559.726697365738,13.6,3.4676139084243487,49.18949346111423,11.2,13,5.305370980139735,0.8235294117647058,49.18949346111424,100.0,2.6,0.52,1.2196913414487445,0.0,5,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,45.947467305571195,0.6,6.098456707243723
16,mixed_20,2,2,303.69184143732457,108.46137194190163,1904921.9968065463,380984.39936130925,436.0,30.27777777777778,23790.98709971816,1652.1518819248722,14.4,2.7761622258881093,60.0,12.2,15,4.550396591365691,0.8472222222222222,60.0,100.0,3.0,0.6,0.0,0.0,5,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0
