step,control_mode,phase,prev_phase,TotalTravelTime,AvgTravelTime,TotalTravelTime_Raw,AvgTravelTime_Raw,TotalWaitingTime,AvgWaitingTime,TotalCO2,AvgCO2,VehCount,AvgSpeed,AvgOccupancy,QueueLength,Throughput,SpeedStd,HaltRatio,det_occ_mean,det_occ_max,det_veh_sum,det_veh_mean,det_speed_mean,det_speed_min,n_detectors,d0_occ,d0_veh,d0_speed,d1_occ,d1_veh,d1_speed,d2_occ,d2_veh,d2_speed,d3_occ,d3_veh,d3_speed,d4_occ,d4_veh,d4_speed,d5_occ,d5_veh,d5_speed,d6_occ,d6_veh,d6_speed,d7_occ,d7_veh,d7_speed,d8_occ,d8_veh,d8_speed,d9_occ,d9_veh,d9_speed,d10_occ,d10_veh,d10_speed
0,random,2,0,951.323726438135,105.7026362709039,1737331.4171981676,157939.21974528796,190.8,1.9916492693110648,160446.2447247225,1674.804224683951,95.8,2.0140422794465223,34.67670475272288,31.0,28,1.9159426997836841,0.3235908141962422,34.676704752722884,100.0,5.6000000000000005,0.509090909090909,3.370548612976134,0.0,11,8.873971461678991,0.4,10.147055592591963,0.0,0.0,0.0,8.57632496393876,0.2,11.660005937330299,32.90883840886096,0.8,4.119648494005769,67.15228007233435,0.8,3.1175031701009934,100.0,1.0,0.0,22.771299639730103,0.6,3.883961964960462,41.161037733408534,0.8,4.147859583747988,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,random,2,2,998.2805596081747,110.92006217868608,2000998.2805596082,181908.93459632804,172.8,1.7454545454545454,160047.84721864946,1616.6449214004997,99.0,1.6457528912426098,46.9425479833477,32.8,29,1.4184280217334349,0.33131313131313134,46.9425479833477,100.0,5.8,0.5272727272727272,1.3867939622306744,0.0,11,5.007863913126869,0.2,6.452043689592344,11.360163903697753,0.2,8.802689894945074,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,60.0,0.8,0.0,100.0,1.0,0.0,100.0,1.0,0.0,40.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,random,1,2,986.7432252766284,109.63813614184761,2000986.7432252765,181907.8857477524,298.2,2.9466403162055337,155319.6456046679,1534.779106765493,101.2,1.3630030733438865,50.439194961715906,42.4,32,1.2060359812541566,0.4189723320158103,50.439194961715906,100.0,6.3999999999999995,0.5818181818181818,0.3729513116926522,0.0,11,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,21.53296675090246,0.6,1.5854048092666897,100.0,1.0,0.0,100.0,1.0,0.0,33.298177827972495,0.8,2.5170596193524846,0.0,0.0,0.0,0.0,0.0,0.0
3,random,2,1,1521.442828497662,169.0492031664069,2001521.4428284976,181956.4948025907,527.2,5.0789980732177264,166836.20550266822,1607.2852167887113,103.8,1.1086889614222026,56.060570794052644,57.2,36,1.0740946894795675,0.5510597302504817,56.06057079405264,100.0,7.199999999999999,0.6545454545454545,1.8878135771538824,0.0,11,100.0,1.0,0.0,57.6940744475732,0.6,4.320542484296438,12.294935731376881,0.2,8.133430071114429,100.0,1.0,0.0,100.0,1.0,0.0,24.571476191690067,0.6,4.0550186897354275,100.0,1.0,0.0,100.0,1.0,0.0,22.105792363938974,0.8,4.256958103546412,0.0,0.0,0.0,0.0,0.0,0.0
4,random,2,2,2607.4679893936236,296.3031806129118,2007860.821623496,182532.80196577238,831.0,7.975047984644914,173977.62527198863,1669.6509143185087,104.2,0.9747091797840316,56.85505862750758,66.6,38,1.0150728863862073,0.6391554702495201,56.85505862750757,100.0,7.6,0.6909090909090909,1.0608529342391964,0.0,11,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,6.335245888897418,0.8,5.759337031487261,100.0,1.0,0.0,100.0,1.0,0.0,19.070399013685915,0.8,5.910045245143898,0.0,0.0,0.0,0.0,0.0,0.0
5,random,1,2,1916.6516957759748,259.00698591567226,2009120.733418032,182647.33940163927,1174.4,11.058380414312618,180535.19112029934,1699.9547186468865,106.2,1.323108153677268,59.975052559656326,73.2,37,1.674999346420772,0.6892655367231638,59.975052559656326,100.0,7.3999999999999995,0.6727272727272727,1.8552512844271087,0.0,11,100.0,1.0,0.0,100.0,1.0,0.0,5.36986238605607,0.2,6.20988596194114,100.0,1.0,0.0,100.0,1.0,0.0,27.487859330644255,0.6,7.2759531173842635,100.0,1.0,0.0,100.0,1.0,0.0,26.867856439519358,0.6,6.921925049372793,0.0,0.0,0.0,0.0,0.0,0.0
6,random,0,1,1871.783144570562,246.28725586454763,2004658.8808174855,182241.71643795323,1208.4,11.464895635673624,179380.9756925116,1701.9067902515333,105.4,1.5086588956141,54.00474168662031,68.2,40,1.847176561601684,0.6470588235294118,54.00474168662031,100.0,7.999999999999999,0.7272727272727273,1.2937065310401012,0.0,11,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,60.0,0.8,0.0,60.0,0.8,0.0,27.80102636457798,0.8,7.2253389397342564,60.0,0.8,0.0,60.0,0.8,0.0,26.25113218824538,1.0,7.005432901706858,0.0,0.0,0.0,0.0,0.0,0.0
7,random,2,0,1966.5241727812117,218.5026858645791,2001966.5241727815,181996.95674298014,1069.4,9.793040293040294,171101.2113053487,1566.86090938964,109.2,1.1598901287298153,68.94834343726122,63.6,41,1.261322518610079,0.5824175824175825,68.94834343726122,100.0,8.2,0.7454545454545454,0.6354535192432414,0.0,11,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,63.99263110377149,0.8,1.7325681730682438,63.058061127107976,0.8,1.6960492733388568,100.0,1.0,0.0,66.65473169722588,0.8,1.832044749237604,64.72635388176798,0.8,1.7293265160309508,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,random,3,2,2215.267345012914,226.04768826662388,1202215.2673450129,109292.29703136481,882.0,7.875,171534.58091248132,1531.5587581471545,112.0,0.8071262466449806,85.45454545454545,66.6,47,0.7413375628782043,0.5946428571428571,85.45454545454545,100.0,9.399999999999999,0.8545454545454544,0.0,0.0,11,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,20.0,0.2,0.0,20.0,0.2,0.0
9,random,5,3,2127.100541631707,193.37277651197337,2127.100541631707,193.37277651197337,394.6,3.5295169946332736,173491.9128731932,1551.8060185437675,111.8,1.0735556742381125,67.39057615597656,54.8,43,0.7873375026474382,0.49016100178890876,67.39057615597656,100.0,8.6,0.7818181818181817,0.35410964783379306,0.0,11,34.51017659392846,0.6,2.204087257568268,26.786161121813734,0.6,1.6911188686034555,40.0,0.6,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,20.0,0.4,0.0,20.0,0.4,0.0
