step,control_mode,phase,prev_phase,TotalTravelTime,AvgTravelTime,TotalTravelTime_Raw,AvgTravelTime_Raw,TotalWaitingTime,AvgWaitingTime,TotalCO2,AvgCO2,VehCount,AvgSpeed,AvgOccupancy,QueueLength,Throughput,SpeedStd,HaltRatio,det_occ_mean,det_occ_max,det_veh_sum,det_veh_mean,det_speed_mean,det_speed_min,n_detectors,d0_occ,d0_veh,d0_speed,d1_occ,d1_veh,d1_speed,d2_occ,d2_veh,d2_speed,d3_occ,d3_veh,d3_speed,d4_occ,d4_veh,d4_speed,d5_occ,d5_veh,d5_speed
0,random,0,0,471.8385375281744,78.63975625469574,471.8385375281744,78.63975625469574,70.2,1.5739910313901346,80513.49001993783,1805.2352022407583,44.6,1.7694622536045792,43.78627216627024,12.0,22,0.8397110446244583,0.26905829596412556,43.78627216627024,100.0,4.3999999999999995,0.7333333333333333,3.6770020843362077,0.0,6,25.89307979400786,0.6,3.9956828573635974,100.0,1.0,0.0,24.422019720539936,0.4,6.576666443052457,79.92317135886935,0.8,3.4420529058400424,23.616811909054434,0.8,4.044644738209203,8.862550215149838,0.8,4.002965561551948
1,random,3,0,386.33018072226685,68.98753227183337,1009.1645355249242,168.19408925415402,104.2,2.4009216589861753,78100.05394392966,1799.5404134546004,43.4,2.2070782825788835,68.1203242682074,14.8,24,1.268487160882359,0.34101382488479265,68.1203242682074,100.0,4.8,0.7999999999999999,2.494499170283442,0.0,6,54.83650498595125,0.8,4.19526099415547,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,29.89023344800472,0.4,5.767593704851647,23.995207175288442,0.6,5.004140322693534
2,random,0,3,255.20470904104346,51.04094180820869,11613.24137900973,1935.5402298349552,183.2,4.201834862385321,75701.73255801221,1736.2782696791794,43.6,2.203314917818693,62.58583148930029,18.4,26,1.6500808177782356,0.42201834862385323,62.58583148930029,100.0,5.2,0.8666666666666667,1.9427774437818879,0.0,6,35.46724262109905,0.6,2.1193798100659382,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,14.201741407992188,0.8,6.7236822530837,25.846004906710505,0.8,2.813602599541689
3,random,1,0,477.1512496927027,91.75985571013514,138138.37047890187,23023.061746483643,242.0,5.307017543859649,75387.10432797973,1653.2259721048185,45.6,1.8436150252963195,77.73003363621949,21.4,28,1.4254079336251646,0.4692982456140351,77.73003363621949,100.0,5.6,0.9333333333333332,2.4231592385675804,0.0,6,58.834924597854865,0.8,3.630916206039557,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,30.448239628798888,1.0,6.919818905801431,77.09703759066315,0.8,3.9882203195644945
4,random,0,1,612.8701025070843,102.14501708451405,612.8701025070843,102.14501708451405,111.2,2.417391304347826,75317.10828988565,1637.3284410844708,46.0,1.4078447599277593,69.11707014481787,12.6,26,0.7251317341460202,0.27391304347826084,69.11707014481787,100.0,5.2,0.8666666666666667,0.3716544015889301,0.0,6,80.0,1.0,0.0,60.0,0.8,0.0,34.70242086890721,0.6,2.2299264095335807,100.0,1.0,0.0,80.0,1.0,0.0,60.0,0.8,0.0
5,random,1,0,589.2690300912587,98.2115050152098,589.2690300912587,98.2115050152098,59.8,1.2154471544715446,75179.14824720194,1528.0314684390637,49.2,1.3112583076751487,77.06083158362158,12.8,25,0.6812494274541453,0.2601626016260163,77.06083158362158,100.0,5.0,0.8333333333333334,1.1754749929895674,0.0,6,59.76301943307618,0.6,2.0385424702413526,86.46407908237336,1.0,2.1710096988881835,100.0,1.0,0.0,100.0,1.0,0.0,53.6521330084085,0.6,1.2932992401883772,62.4857579778714,0.8,1.549998548619492
6,random,0,1,618.6011157933385,103.10018596555642,618.6011157933385,103.10018596555642,22.8,0.4418604651162791,81827.43134576849,1585.802933057529,51.6,1.034847859570599,77.18331521262665,10.4,27,0.43624096632468,0.20155038759689922,77.18331521262665,100.0,5.4,0.9,0.24499687084135915,0.0,6,80.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,3.0998912757598873,0.4,1.469981225048155,80.0,1.0,0.0,100.0,1.0,0.0
7,random,2,0,636.9654561097374,106.16090935162289,636.9654561097374,106.16090935162289,32.2,0.5962962962962963,82784.98052030258,1533.055194820418,54.0,1.0999294737639917,52.19164629504112,10.2,19,0.5511797879602454,0.18888888888888888,52.19164629504112,100.0,3.8,0.6333333333333333,1.2456288901491928,0.0,6,58.415787007689346,0.6,2.101064322435433,3.427006232165013,0.4,1.5520040593248792,100.0,1.0,0.0,100.0,1.0,0.0,39.12044051012572,0.4,1.9923171586044495,12.186644020266613,0.4,1.8283878005303946
8,random,2,2,779.8010354193916,129.96683923656528,779.8010354193916,129.96683923656528,59.4,1.0494699646643109,87159.18908870206,1539.915001567174,56.6,0.9181688884526967,75.22066604964976,16.6,26,0.6423891727718838,0.29328621908127206,75.22066604964976,100.0,5.2,0.8666666666666667,0.5392918143369315,0.0,6,100.0,1.0,0.0,100.0,1.0,0.0,40.0,0.6,0.0,60.0,0.8,0.0,51.32399629789859,0.8,3.2357508860215893,100.0,1.0,0.0
9,random,3,2,1015.3343117077744,169.22238528462907,1015.3343117077744,169.22238528462907,93.0,1.576271186440678,86721.99434965209,1469.8643110110522,59.0,0.7326742398117181,88.79386138764762,23.4,27,0.34715402427063075,0.39661016949152544,88.79386138764762,100.0,5.4,0.9,0.6398067945019702,0.0,6,100.0,1.0,0.0,100.0,1.0,0.0,77.66132406283532,0.8,1.914408174551402,55.10184426305045,0.6,1.924432592460419,100.0,1.0,0.0,100.0,1.0,0.0
