step,control_mode,phase,prev_phase,TotalTravelTime,AvgTravelTime,TotalTravelTime_Raw,AvgTravelTime_Raw,TotalWaitingTime,AvgWaitingTime,TotalCO2,AvgCO2,VehCount,AvgSpeed,AvgOccupancy,QueueLength,Throughput,SpeedStd,HaltRatio,det_occ_mean,det_occ_max,det_veh_sum,det_veh_mean,det_speed_mean,det_speed_min,n_detectors,d0_occ,d0_veh,d0_speed,d1_occ,d1_veh,d1_speed,d2_occ,d2_veh,d2_speed,d3_occ,d3_veh,d3_speed,d4_occ,d4_veh,d4_speed,d5_occ,d5_veh,d5_speed,d6_occ,d6_veh,d6_speed,d7_occ,d7_veh,d7_speed,d8_occ,d8_veh,d8_speed
0,actuated,0,0,273.2374800084596,35.03044615493072,602995.2649103224,66999.4738789247,4.6,0.5476190476190477,16402.96047095192,1952.733389399038,8.4,6.013212518323276,2.097194385231818,2.2,5,5.148963653952036,0.2619047619047619,2.097194385231818,10.816289312408287,1.0,0.1111111111111111,1.9576664611335066,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.058460154678073,0.4,8.373683318868277,10.816289312408287,0.2,9.245314831333282,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.0
1,actuated,0,0,313.896526605783,40.24314443663884,288702.00048654416,32078.000054060463,17.0,1.7,21474.52266612119,2147.452266612119,10.0,5.404168735963664,0.18685231392488,3.2,2,5.089059332305196,0.32,0.18685231392488,1.6816708253239199,0.4,0.044444444444444446,0.9476870937376387,0.0,9,1.6816708253239199,0.4,8.529183843638748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,actuated,0,0,128.82699002711553,16.10337375338944,1000128.8269900273,111125.42522111414,32.0,3.2653061224489797,21466.39272715653,2190.448237464952,9.8,7.880453831181878,2.138791421295549,3.4,3,5.37300337582587,0.3469387755102041,2.138791421295549,11.59116611076115,0.6000000000000001,0.06666666666666668,1.918480973049382,0.0,9,0.0,0.0,0.0,7.657956680898792,0.4,8.639069080166518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.59116611076115,0.2,8.62725967727792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,actuated,0,0,355.79395232700307,41.371389805465476,400355.7939523268,44483.97710581409,47.6,4.490566037735849,21324.02435297664,2011.7004106581737,10.6,6.981834437687765,2.387575394488345,4.0,6,5.676677557500327,0.37735849056603776,2.387575394488345,11.407859483493326,1.2000000000000002,0.13333333333333336,2.800209617707256,0.0,9,0.0,0.0,0.0,9.154126416737256,0.4,8.472095865942537,0.0,0.0,0.0,0.0,0.0,0.0,0.9261926501645235,0.2,8.275154294352978,0.0,0.0,0.0,11.407859483493326,0.6,8.454636399069795,0.0,0.0,0.0,0.0,0.0,0.0
4,actuated,0,0,277.5487753342087,33.84741162612301,205349.0895879314,22816.565509770156,68.8,5.931034482758621,20495.265113823545,1766.833199467547,11.6,5.4148620182306155,0.0,5.2,1,5.289645999382535,0.4482758620689655,0.0,0.0,0.2,0.022222222222222223,0.0,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,actuated,0,0,272.882554452576,35.90559927007579,897366.9568477299,99707.43964974776,98.6,7.951612903225806,23436.907712216947,1890.073202598141,12.4,5.577103436796197,9.367853371964575,6.6,7,4.9787866823753255,0.532258064516129,9.367853371964575,80.87249824057636,1.4,0.15555555555555556,1.807886470596817,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.438182107104808,0.4,8.44396382039413,0.0,0.0,0.0,80.87249824057636,1.0,7.827014414977221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,actuated,2,0,402.14319355093596,50.267899193866995,602180.8036515391,66908.97818350435,17.2,1.2285714285714286,25277.458289309354,1805.5327349506683,14.0,4.3136305474125125,9.234157714197472,3.0,9,4.5092856672194905,0.21428571428571427,9.234157714197472,60.0,1.8,0.20000000000000004,2.746938569059919,0.0,9,11.583029317763476,0.2,8.633320114854776,0.0,0.0,0.0,9.253651513557202,0.4,8.332323037181048,0.0,0.0,0.0,2.2707385964565674,0.4,7.756803969503445,60.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,actuated,2,2,202.2389287680558,25.928067790776385,952653.9960720576,105850.44400800641,23.0,2.0535714285714284,22933.25987243606,2047.6124886103626,11.2,5.256823614783514,0.12815494138825065,3.0,2,4.89852475598102,0.26785714285714285,0.12815494138825065,1.1533944724942558,0.4,0.044444444444444446,0.9639579646289348,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1533944724942558,0.4,8.675621681660413,0.0,0.0,0.0
8,actuated,2,2,168.73571007442922,22.802122983030976,1600168.7357100747,177796.5261900083,41.0,3.7962962962962963,23843.540435064544,2207.735225468939,10.8,5.055933481656724,0.64332509881145,4.2,3,4.353731873351441,0.3888888888888889,0.64332509881145,4.488259909755925,0.6000000000000001,0.06666666666666668,1.8759844593289827,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.488259909755925,0.2,8.593668265081943,0.0,0.0,0.0,1.3016659795471242,0.4,8.290191868878903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,actuated,2,2,538.0626437900012,84.07228809218768,2401685.078986888,266853.8976652098,62.6,4.742424242424242,21181.442165865017,1604.6547095352284,13.2,3.232069709110761,3.8141954259961923,5.8,4,4.076636622488855,0.4393939393939394,3.8141954259961923,11.874610214366612,0.8,0.08888888888888889,2.915460062157277,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,11.082411221754569,0.2,9.023307112418085,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.874610214366612,0.2,8.421329053732983,0.0,0.0,0.0,11.37073739784455,0.2,8.794504393264425
