step,control_mode,phase,prev_phase,TotalTravelTime,AvgTravelTime,TotalTravelTime_Raw,AvgTravelTime_Raw,TotalWaitingTime,AvgWaitingTime,TotalCO2,AvgCO2,VehCount,AvgSpeed,AvgOccupancy,QueueLength,Throughput,SpeedStd,HaltRatio,det_occ_mean,det_occ_max,det_veh_sum,det_veh_mean,det_speed_mean,det_speed_min,n_detectors,d0_occ,d0_veh,d0_speed,d1_occ,d1_veh,d1_speed,d2_occ,d2_veh,d2_speed
0,actuated,0,0,109.72491257561076,45.71871357317115,179684.57373660585,59894.85791220195,2.4,0.6,7186.172049126659,1796.5430122816647,4.0,2.290502081445728,0.0,0.8,0,1.7529140414281426,0.2,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,actuated,0,0,29.806279165984602,14.903139582992301,1000029.806279166,333343.268759722,6.0,2.0,6791.927008270087,2263.9756694233624,3.0,4.224422534232338,0.0,1.0,0,3.0609870029584263,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,actuated,0,0,29.36235862469414,14.68117931234707,1000029.3623586247,333343.12078620825,11.0,3.9285714285714284,5669.998795676985,2024.9995698846374,2.8,5.552287044384579,4.948322578035326,1.0,3,4.5711922241715355,0.35714285714285715,4.948322578035326,10.561748816887189,0.6000000000000001,0.20000000000000004,5.894762496153469,0.0,3,10.561748816887189,0.2,9.468128975015,4.28321891721879,0.4,8.216158513445407,0.0,0.0,0.0
3,actuated,0,0,115.66571780628405,96.38809817190338,1051559.278884164,350519.7596280547,18.0,9.0,2780.5938658906016,1390.2969329453008,2.0,4.643859992641566,0.0,1.8,0,6.53813689380489,0.9,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,actuated,0,0,143.60817110296722,89.7551069393545,1287353.539484547,429117.846494849,28.0,10.0,4488.917528583661,1603.1848316370217,2.8,4.724085885914572,0.0,2.2,0,6.4841025462992965,0.7857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,actuated,0,0,69.01766726311192,34.50883363155596,1000069.017667263,333356.339222421,38.0,11.875,5649.247854132745,1765.3899544164826,3.2,5.167719428607573,0.0,2.2,0,6.207849935588936,0.6875,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,actuated,0,0,179.50012872169077,59.83337624056359,179.50012872169077,59.83337624056359,48.0,12.0,7924.807244041731,1981.2018110104327,4.0,5.982012675538039,0.0,2.0,0,5.675398462392409,0.5,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,actuated,0,0,99.83125929458859,38.39663819022638,201621.24660354567,67207.0822011819,58.2,13.227272727272727,7629.263890855832,1733.9236115581436,4.4,4.670074395922808,4.179751281248893,2.4,1,4.796166384539812,0.5454545454545454,4.179751281248893,12.539253843746678,0.2,0.06666666666666667,2.658318728427103,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,12.539253843746678,0.2,7.974956185281309
8,actuated,0,0,70.90045635992672,35.45022817996336,479329.3297058983,159776.44323529943,72.0,14.4,8840.210385751987,1768.0420771503975,5.0,2.0923823211650765,4.084662711209717,3.0,1,1.6993664087928964,0.6,4.084662711209717,12.25398813362915,0.2,0.06666666666666667,2.720202840890243,0.0,3,0.0,0.0,0.0,12.25398813362915,0.2,8.160608522670728,0.0,0.0,0.0
9,actuated,0,0,27.406210988018422,22.83850915668202,1226678.906610527,408892.9688701757,89.0,17.115384615384617,8497.76363643698,1634.1853146994192,5.2,1.9760650997025802,0.0,4.0,0,2.6395599370707945,0.7692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,actuated,0,0,202.8365931736277,101.41829658681385,1000202.8365931738,333400.94553105795,109.0,18.166666666666668,11070.870079297329,1845.1450132162215,6.0,3.0740344407595694,3.686689471243388,4.0,1,3.9418975212611107,0.6666666666666666,3.686689471243388,11.060068413730164,0.2,0.06666666666666667,3.0138451306460947,0.0,3,11.060068413730164,0.2,9.041535391938284,0.0,0.0,0.0,0.0,0.0,0.0
11,actuated,0,0,66.72742698290433,33.36371349145217,1000066.7274269828,333355.5758089943,129.0,25.8,8497.503486346808,1699.5006972693618,5.0,5.1613267350879815,0.0,4.0,0,6.208277108761667,0.8,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,actuated,0,0,163.02096311557756,67.92540129815733,600163.0209631156,200054.34032103853,149.0,26.607142857142858,9604.469431492473,1715.0838270522272,5.6,5.486751063507918,2.3500127278163063,4.2,1,6.019423618413944,0.75,2.3500127278163063,7.050038183448919,0.2,0.06666666666666667,2.0331073432297395,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,7.050038183448919,0.2,6.099322029689219
13,actuated,0,0,159.07448660209894,79.53724330104947,313105.4817354548,104368.49391181827,170.2,26.59375,10087.219758707168,1576.128087297995,6.4,3.215895469087613,33.333333333333336,4.8,5,5.356501771194802,0.75,33.333333333333336,100.0,1.0,0.3333333333333333,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0
14,actuated,0,0,85.85258316302989,42.926291581514946,922729.6079079986,307576.53596933285,195.0,27.857142857142858,12615.52659931899,1802.2180856169985,7.0,1.5958426161000454,33.333333333333336,5.0,5,1.3018580768752546,0.7142857142857143,33.333333333333336,100.0,1.0,0.3333333333333333,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0
15,actuated,0,0,90.78587614364774,50.43659785758208,1001181.8787001418,333727.29290004726,220.2,31.457142857142856,11534.96585802819,1647.8522654325986,7.0,2.544867883808259,50.081587962579306,5.2,8,2.725555278723327,0.7428571428571429,50.081587962579306,100.0,1.6,0.5333333333333333,1.8476937775779254,0.0,3,0.0,0.0,0.0,50.24476388773792,0.6,5.5430813327337765,100.0,1.0,0.0
16,actuated,0,0,9.615829914206511,9.615829914206511,1706353.2181132578,568784.4060377526,249.0,36.61764705882353,11685.978567744127,1718.5262599623716,6.8,3.3366536584547686,68.93440542428038,6.0,12,4.866149234901207,0.8823529411764706,68.93440542428038,100.0,2.4,0.7999999999999999,3.147235236937801,0.0,3,6.803216272841155,0.4,9.441705710813403,100.0,1.0,0.0,100.0,1.0,0.0
17,actuated,1,0,297.70693410832473,148.85346705416237,1000297.7069341082,333432.56897803606,140.2,25.962962962962962,8890.174497072978,1646.32861056907,5.4,4.835069653809152,53.333333333333336,3.8,9,6.412380434946105,0.7037037037037037,53.333333333333336,100.0,1.8,0.6,0.0,0.0,3,0.0,0.0,0.0,100.0,1.0,0.0,60.0,0.8,0.0
18,actuated,1,1,86.87866916998597,48.26592731665887,1200086.87866917,400028.95955639,138.0,24.642857142857142,10077.04254632782,1799.4718832728252,5.6,2.813652987952404,33.333333333333336,3.2,5,4.490884231203538,0.5714285714285714,33.333333333333336,100.0,1.0,0.3333333333333333,0.0,0.0,3,0.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0
19,actuated,1,1,177.06390915992924,80.4835950726951,800177.06390916,266725.68796972,153.0,28.333333333333332,10126.946126927982,1875.3603938755523,5.4,2.7699319278417773,33.333333333333336,3.2,5,2.1795122234141364,0.5925925925925926,33.333333333333336,100.0,1.0,0.3333333333333333,0.0,0.0,3,0.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0
20,actuated,1,1,214.17757488852794,71.39252496284264,214.17757488852794,71.39252496284264,168.0,28.0,12108.69384049504,2018.1156400825066,6.0,4.927159479260444,37.026723666698445,3.0,6,3.201486884621537,0.5,37.026723666698445,100.0,1.2,0.39999999999999997,3.008377157089591,0.0,3,0.0,0.0,0.0,100.0,1.0,0.0,11.080171000095334,0.2,9.025131471268773
21,actuated,1,1,325.1353685274099,116.11977447407499,3079.685250454629,1026.561750151543,183.2,30.533333333333335,9779.051232262822,1629.8418720438035,6.0,3.760912179960662,36.88176884180526,3.2,6,3.4394651795655724,0.5333333333333333,36.88176884180526,100.0,1.2,0.39999999999999997,3.1312704104620814,0.0,3,10.645306525415776,0.2,9.393811231386245,100.0,1.0,0.0,0.0,0.0,0.0
22,actuated,1,1,247.23258856269544,247.23258856269544,640132.0695646501,213377.35652155,204.2,34.03333333333333,8582.141863343597,1430.3569772239327,6.0,0.4010529309094174,33.333333333333336,5.0,5,0.7252576724699343,0.8333333333333334,33.333333333333336,100.0,1.0,0.3333333333333333,0.0,0.0,3,0.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0
23,actuated,2,1,452.3451661106733,376.95430509222774,1705004.1848492324,568334.7282830775,46.8,8.357142857142858,9365.556347408929,1672.420776323023,5.6,0.20735080613394388,20.0,3.4,4,0.36167354478703556,0.6071428571428571,20.0,60.0,0.8,0.26666666666666666,0.0,0.0,3,0.0,0.0,0.0,60.0,0.8,0.0,0.0,0.0,0.0
24,actuated,2,2,130.18643747084295,65.09321873542147,1000130.1864374708,333376.7288124903,26.0,4.814814814814815,10242.799613533101,1896.8147432468704,5.4,1.1330301185467984,12.997798370739702,2.2,3,0.9396684688772741,0.4074074074074074,12.997798370739702,38.993395112219105,0.6,0.19999999999999998,0.76398123391055,0.0,3,0.0,0.0,0.0,38.993395112219105,0.6,2.29194370173165,0.0,0.0,0.0
25,actuated,2,2,68.37526688887309,34.18763344443654,1000068.3752668889,333356.12508896296,36.0,8.181818181818182,8737.47429725793,1985.7896130131658,4.4,1.862394061160128,0.0,2.0,0,1.3722805469564976,0.45454545454545453,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,actuated,2,2,41.809038453304254,20.904519226652127,1000041.8090384534,333347.2696794845,46.0,10.952380952380953,8239.021782108795,1961.6718528830465,4.2,3.1546244062583386,3.03757825789584,2.2,2,2.43510824063942,0.5238095238095238,3.03757825789584,9.11273477368752,0.4,0.13333333333333333,2.9640677913712956,0.0,3,9.11273477368752,0.4,8.892203374113887,0.0,0.0,0.0,0.0,0.0,0.0
27,actuated,2,2,172.96402772873472,78.62001260397032,44458.607874624126,14819.535958208042,58.0,11.6,8728.838096463758,1745.7676192927518,5.0,3.1590451772625197,3.470874332391721,2.8,1,3.770161646166765,0.56,3.470874332391721,10.412622997175163,0.2,0.06666666666666667,3.2012426976734223,0.0,3,0.0,0.0,0.0,10.412622997175163,0.2,9.603728093020267,0.0,0.0,0.0
28,actuated,2,2,123.52448309727671,88.23177364091194,1135212.9737876798,378404.32459589327,74.2,14.84,7814.124441303897,1562.8248882607793,5.0,1.0342670761568387,0.0,3.6,0,1.2812037263705398,0.72,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,actuated,0,2,186.3985879006212,93.1992939503106,490269.3526545397,163423.11755151322,47.0,9.791666666666666,9339.504396673321,1945.7300826402752,4.8,1.5358473379158366,1.5397019685205275,2.4,1,1.6431405280605502,0.5,1.5397019685205275,4.619105905561582,0.2,0.06666666666666667,2.9180569502214593,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,4.619105905561582,0.2,8.754170850664378
30,actuated,0,0,217.41085720728793,135.88178575455495,1004705.9347207394,334901.9782402465,55.6,12.636363636363637,6607.073739622703,1501.607668096069,4.4,1.425184775488223,0.0,2.6,1,1.6372687102208887,0.5909090909090909,0.0,0.0,0.2,0.06666666666666667,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0
31,actuated,0,0,163.902347354131,81.9511736770655,1043407.4238423333,347802.47461411107,70.0,14.0,9321.759649597858,1864.3519299195716,5.0,2.389664228345375,0.0,3.0,0,2.868860118243481,0.6,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,actuated,0,0,53.13489995122278,26.56744997561139,1000053.1348999512,333351.04496665037,85.0,17.708333333333332,9617.558227934354,2003.6579641529904,4.8,4.123802672218531,3.466175851155716,3.0,1,4.518214352557164,0.625,3.466175851155716,10.398527553467147,0.2,0.06666666666666667,3.2055820559151287,0.0,3,10.398527553467147,0.2,9.616746167745386,0.0,0.0,0.0,0.0,0.0,0.0
33,actuated,0,0,30.77673535108689,15.388367675543446,1000030.7767353512,333343.59224511706,100.0,23.80952380952381,7851.336804679246,1869.3659058760109,4.2,5.932223147138332,1.2672901535904657,3.2,1,5.854630277676179,0.7619047619047619,1.2672901535904657,3.801870460771397,0.2,0.06666666666666667,3.0236185164501275,0.0,3,0.0,0.0,0.0,3.801870460771397,0.2,9.070855549350382,0.0,0.0,0.0
34,actuated,0,0,238.0681579525753,99.19506581357304,20357.09970164411,6785.699900548037,116.2,23.24,7186.792472340082,1437.3584944680165,5.0,5.141305898012056,0.0,3.6,1,6.240245068240367,0.72,0.0,0.0,0.2,0.06666666666666667,0.0,0.0,3,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0
