step,control_mode,phase,prev_phase,TotalTravelTime,AvgTravelTime,TotalTravelTime_Raw,AvgTravelTime_Raw,TotalWaitingTime,AvgWaitingTime,TotalCO2,AvgCO2,VehCount,AvgSpeed,AvgOccupancy,QueueLength,Throughput,SpeedStd,HaltRatio,det_occ_mean,det_occ_max,det_veh_sum,det_veh_mean,det_speed_mean,det_speed_min,n_detectors,d0_occ,d0_veh,d0_speed,d1_occ,d1_veh,d1_speed,d2_occ,d2_veh,d2_speed,d3_occ,d3_veh,d3_speed,d4_occ,d4_veh,d4_speed,d5_occ,d5_veh,d5_speed,d6_occ,d6_veh,d6_speed
0,mixed_20,0,0,130.9126868065938,21.11494948493448,197977.77658452623,28282.539512075175,2.0,0.23255813953488372,16782.30134875246,1951.4303893898207,8.6,4.872236575650726,3.4237145089794905,0.8,6,2.7041233800187543,0.09302325581395349,3.4237145089794905,12.569661893051034,1.2000000000000002,0.17142857142857146,3.102342906578311,0.0,7,5.241343755024559,0.4,8.38125227764249,0.0,0.0,0.0,6.154995914780841,0.4,8.496014383994043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.569661893051034,0.4,4.839133684411644
1,mixed_20,0,0,393.2315433210125,75.62145063865626,979979.6822259001,139997.09746084287,9.8,1.3243243243243243,12179.990323685208,1645.9446383358388,7.4,4.599509762604834,3.24881686813764,3.4,2,5.201791000465143,0.4594594594594595,3.24881686813764,11.759954074175027,0.4,0.05714285714285715,2.515634251173038,0.0,7,0.0,0.0,0.0,11.759954074175027,0.2,8.50343456864351,0.0,0.0,0.0,0.0,0.0,0.0,10.981764002788452,0.2,9.106005189567755,0.0,0.0,0.0,0.0,0.0,0.0
2,mixed_20,0,0,206.94449979030293,39.79701919044287,1249856.1423907636,178550.8774843948,18.0,2.8125,11728.5890331345,1832.5920364272656,6.4,5.723871813263211,1.367674168520523,3.4,2,5.976129543230384,0.53125,1.367674168520523,9.57371917964366,0.4,0.05714285714285715,1.197828968547817,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.57371917964366,0.4,8.384802779834718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,mixed_20,0,0,182.57462303413033,32.602611256094704,1400182.5746230339,200026.08208900483,33.0,4.714285714285714,12474.300269765943,1782.0428956808491,7.0,5.138202369569667,0.0,3.4,0,5.63496699147363,0.4857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,mixed_20,0,0,321.8013468864443,47.32372748330064,200321.8013468865,28617.400192412355,48.0,5.1063829787234045,17970.673430305797,1911.773769181468,9.4,4.403179863215954,2.5509632604237304,3.4,2,4.214392434677364,0.3617021276595745,2.5509632604237304,17.856742822966112,0.4,0.05714285714285715,0.7469950578468186,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.856742822966112,0.4,5.22896540492773
5,mixed_20,0,0,462.2622016848983,67.97973554189682,200462.2622016849,28637.46602881213,66.0,6.346153846153846,19168.110745125367,1843.0875716466699,10.4,4.613975202368413,1.813244796823353,4.2,3,3.786433720290549,0.40384615384615385,1.813244796823353,11.127587758205948,0.6000000000000001,0.08571428571428573,2.461498351980556,0.0,7,0.0,0.0,0.0,1.5651258195575224,0.4,8.243814786430448,11.127587758205948,0.2,8.986673677433442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,mixed_20,0,0,266.90740492893696,51.32834710171864,456103.8225037187,65157.688929102675,91.2,7.862068965517241,20607.24045713675,1776.4862463048923,11.6,2.874828819219774,3.3003581983911903,6.2,2,2.809802654385516,0.5344827586206896,3.3003581983911903,11.656534255698148,0.4,0.05714285714285715,2.4736537626146804,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.656534255698148,0.2,8.578879262600397,0.0,0.0,0.0,11.445973133040184,0.2,8.736697075702365,0.0,0.0,0.0
7,mixed_20,14,0,150.86379078352365,35.91995018655325,2059981.028737173,294283.0041053104,121.6,11.25925925925926,17370.797393514527,1608.40716606616,10.8,2.634131551673801,3.400787849122285,6.6,2,3.5585907450814065,0.6111111111111112,3.400787849122285,12.436460362944786,0.4,0.05714285714285715,1.9014893793666,0.0,7,12.436460362944786,0.2,8.040873132837401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.369054580911211,0.2,5.269552522728799
8,mixed_20,14,14,120.5156966714291,37.661155209821594,3272579.449477251,467511.3499253216,158.0,14.107142857142858,19751.132647954633,1763.4939864245207,11.2,2.355571201399616,15.825636467851691,8.0,7,3.1108292200262833,0.7142857142857143,15.825636467851691,100.0,1.4,0.19999999999999998,1.2530734539963304,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.779455274961833,0.4,8.771514177974312,0.0,0.0,0.0,100.0,1.0,0.0
9,mixed_20,14,14,740.5338303906187,154.27788133137892,2200740.5338303912,314391.50483291305,199.2,14.028169014084508,24037.40393109452,1692.7749247249662,14.2,2.222325638986099,15.804569325605046,9.4,7,3.0354101815916024,0.6619718309859155,15.804569325605046,100.0,1.4,0.19999999999999998,1.2593129743555826,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.631985279235323,0.4,8.815190820489079,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0
