step,control_mode,phase,prev_phase,TotalTravelTime,AvgTravelTime,TotalTravelTime_Raw,AvgTravelTime_Raw,TotalWaitingTime,AvgWaitingTime,TotalCO2,AvgCO2,VehCount,AvgSpeed,AvgOccupancy,QueueLength,Throughput,SpeedStd,HaltRatio,det_occ_mean,det_occ_max,det_veh_sum,det_veh_mean,det_speed_mean,det_speed_min,n_detectors,d0_occ,d0_veh,d0_speed,d1_occ,d1_veh,d1_speed,d2_occ,d2_veh,d2_speed,d3_occ,d3_veh,d3_speed,d4_occ,d4_veh,d4_speed,d5_occ,d5_veh,d5_speed,d6_occ,d6_veh,d6_speed
0,actuated,0,0,254.2056018791324,45.3938574784165,274182.7121106495,39168.95887294993,52.2,5.326530612244898,18593.835643841765,1897.3301677389557,9.8,3.363153116817452,3.663026506572627,4.4,5,3.262293422667949,0.4489795918367347,3.663026506572627,10.628180137621825,1.0,0.14285714285714285,3.388202936406637,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.112896854851726,0.4,9.199899937864394,10.628180137621825,0.2,9.408948541060024,0.0,0.0,0.0,5.900108553534835,0.4,5.108572075922042
1,actuated,0,0,136.30901199151168,32.454526664645634,2293319.139360879,327617.019908697,76.0,8.085106382978724,17526.595670699444,1864.5314543297281,9.4,4.020842211164651,2.0239352956075356,5.2,3,4.782276175620387,0.5531914893617021,2.0239352956075356,11.625988215736527,0.6000000000000001,0.08571428571428573,2.452125465337737,0.0,7,2.5415588535162215,0.4,8.563458907511084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.625988215736527,0.2,8.601419349853076,0.0,0.0,0.0
2,actuated,0,0,525.2232543386533,105.04465086773067,1404397.3714696218,200628.1959242317,102.2,10.428571428571429,17246.41316870394,1759.8380784391775,9.8,4.374506975137449,0.0,6.2,0,5.486229727787634,0.6326530612244898,0.0,0.0,0.0,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,actuated,0,0,458.81594328306846,76.46932388051141,917167.2010824995,131023.8858689285,112.6,9.383333333333333,22227.671183536077,1852.3059319613396,12.0,2.92892994753443,1.5859740456331954,6.0,1,3.9523248888488647,0.5,1.5859740456331954,11.101818319432368,0.2,0.028571428571428574,1.2867904945542927,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,11.101818319432368,0.2,9.00753346188005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,actuated,0,0,319.82449595252325,45.68921370750332,319.82449595252325,45.68921370750332,142.0,10.923076923076923,24227.109628076912,1863.623817544378,13.0,2.7534183504186016,0.3183016191092796,6.0,2,1.5400632434371644,0.46153846153846156,0.3183016191092796,2.228111333764957,0.4,0.05714285714285715,1.216657633480749,0.0,7,0.0,0.0,0.0,2.228111333764957,0.4,8.516603434365244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,actuated,0,0,377.2947432697027,58.95230363589104,207899.4972864468,29699.928183778113,175.0,12.681159420289855,25199.493233807614,1826.050234333885,13.8,3.6554962639345012,5.66837604829999,7.2,5,2.6485437092827127,0.5217391304347826,5.66837604829999,26.184956333556215,1.0,0.14285714285714285,3.258776740983148,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.374226780848687,0.4,8.795339416805655,0.0,0.0,0.0,11.119449223695028,0.2,8.993251193314922,26.184956333556215,0.4,5.022846576761455
6,actuated,0,0,582.9925270253192,132.49830159666345,1502125.5025580828,214589.35750829754,214.2,15.75,22883.938571625644,1682.6425420312974,13.6,2.865015623436818,24.876145033714465,9.0,11,3.8408979929266027,0.6617647058823529,24.876145033714465,100.0,2.2,0.31428571428571433,3.0295182030170134,0.0,7,58.83775335646476,0.6,3.896657088716786,0.0,0.0,0.0,4.126487894320121,0.4,8.35643611885607,0.0,0.0,0.0,11.168773985216376,0.2,8.95353421354624,0.0,0.0,0.0,100.0,1.0,0.0
7,actuated,0,0,357.84223472026804,85.20053207625429,1679801.647099746,239971.6638713923,263.6,18.82857142857143,22374.719795465448,1598.194271104675,14.0,2.7078689065483252,28.571428571428573,10.8,10,4.706105150980446,0.7714285714285715,28.571428571428573,100.0,2.0,0.2857142857142857,0.0,0.0,7,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0
8,actuated,0,0,500.2121976484477,100.04243952968955,1603801.8098095553,229114.5442585079,318.6,19.426829268292682,27719.766400710087,1690.2296585798833,16.4,1.8083005450134493,36.97929036978264,11.8,13,3.1378760430975783,0.7195121951219512,36.97929036978264,100.0,2.6,0.37142857142857144,0.5918668127097729,0.0,7,100.0,1.0,0.0,58.85503258847848,0.6,4.143067688968411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0
9,actuated,15,0,722.2159875470895,106.20823346280729,8012.131754633641,1144.5902506619489,159.4,9.267441860465116,32260.70108122471,1875.6221558851576,17.2,2.0160871751140457,35.63540929597179,7.8,16,1.2606723325796574,0.45348837209302323,35.63540929597179,100.0,3.2,0.4571428571428572,1.2078659773671203,0.0,7,80.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,9.44786507180254,0.4,8.455061841569842,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.8,0.0
