step,control_mode,phase,prev_phase,TotalTravelTime,AvgTravelTime,TotalTravelTime_Raw,AvgTravelTime_Raw,TotalWaitingTime,AvgWaitingTime,TotalCO2,AvgCO2,VehCount,AvgSpeed,AvgOccupancy,QueueLength,Throughput,SpeedStd,HaltRatio,det_occ_mean,det_occ_max,det_veh_sum,det_veh_mean,det_speed_mean,det_speed_min,n_detectors,d0_occ,d0_veh,d0_speed,d1_occ,d1_veh,d1_speed,d2_occ,d2_veh,d2_speed,d3_occ,d3_veh,d3_speed,d4_occ,d4_veh,d4_speed,d5_occ,d5_veh,d5_speed,d6_occ,d6_veh,d6_speed,d7_occ,d7_veh,d7_speed,d8_occ,d8_veh,d8_speed,d9_occ,d9_veh,d9_speed,d10_occ,d10_veh,d10_speed,d11_occ,d11_veh,d11_speed
0,random,0,0,1457.4726432401462,134.9511706703839,10336.487845961767,861.3739871634806,230.0,3.5276073619631902,104474.3784342271,1602.367767396121,65.2,1.5835822436863376,59.91667616944324,31.4,45,1.3817933249164351,0.4815950920245399,59.916676169443235,100.0,9.0,0.75,1.879010190105479,0.0,12,100.0,1.0,0.0,7.501456452924913,0.4,8.452219931595028,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,15.625536928845918,0.8,3.836513364477627,10.908167844508796,0.8,3.8747164636433995,100.0,1.0,0.0,100.0,1.0,0.0,84.96495280703925,1.0,6.3846725215496924,100.0,1.0,0.0
1,random,0,0,1306.1738767746695,133.28304865047647,669862.2037215472,55821.85031012893,412.0,6.149253731343284,110251.05231288176,1645.5380942221157,67.0,1.5903863965946994,53.4793698501393,44.0,36,1.6879568659301936,0.6567164179104478,53.47936985013931,100.0,7.2,0.6,0.8933577742140334,0.0,12,100.0,1.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,9.504846237740026,0.4,5.170649913767893,12.247591963931654,0.4,5.549643376800508,100.0,1.0,0.0,20.0,0.4,0.0,100.0,1.0,0.0,100.0,1.0,0.0
2,random,0,0,619.7474044356359,81.5457111099521,2859859.2757258583,238321.6063104882,655.4,9.58187134502924,108536.4243977596,1586.7898303766024,68.4,1.507781706647124,54.44056521798429,54.4,37,1.989973721471732,0.7953216374269005,54.4405652179843,100.0,7.4,0.6166666666666667,1.9976928944603998,0.0,12,100.0,1.0,0.0,41.48212848674717,0.6,7.218196745288544,100.0,1.0,0.0,0.0,0.0,0.0,1.2312757845353417,0.4,8.225069137755781,100.0,1.0,0.0,0.0,0.0,0.0,10.57337834452909,0.4,8.52904885048047,100.0,1.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0
3,random,0,0,861.9160840805719,100.2228004744851,1960670.7836832008,163389.23197360008,939.2,13.15406162464986,115749.0285561163,1621.134853727119,71.4,1.571584479362396,62.762862398123126,58.6,39,2.22714527166018,0.8207282913165266,62.762862398123126,100.0,7.800000000000001,0.65,1.8112641752254843,0.0,12,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,10.837293426969552,0.2,9.227396182809008,8.176589070201032,0.2,8.510814753267915,100.0,1.0,0.0,34.140466280306896,0.4,3.996959166628887,100.0,1.0,0.0,100.0,1.0,0.0
4,random,11,0,1167.2858830307625,142.35193695497105,3165409.793134086,263784.1494278405,1144.4,15.591280653950953,116442.83789675895,1586.4146852419476,73.4,1.1061961105725195,65.0,60.4,41,1.5075218416822191,0.8228882833787466,65.0,100.0,8.2,0.6833333333333332,0.0,0.0,12,100.0,1.0,0.0,100.0,1.0,0.0,80.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0
5,random,11,11,1234.294486918371,140.26073714981487,2630365.8066022103,219197.1505501842,1313.8,17.19633507853403,120598.93518127494,1578.5200939957454,76.4,0.9497099311691224,68.39830431198585,59.2,44,1.0660580113887939,0.774869109947644,68.39830431198585,100.0,8.8,0.7333333333333334,2.141258255672985,0.0,12,100.0,1.0,0.0,100.0,1.0,0.0,59.93968293876321,0.6,2.1896346285928754,3.719099954765568,0.4,8.350206494703889,45.2583251214719,0.6,6.725362781824267,100.0,1.0,0.0,0.0,0.0,0.0,11.862543728829564,0.2,8.429895162954788,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0
6,random,11,11,1513.2975236861446,175.9648283355982,2325511.4818960945,193792.62349134122,1529.8,18.65609756097561,130213.29798670919,1587.9670486184048,82.0,0.7511282681938751,68.87011093918507,61.8,45,0.8490575203052678,0.7536585365853659,68.87011093918507,100.0,9.0,0.75,0.8437187184014991,0.0,12,100.0,1.0,0.0,100.0,1.0,0.0,24.693792290717624,0.6,1.4451910180714114,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,1.747538979503247,0.4,8.679433602746577,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0
7,random,11,11,1069.6616134620094,124.37925737930343,2031619.8611876213,169301.65509896845,1837.6,21.669811320754718,132747.67030667543,1565.4206404089084,84.8,0.7786614093645579,73.6546908964598,65.2,46,0.7111383091668884,0.7688679245283019,73.6546908964598,100.0,9.2,0.7666666666666666,0.7912078318599015,0.0,12,100.0,1.0,0.0,100.0,1.0,0.0,58.24253353300321,0.8,3.453325368158893,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,25.613757224514302,0.4,6.041168614159925,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0
8,random,11,11,1135.1428646780455,131.99335635791226,2832825.6670563053,236068.80558802545,2178.6,24.58916478555305,139127.4350534473,1570.2870773526781,88.6,0.8541066298481407,83.33333333333333,71.4,50,0.819594895608665,0.8058690744920993,83.33333333333333,100.0,10.0,0.8333333333333334,0.0,0.0,12,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0
9,random,11,11,1949.8278934994669,232.12236827374605,3003219.377037921,250268.28141982676,2558.4,26.9873417721519,145481.09248328043,1534.61068020338,94.8,0.4648280940116151,95.47127366714467,80.8,59,0.5601976130427044,0.8523206751054853,95.47127366714467,100.0,11.8,0.9833333333333334,1.1393829331613843,0.0,12,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,63.622811616690456,0.8,6.663293213271776,100.0,1.0,0.0,100.0,1.0,0.0,82.03247238904567,1.0,7.009301984664836,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0
