step,control_mode,phase,prev_phase,TotalTravelTime,AvgTravelTime,TotalTravelTime_Raw,AvgTravelTime_Raw,TotalWaitingTime,AvgWaitingTime,TotalCO2,AvgCO2,VehCount,AvgSpeed,AvgOccupancy,QueueLength,Throughput,SpeedStd,HaltRatio,det_occ_mean,det_occ_max,det_veh_sum,det_veh_mean,det_speed_mean,det_speed_min,n_detectors,d0_occ,d0_veh,d0_speed,d1_occ,d1_veh,d1_speed,d2_occ,d2_veh,d2_speed,d3_occ,d3_veh,d3_speed
0,random,2,0,113.17718170797221,28.294295426993052,113.17718170797221,28.294295426993052,1.2,0.08823529411764706,24398.275877987195,1793.9908733814113,13.6,3.7151286342597913,22.914383730147136,1.2,9,1.271830870041699,0.08823529411764706,22.914383730147136,40.52969658411172,1.8,0.45,4.079747823779632,0.0,4,40.52969658411172,0.8,4.051920277256912,39.12908253118616,0.8,3.9328735708307745,11.99875580529067,0.2,8.334197447030842,0.0,0.0,0.0
1,random,1,2,235.43931303069084,58.85982825767271,235.43931303069084,58.85982825767271,19.4,1.3108108108108107,26051.393463349617,1760.2292880641633,14.8,3.265245043711875,52.17982991780055,6.2,11,2.638844606820366,0.4189189189189189,52.17982991780055,100.0,2.2,0.55,2.2488962787436324,0.0,4,100.0,1.0,0.0,100.0,1.0,0.0,8.719319671202186,0.2,8.99558511497453,0.0,0.0,0.0
2,random,3,1,313.9643845906527,82.62220647122439,828.7299913421006,207.18249783552514,44.2,2.9078947368421053,24595.83356752837,1618.1469452321296,15.2,2.7046701223255827,52.741575388919976,7.6,12,2.435595391203744,0.5,52.74157538891998,100.0,2.4000000000000004,0.6000000000000001,2.279711156315175,0.0,4,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.2,0.0,10.966301555679934,0.2,9.1188446252607
3,random,2,3,198.59435195280622,49.648587988201555,198.59435195280622,49.648587988201555,3.8,0.25333333333333335,29044.357294592715,1936.290486306181,15.0,2.491326192265636,18.679125620652073,1.6,7,1.3465523275938382,0.10666666666666667,18.679125620652073,32.541952767617204,1.4,0.35,3.0981087284153337,0.0,4,32.541952767617204,0.6,1.757409862020463,30.842253703919766,0.6,1.8106879621134786,11.332296011071321,0.2,8.824337089527393,0.0,0.0,0.0
4,random,1,2,224.82363398731962,56.205908496829906,224.82363398731962,56.205908496829906,10.2,0.6375,24533.04634664868,1533.3153966655425,16.0,2.612713123482903,50.0,3.8,10,1.525313365385242,0.2375,50.0,100.0,2.0,0.5,0.0,0.0,4,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,random,0,1,208.69394449652728,52.17348612413182,208.69394449652728,52.17348612413182,10.6,0.654320987654321,30810.614396443067,1901.889777558214,16.2,2.8984130966435435,43.074443078279145,5.0,13,2.2174325001840884,0.30864197530864196,43.074443078279145,80.0,2.6,0.65,2.1414674104992297,0.0,4,80.0,1.0,0.0,80.0,1.0,0.0,0.0,0.0,0.0,12.297772313116582,0.6,8.565869641996919
6,random,1,0,211.60194617994125,52.90048654498531,211.60194617994125,52.90048654498531,7.0,0.3977272727272727,27801.01978786118,1579.603397037567,17.6,2.1902450476204214,29.070791383660435,2.2,9,1.168516540487111,0.125,29.070791383660435,56.945460166506905,1.8,0.45,3.2617884211113397,0.0,4,56.945460166506905,0.6,2.063248288144441,55.61928561001196,0.6,2.019014440632977,3.7184197581228773,0.4,8.964890955667942,0.0,0.2,0.0
7,random,3,1,250.4841561748723,62.62103904371808,250.4841561748723,62.62103904371808,16.2,0.9418604651162791,27953.73946904129,1625.2174109907728,17.2,2.0947940877270055,50.0,6.6,10,1.1685248279369336,0.38372093023255816,50.0,100.0,2.0,0.5,0.0,0.0,4,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,random,0,3,218.4763691485151,54.61909228712877,218.4763691485151,54.61909228712877,10.0,0.5494505494505495,33625.54383739093,1847.5573537027983,18.2,2.267364082331905,18.030879203993777,3.8,10,0.9691304557597948,0.2087912087912088,18.030879203993777,40.0,2.0,0.5,4.718231731381392,0.0,4,40.0,0.6,0.0,24.33858144982196,0.6,1.6868374510971242,1.90254261292921,0.4,8.731807395163923,5.8823927532239395,0.4,8.454282079264523
9,random,0,0,169.647971226947,42.41199280673675,169.647971226947,42.41199280673675,21.0,1.2352941176470589,34396.13701054555,2023.3021770909147,17.0,2.513481628387662,21.16876883300222,4.2,8,0.9513794325240168,0.24705882352941178,21.16876883300222,44.166863020087135,1.6,0.4,1.4919402378552538,0.0,4,40.50821231192174,0.8,2.812330781987157,44.166863020087135,0.8,3.1554301694338585,0.0,0.0,0.0,0.0,0.0,0.0
