step,control_mode,phase,prev_phase,TotalTravelTime,AvgTravelTime,TotalTravelTime_Raw,AvgTravelTime_Raw,TotalWaitingTime,AvgWaitingTime,TotalCO2,AvgCO2,VehCount,AvgSpeed,AvgOccupancy,QueueLength,Throughput,SpeedStd,HaltRatio,det_occ_mean,det_occ_max,det_veh_sum,det_veh_mean,det_speed_mean,det_speed_min,n_detectors,d0_occ,d0_veh,d0_speed,d1_occ,d1_veh,d1_speed,d2_occ,d2_veh,d2_speed,d3_occ,d3_veh,d3_speed,d4_occ,d4_veh,d4_speed,d5_occ,d5_veh,d5_speed
0,mixed_20,0,0,139.3741081778247,24.030018651349085,200139.3741081779,33356.56235136298,2.0,0.22727272727272727,20250.525941168984,2301.196129678294,8.8,6.139632139406038,5.417498138943604,1.2,6,4.209387200528301,0.13636363636363635,5.417498138943604,11.139643993655568,1.2,0.19999999999999998,4.413639800250549,0.0,6,0.0,0.2,0.0,0.0,0.0,0.0,10.924447746251644,0.4,8.755770401936024,10.440897093754415,0.4,8.74912083670497,11.139643993655568,0.2,8.9769475628623,0.0,0.0,0.0
1,mixed_20,0,0,219.8883863703802,42.28622814815004,246196.84863802744,41032.80810633791,10.2,1.0851063829787233,18637.766561682023,1982.7411235831942,9.4,5.20123488946721,0.2106118431745093,3.2,1,4.22946011156415,0.3404255319148936,0.2106118431745093,1.2636710590470557,0.2,0.03333333333333333,1.3817022456321861,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,1.2636710590470557,0.2,8.290213473793116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,mixed_20,0,0,235.07487855503382,45.20670741442958,685017.9998518612,114169.66664197686,25.0,2.450980392156863,22698.5078017111,2225.3439021285394,10.2,4.418209407059163,3.6974469930893386,3.0,3,4.177896713208906,0.29411764705882354,3.6974469930893386,11.212791352718341,0.6000000000000001,0.10000000000000002,3.0054308974649757,0.0,6,10.971890605817691,0.2,9.114199511520503,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.212791352718341,0.2,8.918385873269353
3,mixed_20,0,0,245.6454520548216,55.82851183064127,1600245.6454520547,266707.60757534247,40.4,4.04,19494.768948091638,1949.476894809164,10.0,2.93727968676667,0.6627300487657332,3.8,4,2.63144732354952,0.38,0.6627300487657332,2.7151840113324965,0.8,0.13333333333333333,2.9427771601205066,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,1.2611962812619026,0.4,8.826302945706992,0.0,0.0,0.0,0.0,0.0,0.0,2.7151840113324965,0.4,8.83036001501605
4,mixed_20,0,0,135.9467338527978,27.18934677055956,1000135.9467338525,166689.32445564208,59.0,5.566037735849057,21522.888226016163,2030.461153397751,10.6,4.566639204931848,0.9554071428713465,4.4,6,3.8685348328177924,0.41509433962264153,0.9554071428713465,3.152081515086138,1.2000000000000002,0.20000000000000004,4.301072974922135,0.0,6,0.0,0.0,0.0,0.011628783593380376,0.4,8.255573921836913,2.568732558548561,0.4,8.699014444928617,0.0,0.0,0.0,0.0,0.0,0.0,3.152081515086138,0.4,8.851849482767282
5,mixed_20,1,0,415.1685584246301,71.58078593528106,200415.16855842463,33402.528093070774,61.0,5.083333333333333,23263.406190332757,1938.6171825277297,12.0,4.617690853171567,3.874187594188072,4.8,2,4.613142020599014,0.4,3.874187594188072,23.245125565128433,0.4,0.06666666666666667,1.192681409982821,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,23.245125565128433,0.4,7.156088459896925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,mixed_20,1,1,209.84371232980962,34.97395205496827,209.84371232980962,34.97395205496827,83.0,6.80327868852459,25414.97494756852,2083.1946678334853,12.2,5.313220015017907,20.271067138692256,4.8,7,4.219502753166387,0.39344262295081966,20.271067138692256,100.0,1.4,0.2333333333333333,3.082670264613449,0.0,6,10.786639469502006,0.2,9.27072794847168,0.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,10.839763362651524,0.2,9.225293639209012,0.0,0.0,0.0
7,mixed_20,1,1,162.9195348227709,27.15325580379515,162.9195348227709,27.15325580379515,108.2,9.327586206896552,22658.414717106225,1953.31161354364,11.6,6.237547778421225,29.82769308475942,5.4,10,4.150871449524287,0.46551724137931033,29.82769308475942,100.0,2.0,0.3333333333333333,2.305647417038443,0.0,6,3.8855159865175892,0.2,8.912162700481716,0.0,0.0,0.0,100.0,1.0,0.0,75.08064252203894,0.8,4.921721801748941,0.0,0.0,0.0,0.0,0.0,0.0
8,mixed_20,1,1,124.90274848832978,24.980549697665957,541089.7940867491,90181.63234779151,139.6,11.633333333333333,20913.32246410697,1742.776872008914,12.0,7.3066120963513965,36.329322765061065,7.6,14,5.687597608619682,0.6333333333333333,36.32932276506106,100.0,2.8000000000000003,0.46666666666666673,2.9502481596544574,0.0,6,0.0,0.2,0.0,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,6.636543791562417,0.4,8.88267460213974,11.339392798803942,0.2,8.818814355787005
9,mixed_20,1,1,439.77273003046776,87.95454600609355,800644.3694539063,133440.7282423177,179.0,12.605633802816902,24819.6408357739,1747.8620306883026,14.2,3.7257019013012975,33.333333333333336,9.0,10,5.188636259074401,0.6338028169014085,33.333333333333336,100.0,2.0,0.3333333333333333,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,mixed_20,1,1,336.2292373096696,56.03820621827827,336.2292373096696,56.03820621827827,219.6,13.555555555555555,29523.168237430276,1822.4177924339676,16.2,2.573249873019338,33.333333333333336,8.6,10,1.5125905368992871,0.5308641975308642,33.333333333333336,100.0,2.0,0.3333333333333333,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,mixed_20,1,1,237.85880994469477,41.01013964563703,587.359047484762,97.89317458079366,264.0,16.097560975609756,30353.47125312551,1850.8214178735066,16.4,4.4026141954862625,35.18130865174849,9.0,12,2.5718613227500087,0.5487804878048781,35.18130865174849,100.0,2.4,0.39999999999999997,1.3962256238485375,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,11.08785191049094,0.4,8.377353743091225,0.0,0.0,0.0
12,mixed_20,1,1,185.98571760926077,37.197143521852155,1057693.004450208,176282.167408368,314.0,17.444444444444443,33593.71577302212,1866.3175429456735,18.0,4.8623920240856195,37.4728535427956,11.4,17,4.2922440026529465,0.6333333333333333,37.4728535427956,100.0,3.4,0.5666666666666667,5.717768585666422,0.0,6,11.22424542580518,0.2,8.909284874517649,4.738909812299994,0.4,8.52606566604227,100.0,1.0,0.0,100.0,1.0,0.0,5.333428519929271,0.4,8.328219068143515,3.540537498739127,0.4,8.543041905295103
13,mixed_20,1,1,143.11976121585946,29.81661691997072,1200143.119761216,200023.853293536,369.6,24.0,25876.586327112138,1680.29781344884,15.4,5.879334904322281,33.333333333333336,11.6,10,5.5570741528432315,0.7532467532467533,33.333333333333336,100.0,2.0,0.3333333333333333,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,mixed_20,1,1,921.5529073141797,164.5630191632464,400921.5529073144,66820.25881788573,429.2,23.32608695652174,31605.287300579665,1717.6786576401992,18.4,4.574681619401661,34.16724652901991,12.8,11,4.818176538389789,0.6956521739130435,34.167246529019906,100.0,2.2,0.3666666666666667,1.4729994935759656,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,5.003479174119434,0.2,8.837996961455794,0.0,0.0,0.0
15,mixed_20,1,1,538.8471465836047,92.9046804454491,200538.84714658363,33423.141191097275,493.6,25.443298969072163,33175.38725230965,1710.071507851013,19.4,4.980612341170531,35.275643724609445,13.8,12,5.100250853846588,0.711340206185567,35.27564372460944,100.0,2.4000000000000004,0.4000000000000001,1.430141027023373,0.0,6,11.653862347656627,0.2,8.580846162140238,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0
16,mixed_20,1,1,479.71839642356474,82.71006834889047,12975.04136607837,2162.5068943463953,563.4,27.08653846153846,35185.572139505486,1691.614045168533,20.8,4.6781128053911285,33.43434848915109,14.6,12,4.820961293235663,0.7019230769230769,33.43434848915109,100.0,2.4,0.39999999999999997,1.3945931441771486,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.6060909349065469,0.4,8.367558865062891
17,mixed_20,3,1,655.159666260489,121.32586412231277,235357.9384086358,39226.323068105965,253.2,11.50909090909091,36008.00251838942,1636.7273871995192,22.0,2.2623189946767774,17.952362743247647,11.8,9,2.917749185303016,0.5363636363636364,17.952362743247647,60.0,1.7999999999999998,0.3,1.454578654048965,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.8,0.0,40.0,0.6,0.0,7.714176459485884,0.4,8.72747192429379,0.0,0.0,0.0
18,mixed_20,3,3,312.46183703140633,52.07697283856772,312.46183703140633,52.07697283856772,40.6,1.780701754385965,46002.909242196896,2017.671457991092,22.8,2.7576572262377637,14.41297109100996,5.4,7,2.4891049790065054,0.23684210526315788,14.41297109100996,38.08278105735724,1.4,0.2333333333333333,2.1938976104216015,0.0,6,11.056227761082482,0.2,9.044676191638919,0.0,0.0,0.0,38.08278105735724,0.6,2.0438789870691423,37.33881772762004,0.6,2.0748304838215463,0.0,0.0,0.0,0.0,0.0,0.0
19,mixed_20,3,3,178.21407559983516,29.70234593330586,178.21407559983516,29.70234593330586,39.0,1.989795918367347,40294.07519340541,2055.820162928848,19.6,5.091401778617621,13.976133189525322,3.2,9,4.159753234046051,0.16326530612244897,13.976133189525322,38.548392679998074,1.7999999999999998,0.3,2.8601196731930023,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,38.548392679998074,0.6,4.365414941080143,35.109314441248216,0.8,3.869353133871205,0.0,0.0,0.0,10.199092015905649,0.4,8.925949964206666
20,mixed_20,3,3,138.00672624476746,23.794263145649563,575.7623221776995,95.96038702961658,57.0,3.392857142857143,35367.465341501476,2105.2062703274687,16.8,5.876037518011283,13.575469345175767,4.2,13,4.12697093505613,0.25,13.575469345175767,43.31093218953754,2.6,0.43333333333333335,5.827825312501539,0.0,6,11.415588578638562,0.2,8.759951299149407,0.0,0.0,0.0,9.004280338549506,0.8,5.729987421641303,16.31760966581055,0.8,5.566786792022507,1.4044052985184408,0.2,7.814720381829437,43.31093218953754,0.6,7.095505980366582
21,mixed_20,3,3,165.6643340101113,33.132866802022264,1013427.8375666116,168904.63959443526,82.0,6.212121212121212,25326.578239887625,1918.6801696884563,13.2,4.9375972101918135,42.050228730037894,6.2,19,4.684640416047917,0.4696969696969697,42.050228730037894,100.0,3.8,0.6333333333333333,3.7537535524202674,0.0,6,11.595014221483666,0.2,8.624396494030714,0.0,0.0,0.0,13.401177517949918,0.8,6.987648001181665,27.305180640793765,0.8,6.910476819309228,100.0,1.0,0.0,100.0,1.0,0.0
22,mixed_20,3,3,161.96675420643587,32.39335084128717,1000161.9667542065,166693.66112570107,112.0,9.655172413793103,20911.685787805,1802.7315334314653,11.6,4.417446480180109,33.333333333333336,6.4,12,4.530139844308989,0.5517241379310345,33.333333333333336,100.0,2.4,0.39999999999999997,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,100.0,1.0,0.0,100.0,1.0,0.0
23,mixed_20,3,3,372.8216526309317,69.04104678350586,600372.8216526309,100062.13694210515,144.0,11.428571428571429,24051.220376823796,1908.8270140336347,12.6,5.3185593739241845,35.24422205019713,7.0,11,4.573540385580058,0.5555555555555556,35.24422205019713,100.0,2.2,0.3666666666666667,1.4536575328869696,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,11.465332301182798,0.2,8.721945197321817,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0
