step,control_mode,phase,prev_phase,TotalTravelTime,AvgTravelTime,TotalTravelTime_Raw,AvgTravelTime_Raw,TotalWaitingTime,AvgWaitingTime,TotalCO2,AvgCO2,VehCount,AvgSpeed,AvgOccupancy,QueueLength,Throughput,SpeedStd,HaltRatio,det_occ_mean,det_occ_max,det_veh_sum,det_veh_mean,det_speed_mean,det_speed_min,n_detectors,d0_occ,d0_veh,d0_speed,d1_occ,d1_veh,d1_speed,d2_occ,d2_veh,d2_speed,d3_occ,d3_veh,d3_speed,d4_occ,d4_veh,d4_speed,d5_occ,d5_veh,d5_speed,d6_occ,d6_veh,d6_speed,d7_occ,d7_veh,d7_speed,d8_occ,d8_veh,d8_speed,d9_occ,d9_veh,d9_speed,d10_occ,d10_veh,d10_speed,d11_occ,d11_veh,d11_speed
0,random,0,0,451.8779089969482,55.10706207279856,2469694.1913017957,205807.84927514964,59.0,2.5,42373.617259847335,1795.4922567731924,23.6,2.061058302390241,10.738689872367337,8.4,14,2.047929855594794,0.3559322033898305,10.738689872367337,40.88635453518606,2.8000000000000003,0.23333333333333336,2.1467129902456747,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.292977791116925,0.6,4.646190298460308,25.309243286857566,0.6,3.2281637655484805,0.0,0.0,0.0,7.802245078354417,0.4,3.49071739400488,30.573457776893065,0.6,6.0895908468645015,40.88635453518606,0.6,8.305893578069925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,random,0,0,480.3898832693143,70.64557106901681,4137493.406651524,344791.1172209603,116.6,5.15929203539823,38824.365977451365,1717.8922998872288,22.6,2.194518861839222,17.13342364790447,14.4,13,3.5871990184344957,0.6371681415929203,17.13342364790447,100.0,2.5999999999999996,0.21666666666666665,1.3924260436246794,0.0,12,0.0,0.0,0.0,2.7265388120670764,0.4,8.474449380859733,0.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8745449627865582,0.2,8.23466314263642,0.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,random,0,0,995.7556683132116,108.23431177317518,1836116.5927759656,153009.7160646638,195.0,6.818181818181818,46943.46291227547,1641.3798221075338,28.6,1.2191903596220763,24.152462898737994,18.0,18,1.3493980195212147,0.6293706293706294,24.152462898737994,100.0,3.6,0.3,1.367597790954248,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,8.687870906880164,0.4,8.767841393034907,100.0,1.0,0.0,81.14168387797577,1.0,7.64333209841607,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,random,0,0,806.879695296398,77.58458608619212,583846.8774608106,48653.90645506755,289.0,9.08805031446541,57265.612883323185,1800.80543658249,31.8,1.6721935267485788,25.0,20.6,15,1.2386390878409541,0.6477987421383647,25.0,100.0,3.0,0.25,0.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,random,0,0,979.1407223642003,85.88953704949125,2375.5939278487567,197.96616065406306,389.8,11.601190476190476,59544.40197968077,1772.1548208238323,33.6,2.276517925961751,27.376871826899585,20.8,19,1.8399502291976122,0.6190476190476191,27.376871826899578,100.0,3.8000000000000003,0.3166666666666667,1.4361203064171872,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.003975586696072,0.6,8.551747394865377,100.0,1.0,0.0,11.518486336098874,0.2,8.68169628214087,0.0,0.0,0.0,0.0,0.0,0.0
5,random,18,0,770.0023217553064,75.49042370150063,611112.1980149247,50926.01650124372,360.6,11.339622641509434,51572.10632042694,1621.7643496989604,31.8,2.0162598078778884,28.68092479789458,19.4,21,1.8544603256732917,0.610062893081761,28.68092479789458,100.0,4.200000000000001,0.3499999999999999,2.826345921231074,0.0,12,11.578856228104542,0.2,8.63643161552322,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,11.7287344859227,0.2,8.526069041807027,0.0,0.0,0.0,0.0,0.2,0.0,100.0,1.0,0.0,0.0,0.0,0.0,8.453561345698972,0.4,8.695597291644663,12.409945515008758,0.2,8.058053105797978
6,random,18,18,598.697840346538,73.01193174957781,1675751.4798863437,139645.95665719532,459.2,15.83448275862069,45931.07197698353,1583.8300681718458,29.0,3.838385927972352,31.553075585359096,22.2,22,5.2959317031652695,0.7655172413793103,31.553075585359096,100.0,4.4,0.3666666666666667,2.042560002153439,0.0,12,0.0,0.0,0.0,6.837088040290951,0.4,7.968237012811004,60.286336820637985,0.8,7.857013353984802,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,11.513482163380218,0.2,8.685469659045463,0.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,random,18,18,979.2888828006713,116.58200985722277,3769881.029167121,314156.7524305934,575.2,17.975,52887.37091626215,1652.7303411331923,32.0,3.952828937005401,33.333333333333336,25.2,20,5.638948408576536,0.7875,33.333333333333336,100.0,4.0,0.3333333333333333,0.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,random,18,18,1022.1993625767564,96.43390212988268,1401022.1993625772,116751.84994688143,700.6,19.7909604519774,59979.30148709346,1694.3305504828659,35.4,3.6246834598281144,40.119085125788224,26.0,26,5.021516240275255,0.7344632768361582,40.119085125788224,100.0,5.2,0.43333333333333335,1.0292689203275398,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.68058273311101,0.8,3.792932871066073,100.0,1.0,0.0,1.7484387763477116,0.4,8.558294172864406,0.0,0.0,0.0,0.0,0.0,0.0
9,random,18,18,1390.7636047303138,126.43305497548307,802205.0600395186,66850.42166995989,832.0,21.333333333333332,63513.22669889231,1628.544274330572,39.0,3.4988004044686902,42.43169202802762,27.8,26,4.849402660084254,0.7128205128205128,42.43169202802761,100.0,5.2,0.43333333333333335,0.4537066894915373,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,9.180304336331346,0.2,5.4444802738984475,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
