step,control_mode,phase,prev_phase,TotalTravelTime,AvgTravelTime,TotalTravelTime_Raw,AvgTravelTime_Raw,TotalWaitingTime,AvgWaitingTime,TotalCO2,AvgCO2,VehCount,AvgSpeed,AvgOccupancy,QueueLength,Throughput,SpeedStd,HaltRatio,det_occ_mean,det_occ_max,det_veh_sum,det_veh_mean,det_speed_mean,det_speed_min,n_detectors,d0_occ,d0_veh,d0_speed,d1_occ,d1_veh,d1_speed,d2_occ,d2_veh,d2_speed,d3_occ,d3_veh,d3_speed,d4_occ,d4_veh,d4_speed,d5_occ,d5_veh,d5_speed,d6_occ,d6_veh,d6_speed,d7_occ,d7_veh,d7_speed,d8_occ,d8_veh,d8_speed
0,mixed_20,0,0,402.80268491664947,44.75585387962772,402.80268491664947,44.75585387962772,19.0,0.9595959595959596,40662.18459330066,2053.645686530336,19.8,3.462647196333847,8.529694606663725,3.6,10,1.686342942101393,0.18181818181818182,8.529694606663725,27.764177194558215,2.0,0.2222222222222222,3.238593500655604,0.0,9,11.323427592614337,0.2,8.831248240172846,0.0,0.0,0.0,14.562831542097854,0.4,3.8311311221539617,0.0,0.0,0.0,7.704567204202988,0.4,8.033859855309128,0.0,0.0,0.0,27.764177194558215,0.6,2.90482111268114,0.0,0.0,0.0,15.412247926500129,0.4,5.546281175583362
1,mixed_20,0,0,243.58123078112558,27.064581197902843,243.58123078112558,27.064581197902843,36.0,2.2222222222222223,36182.982223735744,2233.517421218256,16.2,4.1218143280514195,1.5074752206320834,4.4,3,1.7717482926457324,0.2716049382716049,1.5074752206320834,11.725061992349595,0.6000000000000001,0.06666666666666668,1.8429410717450228,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,11.725061992349595,0.2,8.52873955508707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8422149933391552,0.4,8.057730090618135,0.0,0.0,0.0
2,mixed_20,0,0,229.32614015927638,26.059788654463222,442.133473750711,49.12594152785678,56.4,3.2790697674418605,33034.36749870224,1920.6027615524558,17.2,3.895147354399211,5.91185658685008,5.4,9,1.7475602769577083,0.313953488372093,5.91185658685008,11.755667769436684,1.8000000000000003,0.20000000000000004,6.610747897285565,0.0,9,11.581274212344965,0.2,8.634628467168648,11.583670975021505,0.2,8.632841887138834,0.0,0.0,0.0,11.53750303163207,0.2,8.667386671607593,1.2727165205041047,0.2,7.732576276953155,0.10381178470538543,0.4,8.478531665448099,11.755667769436684,0.2,8.506535057071613,0.0,0.0,0.0,5.372064988006002,0.4,8.844231050182133
3,mixed_20,0,0,317.4885770553148,49.60759016489293,997829.2231986854,110869.91368874283,93.0,4.514563106796117,36783.85958153313,1785.6242515307342,20.6,2.195577868285864,11.490650970839308,10.0,7,2.0469794257201097,0.4854368932038835,11.490650970839308,100.0,1.4,0.15555555555555556,0.9375930003511408,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,3.4158587375537763,0.4,8.438337003160267,0.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,mixed_20,2,0,390.96858816504874,48.87107352063109,1000390.9685881648,111154.55206535164,39.8,1.8256880733944953,41840.46406387191,1919.2873423794454,21.8,2.368112867274804,13.242496228367473,6.8,10,1.702153674924351,0.3119266055045872,13.242496228367473,80.0,2.0,0.2222222222222222,2.866742668352616,0.0,9,6.140756419767115,0.2,8.557190292235461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,1.0,0.0,0.0,0.0,0.0,11.850841696101497,0.2,8.438219205383227,0.0,0.0,0.0,21.190867939438647,0.6,8.805274517554853
5,mixed_20,2,2,479.7276691773627,55.78228711364683,200800.7045385203,22311.189393168923,67.2,3.111111111111111,38710.11443501136,1792.1349275468222,21.6,2.6808307045242077,9.98218318718838,8.6,9,1.6395511692889888,0.39814814814814814,9.98218318718838,35.627647795124346,1.8,0.20000000000000004,2.74003669472499,0.0,9,0.0,0.2,0.0,0.0,0.0,0.0,7.9151056062090674,0.4,8.451045258156954,0.0,0.0,0.0,35.627647795124346,0.6,2.7481876621322066,0.0,0.0,0.0,34.88069490408691,0.4,4.7016154838320166,11.416200379275097,0.2,8.75948184840373,0.0,0.0,0.0
6,mixed_20,2,2,698.0534008846305,77.56148898718116,698.0534008846305,77.56148898718116,117.2,5.0085470085470085,44474.52799826131,1900.6208546265516,23.4,3.2087318776760774,13.321736331209056,12.0,8,3.072036662897554,0.5128205128205128,13.321736331209056,100.0,1.6,0.17777777777777776,2.8375122505654318,0.0,9,0.0,0.0,0.0,4.643395563089712,0.2,8.799273817427457,0.0,0.0,0.0,0.0,0.0,0.0,4.141821045584493,0.2,7.737768803350627,11.110410372207298,0.2,9.0005676343108,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,mixed_20,2,2,401.25378645954953,45.59702118858517,200401.25378645954,22266.80597627328,177.8,7.598290598290598,41735.05933323935,1783.5495441555274,23.4,4.109485126882809,19.438014372588935,13.2,14,4.334062571282384,0.5641025641025641,19.438014372588935,100.0,2.8,0.3111111111111111,2.2886530466758424,0.0,9,0.0,0.0,0.0,7.091095673569612,0.4,5.825313298234008,0.0,0.0,0.0,2.8761858206434,0.4,8.285080311540513,0.0,0.2,0.0,0.0,0.0,0.0,100.0,1.0,0.0,64.97484785908739,0.8,6.48748381030806,0.0,0.0,0.0
8,mixed_20,2,2,521.289515111517,66.83198911686115,221318.90462156013,24590.98940239557,248.0,9.393939393939394,45428.919958101484,1720.7924226553594,26.4,2.1468069576828945,45.15073071784943,15.8,22,2.4498592038190425,0.5984848484848485,45.15073071784943,100.0,4.4,0.48888888888888893,1.6102864488482038,0.0,9,0.0,0.0,0.0,100.0,1.0,0.0,24.279507220072105,0.4,6.92794843067825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,82.07706924057277,1.0,7.564629608955585
9,mixed_20,2,2,616.5661111880038,81.1271198931584,1125922.61279569,125102.51253285445,336.4,12.014285714285714,47122.47443375994,1682.9455154914265,28.0,2.4952181940994858,65.32119703163605,19.6,32,2.9256058298191445,0.7,65.32119703163605,100.0,6.4,0.7111111111111111,1.8111384854459673,0.0,9,81.27537120512216,1.0,7.899043986214471,100.0,1.0,0.0,100.0,1.0,0.0,6.6154020796022905,0.4,8.401202382799237,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0
10,mixed_20,2,2,765.9092615543361,100.77753441504423,1201556.8750312584,133506.3194479176,436.6,14.175324675324676,52327.07297875486,1698.9309408686643,30.8,2.624324111976696,67.92168099362047,21.4,31,3.4134549208776086,0.6948051948051948,67.92168099362047,100.0,6.2,0.6888888888888889,0.9837082133007468,0.0,9,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,11.295128942584256,0.2,8.853373919706721,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0
11,mixed_20,2,2,682.7271506309069,85.34089382886336,1000682.7271506309,111186.96968340344,546.6,16.87037037037037,54284.93209563525,1675.4608671492363,32.4,2.26515227282161,67.77445199225187,23.6,32,3.2908340443161976,0.7283950617283951,67.77445199225187,100.0,6.4,0.7111111111111111,0.961813369527873,0.0,9,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.97006793026685,0.4,8.656320325750857,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0
12,mixed_20,2,2,830.970246751059,109.33819036198145,1202751.713190657,133639.07924340633,670.4,19.488372093023255,56880.16217491239,1653.4930864800115,34.4,2.337866218752019,66.66666666666667,26.4,30,3.5602837182950333,0.7674418604651163,66.66666666666667,100.0,6.0,0.6666666666666666,0.0,0.0,9,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0
13,mixed_20,2,2,1124.9995790743083,133.92852131837003,24077.176032406696,2675.241781378522,804.8,20.742268041237114,65174.15923621119,1679.7463720672988,38.8,2.346351219837222,69.1774236187106,28.4,32,3.1720839421571885,0.7319587628865979,69.1774236187106,100.0,6.4,0.7111111111111111,1.9679096411086145,0.0,9,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,11.035702647907328,0.2,9.061498229019676,11.561109920488093,0.2,8.649688540957852,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0
