step,control_mode,phase,prev_phase,TotalTravelTime,AvgTravelTime,TotalTravelTime_Raw,AvgTravelTime_Raw,TotalWaitingTime,AvgWaitingTime,TotalCO2,AvgCO2,VehCount,AvgSpeed,AvgOccupancy,QueueLength,Throughput,SpeedStd,HaltRatio,det_occ_mean,det_occ_max,det_veh_sum,det_veh_mean,det_speed_mean,det_speed_min,n_detectors,d0_occ,d0_veh,d0_speed,d1_occ,d1_veh,d1_speed,d2_occ,d2_veh,d2_speed,d3_occ,d3_veh,d3_speed,d4_occ,d4_veh,d4_speed,d5_occ,d5_veh,d5_speed,d6_occ,d6_veh,d6_speed,d7_occ,d7_veh,d7_speed,d8_occ,d8_veh,d8_speed
0,mixed_20,0,0,247.23424165373004,27.470471294858893,247.23424165373004,27.470471294858893,29.0,0.9539473684210527,63432.14561100591,2086.5837372041415,30.4,3.3074962816974094,15.132077231540235,5.2,22,0.7257554491044248,0.17105263157894737,15.132077231540235,39.26758928555785,4.4,0.48888888888888893,3.346135411146498,0.0,9,39.26758928555785,0.8,3.9602644103995335,14.200524055918322,0.8,3.9379336512619774,15.887523569285236,0.4,3.6195569403658574,4.150438479114769,0.2,6.766570843872904,0.0,0.0,0.0,0.0,0.0,0.0,28.203061892350547,0.8,3.858817971209788,20.22753574895546,0.6,4.116058799186014,14.252022052679933,0.8,3.8560160840224107
1,mixed_20,0,0,313.62712608783625,34.84745845420403,313.62712608783625,34.84745845420403,50.8,2.1709401709401708,47640.69726445191,2035.927233523586,23.4,3.7416356024406605,17.74775435549897,5.8,17,1.7079619645547626,0.24786324786324787,17.74775435549897,100.0,3.4000000000000004,0.3777777777777777,4.006306030728548,0.0,9,7.114373853654001,0.6,5.176349582008232,30.052989780575103,0.6,6.123426857702865,3.0254932163720127,0.4,7.696462082827851,100.0,1.0,0.0,8.301799537340173,0.4,8.159864406380802,11.23513281154942,0.2,8.900651347637176,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0
2,mixed_20,0,0,350.5683981700687,38.95204424111874,350.5683981700687,38.95204424111874,83.0,3.878504672897196,43870.19320456149,2050.0090282505366,21.4,4.082769765969631,18.88976803845152,8.0,10,2.680181563288284,0.37383177570093457,18.88976803845152,100.0,1.9999999999999998,0.2222222222222222,2.6050150384608006,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,11.308024480763095,0.2,8.843277636170429,100.0,1.0,0.0,47.53156848909896,0.6,5.647959040756383,0.0,0.0,0.0,0.0,0.0,0.0,11.168319376201623,0.2,8.95389866922039,0.0,0.0,0.0
3,mixed_20,0,0,433.0375664968654,49.208814374643794,200433.03756649687,22270.33750738854,122.2,5.267241379310345,47193.43976685542,2034.1999899506648,23.2,4.291193273547859,27.23401801878481,9.4,18,3.4882343877173123,0.4051724137931034,27.23401801878481,100.0,3.6,0.4,4.792423444934574,0.0,9,5.510547608573688,0.4,8.31676195692271,11.76714546420527,0.2,8.49823776753607,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,8.651245633062956,0.4,8.446615616139026,11.070837590933138,0.2,9.032740222103756,8.106385872288229,0.4,8.837455441709606
4,mixed_20,0,0,357.78630858716,39.754034287462225,357.78630858716,39.754034287462225,168.4,7.258620689655173,45940.63584966256,1980.199821106145,23.2,4.484076096256365,28.054439336545883,10.4,17,3.8561210469327984,0.4482758620689655,28.054439336545883,100.0,3.4,0.37777777777777777,2.6577603347018375,0.0,9,7.06760371202563,0.4,8.350101582333444,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,44.617971524436086,0.6,6.748690956121696,0.0,0.0,0.0,0.8043787924512458,0.4,8.821050473861396,0.0,0.0,0.0
5,mixed_20,0,0,628.5247350789599,69.83608167543998,628.5247350789599,69.83608167543998,222.2,8.888,48796.02815196862,1951.8411260787448,25.0,4.620371071479638,36.94527853046275,12.0,21,3.878456324666275,0.48,36.94527853046275,100.0,4.2,0.4666666666666667,3.935527175512997,0.0,9,11.023958716003222,0.2,9.071151532419325,10.22508728729008,0.4,8.875136828888209,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,10.737051929797303,0.2,9.31354348044844,0.5214088410741624,0.4,8.159912737861003,0.0,0.0,0.0
6,mixed_20,0,0,475.12879716615333,53.99190876888105,1072.860246232937,119.20669402588189,284.0,11.451612903225806,47531.23784031114,1916.582170980288,24.8,4.829930608536795,35.79566396958241,14.0,20,3.9967712272833626,0.5645161290322581,35.79566396958241,100.0,4.0,0.4444444444444444,2.890182793906151,0.0,9,9.997139330587856,0.4,8.50568874431774,0.0,0.0,0.0,1.3643855925147363,0.4,8.24622626984492,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,10.799450803139052,0.2,9.2597301309927,0.0,0.0,0.0
7,mixed_20,0,0,702.9783146084399,78.10870162315999,702.9783146084399,78.10870162315999,351.2,13.303030303030303,49014.43282881922,1856.6073041219402,26.4,4.218557797506728,34.21746028503144,14.6,19,4.144337100810469,0.553030303030303,34.21746028503144,100.0,3.8,0.4222222222222222,1.911966124684032,0.0,9,0.0,0.0,0.0,4.148920343570808,0.4,8.850530220847576,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,3.8082222217121853,0.4,8.357164901308712,0.0,0.0,0.0,0.0,0.0,0.0
8,mixed_20,0,0,731.9856880780983,83.18019182705662,1126.9658336840148,125.21842596489053,427.0,15.25,51904.02874152128,1853.7153121971887,28.0,4.295047478354021,35.82453891852039,16.4,17,4.2490852648401525,0.5857142857142857,35.82453891852039,100.0,3.4000000000000004,0.3777777777777778,1.982358344706444,0.0,9,11.28006524365162,0.2,8.86519695054775,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,11.140785023031867,0.2,8.976028151810246,0.0,0.0,0.0
9,mixed_20,0,0,643.3306646715857,73.10575734904383,200643.3306646716,22293.703407185734,509.2,16.640522875816995,56557.97945350802,1848.299982140785,30.6,4.529878553943088,35.116408985867906,18.0,21,4.495031306021308,0.5882352941176471,35.116408985867906,100.0,4.2,0.4666666666666667,2.8178279404424953,0.0,9,2.7586007596602258,0.4,8.321752998512236,2.0911996077495587,0.4,8.513857092056423,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,11.197880505401372,0.4,8.5248413734138,0.0,0.0,0.0
10,mixed_20,0,0,1009.8029145227896,114.75033119577154,1211.100718671828,134.566746519092,600.4,18.645962732919255,58509.64882303057,1817.069839224552,32.2,4.071451430400808,37.13167302635965,20.2,18,4.012832721044284,0.6273291925465838,37.13167302635965,100.0,3.6,0.4,2.9256475928136325,0.0,9,11.506770664090595,0.2,8.690535591542808,11.467940454957102,0.2,8.719961565267306,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,11.210346118189136,0.2,8.920331178512578,0.0,0.0,0.0,0.0,0.0,0.0
11,mixed_20,0,0,762.5348842492048,88.6668470057215,201723.2367520597,22413.692972451077,700.0,21.08433734939759,60559.061594998835,1824.0681203312902,33.2,3.7357590541962447,34.89349916518992,20.8,17,3.5062060396331023,0.6265060240963856,34.89349916518992,100.0,3.4000000000000004,0.3777777777777778,1.8918480603955325,0.0,9,0.0,0.0,0.0,2.3969329919736992,0.2,8.438931132853032,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,11.644559494735631,0.2,8.587701410706762,0.0,0.0,0.0
12,mixed_20,0,0,806.6157338554669,109.00212619668471,946503.963003044,105167.10700033822,806.2,22.774011299435028,63885.95296811642,1804.6879369524413,35.4,3.4784365250707108,37.19494596434345,23.4,21,3.167594418912786,0.6610169491525424,37.19494596434345,100.0,4.2,0.4666666666666667,3.8866411906873872,0.0,9,11.327387506429432,0.2,8.828160945605502,0.0,0.2,0.0,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,1.8363052210435171,0.2,8.659548240993171,10.330056656757165,0.4,8.611669632419943,11.260764294860905,0.2,8.880391897167867
13,mixed_20,0,0,619.8886131801903,77.48607664752379,1000619.8886131803,111179.9876236867,921.0,26.314285714285713,63588.53404938702,1816.8152585539149,35.0,4.471490675483539,34.75499419276749,23.4,19,4.053184097586434,0.6685714285714286,34.75499419276749,100.0,3.8000000000000003,0.4222222222222223,1.9046444271174048,0.0,9,11.354114089028258,0.2,8.807380233798453,1.4408336458791382,0.4,8.334419610258191,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,mixed_20,0,0,914.5362280075248,114.3170285009406,421616.94198200415,46846.32688688935,1039.2,29.191011235955056,63974.7032033467,1797.0422248131094,35.6,4.573931714979254,37.364029074624405,24.8,20,4.030761845627266,0.6966292134831461,37.364029074624405,100.0,4.0,0.4444444444444444,3.900117691471741,0.0,9,11.366139317719899,0.2,8.798062139190854,0.0,0.0,0.0,2.606144607767078,0.4,8.361477664858104,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,11.379978156936659,0.2,8.787363088130803,10.923999589196,0.2,9.154156331065913,0.0,0.0,0.0
15,mixed_20,0,0,497.7680579391973,80.2851706353544,2952814.0489011966,328090.4498779107,1165.6,30.513089005235603,66324.45636911274,1736.2423133275586,38.2,2.1849629852303876,36.763748196647285,27.8,19,2.1059419185885133,0.7277486910994765,36.763748196647285,100.0,3.8000000000000003,0.4222222222222223,2.8462164116298996,0.0,9,7.567470058839376,0.4,8.443038301914932,11.369948973560895,0.2,8.795114228967513,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,11.936314737425278,0.2,8.377795173786653,0.0,0.0,0.0
16,mixed_20,0,0,1082.9285213101457,138.83698991155714,16579.19346300978,1842.1326070010864,1300.8,33.183673469387756,68175.77558173201,1739.1779485135717,39.2,3.0781911906774195,35.82723714979282,28.0,17,2.2079802184501145,0.7142857142857143,35.82723714979282,100.0,3.4000000000000004,0.3777777777777778,1.98017122138085,0.0,9,11.176018042506826,0.2,8.947730723023206,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,11.269116305628586,0.2,8.873810269404443,0.0,0.0,0.0
17,mixed_20,0,0,309.8778160617607,44.268259437394384,1612609.6422183383,179178.84913537093,1444.0,35.3921568627451,72515.42641856283,1777.3388828079123,40.8,3.896182985416147,36.683094832710026,30.0,21,3.051748848078827,0.7352941176470589,36.683094832710026,100.0,4.2,0.4666666666666667,4.683765652972372,0.0,9,1.0712319905690038,0.2,8.516727374028415,0.0,0.0,0.0,11.113123433038368,0.2,8.99837031438961,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,11.875966430434346,0.2,8.420367351639833,5.043748129823484,0.2,8.23874303512275,1.0437835105250315,0.4,7.979682801570743
