step,control_mode,phase,prev_phase,TotalTravelTime,AvgTravelTime,TotalTravelTime_Raw,AvgTravelTime_Raw,TotalWaitingTime,AvgWaitingTime,TotalCO2,AvgCO2,VehCount,AvgSpeed,AvgOccupancy,QueueLength,Throughput,SpeedStd,HaltRatio,det_occ_mean,det_occ_max,det_veh_sum,det_veh_mean,det_speed_mean,det_speed_min,n_detectors,d0_occ,d0_veh,d0_speed,d1_occ,d1_veh,d1_speed,d2_occ,d2_veh,d2_speed,d3_occ,d3_veh,d3_speed
0,actuated,0,0,94.5756985955293,24.88834173566561,200094.57569859552,50023.64392464888,11.0,1.3414634146341464,17719.823252088485,2160.9540551327423,8.2,3.6952813960789888,14.87224030328484,1.4,6,1.2013195815116469,0.17073170731707318,14.87224030328484,20.0,1.2,0.3,3.031520910541439,0.0,4,19.488961213139362,0.4,3.703558196141965,20.0,0.4,0.0,0.0,0.2,0.0,20.0,0.2,8.422525446023792
1,actuated,0,0,214.46702277993714,53.616755694984285,214.46702277993714,53.616755694984285,16.6,2.128205128205128,16724.942493686118,2144.2233966264253,7.8,3.7523181677249537,2.6157228739047156,1.6,3,2.0462304895279226,0.20512820512820512,2.6157228739047156,10.462891495618862,0.6000000000000001,0.15000000000000002,2.3893968517659077,0.0,4,10.462891495618862,0.2,9.55758740706363,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0
2,actuated,0,0,95.0547696049746,26.4041026680485,52284.80322039611,13071.200805099028,26.2,3.4473684210526314,14863.413734331083,1955.7123334646162,7.6,3.7131808741021906,2.8745208882526896,2.6,3,1.922176775272906,0.34210526315789475,2.8745208882526896,10.662806591934384,0.6000000000000001,0.15000000000000002,4.514292309107201,0.0,4,0.0,0.0,0.0,10.662806591934384,0.2,9.378393871988875,0.0,0.0,0.0,0.8352769610763744,0.4,8.678775364439932
3,actuated,0,0,77.05468269251843,25.684894230839475,1029716.281365858,257429.0703414645,41.2,4.382978723404255,17421.394665274616,1853.3398580079381,9.4,2.975153042693484,5.800918437325393,3.8,2,2.020714901988958,0.40425531914893614,5.800918437325393,12.43987691976372,0.4,0.1,4.332266695165716,0.0,4,10.763796829537853,0.2,9.290402037836822,0.0,0.0,0.0,12.43987691976372,0.2,8.03866474282604,0.0,0.0,0.0
4,actuated,0,0,154.09397917488607,51.364659724962024,1000154.0939791749,250038.5234947937,63.6,6.0,17414.496249222062,1642.877004643591,10.6,1.7048922611413821,2.8744673229699202,5.4,1,1.364117611506864,0.5094339622641509,2.8744673229699202,11.497869291879681,0.2,0.05,2.174315898481829,0.0,4,0.0,0.0,0.0,11.497869291879681,0.2,8.697263593927316,0.0,0.0,0.0,0.0,0.0,0.0
5,actuated,2,0,222.3975701669789,55.59939254174473,222.3975701669789,55.59939254174473,24.0,2.3529411764705883,20436.565759743873,2003.584878406262,10.2,2.571309016481886,0.012175629486677053,3.8,2,1.2348404571362614,0.37254901960784315,0.012175629486677053,0.04870251794670821,0.4,0.1,2.092821643943898,0.0,4,0.04870251794670821,0.4,8.371286575775592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,actuated,2,2,229.50071046411708,57.37517761602927,229.50071046411708,57.37517761602927,38.4,4.266666666666667,14565.35447331941,1618.3727192577123,9.0,4.158942000149835,21.78551991612622,4.2,7,4.002749157716991,0.4666666666666667,21.78551991612622,84.40532146656437,1.4,0.35,3.8685443992955255,0.0,4,0.0,0.0,0.0,84.40532146656437,1.0,6.491703382598467,2.736758197940503,0.4,8.982474214583636,0.0,0.0,0.0
7,actuated,2,2,231.4443855053205,60.90641723824224,200231.44438550534,50057.861096376335,63.0,6.8478260869565215,16684.93192775854,1813.5795573650582,9.2,3.2556518757113375,32.430741484830605,5.4,7,3.348137112177209,0.5869565217391305,32.430741484830605,100.0,1.4,0.35,1.4038791505023331,0.0,4,29.72296593932242,0.4,5.615516602009333,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,actuated,2,2,274.6065523881237,68.65163809703093,274.6065523881237,68.65163809703093,91.0,8.584905660377359,18735.548762165003,1767.5046002042457,10.6,3.801898788968437,51.257223135939114,6.2,12,3.60172795341958,0.5849056603773585,51.257223135939114,100.0,2.4,0.6,2.1784853434655815,0.0,4,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,5.028892543756456,0.4,8.713941373862326
9,actuated,2,2,262.653939069427,69.11945764984921,200262.65393906942,50065.663484767356,126.0,10.862068965517242,20079.918195157217,1731.0274306170013,11.6,4.366297271470531,50.0,8.0,10,5.0931719305001595,0.6896551724137931,50.0,100.0,2.0,0.5,0.0,0.0,4,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
