step,control_mode,phase,prev_phase,TotalTravelTime,AvgTravelTime,TotalTravelTime_Raw,AvgTravelTime_Raw,TotalWaitingTime,AvgWaitingTime,TotalCO2,AvgCO2,VehCount,AvgSpeed,AvgOccupancy,QueueLength,Throughput,SpeedStd,HaltRatio,det_occ_mean,det_occ_max,det_veh_sum,det_veh_mean,det_speed_mean,det_speed_min,n_detectors,d0_occ,d0_veh,d0_speed,d1_occ,d1_veh,d1_speed,d2_occ,d2_veh,d2_speed,d3_occ,d3_veh,d3_speed
0,actuated,0,0,69.08657076931685,23.028856923105618,829749.6713165573,207437.41782913933,6.0,0.7317073170731707,15577.793863210458,1899.7309589281047,8.2,3.2054060702315086,11.678431594596788,1.4,9,2.015960492969652,0.17073170731707318,11.678431594596788,24.114499258733986,1.8,0.45,2.1598832461621287,0.0,4,22.599227119653165,0.8,4.692198283362379,24.114499258733986,1.0,3.9473347012861346,0.0,0.0,0.0,0.0,0.0,0.0
1,actuated,0,0,57.41686561309227,19.13895520436409,1000057.4168656131,250014.35421640327,11.0,2.391304347826087,10468.22530247506,2275.70115271197,4.6,4.1609531192325795,0.5850790985113008,1.0,2,2.9252137621602285,0.21739130434782608,0.5850790985113008,2.340316394045203,0.4,0.1,2.1655138622503722,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.340316394045203,0.4,8.662055449001489
2,actuated,0,0,172.5552088319276,66.36738801227983,1003811.6159515483,250952.90398788708,16.6,2.9642857142857144,10809.53756182921,1930.2745646123587,5.6,2.6873206935156144,0.0,1.8,0,2.435164935534024,0.32142857142857145,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,actuated,0,0,279.9344058619012,82.33364878291212,407183.5346589583,101795.88366473958,26.0,3.7142857142857144,14919.567855670446,2131.3668365243493,7.0,2.9012340764595868,1.8318986249100533,2.4,4,2.6174129100855756,0.34285714285714286,1.8318986249100533,7.2547602795415855,0.8,0.2,4.592204191884958,0.0,4,0.07283422009862761,0.4,8.824201969616118,7.2547602795415855,0.4,9.544614797923716,0.0,0.0,0.0,0.0,0.0,0.0
4,actuated,0,0,143.30520888141547,35.82630222035387,143.30520888141547,35.82630222035387,36.0,5.142857142857143,14636.998227443986,2090.999746777712,7.0,3.3241812771884724,0.0,2.4,0,1.7342105813340083,0.34285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,actuated,0,0,94.048339432379,23.51208485809475,94.048339432379,23.51208485809475,46.0,6.052631578947368,17999.552897069327,2368.362223298596,7.6,4.290610355290118,5.405570984754391,2.0,2,1.3173619448192069,0.2631578947368421,5.405570984754391,10.8863218198141,0.4,0.1,4.625081985816271,0.0,4,10.8863218198141,0.2,9.18583904234678,10.735962119203464,0.2,9.314488900918303,0.0,0.0,0.0,0.0,0.0,0.0
6,actuated,0,0,100.17834951796351,31.305734224363597,3619.428674106827,904.8571685267068,57.2,8.411764705882353,11376.22438469049,1672.9741742191895,6.8,3.1071354737752594,2.2842916189360096,3.2,4,2.009809542215765,0.47058823529411764,2.2842916189360096,8.729931185320652,0.8,0.2,4.491880836244672,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,8.729931185320652,0.4,9.05473971646279,0.4072352904233867,0.4,8.912783628515898
7,actuated,0,0,38.48859235388761,19.244296176943806,1539199.2901349908,384799.8225337477,76.0,9.268292682926829,16684.800674165017,2034.7317895323192,8.2,2.5542105154020525,5.45444744714743,4.2,2,2.614084264896083,0.5121951219512195,5.45444744714743,11.109121397398098,0.4,0.1,4.584960292372872,0.0,4,10.708668391191623,0.2,9.338229212724025,11.109121397398098,0.2,9.001611956767464,0.0,0.0,0.0,0.0,0.0,0.0
8,actuated,0,0,341.0814149615077,121.81479105768132,1281767.215273735,320441.8038184338,96.0,11.428571428571429,16248.134952309745,1934.3017800368743,8.4,2.45453548005188,0.0,4.4,0,2.448382796388273,0.5238095238095238,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,actuated,0,0,229.17495934932654,57.293739837331636,229.17495934932654,57.293739837331636,116.0,12.608695652173912,19399.564504394053,2108.6483156950057,9.2,4.056556939009266,5.362386515301409,4.2,2,3.197733795490485,0.45652173913043476,5.362386515301409,11.19503110909477,0.4,0.1,4.671084103197884,0.0,4,11.19503110909477,0.2,8.93253435613597,10.254514952110867,0.2,9.751802056655565,0.0,0.0,0.0,0.0,0.0,0.0
10,actuated,0,0,151.91968815993545,37.97992203998386,151.91968815993545,37.97992203998386,136.0,15.813953488372093,17544.27719894905,2040.0322324359358,8.6,3.2634956917073574,1.5690539153658278,4.2,1,2.0477701109216,0.4883720930232558,1.5690539153658278,6.276215661463311,0.2,0.05,2.2569746046559884,0.0,4,6.276215661463311,0.2,9.027898418623954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,actuated,0,0,189.56827761551622,52.65785489319895,1047.2529604717322,261.81324011793305,156.0,18.13953488372093,14302.544757558828,1663.0865997161427,8.6,2.6227616772435045,24.429987939674476,4.2,7,1.6744547306500723,0.4883720930232558,24.429987939674476,66.20740458765852,1.4000000000000001,0.35000000000000003,2.748211827785326,0.0,4,0.0,0.2,0.0,0.0,0.0,0.0,31.512547171039387,0.4,4.9044011107021355,66.20740458765852,0.8,6.088446200439168
12,actuated,0,0,397.5080195655234,124.22125611422605,289748.5872912671,72437.14682281678,181.0,17.07547169811321,19165.21006522041,1808.038685398152,10.6,2.28306599782615,50.0,6.4,10,2.087078074310333,0.6037735849056604,50.0,100.0,2.0,0.5,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0
13,actuated,0,0,305.98285404144804,76.49571351036201,305.98285404144804,76.49571351036201,211.6,17.633333333333333,22585.888608346962,1882.1573840289136,12.0,2.78159096158427,55.39393434605713,6.4,12,2.1439268950106043,0.5333333333333333,55.39393434605714,100.0,2.4,0.6,4.663500110572295,0.0,4,9.942102306773108,0.2,10.058234859630693,11.633635077455438,0.2,8.59576558265849,100.0,1.0,0.0,100.0,1.0,0.0
14,actuated,0,0,223.3612238789473,58.77926944182824,705.3762688639893,176.3440672159973,247.2,19.015384615384615,22299.508295404798,1715.3467919542152,13.0,2.157197895145022,50.0,7.8,10,1.2597315037991417,0.6,50.0,100.0,2.0,0.5,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0
15,actuated,0,0,159.68353778593095,57.02983492354677,997168.8748887086,249292.21872217715,290.2,20.728571428571428,23382.617837389673,1670.1869883849765,14.0,1.9084871508219465,53.14688724280713,9.4,14,1.5362740034143252,0.6714285714285714,53.14688724280714,100.0,2.8,0.7,4.590972319268621,0.0,4,5.133170702405323,0.4,9.207438811752946,7.454378268823234,0.4,9.15645046532154,100.0,1.0,0.0,100.0,1.0,0.0
16,actuated,2,0,671.5372832397469,176.72033769467023,879.5038940492202,219.87597351230505,72.2,5.46969696969697,23106.70394379574,1750.5078745299802,13.2,1.1379261546753414,35.0,6.2,9,0.7258991734415554,0.4696969696969697,35.0,80.0,1.8,0.45,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.8,0.0,80.0,1.0,0.0
17,actuated,2,2,188.2023124648688,47.0505781162172,188.2023124648688,47.0505781162172,50.2,4.183333333333334,22527.76232920135,1877.3135274334456,12.0,2.2146200569713943,33.88509857773826,4.4,10,0.70151528097597,0.36666666666666664,33.88509857773826,68.61179232785446,2.0,0.5,2.4312476879486025,0.0,4,0.0,0.0,0.0,68.61179232785446,0.8,5.422819492622418,31.181181215922038,0.6,1.9594400002185572,35.74742076717655,0.6,2.3427312589534344
18,actuated,2,2,154.54546318787885,38.63636579696971,154.54546318787885,38.63636579696971,74.2,7.729166666666667,17127.198805688873,1784.083208925924,9.6,5.283289728673601,41.724504650744336,5.6,9,5.070027526628621,0.5833333333333334,41.724504650744336,100.0,1.8,0.45,1.5113318325230922,0.0,4,66.89801860297734,0.8,6.045327330092369,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,actuated,2,2,287.8694741877757,79.9637428299377,400287.86947418784,100071.96736854696,103.6,9.087719298245615,19138.79679230811,1678.8418238866761,11.4,3.0223999054017927,50.0,6.8,10,4.604606433938188,0.5964912280701754,50.0,100.0,2.0,0.5,0.0,0.0,4,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,actuated,2,2,221.25593965633652,55.31398491408413,221.25593965633652,55.31398491408413,138.2,11.516666666666667,21261.583235815022,1771.7986029845852,12.0,2.321233388457345,50.0,7.2,10,1.3119124264780408,0.6,50.0,100.0,2.0,0.5,0.0,0.0,4,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,actuated,2,2,360.313768402826,90.0784421007065,360.313768402826,90.0784421007065,177.2,13.223880597014926,23134.34552699804,1726.44369604463,13.4,3.643829078775977,50.0,8.6,10,2.813494226456433,0.6417910447761194,50.0,100.0,2.0,0.5,0.0,0.0,4,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,actuated,0,2,503.4022507425126,125.85056268562815,503.4022507425126,125.85056268562815,47.2,3.806451612903226,22388.600364412538,1805.5322874526241,12.4,3.605481974343514,38.89073846984189,4.4,13,3.5009442003612095,0.3548387096774194,38.89073846984189,80.0,2.6,0.65,4.290229613776319,0.0,4,80.0,1.0,0.0,60.0,0.8,0.0,7.666674359487047,0.4,8.555615721642972,7.8962795198805225,0.4,8.605302733462304
23,actuated,0,0,190.11427974604132,63.371426582013775,84789.78607907203,21197.446519768007,6.0,0.5,23770.706661110355,1980.8922217591962,12.0,1.6589489093717593,13.366434281431054,2.4,6,1.307580108888891,0.2,13.366434281431054,29.85942420675201,1.2,0.3,0.9415405015958335,0.0,4,23.606312918972208,0.6,1.7431708427696697,29.85942420675201,0.6,2.022991163613664,0.0,0.0,0.0,0.0,0.0,0.0
