step,control_mode,phase,prev_phase,TotalTravelTime,AvgTravelTime,TotalTravelTime_Raw,AvgTravelTime_Raw,TotalWaitingTime,AvgWaitingTime,TotalCO2,AvgCO2,VehCount,AvgSpeed,AvgOccupancy,QueueLength,Throughput,SpeedStd,HaltRatio,det_occ_mean,det_occ_max,det_veh_sum,det_veh_mean,det_speed_mean,det_speed_min,n_detectors,d0_occ,d0_veh,d0_speed,d1_occ,d1_veh,d1_speed,d2_occ,d2_veh,d2_speed,d3_occ,d3_veh,d3_speed,d4_occ,d4_veh,d4_speed,d5_occ,d5_veh,d5_speed,d6_occ,d6_veh,d6_speed
0,actuated,0,0,351.4668022799143,50.209543182844904,351.4668022799143,50.209543182844904,48.4,1.6241610738255035,51628.75850109158,1732.5086745332746,29.8,2.7770217782678026,37.62069483637914,8.2,22,1.4859527673691622,0.2751677852348993,37.62069483637914,100.0,4.4,0.6285714285714287,3.314925563733221,0.0,7,0.0,0.0,0.0,8.043617005787667,0.4,8.404080904461443,21.70697026538079,0.8,4.117551661029781,100.0,1.0,0.0,26.816169481740815,1.0,3.870256418788249,94.49589708374646,1.0,1.8217348144242627,12.282210017998239,0.2,4.990855147428809
1,actuated,0,0,653.9075726189061,105.46896332563001,28213.160847070114,4030.451549581445,109.8,3.7346938775510203,51478.24346349445,1750.9606620236207,29.4,2.60479945092938,37.351462904896586,15.8,18,2.0392271582824257,0.5374149659863946,37.351462904896586,100.0,3.6,0.5142857142857143,2.4295295537120287,0.0,7,0.0,0.0,0.0,28.774706662497067,0.4,5.906314199182697,8.39492011462994,0.4,5.420445163045233,100.0,1.0,0.0,24.290613557149072,0.6,5.679947513756268,100.0,1.0,0.0,0.0,0.2,0.0
2,actuated,0,0,684.6126889192058,142.62764352483455,274555.1623472118,39222.166049601685,190.4,6.848920863309353,45835.346060369106,1648.7534554089607,27.8,1.7673255232659864,46.60167324887437,19.6,19,2.2023353867249527,0.7050359712230215,46.60167324887437,100.0,4.0,0.5714285714285714,2.9932499906123633,0.0,7,12.184441988040078,0.2,8.20718750174668,100.0,1.0,0.0,2.302834940403784,0.4,8.480964903533458,100.0,1.0,0.0,31.724435813676735,0.4,4.264597529006405,80.0,1.0,0.0,0.0,0.0,0.0
3,actuated,0,0,400.5292287577296,77.02485168417877,1489377.7756445552,212768.2536635079,132.2,4.7214285714285715,49836.819219610195,1779.886400700364,28.0,1.3100651925591367,28.669107041961745,9.8,14,1.1805520059823023,0.35,28.669107041961745,100.0,2.8000000000000003,0.4,0.3040022363221007,0.0,7,0.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,40.0,0.6,0.0,40.0,0.6,0.0,20.683749293732205,0.6,2.128015654254705,0.0,0.0,0.0
4,actuated,0,0,482.3469248057678,80.39115413429464,1000482.3469248057,142926.04956068652,131.8,4.251612903225807,52543.38377917011,1694.947863844197,31.0,1.8281159029825973,39.63111992909522,10.2,18,1.6333519535918892,0.32903225806451614,39.63111992909522,100.0,3.6,0.5142857142857143,1.4731162069119443,0.0,7,0.0,0.0,0.0,100.0,1.0,0.0,24.847678647979308,0.8,3.780654066863792,33.15456425989112,0.4,3.300362632791495,19.415596595796103,0.4,3.2307967487283227,100.0,1.0,0.0,0.0,0.0,0.0
5,actuated,0,0,460.6144129037363,74.29264724253811,800460.6144129036,114351.5163447005,192.6,6.42,53890.29130774744,1796.3430435915811,30.0,2.0042590607152846,42.8259402118709,15.4,19,1.6552505718069181,0.5133333333333333,42.8259402118709,100.0,3.8,0.5428571428571428,2.0525966364333463,0.0,7,0.0,0.0,0.0,100.0,1.0,0.0,12.590862341129707,0.4,5.646501539537164,100.0,1.0,0.0,7.1907191419666106,0.4,8.72167491549626,80.0,1.0,0.0,0.0,0.0,0.0
6,actuated,0,0,684.3381665999422,97.76259522856317,684.3381665999422,97.76259522856317,237.2,7.802631578947368,50045.4624187253,1646.2323164054376,30.4,2.123442650254662,38.13331523319602,15.0,17,1.5770324721333504,0.4934210526315789,38.13331523319602,100.0,3.4,0.4857142857142857,2.8690863342512585,0.0,7,0.0,0.0,0.0,100.0,1.0,0.0,3.514542517514201,0.4,8.747954617720097,100.0,1.0,0.0,6.625950728802081,0.4,9.137466088216753,56.79271338605588,0.6,2.1981836338219587,0.0,0.0,0.0
7,actuated,0,0,740.2044025093336,105.74348607276194,740.2044025093336,105.74348607276194,265.0,8.229813664596273,55000.91040176376,1708.102807508191,32.2,1.554337965070307,38.914771382742074,15.0,18,0.98708847409495,0.4658385093167702,38.914771382742074,100.0,3.8000000000000003,0.5428571428571429,1.0083230442001252,0.0,7,0.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,40.0,0.6,0.06085000128304878,27.58617481239355,0.8,2.096009350710235,4.817224866800984,0.4,4.901401957407593
8,actuated,0,0,687.2571091247876,101.06722193011582,2386.6346049997373,340.9478007142482,341.2,9.861271676300579,57605.3434011455,1664.8943179521823,34.6,1.723879183610136,54.39358238845379,18.6,22,1.374451272913693,0.5375722543352601,54.39358238845379,100.0,4.4,0.6285714285714287,2.1211179408544587,0.0,7,42.80325138918556,0.6,7.375205691134306,100.0,1.0,0.0,19.60856570575345,0.4,5.060329066853545,100.0,1.0,0.0,18.343259624237476,0.4,2.412290827993362,100.0,1.0,0.0,0.0,0.0,0.0
9,actuated,0,0,647.0885222318482,107.84808703864137,583085.0079613377,83297.8582801911,441.8,12.843023255813954,58954.3092059723,1713.7880583131482,34.4,1.7875195380950721,61.87199699738252,23.2,25,1.7997087135896954,0.6744186046511628,61.87199699738252,100.0,5.0,0.7142857142857143,2.146214724420856,0.0,7,100.0,1.0,0.0,100.0,1.0,0.0,29.433510536682093,0.6,6.1133006156116245,100.0,1.0,0.0,3.6704684449955494,0.4,8.910202455334366,100.0,1.0,0.0,0.0,0.0,0.0
