step,control_mode,phase,prev_phase,TotalTravelTime,AvgTravelTime,TotalTravelTime_Raw,AvgTravelTime_Raw,TotalWaitingTime,AvgWaitingTime,TotalCO2,AvgCO2,VehCount,AvgSpeed,AvgOccupancy,QueueLength,Throughput,SpeedStd,HaltRatio,det_occ_mean,det_occ_max,det_veh_sum,det_veh_mean,det_speed_mean,det_speed_min,n_detectors,d0_occ,d0_veh,d0_speed,d1_occ,d1_veh,d1_speed,d2_occ,d2_veh,d2_speed
0,random,1,0,322.23270461013357,107.4109015367112,322.23270461013357,107.4109015367112,38.6,1.7079646017699115,34903.31860491683,1544.3946285361428,22.6,1.6889315444287745,77.916868790129,8.0,13,1.0371839003071675,0.35398230088495575,77.916868790129,100.0,2.6,0.8666666666666667,1.289978273567673,0.0,3,100.0,1.0,0.0,100.0,1.0,0.0,33.750606370387004,0.6,3.869934820703019
1,random,2,1,467.12046057961936,155.70682019320645,467.12046057961936,155.70682019320645,21.8,0.8934426229508197,39824.153427936355,1632.1374355711619,24.4,1.2849697871033607,80.0,7.8,13,0.8322980718869243,0.319672131147541,80.0,100.0,2.6,0.8666666666666667,0.0,0.0,3,100.0,1.0,0.0,40.0,0.6,0.0,100.0,1.0,0.0
2,random,1,2,659.1086316815198,219.70287722717327,659.1086316815198,219.70287722717327,49.4,2.0245901639344264,38450.092851627305,1575.8234775257092,24.4,1.3793132019041474,87.08150419728032,12.0,15,1.1737170546394458,0.4918032786885246,87.08150419728032,100.0,3.0,1.0,0.8922423198992444,0.0,3,100.0,1.0,0.0,61.24451259184099,1.0,2.676726959697733,100.0,1.0,0.0
3,random,0,1,508.54409447513353,169.51469815837785,508.54409447513353,169.51469815837785,34.8,1.45,37983.618443736,1582.6507684889998,24.0,1.3512368912774586,66.4285278773166,7.8,13,1.0031950802957375,0.325,66.4285278773166,80.0,2.6,0.8666666666666667,0.9014346335169883,0.0,3,80.0,1.0,0.0,39.285583631949805,0.6,2.704303900550965,80.0,1.0,0.0
4,random,2,0,297.6589827301054,99.21966091003513,297.6589827301054,99.21966091003513,10.8,0.4426229508196721,38650.14830060478,1584.0224713362613,24.4,1.2513680990324803,60.69918009379421,4.4,11,0.5658292077631123,0.18032786885245902,60.69918009379421,80.0,2.2,0.7333333333333334,1.2322560786746324,0.0,3,37.858589047382054,0.4,2.118906000594439,80.0,1.0,0.0,64.23895123400058,0.8,1.5778622354294576
5,random,3,2,289.50000356333726,96.50000118777909,289.50000356333726,96.50000118777909,16.2,0.6377952755905512,40353.91647299296,1588.7368690154708,25.4,1.1994672366508863,81.20766746165184,6.6,13,0.5115725033379609,0.25984251968503935,81.20766746165184,100.0,2.6,0.8666666666666667,0.5638410860454423,0.0,3,100.0,1.0,0.0,43.6230023849555,0.6,1.6915232581363269,100.0,1.0,0.0
6,random,2,3,256.3586181822176,85.45287272740586,256.3586181822176,85.45287272740586,6.2,0.24603174603174602,40414.11512049391,1603.7347270037267,25.2,1.182205708060102,51.864460264792456,3.8,11,0.3496635666503453,0.15079365079365079,51.864460264792456,100.0,2.2,0.7333333333333334,1.176091756345641,0.0,3,33.5736719966161,0.6,1.9169367223174383,100.0,1.0,0.0,22.019708797761268,0.6,1.6113385467194852
7,random,0,2,284.02826070185074,94.67608690061691,284.02826070185074,94.67608690061691,1.8,0.06976744186046512,38152.70059233964,1478.7868446643272,25.8,1.1190742612087898,66.66666666666667,1.6,12,0.41181809545721765,0.06201550387596899,66.66666666666667,100.0,2.4,0.7999999999999999,0.0,0.0,3,100.0,1.0,0.0,20.0,0.4,0.0,80.0,1.0,0.0
8,random,3,0,274.80232090544433,91.60077363514812,274.80232090544433,91.60077363514812,4.4,0.16793893129770993,40661.110154297174,1551.9507692479838,26.2,1.0715428994605214,45.39725539511494,3.0,8,0.25789211087464137,0.11450381679389313,45.39725539511494,96.19176618534482,1.6,0.5333333333333333,0.6430277457230438,0.0,3,40.0,0.6,0.0,96.19176618534482,1.0,1.9290832371691313,0.0,0.0,0.0
9,random,3,3,342.41822743158644,114.13940914386215,342.41822743158644,114.13940914386215,23.8,0.875,40751.5711462356,1498.2195274351322,27.2,1.1865637569114114,71.72336830758316,6.0,13,0.7837556198594283,0.22058823529411764,71.72336830758316,100.0,2.6,0.8666666666666667,0.9571098320337038,0.0,3,80.80715727624352,1.0,1.402566459148634,100.0,1.0,0.0,34.36294764650597,0.6,1.4687630369524778
