step,control_mode,phase,prev_phase,TotalTravelTime,AvgTravelTime,TotalTravelTime_Raw,AvgTravelTime_Raw,TotalWaitingTime,AvgWaitingTime,TotalCO2,AvgCO2,VehCount,AvgSpeed,AvgOccupancy,QueueLength,Throughput,SpeedStd,HaltRatio,det_occ_mean,det_occ_max,det_veh_sum,det_veh_mean,det_speed_mean,det_speed_min,n_detectors,d0_occ,d0_veh,d0_speed,d1_occ,d1_veh,d1_speed,d2_occ,d2_veh,d2_speed,d3_occ,d3_veh,d3_speed,d4_occ,d4_veh,d4_speed
0,mixed_20,0,0,109.96904335087606,21.993808670175213,109.96904335087606,21.993808670175213,7.2,0.4931506849315068,33106.60841095231,2267.575918558377,14.6,4.816041628133943,8.131377716715292,1.4,7,1.7521547497572916,0.0958904109589041,8.131377716715292,21.962808458072516,1.4000000000000001,0.28,3.3788469907743304,0.0,5,21.962808458072516,0.8,4.387607242736625,7.524616224748968,0.4,3.5536465395641423,0.0,0.0,0.0,0.0,0.0,0.0,11.169463900754977,0.2,8.952981171570885
1,mixed_20,0,0,102.46312494282765,23.287073850642646,5747.797322817056,1149.5594645634112,17.8,1.328358208955224,27390.20524162238,2044.0451672852523,13.4,4.2017845664997795,11.3196949833644,3.4,7,2.390676769724759,0.2537313432835821,11.3196949833644,20.164186870114804,1.4,0.27999999999999997,6.924280912911874,0.0,5,13.305684944860161,0.4,7.344852294692017,20.164186870114804,0.6,9.917078251500303,10.857369409240789,0.2,9.210334127057449,0.0,0.0,0.0,12.271233692606245,0.2,8.149139891309604
2,mixed_20,0,0,395.16545977939705,85.90553473465154,400395.16545977944,80079.03309195589,40.0,2.898550724637681,28638.037665879645,2075.2201207159164,13.8,3.181316186240751,4.321603925015438,5.6,5,2.514373359810572,0.4057971014492754,4.321603925015438,10.178006006183296,1.0,0.2,5.767138161214715,0.0,5,2.3812811267023903,0.4,8.357546653226018,9.048732492191505,0.2,11.051271555026497,0.0,0.0,0.0,10.178006006183296,0.4,9.426872597821058,0.0,0.0,0.0
3,mixed_20,0,0,207.75025506065668,41.550051012131334,207.75025506065668,41.550051012131334,67.0,4.785714285714286,29098.33497070644,2078.4524979076027,14.0,3.7159835560921612,4.43463463676369,6.0,6,2.638792556289228,0.42857142857142855,4.43463463676369,18.93355123717953,1.2000000000000002,0.24000000000000005,3.4927826759356635,0.0,5,18.93355123717953,0.8,9.527058476837166,3.23962194663892,0.4,7.93685490284115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,mixed_20,0,0,176.42657686215696,36.7555368462827,200176.42657686217,40035.285315372435,97.6,7.746031746031746,22998.262827861592,1825.2589545921899,12.6,4.11641097567675,19.16833539677009,6.8,6,4.031188548826309,0.5396825396825397,19.16833539677009,74.17301819260047,1.2000000000000002,0.24000000000000005,2.483435042808619,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,21.66865879124998,0.4,7.813575304891769,74.17301819260047,0.8,4.603599909151327,0.0,0.0,0.0
5,mixed_20,0,0,487.4064136756574,110.77418492628577,95597.42612472596,19119.48522494519,135.6,8.582278481012658,26451.282356325315,1674.1317947041339,15.8,2.1885021682442387,55.045270888442246,8.8,15,2.292489975847774,0.5569620253164557,55.045270888442246,100.0,3.0,0.6,3.118563853455415,0.0,5,11.531172361029007,0.2,8.672145109716867,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,63.695182081182224,0.8,6.9206741575602075
6,mixed_20,0,0,393.97049853161036,78.79409970632207,393.97049853161036,78.79409970632207,181.2,10.785714285714286,30973.26648722418,1843.646814715725,16.8,2.478321772567429,62.739588378510575,9.8,18,2.053694476094706,0.5833333333333334,62.739588378510575,100.0,3.6,0.72,1.7201300753521955,0.0,5,13.697941892552876,0.6,8.600650376760978,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0
7,mixed_20,0,0,266.4483483831345,53.2896696766269,266.4483483831345,53.2896696766269,231.0,13.430232558139535,31502.351311592756,1831.532052999579,17.2,2.8154181475607136,62.220290240582926,10.2,17,1.9116510996548937,0.5930232558139535,62.220290240582926,100.0,3.4,0.6799999999999999,1.8015662668272683,0.0,5,0.0,0.2,0.0,11.101451202914632,0.2,9.007831334136341,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0
8,mixed_20,0,0,347.71850279778903,86.92962569944726,159713.32457377395,31942.66491475479,283.8,16.5,28017.381689576538,1628.917540091659,17.2,2.9730761390767806,60.0,11.8,15,2.944987143429927,0.686046511627907,60.0,100.0,3.0,0.6,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0
9,mixed_20,0,0,550.2489329570878,110.04978659141757,550.2489329570878,110.04978659141757,347.0,18.45744680851064,33068.62290697829,1758.9693035626753,18.8,2.8926171598335966,62.61865751885023,13.4,19,3.5579183837601995,0.7127659574468085,62.61865751885023,100.0,3.8,0.76,3.391274833431069,0.0,5,8.90541424013179,0.4,8.546352458838372,4.187873354119347,0.4,8.410021708316975,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0
