step,control_mode,phase,prev_phase,TotalTravelTime,AvgTravelTime,TotalTravelTime_Raw,AvgTravelTime_Raw,TotalWaitingTime,AvgWaitingTime,TotalCO2,AvgCO2,VehCount,AvgSpeed,AvgOccupancy,QueueLength,Throughput,SpeedStd,HaltRatio,det_occ_mean,det_occ_max,det_veh_sum,det_veh_mean,det_speed_mean,det_speed_min,n_detectors,d0_occ,d0_veh,d0_speed,d1_occ,d1_veh,d1_speed,d2_occ,d2_veh,d2_speed,d3_occ,d3_veh,d3_speed,d4_occ,d4_veh,d4_speed,d5_occ,d5_veh,d5_speed,d6_occ,d6_veh,d6_speed,d7_occ,d7_veh,d7_speed
0,random,0,0,398.95820703376995,56.99402957625285,837973.4020762368,104746.6752595296,63.4,3.107843137254902,35100.34437419303,1720.6051163820114,20.4,3.1495479580053067,36.88824286564081,10.8,16,3.9256218908829683,0.5294117647058824,36.88824286564081,100.0,3.2,0.4,0.5660774698043638,0.0,8,75.1059429251265,0.8,4.52861975843491,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,20.0,0.4,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,random,0,0,720.9300386125745,92.42692802725315,200720.93003861254,25090.116254826567,126.8,5.51304347826087,39967.57610509253,1737.7207002214143,23.0,3.8962344827029782,49.883465947223335,14.8,22,4.596269146248454,0.6434782608695652,49.883465947223335,100.0,4.4,0.55,1.7248249527917499,0.0,8,100.0,1.0,0.0,0.0,0.0,0.0,6.397917830283859,0.4,8.89643214037642,100.0,1.0,0.0,92.66980974750282,1.0,4.902167481957578,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,random,0,0,612.0819114925172,85.01137659618294,204515.99795374335,25564.49974421792,205.4,8.216,41897.40690031745,1675.896276012698,25.0,1.9447046828382124,51.39481979293787,17.2,21,2.3657654424913876,0.688,51.394819792937874,100.0,4.2,0.525,1.1202163949143178,0.0,8,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,11.158558343502989,0.2,8.961731159314542,0.0,0.0,0.0
3,random,0,0,718.453269899345,105.65489263225662,280716.53714787296,35089.56714348412,295.4,11.361538461538462,43490.89778659397,1672.7268379459217,26.0,1.8714290086028715,50.0,18.8,20,1.8183224703308853,0.7230769230769231,50.0,100.0,4.0,0.5,0.0,0.0,8,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,random,0,0,786.338071992223,170.94305912874415,1581368.8510923176,197671.1063865397,399.2,14.257142857142858,43127.37641404685,1540.2634433588162,28.0,1.3251553984219424,50.284831997579325,23.2,23,2.2739309500863345,0.8285714285714286,50.284831997579325,100.0,4.6000000000000005,0.575,2.139876209315844,0.0,8,100.0,1.0,0.0,0.060624801111544,0.4,8.362857765890658,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,2.2180311795230523,0.2,8.756151908636092
5,random,16,0,1005.1305472863684,157.05164801349505,1602565.3292621847,200320.66615777308,389.8,12.822368421052632,51507.930045988454,1694.3398041443572,30.4,1.1164647137777597,47.5,20.0,21,1.2010082561338713,0.6578947368421053,47.5,100.0,4.2,0.525,0.0,0.0,8,80.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0
6,random,16,16,729.2127848650583,95.94905064013926,400729.21278486506,50091.15159810813,447.0,15.204081632653061,50931.11459700884,1732.3508366329538,29.4,2.8454154291070743,43.09862368675567,18.4,19,3.8642737107902048,0.6258503401360545,43.09862368675567,100.0,3.8,0.475,1.3301464294031007,0.0,8,33.464113001467126,0.6,1.8110530612597655,0.0,0.0,0.0,11.324876492578255,0.2,8.830118373965039,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,random,16,16,1067.0494760589602,144.1958751431027,203049.6880901546,25381.211011269326,543.2,17.189873417721518,52885.533121138156,1673.5928202891823,31.6,2.4130331797429063,41.32508342186738,21.2,19,3.511015701988165,0.6708860759493671,41.32508342186739,100.0,3.8000000000000003,0.47500000000000003,1.5712818190476558,0.0,8,22.756779675303846,0.6,3.7948758268897835,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,7.843887699635275,0.2,8.775378725491464
8,random,16,16,920.1922365608034,127.80447730011159,4445.832245078326,555.7290306347908,650.6,20.33125,53543.07739763736,1673.2211686761675,32.0,1.7220316975754089,39.654044216346094,22.6,19,1.6247098119745027,0.70625,39.654044216346094,100.0,3.8000000000000003,0.47500000000000003,0.6560384421562009,0.0,8,17.23235373076875,0.6,5.248307537249607,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0
9,random,16,16,796.8807928954357,117.1883518963876,892854.892194254,111606.86152428175,769.4,23.60122699386503,55491.63401647789,1702.1973624686468,32.6,1.8343560739978275,38.964962845100715,25.0,16,1.740084863567177,0.7668711656441718,38.964962845100715,100.0,3.2,0.4,1.066579951311038,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,11.719702760805717,0.2,8.532639610488305,0.0,0.0,0.0
