step,control_mode,phase,prev_phase,TotalTravelTime,AvgTravelTime,TotalTravelTime_Raw,AvgTravelTime_Raw,TotalWaitingTime,AvgWaitingTime,TotalCO2,AvgCO2,VehCount,AvgSpeed,AvgOccupancy,QueueLength,Throughput,SpeedStd,HaltRatio,det_occ_mean,det_occ_max,det_veh_sum,det_veh_mean,det_speed_mean,det_speed_min,n_detectors,d0_occ,d0_veh,d0_speed,d1_occ,d1_veh,d1_speed,d2_occ,d2_veh,d2_speed
0,actuated,0,0,97.71208042260187,37.58156939330841,2929.2798668680234,976.4266222893411,12.2,3.210526315789474,7009.846943244296,1844.6965640116568,3.8,5.850331424548136,3.5444668741620453,1.8,1,4.881405180950051,0.47368421052631576,3.5444668741620453,10.633400622486135,0.2,0.06666666666666667,3.13477640096098,0.0,3,10.633400622486135,0.2,9.40432920288294,0.0,0.0,0.0,0.0,0.0,0.0
1,actuated,0,0,147.42713224529933,61.42797176887473,201802.78485221087,67267.59495073695,22.2,5.045454545454546,6780.223663794786,1540.9599235897242,4.4,3.9437725280255416,3.8468103363404302,2.4,1,5.1444007410101396,0.5454545454545454,3.8468103363404302,11.54043100902129,0.2,0.06666666666666667,2.8883958759665282,0.0,3,0.0,0.0,0.0,11.54043100902129,0.2,8.665187627899584,0.0,0.0,0.0
2,actuated,0,0,90.18642634624588,45.09321317312294,751319.7360513231,250439.9120171077,36.0,7.2,9260.77473606651,1852.154947213302,5.0,1.5806061607372859,0.0,3.0,0,1.2663395255756407,0.6,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,actuated,0,0,167.5476258056061,69.81151075233588,600167.5476258056,200055.84920860187,51.0,7.7272727272727275,12498.227504574463,1893.6708340264338,6.6,2.6407936414330018,3.5975337686191247,3.4,1,2.0319246033700287,0.5151515151515151,3.5975337686191247,10.792601305857374,0.2,0.06666666666666667,3.0885355984791754,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,10.792601305857374,0.2,9.265606795437526
4,actuated,0,0,178.46826595326553,59.489421984421845,178.46826595326553,59.489421984421845,67.2,9.6,13286.81118138295,1898.115883054707,7.0,3.5001659536527656,3.552737765838193,3.6,1,3.2708881960127805,0.5142857142857142,3.552737765838193,10.658213297514578,0.2,0.06666666666666667,3.127478537242864,0.0,3,10.658213297514578,0.2,9.382435611728592,0.0,0.0,0.0,0.0,0.0,0.0
5,actuated,0,0,93.63755370451949,31.212517901506498,93.63755370451949,31.212517901506498,87.0,14.03225806451613,12070.262272360345,1946.8164955419911,6.2,5.827549630299198,0.0,4.0,0,5.230114955266507,0.6451612903225806,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,actuated,0,0,97.18952823136887,44.17705828698585,30791.577944971847,10263.859314990616,107.8,17.387096774193548,8379.151586807597,1351.476062388322,6.2,5.40686903974123,43.49719311047371,4.8,8,6.073277444736296,0.7741935483870968,43.49719311047371,81.3477562686711,1.6,0.5333333333333333,4.467522864880248,0.0,3,0.0,0.0,0.0,49.143823062750016,0.6,5.668058453908973,81.3477562686711,1.0,7.734510140731771
7,actuated,0,0,248.5856096687931,124.29280483439655,520207.24964118924,173402.41654706307,136.0,19.428571428571427,11370.747817956488,1624.3925454223554,7.0,4.805077651230646,66.66666666666667,6.0,10,6.429116235472722,0.8571428571428571,66.66666666666667,100.0,2.0,0.6666666666666666,0.0,0.0,3,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0
8,actuated,0,0,311.1713756021632,129.65473983423468,600311.171375602,200103.72379186735,166.0,21.842105263157894,12782.727606325203,1681.9378429375267,7.6,5.102506073402862,66.66666666666667,6.2,10,6.236765414262923,0.8157894736842105,66.66666666666667,100.0,2.0,0.6666666666666666,0.0,0.0,3,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0
9,actuated,0,0,208.7994039348351,80.30746305185966,200518.61363455592,66839.5378781853,196.0,23.902439024390244,12897.508381116884,1572.8668757459616,8.2,4.3763910331550955,66.66666666666667,6.2,10,5.767249628260448,0.7560975609756098,66.66666666666667,100.0,2.0,0.6666666666666666,0.0,0.0,3,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0
