step,control_mode,phase,prev_phase,TotalTravelTime,AvgTravelTime,TotalTravelTime_Raw,AvgTravelTime_Raw,TotalWaitingTime,AvgWaitingTime,TotalCO2,AvgCO2,VehCount,AvgSpeed,AvgOccupancy,QueueLength,Throughput,SpeedStd,HaltRatio,det_occ_mean,det_occ_max,det_veh_sum,det_veh_mean,det_speed_mean,det_speed_min,n_detectors,d0_occ,d0_veh,d0_speed,d1_occ,d1_veh,d1_speed,d2_occ,d2_veh,d2_speed,d3_occ,d3_veh,d3_speed,d4_occ,d4_veh,d4_speed,d5_occ,d5_veh,d5_speed,d6_occ,d6_veh,d6_speed,d7_occ,d7_veh,d7_speed,d8_occ,d8_veh,d8_speed,d9_occ,d9_veh,d9_speed,d10_occ,d10_veh,d10_speed
0,random,0,0,499.1318570287764,62.39148212859705,2426192.326385146,220562.938762286,30.0,2.0,30987.090454085854,2065.80603027239,15.0,4.56206531724547,2.5872355169220316,6.8,1,4.9330867824385365,0.4533333333333333,2.5872355169220316,20.0,0.4,0.03636363636363637,1.0746275355616086,0.0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.459590686142349,0.2,11.820902891177695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.2,0.0
1,random,0,0,592.0002327190031,60.408187012143166,1200592.0002327194,109144.72729388358,60.2,3.4597701149425286,34629.23837162762,1990.1861133119326,17.4,3.9681120233003093,6.2330707489739074,6.4,8,4.026616078027688,0.367816091954023,6.2330707489739074,40.0,1.6,0.14545454545454548,2.0658393862128395,0.0,11,0.0,0.4,0.0,20.0,0.4,11.047144326544426,0.0,0.0,0.0,0.0,0.0,0.0,8.563778238712985,0.2,11.67708892179681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.6,0.0
2,random,0,0,332.27122889220504,34.611586342938025,431568.3693315357,39233.4881210487,97.0,5.159574468085107,40924.263034209784,2176.8225018196695,18.8,4.667442060094105,6.435749651256024,8.4,5,3.8452890091716485,0.44680851063829785,6.435749651256024,60.0,1.2000000000000002,0.10909090909090911,2.140708439720964,0.0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8756503157727025,0.2,11.737095805164428,0.0,0.0,0.0,0.0,0.0,0.0,4.917595848043561,0.2,11.81069703176618,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.8,0.0,0.0,0.0,0.0
3,random,0,0,348.349873569308,41.470223043965234,1885514.237312457,171410.38521022338,138.2,7.43010752688172,35433.966749108506,1905.0519757585218,18.6,4.753450268617751,4.193825408199478,9.0,5,4.166766799254544,0.4838709677419355,4.193825408199478,36.727675764837784,1.0,0.09090909090909091,1.3767928573303783,0.0,11,0.0,0.0,0.0,0.0,0.0,0.0,9.404403725356474,0.2,10.633316361182644,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,36.727675764837784,0.4,4.511405069451517,0.0,0.0,0.0,0.0,0.0,0.0
4,random,0,0,671.6460233681158,90.76297613082646,2937470.8377333833,267042.8034303076,192.0,9.504950495049505,34691.81754717674,1717.4167102562742,20.2,3.2903689178176307,12.671843146014252,12.2,9,3.819446495431531,0.6039603960396039,12.671843146014252,100.0,1.8,0.16363636363636364,3.762207974564585,0.0,11,10.316733051370761,0.2,9.692990940258285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.892248720080431,0.2,11.245749320324396,11.855193153539005,0.2,8.43512195076704,0.0,0.0,0.0,8.326099681166568,0.2,12.010425508860713,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,random,2,0,844.5571239702624,117.29960055142533,3116043.5278232973,283276.6843475725,229.6,11.254901960784315,34988.25260196088,1715.1104216647489,20.4,2.8991187114058756,10.602922197412127,14.0,7,4.477896434770842,0.6862745098039216,10.602922197412129,100.0,1.4,0.12727272727272726,1.8372915462908452,0.0,11,0.0,0.0,0.0,0.0,0.0,0.0,11.251732295055206,0.2,8.887520372658258,5.380411876478206,0.2,11.32268663654104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,random,2,2,804.3120969559517,108.69082391296644,3422498.7677211626,311136.25161101477,299.0,12.887931034482758,42748.45514621339,1842.6058252678185,23.2,1.5175573495578367,9.090909090909092,14.8,6,1.4970558709768909,0.6379310344827587,9.090909090909092,100.0,1.2,0.10909090909090909,0.0,0.0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,random,2,2,594.9321190491371,66.10356878323745,2000594.9321190484,181872.26655627714,369.0,15.375,45831.43880880612,1909.6432837002549,24.0,2.8158560331449096,9.128902056637365,14.0,7,2.0728111554731155,0.5833333333333334,9.128902056637365,100.0,1.4,0.12727272727272726,1.060147372226824,0.0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4179226230110089,0.4,11.661621094495064,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,random,2,2,302.219223502668,41.97489215314833,3322273.49560067,302024.8632364246,443.8,18.33884297520661,44880.951357150276,1854.5847668243916,24.2,3.249779031388411,10.144395182637451,16.2,6,3.270727602761066,0.6694214876033058,10.144395182637451,100.0,1.2,0.10909090909090909,0.7844871303766904,0.0,11,0.0,0.0,0.0,11.588347009011954,0.2,8.629358434143594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,random,2,2,790.1067812076514,98.76334765095642,3000790.106781207,272799.10061647336,528.2,18.73049645390071,51018.23800586697,1809.1573760945735,28.2,3.5047874770597187,11.48087451075598,18.0,11,4.071308654033149,0.6382978723404256,11.48087451075598,100.0,2.2,0.2,4.05237965472027,0.0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.520179942270829,0.2,11.736841319967198,9.354525229019828,0.2,10.690013394776857,0.9594524124605641,0.4,11.855706741288307,7.455462034564562,0.4,10.29361474589061,0.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,random,2,2,915.9288134430344,127.21233520042145,3014476.8519272665,274043.350175206,622.6,20.214285714285715,48331.047864625456,1569.1898657345928,30.8,1.1427478616648983,18.165514516618373,21.0,11,1.3521097356797427,0.6818181818181818,18.165514516618373,100.0,2.2,0.2,1.015058494858966,0.0,11,55.91800876959098,0.6,4.605787789984657,43.90265091321112,0.6,6.559855653463971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,random,4,2,603.1608132867104,100.52680221445173,4198598.0461943,381690.7314722091,504.6,17.28082191780822,54289.85871243748,1859.241736727311,29.2,1.4943370808401952,23.636363636363637,17.8,14,1.7530693187723843,0.6095890410958904,23.636363636363637,100.0,2.8,0.2545454545454545,0.0,0.0,11,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,random,4,4,537.2238123396646,76.74625890566638,4000537.2238123403,363685.20216475823,534.0,19.63235294117647,52951.40210471638,1946.742724438102,27.2,3.170670388687223,22.16846542177879,15.4,16,3.9323089146622867,0.5661764705882353,22.168465421778787,100.0,3.2,0.29090909090909095,2.2798684230515627,0.0,11,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.317383804900373,0.2,12.023011363390824,2.9418421226012015,0.4,11.104360766801983,32.593893712065096,0.6,1.9511805233743837,0.0,0.0,0.0,0.0,0.0,0.0
13,random,4,4,590.5997837900818,77.71049786711603,3327844.9569155104,302531.35971959186,612.0,22.83582089552239,47869.04753504066,1786.1584901134577,26.8,3.5522889602748524,21.722764959897734,16.6,15,4.640893337778137,0.6194029850746269,21.722764959897734,100.0,3.0,0.2727272727272727,1.1971588934032036,0.0,11,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,10.879243891773172,0.2,9.19181525800883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.07117066710191,0.8,3.976932569426409,0.0,0.0,0.0,0.0,0.0,0.0
