step,control_mode,phase,prev_phase,TotalTravelTime,AvgTravelTime,TotalTravelTime_Raw,AvgTravelTime_Raw,TotalWaitingTime,AvgWaitingTime,TotalCO2,AvgCO2,VehCount,AvgSpeed,AvgOccupancy,QueueLength,Throughput,SpeedStd,HaltRatio,det_occ_mean,det_occ_max,det_veh_sum,det_veh_mean,det_speed_mean,det_speed_min,n_detectors,d0_occ,d0_veh,d0_speed,d1_occ,d1_veh,d1_speed,d2_occ,d2_veh,d2_speed
0,mixed_20,0,0,181.5738111715171,64.84778970411325,200181.57381117152,66727.19127039051,10.2,1.4166666666666667,12602.304805468013,1750.3201118705574,7.2,1.8930888133161758,33.333333333333336,2.8,5,1.2850797518125476,0.3888888888888889,33.333333333333336,100.0,1.0,0.3333333333333333,0.0,0.0,3,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,mixed_20,0,0,90.77219384437055,30.257397948123515,90.77219384437055,30.257397948123515,0.2,0.03225806451612903,13708.32878618471,2211.020771965276,6.2,4.186565737575054,20.0,0.2,4,1.9326452582568188,0.03225806451612903,20.0,60.0,0.8,0.26666666666666666,0.0,0.0,3,60.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,mixed_20,0,0,69.9315159882857,23.310505329428565,69.9315159882857,23.310505329428565,4.4,0.7096774193548387,11761.025238189812,1896.9395545467437,6.2,6.300991593126492,31.28260817069626,2.0,6,3.459973628538774,0.3225806451612903,31.28260817069626,82.84837720380267,1.2,0.39999999999999997,3.8700299393028725,0.0,3,82.84837720380267,1.0,2.5187239340366196,10.999447308286108,0.2,9.091365883871998,0.0,0.0,0.0
3,mixed_20,0,0,355.71125194942414,118.57041731647472,355.71125194942414,118.57041731647472,20.0,3.3333333333333335,8888.851318026158,1481.4752196710263,6.0,6.496948063982327,35.37955159678281,3.8,7,5.905395347168462,0.6333333333333333,35.37955159678281,100.0,1.4,0.4666666666666666,2.8435782860343664,0.0,3,100.0,1.0,0.0,0.0,0.0,0.0,6.138654790348426,0.4,8.530734858103099
4,mixed_20,2,0,131.24171688535657,72.9120649363092,613785.0321314186,204595.01071047285,43.0,6.515151515151516,11230.54774879581,1701.598143756941,6.6,2.351102308197376,33.333333333333336,5.2,5,4.553750434914377,0.7878787878787878,33.333333333333336,100.0,1.0,0.3333333333333333,0.0,0.0,3,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,mixed_20,2,2,165.4224659579054,82.7112329789527,608338.3407906416,202779.44693021386,68.6,9.026315789473685,12376.678635189139,1628.510346735413,7.6,1.4424041363609545,33.333333333333336,5.6,5,1.5608037682696394,0.7368421052631579,33.333333333333336,100.0,1.0,0.3333333333333333,0.0,0.0,3,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,mixed_20,2,2,351.3501885312044,146.39591188800185,886979.2423169777,295659.74743899255,98.0,11.395348837209303,15013.913948849478,1745.803947540637,8.6,2.6068111714752247,33.333333333333336,6.2,5,2.6601880405418017,0.7209302325581395,33.333333333333336,100.0,1.0,0.3333333333333333,0.0,0.0,3,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,mixed_20,2,2,226.36201253848617,75.45400417949539,226.36201253848617,75.45400417949539,128.0,14.545454545454545,16696.646027814808,1897.34613952441,8.8,4.5464809392667895,36.942740522897566,6.0,6,4.144305650921512,0.6818181818181818,36.942740522897566,100.0,1.2,0.39999999999999997,3.0783756244616356,0.0,3,100.0,1.0,0.0,10.828221568692697,0.2,9.235126873384907,0.0,0.0,0.0
8,mixed_20,2,2,230.2041629816593,76.73472099388643,230.2041629816593,76.73472099388643,158.0,16.80851063829787,14919.303691754112,1587.1599672078842,9.4,5.907357354630322,37.32294985849327,6.4,6,5.784909987923252,0.6808510638297872,37.32294985849327,100.0,1.2,0.39999999999999997,2.785007291061815,0.0,3,100.0,1.0,0.0,0.0,0.0,0.0,11.968849575479794,0.2,8.355021873185445
9,mixed_20,2,2,315.7153178941418,105.23843929804725,315.7153178941418,105.23843929804725,193.0,19.3,16166.436630772838,1616.6436630772837,10.0,5.070942519225804,33.333333333333336,7.8,5,6.238417967828342,0.78,33.333333333333336,100.0,1.0,0.3333333333333333,0.0,0.0,3,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,mixed_20,2,2,171.01385868905896,71.25577445377458,201652.46548807024,67217.48849602342,233.0,21.9811320754717,17258.413969461908,1628.1522612699914,10.6,2.740317563108057,33.333333333333336,8.2,5,4.42528625060412,0.7735849056603774,33.333333333333336,100.0,1.0,0.3333333333333333,0.0,0.0,3,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,mixed_20,2,2,400.2024424947543,153.92401634413625,3331.533088293892,1110.5110294312974,276.0,23.0,19562.860938699552,1630.238411558296,12.0,1.6982646753000208,41.41895101516676,9.2,7,1.303019077714166,0.7666666666666667,41.41895101516676,100.0,1.4,0.4666666666666666,2.269016123035652,0.0,3,100.0,1.0,0.0,0.0,0.0,0.0,24.256853045500293,0.4,6.8070483691069565
12,mixed_20,2,2,386.0591907234251,175.48145032882957,51924.85029034735,17308.28343011578,323.0,26.048387096774192,20530.764665271498,1655.7068278444758,12.4,2.1196638105085057,66.66666666666667,10.0,10,2.6912487117937385,0.8064516129032258,66.66666666666667,100.0,2.0,0.6666666666666666,0.0,0.0,3,100.0,1.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0
13,mixed_20,2,2,262.18141822179257,109.24225759241358,17801.11135132575,5933.7037837752505,373.6,28.73846153846154,20849.83967722236,1603.833821324797,13.0,2.9448249230701418,67.78489409615399,10.4,12,3.6301582218529775,0.8,67.78489409615399,100.0,2.4,0.7999999999999999,2.890018534380943,0.0,3,100.0,1.0,0.0,3.3546822884619587,0.4,8.67005560314283,100.0,1.0,0.0
14,mixed_20,2,2,381.21783537175054,190.60891768587527,573422.5870811184,191140.8623603728,430.0,29.86111111111111,22684.096347660663,1575.2844685875461,14.4,0.6356865564567307,66.66666666666667,12.2,10,0.6278500095718857,0.8472222222222222,66.66666666666667,100.0,2.0,0.6666666666666666,0.0,0.0,3,100.0,1.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0
15,mixed_20,2,2,342.4752493880106,122.31258906714665,715.3697843887478,238.45659479624928,490.0,32.666666666666664,24727.578665992,1648.5052443994666,15.0,1.1463760700673198,66.66666666666667,12.0,10,0.7208023903228727,0.8,66.66666666666667,100.0,2.0,0.6666666666666666,0.0,0.0,3,100.0,1.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0
16,mixed_20,1,2,567.8818276637105,202.8149384513252,784.7192203590123,261.5730734530041,233.8,17.44776119402985,22429.215610486517,1673.8220604840683,13.4,1.3634512632138196,40.0,7.8,8,1.3174847235221576,0.582089552238806,40.0,60.0,1.6,0.5333333333333333,0.0,0.0,3,60.0,0.8,0.0,0.0,0.0,0.0,60.0,0.8,0.0
17,mixed_20,1,1,157.38208723146158,56.20788829695057,6260.753454225955,2086.9178180753183,53.6,4.466666666666667,21891.920577826648,1824.3267148188872,12.0,2.029353060330407,22.49020878731888,3.6,7,1.2234145679908475,0.3,22.49020878731888,29.868897323584633,1.4,0.4666666666666666,3.823898004857915,1.6732299323471826,3,25.21667022495592,0.6,1.7242190175462744,12.385058813416094,0.2,8.074245064680287,29.868897323584633,0.6,1.6732299323471826
18,mixed_20,1,1,58.36239240389548,29.18119620194774,892759.8279404484,297586.6093134828,26.0,2.6530612244897958,20636.40090703064,2105.755194594963,9.8,2.2184518022638438,12.792901916095994,2.0,4,1.6624456308923323,0.20408163265306123,12.792901916095994,38.378705748287985,0.8,0.26666666666666666,1.3433371925093178,0.0,3,38.378705748287985,0.8,4.0300115775279535,0.0,0.0,0.0,0.0,0.0,0.0
19,mixed_20,1,1,38.0366998961913,19.01834994809565,1000038.0366998963,333346.0122332988,36.6,4.357142857142857,16475.40065689849,1961.3572210593443,8.4,3.466594572191441,6.869920314223539,2.6,4,2.651060990894299,0.30952380952380953,6.869920314223539,20.60976094267062,0.8,0.26666666666666666,1.6327762451243022,0.0,3,20.60976094267062,0.8,4.898328735372907,0.0,0.0,0.0,0.0,0.0,0.0
20,mixed_20,1,1,241.28226246784953,109.67375566720432,800241.2822624679,266747.0940874893,56.2,6.108695652173913,13947.629544986936,1516.0466896724931,9.2,3.6659564437883305,36.96403630048602,5.2,6,4.55849704351661,0.5652173913043478,36.96403630048602,100.0,1.2,0.39999999999999997,3.0603195060665587,0.0,3,100.0,1.0,0.0,0.0,0.0,0.0,10.892108901458073,0.2,9.180958518199676
21,mixed_20,1,1,246.89207001513518,82.29735667171173,246.89207001513518,82.29735667171173,88.0,9.777777777777779,15514.377407090524,1723.819711898947,9.0,5.227574595058661,33.333333333333336,7.0,5,6.129269302029151,0.7777777777777778,33.333333333333336,100.0,1.0,0.3333333333333333,0.0,0.0,3,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,mixed_20,1,1,162.0023894877257,81.00119474386285,349685.3129917272,116561.7709972424,124.2,12.673469387755102,15439.109893820016,1575.4193769204098,9.8,1.7601865144486162,33.333333333333336,7.8,5,3.3334339186544386,0.7959183673469388,33.333333333333336,100.0,1.0,0.3333333333333333,0.0,0.0,3,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,mixed_20,1,1,435.4567904894443,167.48338095747857,1328830.063721885,442943.35457396164,164.0,15.185185185185185,17923.143039637096,1659.5502814478793,10.8,1.9553081371796954,41.511377372035746,8.2,7,1.5924734283893047,0.7592592592592593,41.511377372035746,100.0,1.4,0.4666666666666666,2.259765015024916,0.0,3,100.0,1.0,0.0,24.53413211610723,0.4,6.779295045074747,0.0,0.0,0.0
24,mixed_20,1,1,212.1375619786169,106.06878098930845,234230.3062709005,78076.76875696683,206.0,18.727272727272727,18549.030180987887,1686.2754709988988,11.0,2.460211200084259,66.66666666666667,8.8,10,3.157017946820279,0.8,66.66666666666667,100.0,2.0,0.6666666666666666,0.0,0.0,3,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0
25,mixed_20,1,1,304.2511412356713,152.12557061783565,1000304.2511412356,333434.75038041186,251.0,20.916666666666668,18298.98464811032,1524.9153873425266,12.0,2.3030922185127394,70.27374203834124,9.2,11,3.471437682454036,0.7666666666666667,70.27374203834124,100.0,2.2,0.7333333333333334,3.0803656608796692,0.0,3,100.0,1.0,0.0,100.0,1.0,0.0,10.821226115023705,0.2,9.241096982639007
26,mixed_20,1,1,199.08553451770362,199.08553451770362,1037173.3361716823,345724.4453905608,302.0,25.166666666666668,18942.725097932784,1578.5604248277318,12.0,0.1685515984600547,66.66666666666667,11.0,10,0.22864576280372437,0.9166666666666666,66.66666666666667,100.0,2.0,0.6666666666666666,0.0,0.0,3,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0
27,mixed_20,1,1,358.9819763391082,299.1516469492569,1097003.4583277362,365667.81944257877,357.6,27.50769230769231,19749.606449786043,1519.200496137388,13.0,0.16946032241391076,66.66666666666667,11.6,10,0.234795461790349,0.8923076923076924,66.66666666666667,100.0,2.0,0.6666666666666666,0.0,0.0,3,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0
