step,control_mode,phase,prev_phase,TotalTravelTime,AvgTravelTime,TotalTravelTime_Raw,AvgTravelTime_Raw,TotalWaitingTime,AvgWaitingTime,TotalCO2,AvgCO2,VehCount,AvgSpeed,AvgOccupancy,QueueLength,Throughput,SpeedStd,HaltRatio,det_occ_mean,det_occ_max,det_veh_sum,det_veh_mean,det_speed_mean,det_speed_min,n_detectors,d0_occ,d0_veh,d0_speed,d1_occ,d1_veh,d1_speed,d2_occ,d2_veh,d2_speed,d3_occ,d3_veh,d3_speed,d4_occ,d4_veh,d4_speed
0,mixed_20,0,0,361.69892662557936,72.33978532511587,361.69892662557936,72.33978532511587,42.2,2.4823529411764707,34633.637045457814,2037.2727673798713,17.0,3.604911302116585,44.15203498798223,6.0,16,2.4259206256940016,0.35294117647058826,44.15203498798223,79.88293814879142,3.4,0.6799999999999999,3.9877177846888485,0.011807329616677265,5,79.37456600722868,0.8,4.0628287836668235,11.120975269354574,0.2,8.992017118819083,79.88293814879142,0.8,0.011807329616677265,20.558233963735972,0.6,3.0940243581588565,29.823461550800516,1.0,3.7779113331828005
1,mixed_20,0,0,213.90648001861308,42.781296003722616,213.90648001861308,42.781296003722616,55.8,3.576923076923077,29455.282980273118,1888.1591654021229,15.6,2.6014810161764177,38.80257064319363,5.6,14,1.1596352089574167,0.358974358974359,38.80257064319363,100.0,2.8,0.5599999999999999,3.022786327499825,0.0,5,100.0,1.0,0.0,0.0,0.0,0.0,80.0,1.0,0.0,4.829145541892785,0.4,8.911037857085468,9.183707674075379,0.4,6.202893780413656
2,mixed_20,0,0,187.7054669103259,39.1053056063179,98538.26516967859,19707.65303393572,79.6,5.378378378378378,26495.447811638896,1790.2329602458713,14.8,2.772398906449202,21.738127310606213,6.8,7,1.361864626467093,0.4594594594594595,21.738127310606217,100.0,1.4,0.27999999999999997,1.9323985921964053,0.0,5,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.690636553031084,0.4,9.661992960982026,0.0,0.0,0.0
3,mixed_20,0,0,354.9829993524746,84.5197617505892,53241.343769042076,10648.268753808416,94.2,5.476744186046512,30427.833666189887,1769.060096871505,17.2,1.944338494760285,29.43273121940473,7.8,9,1.6540006025535352,0.45348837209302323,29.43273121940473,100.0,1.8,0.36,0.6977157379678379,0.0,5,100.0,1.0,0.0,47.16365609702365,0.8,3.4885786898391897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,mixed_20,0,0,413.84611323371234,86.21794025702341,200413.84611323374,40082.76922264675,127.2,7.395348837209302,32120.626051490428,1867.478258807583,17.2,2.6076691806600825,20.828832797044523,8.6,8,2.03577200512434,0.5,20.828832797044527,100.0,1.6,0.32,1.8907755479868502,0.0,5,100.0,1.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.144163985222633,0.4,9.453877739934251
5,mixed_20,0,0,214.1273394211656,53.5318348552914,1000214.1273394212,200042.82546788425,174.0,10.235294117647058,31842.553206056582,1873.091365062152,17.0,2.9408686004827813,24.459838210387147,10.6,8,2.590430403539175,0.6235294117647059,24.459838210387147,100.0,1.6,0.32,2.54196662331297,0.0,5,100.0,1.0,0.0,0.0,0.0,0.0,18.976432254284532,0.2,4.1187266399301095,0.0,0.0,0.0,3.322758797651204,0.4,8.59110647663474
6,mixed_20,0,0,817.1558184254661,170.24079550530544,200817.15581842547,40163.43116368509,227.6,12.106382978723405,33402.45217165704,1776.7261793434593,18.8,2.434519424743929,45.82262215562605,11.6,13,3.018117571155947,0.6170212765957447,45.82262215562605,100.0,2.6,0.52,3.6791621158830607,0.0,5,100.0,1.0,0.0,10.73234717365608,0.2,9.317626273352655,100.0,1.0,0.0,0.0,0.0,0.0,18.38076360447417,0.4,9.07818430606265
7,mixed_20,0,0,319.6368612638606,79.90921531596516,1000319.6368612638,200063.92737225274,287.0,16.123595505617978,31515.308329086005,1770.5229398362924,17.8,1.8723386759909209,40.0,12.4,11,1.7248187018108048,0.6966292134831461,40.0,100.0,2.2,0.44000000000000006,0.0,0.0,5,100.0,1.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0
8,mixed_20,0,0,618.9783181245477,147.3757900296542,800618.9783181245,160123.79566362491,349.0,16.941747572815533,35905.241330328354,1742.972880113027,20.6,2.073233610277318,43.34054523773704,13.4,12,1.905779480898133,0.6504854368932039,43.34054523773705,100.0,2.4000000000000004,0.4800000000000001,2.9526186826187057,0.0,5,100.0,1.0,0.0,5.698848911762298,0.2,5.675387554203446,100.0,1.0,0.0,0.0,0.0,0.0,11.003877276922935,0.2,9.087705858890082
9,mixed_20,0,0,719.4589336000819,143.89178672001637,719.4589336000819,143.89178672001637,415.6,17.913793103448278,37818.83060922469,1630.1220090183058,23.2,1.8122277851412831,41.19232610228993,14.4,13,1.5515193190291707,0.6206896551724138,41.19232610228994,100.0,2.6,0.52,1.7725165903112958,0.0,5,100.0,1.0,0.0,0.0,0.2,0.0,100.0,1.0,0.0,0.0,0.0,0.0,5.961630511449698,0.4,8.86258295155648
10,mixed_20,0,0,597.4588461096226,119.49176922192453,597.4588461096226,119.49176922192453,495.0,19.488188976377952,44052.803712670495,1734.362350892539,25.4,1.728406777115801,48.16293366892137,17.4,14,1.0292865837621588,0.6850393700787402,48.16293366892137,100.0,2.8000000000000003,0.56,1.230059914999926,0.0,5,100.0,1.0,0.0,22.01136376019349,0.6,1.9577590028713003,100.0,1.0,0.0,0.0,0.0,0.0,18.803304584413354,0.2,4.19254057212833
11,mixed_20,3,0,670.8372105084122,134.16744210168244,670.8372105084122,134.16744210168244,404.8,15.333333333333334,42179.417764606675,1597.7052183563135,26.4,1.3593187460169978,74.52234269784731,16.8,21,0.8323905409711627,0.6363636363636364,74.52234269784731,100.0,4.199999999999999,0.8399999999999999,2.2859378579879377,0.0,5,60.0,0.8,0.0,81.47068582200859,1.0,5.9773504990977715,100.0,1.0,0.0,31.141027667227945,0.4,5.452338790841917,100.0,1.0,0.0
12,mixed_20,3,3,425.9243449048148,101.41055831067018,954221.5670908885,190844.3134181777,329.0,12.007299270072993,47077.26219024089,1718.1482551182805,27.4,1.0367751837509755,86.65105350539055,17.0,23,0.627815159582713,0.6204379562043796,86.65105350539056,100.0,4.6,0.9199999999999999,0.43145724674123304,0.0,5,33.25526752695282,0.6,2.157286233706165,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0
13,mixed_20,3,3,487.44684593706654,97.4893691874133,487.44684593706654,97.4893691874133,356.2,13.291044776119403,46909.347491983695,1750.348787014317,26.8,1.272294325443904,82.3113427654215,15.0,24,0.6552159813047014,0.5597014925373134,82.3113427654215,100.0,4.8,0.96,0.7917782508375835,0.0,5,11.556713827107501,0.8,3.9588912541879173,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0
14,mixed_20,3,3,687.0576571881736,163.58515647337467,35773.06572736232,7154.613145472465,432.2,16.12686567164179,46650.874980371154,1740.7042903123565,26.8,1.4646332001402549,84.89512794149186,16.8,23,1.402204457153683,0.6268656716417911,84.89512794149186,100.0,4.6,0.9199999999999999,1.1560074314582942,0.0,5,24.475639707459322,0.6,5.780037157291471,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0
15,mixed_20,3,3,1213.002284501476,242.6004569002952,1213.002284501476,242.6004569002952,519.2,18.153846153846153,45928.53439878157,1605.8928111462087,28.6,1.2363821751919004,82.9753113468064,18.8,24,1.6793350590310185,0.6573426573426573,82.9753113468064,100.0,4.8,0.96,1.0916612934387326,0.0,5,14.876556734031965,0.8,5.458306467193664,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0
16,mixed_20,3,3,486.56486010691196,97.3129720213824,486.56486010691196,97.3129720213824,614.0,22.246376811594203,48220.22644808542,1747.1096539161385,27.6,1.6711177525149317,84.9809195568763,19.2,23,1.687173201414463,0.6956521739130435,84.9809195568763,100.0,4.6,0.9199999999999999,1.1311898228592412,0.0,5,24.904597784381508,0.6,5.655949114296206,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0
