step,control_mode,phase,prev_phase,TotalTravelTime,AvgTravelTime,TotalTravelTime_Raw,AvgTravelTime_Raw,TotalWaitingTime,AvgWaitingTime,TotalCO2,AvgCO2,VehCount,AvgSpeed,AvgOccupancy,QueueLength,Throughput,SpeedStd,HaltRatio,det_occ_mean,det_occ_max,det_veh_sum,det_veh_mean,det_speed_mean,det_speed_min,n_detectors,d0_occ,d0_veh,d0_speed,d1_occ,d1_veh,d1_speed,d2_occ,d2_veh,d2_speed,d3_occ,d3_veh,d3_speed,d4_occ,d4_veh,d4_speed,d5_occ,d5_veh,d5_speed,d6_occ,d6_veh,d6_speed,d7_occ,d7_veh,d7_speed,d8_occ,d8_veh,d8_speed,d9_occ,d9_veh,d9_speed,d10_occ,d10_veh,d10_speed,d11_occ,d11_veh,d11_speed
0,actuated,0,0,644.701489146119,57.56263295947492,73330.20929312914,6110.850774427428,123.8,3.401098901098901,66281.47482600239,1820.9196380769888,36.4,2.7468402230303637,25.13099034377568,16.0,26,1.9494935671501403,0.43956043956043955,25.13099034377568,100.0,5.200000000000001,0.4333333333333334,3.51962845622063,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,14.262287714144577,0.8,4.003960381238235,29.138368169965077,0.6,4.168296333101104,29.12119196107426,0.4,5.914523613196789,11.465067845531962,0.4,3.378873571597138,13.062891243911565,0.2,7.655273104000512,100.0,1.0,0.0,1.5809005845187585,0.4,8.73020315077156,0.0,0.0,0.0,2.941176606161946,0.4,8.38441132074222
1,actuated,0,0,1190.1724125380026,132.2413791708892,1189703.2144260257,99141.93453550215,221.8,6.161111111111111,59771.202752781006,1660.3111875772502,36.0,1.8139853720830381,37.310978799389645,23.4,25,1.9526410246141996,0.65,37.310978799389645,100.0,5.0,0.4166666666666667,1.2846737041070915,0.0,12,5.035001734105151,0.4,8.468509207200258,0.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,42.696743858570585,0.6,6.947575242084841,0.0,0.0,0.0
2,actuated,0,0,988.5109870677122,95.04913337189541,1523744.7559712967,126978.72966427472,331.2,8.157635467980295,68062.90124189007,1676.4261389628093,40.6,1.6821390659052748,37.51544491294988,24.2,29,1.6329041223865701,0.5960591133004927,37.51544491294988,100.0,5.8,0.4833333333333334,2.0522182115228262,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,10.35674877897975,0.4,5.731800060068775,36.147142008762785,0.6,2.2476714537822553,100.0,1.0,0.0,1.3738319497707607,0.4,8.344874365162104,2.307616217885311,0.4,8.302272659260778,100.0,1.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0
3,actuated,0,0,1059.2317665582457,94.57426487127194,601471.9174417764,50122.6597868147,461.6,10.99047619047619,71745.7311483126,1708.231694007443,42.0,1.7443067112167454,50.241325383942886,28.6,33,1.698235319184102,0.680952380952381,50.241325383942886,100.0,6.6,0.5499999999999999,1.2524489854822372,0.0,12,54.20768415129004,0.6,4.883531165128464,8.382900071432005,0.4,8.496956722903995,100.0,1.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,40.30532038459256,0.6,1.6488999377543858,100.0,1.0,0.0,0.0,0.0,0.0
4,actuated,0,0,1185.1828205424354,137.81195587702737,1419066.9876300707,118255.58230250589,617.4,13.480349344978166,73183.5948099411,1597.8950831864868,45.8,1.424775190714459,58.50292602006791,35.0,37,1.8351661660054044,0.7641921397379913,58.50292602006791,100.0,7.4,0.6166666666666667,0.721205366565846,0.0,12,100.0,1.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,2.0351122408149536,0.4,8.654464398790152,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0
5,actuated,13,0,1405.184348683594,140.5184348683594,1066930.8180895504,88910.90150746253,662.8,13.751037344398341,80098.72217517244,1661.7992152525405,48.2,1.0065986339333004,54.441179342680805,31.6,38,0.9590858220981344,0.6556016597510373,54.44117934268081,100.0,7.6000000000000005,0.6333333333333333,1.2822088299802106,0.0,12,100.0,1.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,22.83773634118205,0.6,6.832209211329267,60.0,0.8,0.0,60.0,0.8,0.0,10.456415770987633,0.4,8.554296748433261,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0
6,actuated,13,13,1029.8681909491252,102.98681909491252,1066548.951840644,88879.07932005367,786.0,16.443514644351463,82945.03984758412,1735.2518796565714,47.8,1.715108919223661,47.414929491849925,31.6,34,1.5068420669441032,0.6610878661087866,47.414929491849925,100.0,6.800000000000001,0.5666666666666668,0.9619351283466071,0.0,12,100.0,1.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,22.771137292368167,0.6,1.8292405265334781,0.0,0.0,0.0,42.625787828320654,0.8,1.4890548094845784,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,3.5822287815102527,0.4,8.224926204141228
7,actuated,13,13,676.6168492822246,84.57710616027808,3592903.3252646364,299408.6104387197,951.4,20.416309012875537,78199.65642917663,1678.1042152183825,46.6,1.9543195710094605,47.11737132024306,35.2,31,2.2162449958076706,0.7553648068669528,47.11737132024306,100.0,6.2,0.5166666666666667,2.5110019725004498,0.0,12,100.0,1.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,11.257264291637057,0.2,8.883152905478935,6.263283423946291,0.2,8.308369982242583,8.560926090848398,0.4,8.844519429281355,39.32698203648499,0.4,4.0959813530025215,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0
8,actuated,13,13,1258.0873930815026,142.96447648653438,1932590.1369662888,161049.17808052406,1129.8,23.439834024896264,78928.47177218192,1637.5201612485876,48.2,1.4388271846545682,50.967702049460776,37.4,32,1.6363232747750085,0.7759336099585062,50.967702049460776,100.0,6.4,0.5333333333333333,0.7176221697901765,0.0,12,100.0,1.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,100.0,1.0,0.0,11.61242459352934,0.2,8.611466037482117,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0
9,actuated,13,13,1093.0965418078697,121.45517131198552,2170261.9842173923,180855.16535144937,1324.2,25.662790697674417,86165.42574148541,1669.872591889252,51.6,1.7369684560406045,58.567807162278825,41.4,37,2.2735467924439154,0.8023255813953488,58.56780716227883,100.0,7.4,0.6166666666666667,1.0896366741712875,0.0,12,100.0,1.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,9.924180174949697,0.4,8.15481798350811,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,92.88950577239632,1.0,4.92082210654734,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0
