step,control_mode,phase,prev_phase,TotalTravelTime,AvgTravelTime,TotalTravelTime_Raw,AvgTravelTime_Raw,TotalWaitingTime,AvgWaitingTime,TotalCO2,AvgCO2,VehCount,AvgSpeed,AvgOccupancy,QueueLength,Throughput,SpeedStd,HaltRatio,det_occ_mean,det_occ_max,det_veh_sum,det_veh_mean,det_speed_mean,det_speed_min,n_detectors,d0_occ,d0_veh,d0_speed,d1_occ,d1_veh,d1_speed,d2_occ,d2_veh,d2_speed,d3_occ,d3_veh,d3_speed
0,mixed_20,0,0,310.166391119007,103.388797039669,645343.6252382349,161335.90630955872,30.6,1.3304347826086957,40934.207681375745,1779.748160059815,23.0,1.1604433239770757,29.655560800351633,7.6,8,1.093876524012972,0.33043478260869563,29.655560800351637,100.0,1.6,0.4,1.0173630308996156,0.0,4,0.0,0.0,0.0,18.622243201406548,0.6,4.069452123598462,100.0,1.0,0.0,0.0,0.0,0.0
1,mixed_20,0,0,222.06734841753547,74.02244947251182,1000222.0673484172,250055.5168371043,38.6,1.787037037037037,34858.98186095613,1613.8417528220432,21.6,1.6779243176369658,25.691306131091523,5.4,9,1.4336538661299407,0.25,25.691306131091523,60.0,1.8,0.45,2.5529853912945266,0.0,4,0.0,0.0,0.0,36.04430170106326,0.8,3.9590639000445935,60.0,0.8,0.0,6.720922823302828,0.2,6.252877665133513
2,mixed_20,0,0,282.6313526293341,83.12686842039238,600282.6313526293,150070.65783815732,52.6,2.327433628318584,36947.69019193119,1634.8535483155397,22.6,1.1378648875466535,33.957751895032686,6.4,9,0.6157236745305918,0.2831858407079646,33.957751895032686,100.0,1.8,0.45,0.7585047569341123,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,35.831007580130745,0.8,3.0340190277364494,100.0,1.0,0.0
3,mixed_20,0,0,285.591327466267,71.39783186656675,285.591327466267,71.39783186656675,72.0,3.2142857142857144,39637.46941563369,1769.5298846265043,22.4,1.6381715347864483,50.18959311568132,5.8,13,0.6255767242412393,0.25892857142857145,50.18959311568132,100.0,2.6,0.65,1.3012073353605775,0.0,4,0.0,0.0,0.0,47.16122208189432,0.8,0.9199842230364081,53.59715038083095,0.8,4.284845118405902,100.0,1.0,0.0
4,mixed_20,0,0,228.24367944338846,57.060919860847115,228.24367944338846,57.060919860847115,109.8,4.6525423728813555,40195.89286314896,1703.215799285973,23.6,2.148909246254068,53.570580254072624,9.4,14,0.9981176899554294,0.3983050847457627,53.570580254072624,100.0,2.8,0.7,0.9035705943672354,0.0,4,0.0,0.0,0.0,14.282321016290496,0.8,3.6142823774689417,100.0,1.0,0.0,100.0,1.0,0.0
5,mixed_20,0,0,389.55365593716203,97.38841398429051,389.55365593716203,97.38841398429051,166.0,6.859504132231405,39094.51770385579,1615.475938175859,24.2,2.1348013358286635,59.40042607303752,13.4,16,1.4529980864316145,0.5537190082644629,59.40042607303752,100.0,3.2,0.8,3.5083438163180913,0.0,4,6.1532928973920775,0.4,8.610753268189727,31.44841139475801,0.8,5.422621997082639,100.0,1.0,0.0,100.0,1.0,0.0
6,mixed_20,0,0,611.3183703386588,235.12245013025338,475199.6629944329,118799.91574860823,254.4,9.636363636363637,40342.147723224145,1528.1116561827328,26.4,0.7055084301212375,75.0,21.0,15,0.8505388293448706,0.7954545454545454,75.0,100.0,3.0,0.75,0.0,0.0,4,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0
7,mixed_20,0,0,455.7126876357555,151.9042292119185,653496.2654702042,163374.06636755104,367.2,13.114285714285714,44342.00873674495,1583.6431691694627,28.0,0.6000952028491529,75.0,23.6,15,0.4982853328503328,0.8428571428571429,75.0,100.0,3.0,0.75,0.0,0.0,4,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0
8,mixed_20,5,0,243.88260059343497,81.29420019781166,1000243.8826005936,250060.9706501484,316.0,11.366906474820144,46399.6713333038,1669.05292565841,27.8,1.2263385788123906,70.0,20.6,15,1.2501306879301972,0.7410071942446043,70.0,100.0,3.0,0.75,0.0,0.0,4,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,80.0,1.0,0.0
9,mixed_20,5,5,277.9124308472816,92.63747694909387,1000277.9124308473,250069.47810771182,345.0,12.062937062937063,46786.94536072937,1635.907180445083,28.6,2.4740966064045002,64.15463942434698,18.2,15,3.4041688379716395,0.6363636363636364,64.15463942434698,100.0,3.0,0.75,2.6730469425790346,0.0,4,3.896729164016506,0.4,9.192132712714375,100.0,1.0,0.0,100.0,1.0,0.0,52.72182853337142,0.6,1.5000550576017637
10,mixed_20,5,5,164.7362787591318,54.9120929197106,1000164.7362787591,250041.18406968977,434.0,15.83941605839416,43269.06022693981,1579.1627820051026,27.4,3.794020052319074,65.0,18.0,14,5.288093552660257,0.656934306569343,65.0,100.0,2.8,0.7,0.0,0.0,4,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,60.0,0.8,0.0
11,mixed_20,5,5,287.6665825754058,95.8888608584686,1000287.6665825754,250071.91664564385,528.8,18.75177304964539,41989.00859970392,1488.9719361597136,28.2,3.8698273259757996,68.27356514234893,20.6,14,5.7989998891943175,0.7304964539007093,68.27356514234893,100.0,2.8,0.7,0.25710649262774204,0.0,4,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,73.09426056939571,0.8,1.0284259705109682
12,mixed_20,5,5,629.7498444369655,224.91065872748771,1200629.7498444368,300157.4374611092,628.0,20.657894736842106,47166.68694243922,1551.5357546855005,30.4,0.516176529772203,75.0,22.8,15,0.5463673051857197,0.75,75.0,100.0,3.0,0.75,0.0,0.0,4,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0
13,mixed_20,5,5,405.13317505338443,135.0443916844615,1000405.1331750534,250101.28329376335,733.8,22.93125,49876.159898067715,1558.629996814616,32.0,1.1618457662705672,75.0,23.2,15,1.473629603094218,0.725,75.0,100.0,3.0,0.75,0.0,0.0,4,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0
14,mixed_20,6,5,492.55912790875647,164.1863759695855,1000492.5591279088,250123.1397819772,735.4,23.420382165605094,49714.939566783294,1583.278330152334,31.4,1.840582297618606,65.0,25.0,14,2.7068611803655025,0.7961783439490446,65.0,100.0,2.8,0.7,0.0,0.0,4,0.0,0.0,0.0,60.0,0.8,0.0,100.0,1.0,0.0,100.0,1.0,0.0
15,mixed_20,6,6,404.877954706565,168.69914779440208,1003289.3483487507,250822.33708718768,726.6,22.152439024390244,50754.26999310452,1547.386280277577,32.8,1.7935900511083933,69.77289910936392,24.2,16,3.100063172598345,0.7378048780487805,69.77289910936392,100.0,3.2,0.8,2.68159517675556,0.0,4,10.653678922786298,0.4,8.886275012884289,68.43791751466938,0.8,1.8401056941379512,100.0,1.0,0.0,100.0,1.0,0.0
16,mixed_20,6,6,570.3644340752986,259.25656094331754,7487304.41217344,1871826.10304336,829.6,23.839080459770116,52164.191811065124,1498.9710290535957,34.8,0.2515358676761886,75.0,26.6,15,0.26581121199648694,0.764367816091954,75.0,100.0,3.0,0.75,0.0,0.0,4,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0
17,mixed_20,6,6,865.4427163259694,332.8625832022959,7318487.030720678,1829621.7576801695,971.8,26.407608695652176,54311.45409885813,1475.8547309472317,36.8,0.29635498890838113,75.0,30.6,15,0.3549017457689634,0.8315217391304348,75.0,100.0,3.0,0.75,0.0,0.0,4,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0
18,mixed_20,6,6,43.0738786281941,43.0738786281941,2232635.7164332364,558158.9291083091,1138.2,30.433155080213904,57551.67004829773,1538.8147071737362,37.4,0.5804366339200129,75.0,35.4,15,1.019759893849915,0.946524064171123,75.0,100.0,3.0,0.75,0.0,0.0,4,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0
19,mixed_20,6,6,155.61369471042582,129.67807892535487,1305031.590238078,326257.8975595195,1317.2,34.66315789473684,58994.34648177769,1552.4828021520445,38.0,1.0081507932509817,76.42188020779216,36.2,16,1.7231510882457248,0.9526315789473684,76.42188020779216,100.0,3.2,0.8,2.2830008387798446,0.0,4,5.6875208311686265,0.2,9.132003355119378,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0
20,mixed_20,2,6,439.6420839866808,366.36840332223403,1704773.8884496794,426193.47211241984,1427.0,38.36021505376344,56619.616217557435,1522.032694020361,37.2,0.269719867119866,65.0,34.4,15,0.7267989939888921,0.9247311827956989,65.0,100.0,3.0,0.75,0.0,0.0,4,0.0,0.2,0.0,60.0,0.8,0.0,100.0,1.0,0.0,100.0,1.0,0.0
21,mixed_20,2,2,120.97008351791055,120.97008351791055,3058553.4095487874,764638.3523871969,1500.2,41.672222222222224,56770.70543508901,1576.9640398635836,36.0,0.22460625073204038,56.61880540360742,31.0,13,0.41781864904087535,0.8611111111111112,56.61880540360741,100.0,2.6,0.65,0.45161050063626706,0.0,4,0.0,0.0,0.0,26.475221614429643,0.6,1.8064420025450683,100.0,1.0,0.0,100.0,1.0,0.0
