step,control_mode,phase,prev_phase,TotalTravelTime,AvgTravelTime,TotalTravelTime_Raw,AvgTravelTime_Raw,TotalWaitingTime,AvgWaitingTime,TotalCO2,AvgCO2,VehCount,AvgSpeed,AvgOccupancy,QueueLength,Throughput,SpeedStd,HaltRatio,det_occ_mean,det_occ_max,det_veh_sum,det_veh_mean,det_speed_mean,det_speed_min,n_detectors,d0_occ,d0_veh,d0_speed,d1_occ,d1_veh,d1_speed,d2_occ,d2_veh,d2_speed,d3_occ,d3_veh,d3_speed
0,mixed_20,0,0,131.8148694529384,32.9537173632346,131.8148694529384,32.9537173632346,19.0,2.878787878787879,13580.652083781393,2057.674558148696,6.6,3.0605976028449087,0.0,2.2,1,0.9626210740775251,0.3333333333333333,0.0,0.0,0.2,0.05,0.0,0.0,4,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,mixed_20,0,0,88.8391322783866,22.20978306959665,88.8391322783866,22.20978306959665,29.0,4.142857142857143,14154.786523301704,2022.112360471672,7.0,4.596991219070192,3.32269555322668,2.0,3,1.4107768727800172,0.2857142857142857,3.32269555322668,12.448637633836768,0.6000000000000001,0.15000000000000002,4.25545156698965,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.8421445790699522,0.4,8.98879872597754,12.448637633836768,0.2,8.033007541981059
2,mixed_20,0,0,249.2902653913765,65.6027014187833,627.7166595393113,156.92916488482783,43.2,5.2682926829268295,15655.54086757334,1909.2123009235781,8.2,4.40412404574638,2.8514766901692212,4.0,3,3.5765065540423397,0.4878048780487805,2.8514766901692212,10.709063576182416,0.6000000000000001,0.15000000000000002,4.490505549730771,0.0,4,10.709063576182416,0.2,9.337884614151124,0.6968431844944689,0.4,8.62413758477196,0.0,0.0,0.0,0.0,0.0,0.0
3,mixed_20,0,0,172.76065873844036,43.19016468461009,172.76065873844036,43.19016468461009,63.0,9.0,12985.649029096883,1855.092718442412,7.0,4.90732038029662,0.7610959738364187,4.0,1,5.218524058509849,0.5714285714285714,0.7610959738364187,3.0443838953456748,0.2,0.05,1.7354317099604695,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,3.0443838953456748,0.2,6.941726839841878,0.0,0.0,0.0
4,mixed_20,0,0,128.70688100214613,42.90229366738205,208710.38271822006,52177.595679555016,84.2,11.078947368421053,13238.142503730012,1741.860855753949,7.6,3.360739720418528,25.0,4.8,5,3.973117869999655,0.631578947368421,25.0,100.0,1.0,0.25,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0
5,mixed_20,0,0,390.856549041395,122.14267157543593,168340.21607991756,42085.05401997939,109.6,10.96,17462.572386630134,1746.2572386630134,10.0,2.274692988981445,48.01833429530532,6.0,11,2.106049814167056,0.6,48.01833429530532,100.0,2.2,0.55,3.8650249027044223,0.0,4,0.0,0.0,0.0,7.019899504689988,0.2,9.163487949036062,100.0,1.0,0.0,85.0534376765313,1.0,6.296611661781626
6,mixed_20,0,0,301.0356318809759,75.25890797024398,301.0356318809759,75.25890797024398,139.0,13.627450980392156,19302.006437965967,1892.3535723496045,10.2,3.1654486396842265,50.0,6.0,11,2.5816532749888608,0.5882352941176471,50.0,100.0,2.2,0.55,0.0,0.0,4,0.0,0.0,0.0,0.0,0.2,0.0,100.0,1.0,0.0,100.0,1.0,0.0
7,mixed_20,0,0,151.90929988638538,37.977324971596346,151.90929988638538,37.977324971596346,169.0,16.25,20246.54575147392,1946.7832453340309,10.4,4.528612633880587,52.53636768112983,6.2,11,3.783444763682911,0.5961538461538461,52.53636768112983,100.0,2.2,0.55,2.4641537764808294,0.0,4,10.145470724519328,0.2,9.856615105923318,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0
8,mixed_20,0,0,617.4810948960716,162.4950249726504,4160.831678003368,1040.207919500842,201.2,18.29090909090909,17679.364847092795,1607.2149860993452,11.0,5.116728048013587,51.16600124588132,7.4,12,5.4358740603910505,0.6727272727272727,51.16600124588132,100.0,2.4,0.6,2.238400842738338,0.0,4,0.0,0.0,0.0,4.664004983525274,0.4,8.953603370953353,100.0,1.0,0.0,100.0,1.0,0.0
9,mixed_20,0,0,422.58530880270854,111.2066602112391,200422.58530880275,50105.64632720069,240.0,20.338983050847457,20842.331370345644,1766.2992686733596,11.8,2.6017087281184876,50.0,8.2,10,3.438713398854536,0.6949152542372882,50.0,100.0,2.0,0.5,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0
10,mixed_20,0,0,200.55768312606392,50.13942078151598,200.55768312606392,50.13942078151598,280.0,23.333333333333332,21796.045491288758,1816.3371242740634,12.0,3.5517440709746735,52.71713329643192,8.0,11,3.101043475785754,0.6666666666666666,52.71713329643191,100.0,2.2,0.55,2.300218398636307,0.0,4,0.0,0.0,0.0,10.868533185727642,0.2,9.200873594545229,100.0,1.0,0.0,100.0,1.0,0.0
11,mixed_20,0,0,384.52199528078535,128.17399842692845,221009.6959459716,55252.4239864929,322.6,25.203125,20431.4988893288,1596.2108507288124,12.8,1.9700403705882437,50.0,9.6,10,2.467342052975641,0.75,50.0,100.0,2.0,0.5,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0
