step,control_mode,phase,prev_phase,TotalTravelTime,AvgTravelTime,TotalTravelTime_Raw,AvgTravelTime_Raw,TotalWaitingTime,AvgWaitingTime,TotalCO2,AvgCO2,VehCount,AvgSpeed,AvgOccupancy,QueueLength,Throughput,SpeedStd,HaltRatio,det_occ_mean,det_occ_max,det_veh_sum,det_veh_mean,det_speed_mean,det_speed_min,n_detectors,d0_occ,d0_veh,d0_speed,d1_occ,d1_veh,d1_speed,d2_occ,d2_veh,d2_speed,d3_occ,d3_veh,d3_speed
0,mixed_20,0,0,210.97737718078142,52.744344295195354,210.97737718078142,52.744344295195354,30.4,2.0821917808219177,24542.95468749297,1681.024293663902,14.6,2.3756751623806105,28.722058158962085,4.2,11,1.064553426678108,0.2876712328767123,28.722058158962085,63.53528583260044,2.2,0.55,4.786927518641873,0.0,4,63.53528583260044,0.8,6.698700256929298,0.0,0.0,0.0,44.453987918628,1.0,3.7616540576189177,6.898958884619901,0.4,8.687355760019274
1,mixed_20,0,0,248.66836154631582,62.167090386578955,248.66836154631582,62.167090386578955,60.8,4.108108108108108,24876.852597722143,1680.8684187650097,14.8,2.6445299675516876,50.0,7.6,10,2.3911751526855047,0.5135135135135135,50.0,100.0,2.0,0.5,0.0,0.0,4,100.0,1.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0
2,mixed_20,0,0,304.95570275026785,76.23892568756696,304.95570275026785,76.23892568756696,107.0,6.9480519480519485,25481.960491760077,1654.6727592051998,15.4,2.869056591870103,56.22712322625752,10.4,13,2.7288153590445985,0.6753246753246753,56.22712322625752,100.0,2.6,0.65,3.3714929389054245,0.0,4,100.0,1.0,0.0,8.643325995567466,0.4,8.96056959424168,100.0,1.0,0.0,16.265166909462607,0.2,4.525402161380019
3,mixed_20,0,0,741.653662079834,231.76676939994812,7912.273363028497,1978.0683407571244,167.2,9.5,28359.99812061382,1611.3635295803308,17.6,0.6024493897977782,75.0,13.8,15,0.5802780940689352,0.7840909090909091,75.0,100.0,3.0,0.75,0.0,0.0,4,100.0,1.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0
4,mixed_20,0,0,467.2619687410158,116.81549218525394,467.2619687410158,116.81549218525394,237.6,12.0,33326.94716744555,1683.1791498709874,19.8,1.0622649663761525,75.0,14.8,15,0.5618645826817015,0.7474747474747475,75.0,100.0,3.0,0.75,0.0,0.0,4,100.0,1.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0
5,mixed_20,1,0,582.5351985157362,145.63379962893404,582.5351985157362,145.63379962893404,250.6,12.284313725490197,34278.90862816533,1680.3386582433984,20.4,1.572383549866935,65.0,13.2,14,1.1574958231239436,0.6470588235294118,65.0,100.0,2.8,0.7,0.0,0.0,4,100.0,1.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,60.0,0.8,0.0
6,mixed_20,1,1,644.0635647407046,161.01589118517614,644.0635647407046,161.01589118517614,303.6,13.926605504587156,36729.007164454626,1684.8168424061757,21.8,1.7138768028105122,58.591236736578765,13.8,15,1.5642157199679403,0.6330275229357798,58.591236736578765,100.0,3.0,0.75,2.681924284441605,0.0,4,100.0,1.0,0.0,6.1077151519492645,0.4,8.881095343362539,100.0,1.0,0.0,28.257231794365794,0.6,1.8466017944038802
7,mixed_20,1,1,426.4045411876753,106.60113529691883,426.4045411876753,106.60113529691883,376.0,17.570093457943926,36684.640074438896,1714.2355174971444,21.4,1.730142328899587,51.01690636595322,15.4,12,1.5105148715710732,0.719626168224299,51.01690636595322,100.0,2.4,0.6,1.1287803481403906,0.0,4,100.0,1.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,4.067625463812874,0.4,4.5151213925615625
8,mixed_20,1,1,782.6376338521699,195.65940846304247,782.6376338521699,195.65940846304247,453.6,20.807339449541285,35263.649376630994,1617.5985952583023,21.8,2.0346288565884065,52.749241161148326,16.4,11,1.9744927892574446,0.7522935779816514,52.74924116114832,100.0,2.2,0.55,2.2733545853756474,0.0,4,100.0,1.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,10.996964644593277,0.2,9.09341834150259
9,mixed_20,1,1,453.69425225799444,151.23141741933148,771353.7969051456,192838.4492262864,543.2,23.82456140350877,34900.64299468369,1530.7299559071791,22.8,1.0264448619789794,70.62647139138178,19.6,15,1.1252224204431285,0.8596491228070176,70.62647139138178,100.0,3.0,0.75,1.7405777082303011,0.0,4,100.0,1.0,0.0,82.50588556552714,1.0,6.9623108329212045,100.0,1.0,0.0,0.0,0.0,0.0
