step,control_mode,phase,prev_phase,TotalTravelTime,AvgTravelTime,TotalTravelTime_Raw,AvgTravelTime_Raw,TotalWaitingTime,AvgWaitingTime,TotalCO2,AvgCO2,VehCount,AvgSpeed,AvgOccupancy,QueueLength,Throughput,SpeedStd,HaltRatio,det_occ_mean,det_occ_max,det_veh_sum,det_veh_mean,det_speed_mean,det_speed_min,n_detectors,d0_occ,d0_veh,d0_speed,d1_occ,d1_veh,d1_speed,d2_occ,d2_veh,d2_speed,d3_occ,d3_veh,d3_speed
0,actuated,0,0,177.66214497657876,44.41553624414469,177.66214497657876,44.41553624414469,27.8,1.9305555555555556,23403.68743002724,1625.2560715296693,14.4,2.8317800404021907,43.48520469860112,6.2,12,1.3410741068535705,0.4305555555555556,43.48520469860112,100.0,2.4000000000000004,0.6000000000000001,5.242712617071862,0.0,4,12.19664169009576,0.2,8.198978254908042,100.0,1.0,0.0,50.10939558594487,1.0,4.176953620179864,11.634781518363866,0.2,8.594918593199543
1,actuated,0,0,437.5193779993921,121.53316055538669,3386.9827498613913,846.7456874653478,41.6,2.7012987012987013,25497.43904109278,1655.6778598112194,15.4,1.012459710798937,36.4045553059227,7.2,9,0.6440835424881748,0.4675324675324675,36.4045553059227,100.0,1.8,0.45,0.621580591332919,0.0,4,0.0,0.0,0.0,45.618221223690796,0.8,2.486322365331676,100.0,1.0,0.0,0.0,0.0,0.0
2,actuated,0,0,243.60474578688573,60.90118644672143,243.60474578688573,60.90118644672143,75.0,4.8076923076923075,30125.53609345318,1931.124108554691,15.6,1.9839521725380038,32.96934451246095,7.4,9,1.0671374129610165,0.47435897435897434,32.96934451246095,100.0,1.8,0.45,0.944332994265297,0.0,4,0.0,0.0,0.0,31.8773780498438,0.8,3.777331977061188,100.0,1.0,0.0,0.0,0.0,0.0
3,actuated,0,0,220.06003933101482,55.015009832753705,220.06003933101482,55.015009832753705,110.4,7.2631578947368425,27489.943376664847,1808.5489063595294,15.2,2.4876567862248646,41.54306660328494,7.6,10,1.4729081838285543,0.5,41.54306660328494,100.0,2.0,0.5,2.4933655078304495,0.0,4,0.0,0.0,0.0,13.720214878483148,0.4,4.988688321042068,100.0,1.0,0.0,52.45205153465662,0.6,4.98477371027973
4,actuated,0,0,245.75273501563666,61.438183753909165,245.75273501563666,61.438183753909165,153.0,9.935064935064934,27625.92343891246,1793.891132396913,15.4,2.2066012207629497,64.68774387629814,9.8,14,1.6546071131830424,0.6363636363636364,64.68774387629814,100.0,2.8,0.7,3.7094587582099314,0.0,4,47.72951012911051,0.6,5.7646313718263436,11.021465376082062,0.2,9.073203661013382,100.0,1.0,0.0,100.0,1.0,0.0
5,actuated,0,0,341.9608636146112,85.4902159036528,341.9608636146112,85.4902159036528,202.2,11.894117647058824,28759.22184626792,1691.718932133407,17.0,1.8238573695618387,75.0,10.6,15,1.5539762755203181,0.6235294117647059,75.0,100.0,3.0,0.75,0.0,0.0,4,100.0,1.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0
6,actuated,0,0,261.93192677777165,65.48298169444291,261.93192677777165,65.48298169444291,260.0,15.294117647058824,30957.243979709543,1821.0143517476201,17.0,2.5498769457928097,75.12310122680631,12.2,17,2.295139230831834,0.7176470588235294,75.12310122680631,100.0,3.4,0.85,2.1554157533450056,0.0,4,100.0,1.0,0.0,0.4924049072252501,0.4,8.621663013380022,100.0,1.0,0.0,100.0,1.0,0.0
7,actuated,0,0,895.2274739987654,223.80686849969135,895.2274739987654,223.80686849969135,323.2,16.32323232323232,31579.360812871506,1594.9172127712882,19.8,1.5778191248926903,77.70815761227112,14.2,16,2.0294560899414784,0.7171717171717171,77.70815761227112,100.0,3.2,0.8,2.307842044229696,0.0,4,100.0,1.0,0.0,10.83263044908449,0.2,9.231368176918783,100.0,1.0,0.0,100.0,1.0,0.0
8,actuated,0,0,446.54362295785313,111.63590573946328,446.54362295785313,111.63590573946328,397.0,19.653465346534652,34623.23366394463,1714.0214685121105,20.2,1.3846740759312044,75.0,15.4,15,1.392731880115649,0.7623762376237624,75.0,100.0,3.0,0.75,0.0,0.0,4,100.0,1.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0
9,actuated,0,0,589.2561616205455,155.06741095277513,824.1706733875859,206.04266834689648,473.2,21.706422018348626,35807.8964327277,1642.5640565471422,21.8,1.6971892881699175,75.0,15.8,15,1.5197727268776904,0.7247706422018348,75.0,100.0,3.0,0.75,0.0,0.0,4,100.0,1.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0
10,actuated,0,0,606.8927289209885,189.65397778780888,690375.9653880722,172593.99134701805,555.4,25.245454545454546,35440.61266971243,1610.9369395323831,22.0,1.7617975217559612,75.78751488586335,17.4,17,2.522729510141294,0.7909090909090909,75.78751488586335,100.0,3.4,0.85,2.1437324771191926,0.0,4,100.0,1.0,0.0,3.1500595434533807,0.4,8.57492990847677,100.0,1.0,0.0,100.0,1.0,0.0
11,actuated,0,0,1074.3849898471176,335.7453093272242,202113.40959606733,50528.35239901683,647.6,26.32520325203252,39819.601399285944,1618.6829837108107,24.6,1.3031240155940864,76.28313104919201,19.8,16,1.914617016065958,0.8048780487804879,76.28313104919201,100.0,3.2,0.8,2.0820499219698827,0.0,4,100.0,1.0,0.0,5.132524196768031,0.2,8.32819968787953,100.0,1.0,0.0,100.0,1.0,0.0
12,actuated,0,0,681.0786406743116,170.2696601685779,681.0786406743116,170.2696601685779,747.0,29.88,41848.25150908542,1673.9300603634167,25.0,1.4171994356667088,75.0,20.4,16,1.6900651720199633,0.816,75.0,100.0,3.2,0.8,0.0,0.0,4,100.0,1.0,0.0,0.0,0.2,0.0,100.0,1.0,0.0,100.0,1.0,0.0
13,actuated,0,0,560.3767385184725,164.81668779955075,8488.338681037123,2122.0846702592808,849.0,31.917293233082706,42921.96899688387,1613.6078570257093,26.6,1.611987448191869,76.39783131133015,21.4,16,2.0006152688075494,0.8045112781954887,76.39783131133015,100.0,3.2,0.8,2.1826662464765834,0.0,4,100.0,1.0,0.0,5.591325245320604,0.2,8.730664985906333,100.0,1.0,0.0,100.0,1.0,0.0
14,actuated,0,0,903.2208818483903,282.2565255776219,206058.57660691004,51514.64415172751,962.8,34.385714285714286,44050.730950256504,1573.2403910805892,28.0,1.2756568777244044,75.0,24.0,16,1.9689198858759194,0.8571428571428571,75.0,100.0,3.2,0.8,0.0,0.0,4,100.0,1.0,0.0,0.0,0.2,0.0,100.0,1.0,0.0,100.0,1.0,0.0
15,actuated,0,0,756.8282534878983,236.50882921496822,5848.858258677372,1462.214564669343,1088.0,35.55555555555556,48796.44156288412,1594.6549530354287,30.6,0.9705201048346332,77.73420966848292,26.2,16,1.225388688903935,0.8562091503267973,77.73420966848292,100.0,3.2,0.8,2.2858524977229795,0.0,4,100.0,1.0,0.0,10.936838673931675,0.2,9.143409990891918,100.0,1.0,0.0,100.0,1.0,0.0
16,actuated,0,0,731.3552797621321,243.78509325404403,13941.476338661541,3485.3690846653853,1220.8,38.87898089171974,48091.43117165546,1531.574241135524,31.4,0.5075769392163776,75.0,27.6,15,0.45172598372793965,0.8789808917197452,75.0,100.0,3.0,0.75,0.0,0.0,4,100.0,1.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0
17,actuated,5,0,577.7346986637979,240.7227911099158,1459394.630154923,364848.65753873077,904.2,28.61392405063291,52239.335584920955,1653.1435311683847,31.6,0.7334342634476894,60.0,24.4,14,0.9821001625984664,0.7721518987341772,60.0,100.0,2.8,0.7,0.0,0.0,4,60.0,0.8,0.0,0.0,0.0,0.0,100.0,1.0,0.0,80.0,1.0,0.0
18,actuated,5,5,497.84406339652685,146.42472452839024,400776.7569581786,100194.18923954465,682.4,21.871794871794872,54771.29722096216,1755.490295543659,31.2,1.4022388112201332,58.432179818243526,17.2,16,1.0575648062765604,0.5512820512820513,58.432179818243526,100.0,3.2,0.8,2.240095204256048,0.0,4,24.738070249663906,0.6,1.8512379446004377,68.27950552883806,0.8,5.478816120283731,100.0,1.0,0.0,40.71114349447214,0.8,1.6303267521400235
19,actuated,5,5,164.0337687774995,54.677922925833165,2651734.6148062595,662933.6537015649,692.2,23.54421768707483,49898.502652809024,1697.227981388062,29.4,1.7610358253821228,70.99597255506595,15.2,17,1.3591218317073208,0.5170068027210885,70.99597255506595,100.0,3.4,0.85,2.1531457335267516,0.0,4,46.53397964686633,0.8,4.474741482083331,100.0,1.0,0.0,100.0,1.0,0.0,37.44991057339746,0.6,4.137841452023675
20,actuated,5,5,255.43747650667484,85.14582550222495,2849621.035467961,712405.2588669902,773.8,25.45394736842105,48522.56032645506,1596.1368528439164,30.4,1.167096940146545,65.79731215652572,18.4,16,1.0233484158453525,0.6052631578947368,65.79731215652572,100.0,3.2,0.8,1.3339004914226462,0.0,4,0.0,0.2,0.0,100.0,1.0,0.0,100.0,1.0,0.0,63.18924862610288,1.0,5.335601965690585
21,actuated,5,5,325.77242808844863,108.59080936281622,1000325.7724280885,250081.44310702212,869.0,27.67515923566879,47090.98338609985,1499.712846691078,31.4,0.9160928087494705,92.11975282536287,21.0,19,0.6611343364469895,0.6687898089171974,92.11975282536287,100.0,3.8,0.95,0.41682975919151843,0.0,4,68.47901130145146,0.8,1.6673190367660737,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0
22,actuated,5,5,497.2808447380406,165.76028157934687,1000497.2808447381,250124.32021118453,994.4,31.075,50685.00488989064,1583.9064028090825,32.0,0.6312945910150639,100.0,27.8,20,0.5184592556601878,0.86875,100.0,100.0,4.0,1.0,0.0,0.0,4,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0
23,actuated,3,5,595.4702799767838,248.11261665699325,19478.903532796114,4869.725883199028,709.8,22.32075471698113,49043.09961783129,1542.2358370387199,31.8,0.3288861640245849,85.0,24.8,19,0.3413112697428872,0.779874213836478,85.0,100.0,3.8,0.95,0.0,0.0,4,100.0,1.0,0.0,60.0,0.8,0.0,80.0,1.0,0.0,100.0,1.0,0.0
24,actuated,3,3,950.2423027878315,279.48303023171513,1335204.7105786577,333801.1776446644,388.8,12.705882352941176,52217.72101387919,1706.4614710418036,30.6,0.8670124670251018,64.65230821219777,18.6,16,1.0121180009082456,0.6078431372549019,64.65230821219777,100.0,3.2,0.8,0.9291938905713233,0.0,4,100.0,1.0,0.0,22.284649334866344,0.6,1.6946510708330316,36.32458351392472,0.6,2.022124491452262,100.0,1.0,0.0
25,actuated,3,3,429.10149787319426,126.20632290388068,2337.279816258405,584.3199540646012,302.4,9.882352941176471,49131.37559378515,1605.6005096008219,30.6,1.4192242532770227,74.94871722074194,17.4,19,1.5418650829957259,0.5686274509803921,74.94871722074194,100.0,3.8,0.95,1.2939589641674247,0.0,4,100.0,1.0,0.0,25.36961409829928,1.0,3.9084182477457303,74.42525478466848,0.8,1.2674176089239686,100.0,1.0,0.0
26,actuated,3,3,761.3582267894977,190.33955669737443,761.3582267894977,190.33955669737443,347.6,11.285714285714286,47985.137887520345,1557.9590223220891,30.8,1.307595723754525,77.73320623484366,18.8,17,1.3561414769412228,0.6103896103896104,77.73320623484366,100.0,3.4,0.85,1.552207108588991,0.0,4,100.0,1.0,0.0,10.932824939374655,0.4,6.208828434355964,100.0,1.0,0.0,100.0,1.0,0.0
27,actuated,3,3,789.6313390814357,303.70436118516756,1043235.278916264,260808.819729066,431.0,12.981927710843374,49656.82091070408,1495.6873768284363,33.2,0.6805619321610957,75.0,23.8,15,0.9085778032999363,0.7168674698795181,75.0,100.0,3.0,0.75,0.0,0.0,4,100.0,1.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0
28,actuated,3,3,1107.1980194102937,345.99938106571676,2354889.5597702935,588722.3899425734,542.4,15.676300578034683,53752.606470038205,1553.54353959648,34.6,0.5583969927481967,94.46799479227167,27.0,19,0.7448847421475945,0.7803468208092486,94.46799479227167,100.0,3.8,0.95,1.0687547510646345,0.0,4,100.0,1.0,0.0,77.87197916908667,0.8,4.275019004258538,100.0,1.0,0.0,100.0,1.0,0.0
