step,control_mode,phase,prev_phase,TotalTravelTime,AvgTravelTime,TotalTravelTime_Raw,AvgTravelTime_Raw,TotalWaitingTime,AvgWaitingTime,TotalCO2,AvgCO2,VehCount,AvgSpeed,AvgOccupancy,QueueLength,Throughput,SpeedStd,HaltRatio,det_occ_mean,det_occ_max,det_veh_sum,det_veh_mean,det_speed_mean,det_speed_min,n_detectors,d0_occ,d0_veh,d0_speed,d1_occ,d1_veh,d1_speed,d2_occ,d2_veh,d2_speed,d3_occ,d3_veh,d3_speed,d4_occ,d4_veh,d4_speed,d5_occ,d5_veh,d5_speed,d6_occ,d6_veh,d6_speed,d7_occ,d7_veh,d7_speed
0,random,1,0,567.5372919473139,70.94216149341423,567.5372919473139,70.94216149341423,85.2,2.2903225806451615,63364.98305246486,1703.3597594748617,37.2,2.3204348149523057,64.06822740459049,11.4,31,1.882966958223198,0.3064516129032258,64.06822740459049,100.0,6.199999999999999,0.7749999999999999,3.078099713637549,0.0,8,14.205925597779867,0.4,3.669563985593677,7.983690968970336,0.4,8.67753194915131,100.0,1.0,0.0,100.0,1.0,0.0,90.3563838072958,1.0,5.077950718135185,100.0,1.0,0.0,27.091743464974343,0.6,4.203794488430294,72.90807539770356,0.8,2.9959565677899254
1,random,2,1,592.7664962581462,74.09581203226827,592.7664962581462,74.09581203226827,38.4,1.0,63074.23310736852,1642.5581538377219,38.4,2.142809662614223,36.98433789668239,12.0,22,1.231341627223797,0.3125,36.9843378966824,100.0,4.4,0.55,1.9676060824207737,0.0,8,0.0,0.0,0.0,0.7272617243771151,0.4,8.74896106068045,20.0,0.4,0.0,30.474340273954397,0.6,2.2152080103879643,24.67310117512767,0.6,4.776679588297774,20.0,0.4,0.0,100.0,1.0,0.0,100.0,1.0,0.0
2,random,3,2,807.1484256087459,100.89355320109324,807.1484256087459,100.89355320109324,106.0,2.5980392156862746,63223.22940262956,1549.5889559468028,40.8,1.7266423227775296,48.52184558777708,19.4,23,1.1601267125876882,0.47549019607843135,48.52184558777708,100.0,4.6,0.575,1.7388505754688812,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,4.473531418351797,0.4,8.0971338861413,100.0,1.0,0.0,20.0,0.4,0.0,63.70123328386484,0.8,5.81367071760975,100.0,1.0,0.0,100.0,1.0,0.0
3,random,3,3,939.7421829090093,120.47976703961659,1183.197899767189,147.89973747089863,112.6,2.5707762557077625,70096.63344937479,1600.379759118146,43.8,1.3565591409114834,55.81536736342848,28.2,24,0.8529088344543359,0.6438356164383562,55.81536736342848,100.0,4.8,0.6000000000000001,2.3288053301323366,0.0,8,25.013745654058255,0.4,7.286270846143711,4.200983787756627,0.2,7.003629758969303,0.0,0.0,0.0,100.0,1.0,0.0,17.308209465612947,0.2,4.3405420359456794,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0
4,random,2,3,1235.2155614779442,158.36096942024926,1519.9514270102927,189.9939283762866,64.6,1.5023255813953489,72839.30671649284,1693.9373654998333,43.0,1.5173496985816928,55.0,18.2,27,1.3049063584005085,0.4232558139534884,55.0,100.0,5.3999999999999995,0.675,0.0,0.0,8,20.0,0.4,0.0,100.0,1.0,0.0,0.0,0.0,0.0,60.0,0.8,0.0,60.0,0.8,0.0,60.0,0.8,0.0,40.0,0.6,0.0,100.0,1.0,0.0
5,random,4,2,511.868786540679,73.12411236295415,2800.825193016525,350.10314912706565,92.2,1.9956709956709957,71072.07763240825,1538.3566587101352,46.2,1.3561122878482998,54.69525320027344,20.6,25,0.7894267081513376,0.4458874458874459,54.69525320027344,100.0,5.0,0.625,1.9872042913586523,0.0,8,0.0,0.0,0.0,100.0,1.0,0.0,7.159840594618174,0.4,9.28599690106565,67.73466671363337,0.8,2.053023642859832,0.0,0.0,0.0,68.73258835313237,0.8,2.6008982098414313,93.93492994080361,1.0,1.957715577102305,100.0,1.0,0.0
6,random,4,4,514.0689826339769,82.91435203773821,8197.660913830705,1024.707614228838,176.0,3.911111111111111,73164.11170107807,1625.869148912846,45.0,1.3133181501356517,58.9924700624789,24.8,27,0.9347838877581471,0.5511111111111111,58.9924700624789,100.0,5.3999999999999995,0.675,1.4582126216552553,0.0,8,8.00349933168036,0.4,6.362808465237145,100.0,1.0,0.0,39.05829540901948,0.4,3.8622353514415027,100.0,1.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,24.87796575913137,0.6,1.4406571565633945,100.0,1.0,0.0
7,random,0,4,743.6776705879248,95.343291101016,1013.1008837267858,126.63761046584823,184.0,4.088888888888889,79607.96543467836,1769.065898548408,45.0,1.576931178395281,51.46988295885485,19.2,25,0.8858703456192806,0.4266666666666667,51.46988295885485,100.0,5.0,0.625,0.8907020386303344,0.0,8,33.569133675106286,0.6,1.6106351270856685,0.0,0.2,0.0,100.0,1.0,0.0,100.0,1.0,0.0,18.422149208455494,0.2,2.1322491179156646,100.0,1.0,0.0,59.76778078727705,0.8,3.382732064041342,0.0,0.2,0.0
8,random,0,0,424.3322538209348,62.401802032490416,6627.460895156975,828.4326118946219,197.4,4.7,71888.88472175629,1711.6401124227687,42.0,1.7589757886390038,59.12216137288603,17.2,30,1.2503285107135302,0.4095238095238095,59.122161372886026,100.0,6.0,0.75,1.4754637757389664,0.0,8,0.0,0.0,0.0,12.17370788695348,0.4,4.867467874754431,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,25.29788508968977,0.8,4.7508438088328635,35.50569800644496,0.8,2.185398522324437
9,random,4,0,497.2826684304411,77.70041694225642,1111760.126539216,138970.015817402,254.4,6.3283582089552235,70703.24503361667,1758.7871898909618,40.2,2.6668907411867346,56.83344593513986,19.4,27,2.357259102712008,0.48258706467661694,56.83344593513986,100.0,5.3999999999999995,0.675,1.1048065596244572,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,15.081062853935805,0.6,4.224502789292119,39.5865046271831,0.8,4.613949687703538
10,random,4,4,824.9907332099252,105.76804271922119,200824.99073320988,25103.123841651235,350.6,8.551219512195122,71106.43553730051,1734.3033057878172,41.0,2.7735504047648156,58.295917394707786,21.4,31,2.935583849690094,0.5219512195121951,58.295917394707786,100.0,6.199999999999999,0.775,3.3999224269723274,0.0,8,11.217141291965618,0.4,8.544753732532262,11.30424574050835,0.2,8.846233733370964,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,24.85345940473394,0.8,4.549559763919937,18.99249272045438,0.8,5.258832185955455
11,random,2,4,517.2100356365411,64.65125445456763,517.2100356365411,64.65125445456763,145.4,3.7091836734693877,68371.38444388799,1744.1679705073466,39.2,2.142675696093458,44.2450790830307,13.0,26,1.2122593066310436,0.33163265306122447,44.2450790830307,80.0,5.2,0.65,1.3611955836332479,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,80.0,1.0,0.0,60.0,0.8,0.0,60.0,0.8,0.0,60.0,0.8,0.0,44.15986768417099,0.8,4.645088161312946,49.80076498007463,1.0,6.2444765077530375
12,random,2,2,345.28300561729907,43.16037570216238,345.28300561729907,43.16037570216238,37.8,0.9264705882352942,72109.33496252733,1767.385660846258,40.8,2.6373013818114126,44.66234908434096,11.2,24,1.4219577804504802,0.27450980392156865,44.66234908434096,100.0,4.8,0.6,1.9912984068474338,0.0,8,6.204932793249327,0.2,8.36325171161443,0.0,0.0,0.0,21.83270905924701,0.6,1.760989949938459,30.82127767646682,0.6,1.9761595641394016,29.480816647920847,0.6,1.9331878726183809,68.95905649784368,0.8,1.8967981564687981,100.0,1.0,0.0,100.0,1.0,0.0
13,random,3,2,507.10088160673314,63.38761020084164,507.10088160673314,63.38761020084164,80.8,1.8363636363636364,70691.33875535014,1606.6213353488668,44.0,2.044679303027276,56.79550937638247,15.6,27,1.2952817872319875,0.35454545454545455,56.79550937638247,100.0,5.4,0.675,2.470749004824983,0.0,8,0.0,0.2,0.0,11.025837028196861,0.2,9.069606211688562,35.439552783619774,0.6,3.733706570863716,91.50659452516663,1.0,3.3884871990692735,16.392090674076485,0.4,3.5741920569783154,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0
14,random,4,3,635.3672171807859,81.4573355359982,1005.718240031763,125.71478000397038,73.2,1.6194690265486726,72812.32502460244,1610.8921465620008,45.2,1.5292983634658337,60.0,18.4,25,1.0690922472038684,0.40707964601769914,60.0,100.0,5.0,0.625,0.0,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,80.0,1.0,0.0,100.0,1.0,0.0
