step,control_mode,phase,prev_phase,TotalTravelTime,AvgTravelTime,TotalTravelTime_Raw,AvgTravelTime_Raw,TotalWaitingTime,AvgWaitingTime,TotalCO2,AvgCO2,VehCount,AvgSpeed,AvgOccupancy,QueueLength,Throughput,SpeedStd,HaltRatio,det_occ_mean,det_occ_max,det_veh_sum,det_veh_mean,det_speed_mean,det_speed_min,n_detectors,d0_occ,d0_veh,d0_speed,d1_occ,d1_veh,d1_speed,d2_occ,d2_veh,d2_speed
0,actuated,0,0,80.76256588886025,26.92085529628675,80.76256588886025,26.92085529628675,0.8,0.07142857142857142,22813.13168507573,2036.8867575960471,11.2,3.559612790733648,23.52837889850927,0.8,7,0.6201511723666101,0.07142857142857142,23.52837889850927,46.17855162188391,1.4,0.4666666666666666,2.7476216400458013,0.0,3,24.406585073643896,0.6,4.154133388114802,0.0,0.0,0.0,46.17855162188391,0.8,4.088731532022602
1,actuated,0,0,194.88327415265977,64.96109138421993,194.88327415265977,64.96109138421993,11.4,1.0754716981132075,18938.204840345315,1786.6230981457843,10.6,3.7441421390367866,34.56238130731492,4.0,10,2.2213000387585002,0.37735849056603776,34.56238130731492,100.0,2.0,0.6666666666666666,4.573110665398947,0.0,3,3.6655760705079388,0.6,5.115097645444754,0.021567851436827823,0.4,8.604234350752087,100.0,1.0,0.0
2,actuated,0,0,204.23695946993809,68.07898648997936,204.23695946993809,68.07898648997936,35.0,3.888888888888889,16622.126849243145,1846.902983249238,9.0,2.901965145817944,35.15012054095602,5.4,7,1.9124410689138909,0.6,35.15012054095602,100.0,1.4,0.4666666666666666,3.190499860638132,0.0,3,5.4503616228680585,0.4,9.571499581914395,0.0,0.0,0.0,100.0,1.0,0.0
3,actuated,0,0,156.65771532860145,52.21923844286715,156.65771532860145,52.21923844286715,60.0,5.454545454545454,21106.226078734988,1918.7478253395443,11.0,3.0275080481756804,36.821215001205964,5.2,6,1.8339141642009877,0.4727272727272727,36.821215001205964,100.0,1.2,0.39999999999999997,3.1856330486946027,0.0,3,0.0,0.0,0.0,10.463645003617899,0.2,9.556899146083808,100.0,1.0,0.0
4,actuated,0,0,178.0009823728565,59.333660790952166,178.0009823728565,59.333660790952166,89.2,8.10909090909091,19774.167864833358,1797.6516240757599,11.0,3.4283410555145113,37.01742620708454,6.6,6,2.337160802649781,0.6,37.01742620708453,100.0,1.2,0.39999999999999997,3.0159693286444216,0.0,3,11.052278621253606,0.2,9.047907985933264,0.0,0.0,0.0,100.0,1.0,0.0
5,actuated,0,0,423.3567450169224,151.19883750604373,752.7561127316259,250.91870424387528,124.6,10.383333333333333,21306.573827338274,1775.547818944856,12.0,2.921831594345975,37.04146406393079,7.8,6,1.9818909236975621,0.65,37.04146406393079,100.0,1.2,0.39999999999999997,2.9964183893055147,0.0,3,0.0,0.0,0.0,11.124392191792367,0.2,8.989255167916545,100.0,1.0,0.0
6,actuated,1,0,356.2172708460756,118.7390902820252,356.2172708460756,118.7390902820252,79.4,6.728813559322034,20522.294541791303,1739.1775035416358,11.8,2.040015031685349,23.615752826781698,6.0,5,2.059454166832403,0.5084745762711864,23.615752826781698,60.0,1.0,0.3333333333333333,3.0729730828976134,0.0,3,10.84725848034509,0.2,9.21891924869284,0.0,0.0,0.0,60.0,0.8,0.0
7,actuated,1,1,155.27976837426013,51.759922791420045,155.27976837426013,51.759922791420045,23.6,1.9666666666666666,23424.07009222765,1952.0058410189706,12.0,2.481858682691133,8.411585237679446,2.4,3,1.544734068509371,0.2,8.411585237679446,25.23475571303834,0.6,0.19999999999999998,0.5736138104369898,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,25.23475571303834,0.6,1.7208414313109692
8,actuated,1,1,88.51868310955213,29.50622770318404,88.51868310955213,29.50622770318404,32.0,3.2,21908.524824864075,2190.8524824864076,10.0,3.72379509110349,9.134988133000283,2.2,5,1.600294199160089,0.22,9.134988133000283,24.24056338385867,1.0,0.3333333333333333,4.326860769200477,0.0,3,3.1644010151421753,0.4,8.860626034252345,0.0,0.0,0.0,24.24056338385867,0.6,4.119956273349086
9,actuated,1,1,288.80925571715386,103.14616275612639,13614.997872219712,4538.332624073238,44.8,4.072727272727272,17457.191674316095,1587.017424937827,11.0,2.8573758147170953,44.41971484691351,3.8,9,1.8954441404565288,0.34545454545454546,44.41971484691351,70.24757865873823,1.8,0.6,6.522801472330731,4.992177247080044,3,10.70189673530308,0.2,9.34413800407204,70.24757865873823,0.8,5.232089165840112,52.30966914669921,0.8,4.992177247080044
