step,control_mode,phase,prev_phase,TotalTravelTime,AvgTravelTime,TotalTravelTime_Raw,AvgTravelTime_Raw,TotalWaitingTime,AvgWaitingTime,TotalCO2,AvgCO2,VehCount,AvgSpeed,AvgOccupancy,QueueLength,Throughput,SpeedStd,HaltRatio,det_occ_mean,det_occ_max,det_veh_sum,det_veh_mean,det_speed_mean,det_speed_min,n_detectors,d0_occ,d0_veh,d0_speed,d1_occ,d1_veh,d1_speed,d2_occ,d2_veh,d2_speed,d3_occ,d3_veh,d3_speed,d4_occ,d4_veh,d4_speed
0,mixed_20,0,0,199.07027436274382,41.47297382557163,200199.07027436275,40039.81405487255,17.6,1.375,27685.137504630915,2162.90136754929,12.8,3.219117904791929,20.0,3.8,5,1.9747440699551964,0.296875,20.0,100.0,1.0,0.2,0.0,0.0,5,0.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,mixed_20,0,0,124.69196105580625,24.93839221116125,124.69196105580625,24.93839221116125,13.0,0.8904109589041096,29623.861966978828,2029.0316415738923,14.6,4.397057985834054,16.030841592816444,1.6,6,1.8237188363001893,0.1095890410958904,16.030841592816444,60.0,1.2000000000000002,0.24000000000000005,1.987562959680556,0.0,5,20.154207964082218,0.4,9.93781479840278,60.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,mixed_20,0,0,141.56412336273397,28.312824672546792,141.56412336273397,28.312824672546792,18.6,1.453125,26131.101574016444,2041.4923104700347,12.8,4.710070612425275,10.586808479096362,1.6,7,2.491303654548789,0.125,10.586808479096362,26.407839207341794,1.4000000000000001,0.28,4.858834087038202,0.0,5,26.407839207341794,0.6,3.530203412554009,7.338480918138259,0.2,3.9002713653512373,7.27504619663307,0.4,8.469276184774936,0.0,0.0,0.0,11.912676073368687,0.2,8.394419472510833
3,mixed_20,0,0,489.86902060189334,97.97380412037867,489.86902060189334,97.97380412037867,31.0,2.5,24198.61838620792,1951.501482758703,12.4,3.617492514920088,5.559848581077176,3.2,6,2.4719642307709764,0.25806451612903225,5.559848581077176,10.830364450566776,1.2,0.24,4.414449603823435,0.0,5,6.513187466230477,0.4,8.182155526801942,10.455690988588628,0.6,4.6567928691648035,0.0,0.0,0.0,10.830364450566776,0.2,9.233299623150428,0.0,0.0,0.0
4,mixed_20,0,0,85.96884756261345,25.284955165474543,1097634.1731734674,219526.83463469348,50.2,5.02,19729.50774667221,1972.9507746672211,10.0,3.4232693718640634,21.891132138403865,4.8,8,3.0940272654294407,0.48,21.89113213840386,81.56602805724674,1.6,0.32,2.9367720025892896,0.0,5,0.0,0.2,0.0,27.889632634772568,0.4,7.38408499568566,0.0,0.0,0.0,0.0,0.0,0.0,81.56602805724674,1.0,7.299775017260789
5,mixed_20,0,0,416.7557762568061,104.18894406420152,1000416.7557762569,200083.35115525138,77.0,7.549019607843137,18470.214267375282,1810.80532033091,10.2,2.41714723688917,22.3505555051554,6.0,8,2.5301349154614727,0.5882352941176471,22.3505555051554,100.0,1.6,0.32,3.9969822761479863,0.0,5,9.693107004285935,0.2,10.31660952012432,0.0,0.0,0.0,2.059670521491057,0.4,9.668301860615612,0.0,0.0,0.0,100.0,1.0,0.0
6,mixed_20,0,0,141.6345118842109,44.2607849638159,1072876.2093695218,214575.24187390436,108.2,10.018518518518519,20103.175250434295,1861.4051157809533,10.8,2.4425690793989663,22.29316763803058,6.6,6,3.200874126457585,0.6111111111111112,22.29316763803058,100.0,1.2,0.24,1.7443120745569565,0.0,5,11.465838190152908,0.2,8.721560372784783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0
7,mixed_20,0,0,310.8547187668003,77.71367969170008,711013.8463507809,142202.7692701562,143.2,12.135593220338983,21982.758002969982,1862.9455934720322,11.8,3.504010168976998,22.45269861397128,8.0,8,4.41095838550852,0.6779661016949152,22.45269861397128,100.0,1.6,0.32,4.091410142756148,0.0,5,5.978428550168928,0.4,11.86683736189774,6.285064519687467,0.2,8.590213351882996,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0
8,mixed_20,1,0,638.1075329733883,132.9390693694559,200638.1075329734,40127.62150659468,146.0,11.40625,21703.26923549084,1695.5679090227218,12.8,2.2840844038785697,20.0,7.0,6,3.532597662208232,0.546875,20.0,100.0,1.2,0.24,0.0,0.0,5,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0
9,mixed_20,1,1,189.56962718875073,47.39240679718768,847966.7961602199,169593.359232044,181.0,13.923076923076923,24038.81041239212,1849.1392624917014,13.0,2.197544398966624,20.0,7.8,5,1.5271596337499314,0.6,20.0,100.0,1.0,0.2,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0
10,mixed_20,1,1,476.4163667810253,113.4324682811965,407874.25576171855,81574.8511523437,221.2,15.577464788732394,24119.76810465227,1698.5752186374837,14.2,2.5347787480296677,23.306737878297326,8.6,11,2.454480616703496,0.6056338028169014,23.306737878297326,100.0,2.2,0.44000000000000006,5.125169105883688,0.0,5,3.2437727230075097,0.4,8.266456241346896,0.0,0.0,0.0,4.084975273549389,0.4,8.756786369439215,9.204941394929733,0.4,8.60260291863233,100.0,1.0,0.0
11,mixed_20,1,1,340.7614815805965,113.5871605268655,777279.9406381515,155455.9881276303,271.0,19.357142857142858,23676.809976120778,1691.2007125800556,14.0,1.9269284192509533,20.726545399257702,11.0,7,3.138800525023294,0.7857142857142857,20.726545399257702,100.0,1.4,0.27999999999999997,1.6064010066308079,0.0,5,3.632726996288511,0.4,8.03200503315404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0
12,mixed_20,1,1,338.134441582835,93.92623377300971,1337967.2116846605,267593.4423369321,326.0,23.6231884057971,23437.279898220368,1698.35361581307,13.8,3.4282337627809367,20.0,11.2,5,5.287748525583775,0.8115942028985508,20.0,100.0,1.0,0.2,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0
13,mixed_20,1,1,585.9945543198268,162.77626508884077,854704.7096404906,170940.94192809812,383.4,24.576923076923077,24119.125884409277,1546.0978131031588,15.6,2.711031030856497,36.30022173679015,12.8,10,4.920921906448169,0.8205128205128205,36.30022173679015,100.0,2.0,0.4,1.731949751805514,0.0,5,0.0,0.0,0.0,81.50110868395075,1.0,8.65974875902757,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0
