step,control_mode,phase,prev_phase,TotalTravelTime,AvgTravelTime,TotalTravelTime_Raw,AvgTravelTime_Raw,TotalWaitingTime,AvgWaitingTime,TotalCO2,AvgCO2,VehCount,AvgSpeed,AvgOccupancy,QueueLength,Throughput,SpeedStd,HaltRatio,det_occ_mean,det_occ_max,det_veh_sum,det_veh_mean,det_speed_mean,det_speed_min,n_detectors,d0_occ,d0_veh,d0_speed,d1_occ,d1_veh,d1_speed,d2_occ,d2_veh,d2_speed,d3_occ,d3_veh,d3_speed,d4_occ,d4_veh,d4_speed,d5_occ,d5_veh,d5_speed
0,actuated,0,0,175.154900268292,29.192483378048667,175.154900268292,29.192483378048667,6.2,0.32978723404255317,34540.36999413411,1837.25372309224,18.8,3.8275474089979147,23.465991590619424,3.0,15,1.3681447336172685,0.1595744680851064,23.465991590619428,82.75401297116161,3.0000000000000004,0.5000000000000001,2.314116178020321,0.0,6,22.390243683659605,0.6,3.2492685415878633,82.75401297116161,1.0,2.996264464975828,15.533567600313631,0.8,3.749086422612452,20.118125288581723,0.6,3.890077638945783,0.0,0.0,0.0,0.0,0.0,0.0
1,actuated,0,0,295.46181523462354,49.24363587243726,295.46181523462354,49.24363587243726,38.8,1.9019607843137254,31913.353370289144,1564.3800671710364,20.4,3.1949908810958454,42.210475805738106,9.6,15,1.9831050124825662,0.47058823529411764,42.2104758057381,100.0,3.0,0.5,2.132534018140873,0.0,6,41.103922112792475,0.6,7.593244209571435,100.0,1.0,0.0,12.15893272163612,0.4,5.201959899273801,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,actuated,0,0,481.8542216866974,86.04539672976739,202191.78033118838,33698.63005519806,98.0,4.454545454545454,36233.27189025178,1646.9669041023537,22.0,2.012793993446574,60.887820738995465,14.4,19,1.9654481947449869,0.6545454545454545,60.887820738995465,100.0,3.8000000000000003,0.6333333333333334,1.9417769661386168,0.0,6,100.0,1.0,0.0,100.0,1.0,0.0,47.77926305925121,0.6,5.951896709875118,100.0,1.0,0.0,17.5476613747216,0.2,5.698765086956582,0.0,0.0,0.0
3,actuated,0,0,389.7210364091363,77.94420728182726,306492.263328208,51082.04388803467,171.6,6.755905511811024,41944.95053601633,1651.3760053549736,25.4,1.234731065875452,66.66666666666667,16.4,20,0.8629134706845146,0.6456692913385826,66.66666666666667,100.0,4.0,0.6666666666666666,0.0,0.0,6,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,actuated,0,0,486.0613568854769,97.21227137709539,1000486.0613568854,166747.67689281423,264.2,9.93233082706767,43600.72251694243,1639.1249066519708,26.6,1.3733138850556137,66.66666666666667,20.2,20,1.5875982342005204,0.7593984962406015,66.66666666666667,100.0,4.0,0.6666666666666666,0.0,0.0,6,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,actuated,4,0,499.7485902693467,86.1635500464391,200499.7485902693,33416.624765044886,117.2,4.406015037593985,46033.33086640872,1730.5763483612304,26.6,1.7908471927641536,40.0,10.8,16,1.612334905090517,0.40601503759398494,40.0,60.0,3.2,0.5333333333333333,0.0,0.0,6,60.0,0.8,0.0,60.0,0.8,0.0,60.0,0.8,0.0,60.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,actuated,4,4,356.51212965517925,59.41868827586321,356.51212965517925,59.41868827586321,19.0,0.8333333333333334,46058.12070681111,2020.0930134566277,22.8,2.6521403705143607,23.242515941853792,1.2,14,1.1653064524496275,0.05263157894736842,23.242515941853792,38.33857469709585,2.8,0.4666666666666666,2.1654679333739066,0.0,6,38.33857469709585,0.6,2.1535241526720417,28.54461813895,0.6,1.8189421643909431,27.991723916997557,0.6,1.8712967364528637,27.77132873981145,0.6,1.9009612405025007,0.0,0.0,0.0,16.808850158267887,0.4,5.248083306225091
7,actuated,4,4,128.55733740004635,25.71146748000927,630947.1923011977,105157.86538353295,27.0,1.4516129032258065,38037.33937186612,2045.0182457992535,18.6,3.134984780674229,19.338306466659294,2.4,17,1.5951633778034777,0.12903225806451613,19.338306466659294,45.58520415934652,3.4000000000000004,0.5666666666666668,2.670995124787374,0.0,6,36.87275542868463,0.8,3.845116679247588,14.899022330964726,0.8,4.043020874239893,18.6728568809599,0.8,4.276035636715394,45.58520415934652,1.0,3.8617975585213693,0.0,0.0,0.0,0.0,0.0,0.0
8,actuated,4,4,250.03562638269983,50.007125276539966,1000250.0356263828,166708.3392710638,42.0,2.5,26213.66003302588,1560.336906727731,16.8,2.4846690347522866,14.53374170720726,5.6,11,1.7330045378220902,0.3333333333333333,14.53374170720726,66.98118093861297,2.2,0.3666666666666667,4.149660622965505,0.0,6,0.0,0.0,0.0,14.004830222010582,0.4,5.639547373076458,0.8701821960181633,0.4,8.889782382361592,66.98118093861297,1.0,5.187810172457529,5.34625688660185,0.4,5.180823809897452,0.0,0.0,0.0
9,actuated,4,4,369.90387602682574,88.0723514349585,1559528.6529188594,259921.44215314323,87.2,4.688172043010753,32688.359181014966,1757.438665645966,18.6,1.4061013810769152,22.22682931925637,11.4,8,1.1006580364305407,0.6129032258064516,22.22682931925637,100.0,1.6,0.26666666666666666,2.6069232675220673,0.0,6,12.086560826716664,0.2,8.273652152476295,0.0,0.0,0.0,21.27441508882157,0.4,7.367887452656109,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
