step,control_mode,phase,prev_phase,TotalTravelTime,AvgTravelTime,TotalTravelTime_Raw,AvgTravelTime_Raw,TotalWaitingTime,AvgWaitingTime,TotalCO2,AvgCO2,VehCount,AvgSpeed,AvgOccupancy,QueueLength,Throughput,SpeedStd,HaltRatio,det_occ_mean,det_occ_max,det_veh_sum,det_veh_mean,det_speed_mean,det_speed_min,n_detectors,d0_occ,d0_veh,d0_speed,d1_occ,d1_veh,d1_speed,d2_occ,d2_veh,d2_speed,d3_occ,d3_veh,d3_speed,d4_occ,d4_veh,d4_speed,d5_occ,d5_veh,d5_speed,d6_occ,d6_veh,d6_speed,d7_occ,d7_veh,d7_speed,d8_occ,d8_veh,d8_speed,d9_occ,d9_veh,d9_speed,d10_occ,d10_veh,d10_speed
0,mixed_20,0,0,434.88905419942165,50.568494674351356,2400434.8890541997,218221.35355038178,45.0,3.3088235294117645,27952.84393529044,2055.356171712532,13.6,5.443068973047402,0.0,6.6,0,5.439161933424557,0.4852941176470588,0.0,0.0,0.0,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,mixed_20,0,0,304.3911239940703,34.58990045387162,2200304.391123994,200027.67192036306,75.0,5.357142857142857,30048.15253301814,2146.2966095012957,14.0,5.58924319373967,1.5576769500462329,6.4,2,5.0988996528864545,0.45714285714285713,1.5576769500462329,8.694949591316856,0.4,0.03636363636363637,2.1227251672742464,0.0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.439496859191706,0.2,11.849047599453401,0.0,0.0,0.0,0.0,0.0,0.0,8.694949591316856,0.2,11.500929240563305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,mixed_20,0,0,509.6490594699486,54.21798504999453,1600509.6490594696,145500.8771872245,105.2,6.261904761904762,32921.35007502318,1959.6041711323323,16.8,5.498944562382868,7.719338190034261,7.0,7,4.975180039558768,0.4166666666666667,7.719338190034261,60.0,1.6,0.14545454545454548,2.368445720442247,0.0,11,11.098276018750823,0.2,9.01040844821731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2938190605231625,0.2,6.684999594035582,0.0,0.0,0.0,0.0,0.0,0.0,7.520625011102879,0.4,10.357494882611824,60.0,0.8,0.0,0.0,0.0,0.0
3,mixed_20,0,0,575.3851868873419,61.21119009439807,1183192.5517662815,107562.95925148013,142.8,7.760869565217392,35436.865678740585,1925.9166129750317,18.4,4.990880971943497,14.905311288729722,9.0,11,4.692349625720374,0.4891304347826087,14.905311288729722,100.0,2.4,0.21818181818181817,2.079887917265449,0.0,11,3.958424176026938,0.2,11.18874015174974,0.0,0.4,0.0,20.0,0.4,11.690026938170199,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.4,0.0
4,mixed_20,0,0,477.9968739010049,58.292301695244504,1709602.1385927636,155418.37623570577,194.4,10.125,34805.51129053448,1812.7870463820043,19.2,4.690180418352438,9.874803702917733,11.4,8,5.243278918510937,0.59375,9.874803702917735,100.0,1.5999999999999999,0.14545454545454545,1.054282384814532,0.0,11,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,8.622840732095085,0.2,11.59710623295985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0
5,mixed_20,0,0,694.2990854259267,93.82420073323334,2670649.7646759865,242786.3422432715,257.6,12.88,34486.099042260656,1724.3049521130326,20.0,4.308260973418069,9.96082620775721,13.8,7,5.243045172462649,0.69,9.96082620775721,100.0,1.4,0.12727272727272726,2.044203264223218,0.0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.040833978216654,0.2,11.060926485426455,0.0,0.0,0.0,100.0,1.0,0.0,0.5282543071126611,0.2,11.425309421028945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,mixed_20,3,0,717.638702737541,89.70483784219263,2208771.79117913,200797.43556173908,276.6,12.925233644859814,36473.234224095686,1704.3567394437237,21.4,2.5048308172828566,11.633859114393461,13.6,10,3.742870914479275,0.6355140186915887,11.633859114393461,100.0,2.0,0.18181818181818182,1.68041288119001,0.0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.096229566816419,0.4,10.338126417703798,0.0,0.0,0.0,100.0,1.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,20.876220691511662,0.4,8.146415275386314,0.0,0.0,0.0,0.0,0.0,0.0
7,mixed_20,3,3,1274.2113045534493,155.39162250651822,2601951.3047696827,236541.0277063348,345.0,14.024390243902438,43638.79826963256,1773.9348890094539,24.6,2.7029670788714037,23.636363636363637,16.2,13,4.015087854315761,0.6585365853658537,23.636363636363637,100.0,2.8,0.2545454545454545,0.0,0.0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,60.0,0.8,0.0,0.0,0.0,0.0
8,mixed_20,3,3,805.2108295373429,83.87612807680655,1030731.1557829868,93702.8323439079,426.2,16.392307692307693,47687.44681077699,1834.1325696452689,26.0,3.7323291686647577,20.0,16.6,14,4.168783289154008,0.6384615384615384,20.0,100.0,2.8,0.2545454545454545,0.6497127737111491,0.0,11,0.0,0.4,0.0,20.0,0.4,7.14684051082264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,mixed_20,3,3,410.59060399876705,48.879833809377025,1849890.6151979119,168171.87410890107,515.2,19.515151515151516,48022.77286590128,1819.0444267386847,26.4,4.258143097074066,26.117843971341532,18.8,17,4.802928712377979,0.7121212121212122,26.117843971341532,100.0,3.4,0.3090909090909091,1.7654908056733094,0.0,11,81.18421374482864,1.0,7.747601195171266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,6.112069939928233,0.4,11.67279766723514,0.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
