step,control_mode,phase,prev_phase,TotalTravelTime,AvgTravelTime,TotalTravelTime_Raw,AvgTravelTime_Raw,TotalWaitingTime,AvgWaitingTime,TotalCO2,AvgCO2,VehCount,AvgSpeed,AvgOccupancy,QueueLength,Throughput,SpeedStd,HaltRatio,det_occ_mean,det_occ_max,det_veh_sum,det_veh_mean,det_speed_mean,det_speed_min,n_detectors,d0_occ,d0_veh,d0_speed,d1_occ,d1_veh,d1_speed,d2_occ,d2_veh,d2_speed,d3_occ,d3_veh,d3_speed,d4_occ,d4_veh,d4_speed,d5_occ,d5_veh,d5_speed,d6_occ,d6_veh,d6_speed
0,random,1,0,407.12682708869886,58.16097529838555,407.12682708869886,58.16097529838555,88.4,2.3263157894736843,65310.02867690697,1718.6849651817624,38.0,2.007120762385963,62.724429248871,14.6,26,0.9845239505163507,0.38421052631578945,62.724429248871,100.0,5.2,0.7428571428571429,1.9006230853695472,0.0,7,72.338890551122,0.8,5.151619922998233,100.0,1.0,0.0,47.70221555196315,1.0,4.091150438188844,100.0,1.0,0.0,19.029898639011833,0.4,4.061591236399753,100.0,1.0,0.0,0.0,0.0,0.0
1,random,5,1,904.2661245484818,129.1808749354974,904.2661245484818,129.1808749354974,30.6,0.788659793814433,58300.08026836698,1502.5793883599738,38.8,1.4306197360340458,65.09407553828417,11.4,27,0.7666800448748073,0.29381443298969073,65.09407553828416,100.0,5.4,0.7714285714285715,2.0309187701088023,0.0,7,35.346790207655374,0.6,2.171086814347543,30.88221057004006,0.6,1.9201488405273615,100.0,1.0,0.0,100.0,1.0,0.0,70.97439689769402,0.8,5.404904268743326,100.0,1.0,0.0,18.455131092599686,0.4,4.720291467143387
2,random,4,5,637.5781725246379,102.83518911687707,7968.703879270511,1138.3862684672158,37.0,0.893719806763285,68275.6238502489,1649.1696582185725,41.4,1.1220817129815353,67.16273400215807,14.6,26,0.6579724398143351,0.3526570048309179,67.16273400215807,100.0,5.199999999999999,0.7428571428571428,0.2608972426484549,0.0,7,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,40.0,0.6,0.0,100.0,1.0,0.0,30.13913801510654,0.6,1.826280698539184,0.0,0.0,0.0
3,random,1,4,1077.6987703670573,153.95696719529388,1077.6987703670573,153.95696719529388,104.4,2.289473684210526,70603.97896434399,1548.3328720250872,45.6,0.885532305410268,85.36519026222481,22.6,30,0.4287834338208968,0.4956140350877193,85.36519026222481,100.0,6.0,0.8571428571428571,0.28757442156387947,0.0,7,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,97.55633183557364,1.0,2.013020950947156,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0
4,random,1,1,917.431890512037,131.0616986445767,917.431890512037,131.0616986445767,147.6,3.1810344827586206,77147.62360827217,1662.6643019024175,46.4,1.0950683388205733,64.33806487535756,23.4,26,0.672418294527538,0.5043103448275862,64.33806487535756,100.0,5.2,0.7428571428571429,0.5092218158845767,0.0,7,26.12537292853716,0.6,1.664231025162538,24.24108119896573,0.6,1.9003216860294991,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0
5,random,5,1,1305.2864903695934,197.7706803590293,18186.981220322446,2598.140174331778,224.0,4.628099173553719,77061.7429632592,1592.1847719681653,48.4,1.3809333223607003,69.03783603440965,24.2,27,1.2173095892056998,0.5,69.03783603440965,100.0,5.4,0.7714285714285715,1.0360728202202663,0.0,7,45.79289092004501,0.8,3.295379237284664,37.471961320822516,0.6,3.9571305042572003,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0
6,random,1,5,521.1087074181845,86.85145123636408,107279.23637744997,15325.605196778566,273.8,5.7521008403361344,74950.34246436831,1574.5870265623596,47.6,1.1269172199396293,65.64890972525964,25.2,28,0.7363589752951346,0.5294117647058824,65.64890972525964,100.0,5.6,0.7999999999999999,1.3217200718124686,0.0,7,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,29.753948600853164,0.6,1.9395463567194773,100.0,1.0,0.0,26.8846951529639,0.6,1.8741434223063227,2.9037243230004606,0.4,5.438350723661482
7,random,5,1,1003.0391865461619,172.93779078382101,389650.1406562757,55664.30580803938,323.6,6.472,75933.3832506492,1518.6676650129841,50.0,0.7569425590693484,66.87109420356421,25.8,27,0.6138755411052356,0.516,66.87109420356421,100.0,5.4,0.7714285714285715,0.5242721777489511,0.0,7,23.22359645995448,0.6,1.70706106045099,44.874062964995005,0.8,1.9628441837916673,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0
8,random,5,5,782.1959319811818,130.36598866353032,12523.93097062924,1789.1329958041772,219.6,4.374501992031872,79284.55043488281,1579.3735146390998,50.2,0.8475057247539124,50.796681340010615,22.4,22,0.5478580374383939,0.44621513944223107,50.796681340010615,100.0,4.4,0.6285714285714287,0.4855232084233541,0.0,7,100.0,1.0,0.0,100.0,1.0,0.0,22.565091750428792,0.6,1.6336140718384762,20.0,0.4,0.0,13.011677629645533,0.4,1.7650483871250022,100.0,1.0,0.0,0.0,0.0,0.0
9,random,3,5,492.0390962833636,82.00651604722727,681692.6465635288,97384.66379478983,181.0,3.6345381526104417,78669.33472025915,1579.7055164710673,49.8,1.1763730161111374,63.72494494791494,19.4,28,0.8437570980701511,0.3895582329317269,63.72494494791494,100.0,5.6,0.7999999999999999,1.3359940850576566,0.0,7,100.0,1.0,0.0,80.0,1.0,0.0,62.26851205944058,1.0,3.4734889543006124,52.5742780420245,0.8,2.4291391429285576,51.231824533939516,0.8,3.4493304981744264,100.0,1.0,0.0,0.0,0.0,0.0
