step,control_mode,phase,prev_phase,TotalTravelTime,AvgTravelTime,TotalTravelTime_Raw,AvgTravelTime_Raw,TotalWaitingTime,AvgWaitingTime,TotalCO2,AvgCO2,VehCount,AvgSpeed,AvgOccupancy,QueueLength,Throughput,SpeedStd,HaltRatio,det_occ_mean,det_occ_max,det_veh_sum,det_veh_mean,det_speed_mean,det_speed_min,n_detectors,d0_occ,d0_veh,d0_speed,d1_occ,d1_veh,d1_speed,d2_occ,d2_veh,d2_speed,d3_occ,d3_veh,d3_speed,d4_occ,d4_veh,d4_speed,d5_occ,d5_veh,d5_speed,d6_occ,d6_veh,d6_speed,d7_occ,d7_veh,d7_speed,d8_occ,d8_veh,d8_speed,d9_occ,d9_veh,d9_speed,d10_occ,d10_veh,d10_speed
0,mixed_20,0,0,397.5747097340517,39.75747097340517,629544.4888748889,57231.31717044444,25.0,1.1261261261261262,42774.87874439037,1926.796339837404,22.2,4.50383684626607,19.31055497310607,6.4,15,3.7172334867612458,0.2882882882882883,19.31055497310607,100.0,3.0000000000000004,0.2727272727272727,1.7039617151320423,0.0,11,8.9771870798171,0.2,11.139346781000512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.85375547973564,0.6,3.0737035583685035,36.585162144614,0.4,4.530528527083449,0.0,0.2,0.0,0.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,40.0,0.6,0.0
1,mixed_20,0,0,488.74301336210385,48.87430133621039,1000488.7430133622,90953.52209212384,64.2,3.0865384615384617,41651.539570014065,2002.4778639429837,20.8,5.166993360476302,18.445586425366812,9.0,12,4.190267431679472,0.4326923076923077,18.445586425366812,100.0,2.4,0.21818181818181817,1.05072411490943,0.0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9014506790349515,0.4,11.557965264003728,0.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,mixed_20,0,0,459.71089225004323,53.45475491279573,2028041.720134513,184367.42910313755,115.0,5.133928571428571,44629.190106179376,1992.3745583115794,22.4,4.280973336223117,19.571252183804635,12.0,15,4.228698954907146,0.5357142857142857,19.571252183804635,100.0,3.0,0.2727272727272727,3.1281149050305603,0.0,11,0.0,0.0,0.0,1.2684758624126857,0.4,11.25887019010261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,5.441864524974562,0.4,11.486455573886637,8.573433634463754,0.2,11.663938191346919,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,mixed_20,0,0,717.7562624176883,73.24043494058043,1200717.7562624179,109156.15966021981,172.0,6.935483870967742,46111.07931947469,1859.317714494947,24.8,2.8334552433239866,25.45523381343013,12.2,15,2.4018032260794056,0.49193548387096775,25.45523381343013,100.0,3.2,0.29090909090909095,1.8481377867995974,0.0,11,11.291947784810645,0.2,8.855868084558,0.0,0.0,0.0,0.0,0.0,0.0,8.71562416292079,0.2,11.473647570237572,0.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,60.0,0.8,0.0
4,mixed_20,0,0,479.4276031221756,61.46507732335584,2467824.765922345,224347.70599294046,239.2,9.06060606060606,48912.59407587908,1852.7497756014805,26.4,2.7650372041359916,19.106472020709813,15.4,13,2.607199845265196,0.5833333333333334,19.106472020709813,100.0,2.6,0.23636363636363636,2.10090276742791,0.0,11,0.0,0.0,0.0,0.0,0.0,0.0,8.465239941571667,0.2,11.813014242976541,1.7059522862362542,0.4,11.29691619873047,0.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,mixed_20,0,0,519.1961757145774,64.89952196432218,2489775.0405690414,226343.1855062765,321.2,11.722627737226277,50817.98921905337,1854.6711393815099,27.4,3.2199404776227873,23.778451109255034,17.4,14,3.1726995449165916,0.635036496350365,23.778451109255034,100.0,3.0,0.2727272727272727,1.02108539106663,0.0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,1.5629622018053624,0.2,11.23193930173293,0.0,0.0,0.0,100.0,1.0,0.0,60.0,0.8,0.0,0.0,0.0,0.0
6,mixed_20,0,0,1069.5600738499566,121.5409174829496,2001456.624106619,181950.6021915108,411.8,13.635761589403973,51552.940155630204,1707.0509985308015,30.2,3.289937067955764,20.176457842326016,20.2,16,3.742563877765312,0.6688741721854304,20.176457842326013,100.0,3.2,0.29090909090909095,3.0672638934953524,0.0,11,0.0,0.0,0.0,0.0,0.0,0.0,6.663274720380059,0.4,10.636875858997467,0.0,0.0,0.0,8.815484714644981,0.2,11.34367572935293,100.0,1.0,0.0,0.0,0.2,0.0,6.462276830561109,0.4,11.759351240098479,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,mixed_20,0,0,675.1711987523071,105.49549980504797,3417548.860015268,310686.260001388,519.4,15.73939393939394,55303.910861678516,1675.8760867175308,33.0,1.4174348743757603,18.70526682000032,23.0,12,1.7164537501505754,0.696969696969697,18.70526682000032,100.0,2.4,0.21818181818181817,0.9577135758105894,0.0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.757935020003515,0.4,10.534849333916483,0.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,mixed_20,7,0,736.8247945630911,94.46471725167835,3261663.1088964934,296514.8280814994,345.8,10.67283950617284,58162.675426805356,1795.1443032964617,32.4,1.5021258256899712,11.973849773257463,19.0,9,1.4117098950901206,0.5864197530864198,11.973849773257463,60.0,1.8,0.16363636363636364,0.7761816396228273,0.0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.8,0.0,11.7123475058321,0.2,8.5379980358511,0.0,0.0,0.0,60.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,mixed_20,7,7,707.0264371793511,78.5584930199279,1217900.131283349,110718.19375303172,262.4,7.583815028901734,64808.92537847716,1873.0903288577213,34.6,1.9576475533273616,7.978725785025528,14.4,10,1.4091609797789644,0.4161849710982659,7.978725785025528,36.26659010534581,2.0,0.18181818181818182,0.8961501700401427,0.0,11,0.0,0.4,0.0,20.0,0.4,5.975472470573419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.49939352993499,0.6,1.6839675508920118,0.0,0.0,0.0,0.0,0.0,0.0,36.26659010534581,0.6,2.198211848976139,0.0,0.0,0.0,0.0,0.0,0.0
