step,control_mode,phase,prev_phase,TotalTravelTime,AvgTravelTime,TotalTravelTime_Raw,AvgTravelTime_Raw,TotalWaitingTime,AvgWaitingTime,TotalCO2,AvgCO2,VehCount,AvgSpeed,AvgOccupancy,QueueLength,Throughput,SpeedStd,HaltRatio,det_occ_mean,det_occ_max,det_veh_sum,det_veh_mean,det_speed_mean,det_speed_min,n_detectors,d0_occ,d0_veh,d0_speed,d1_occ,d1_veh,d1_speed,d2_occ,d2_veh,d2_speed,d3_occ,d3_veh,d3_speed
0,actuated,0,0,170.57010705646218,60.91789537730792,1000385.1105008076,250096.2776252019,22.2,1.608695652173913,21270.400226466645,1541.3333497439598,13.8,2.269836019364552,26.973240115805414,4.2,8,2.96957298517178,0.30434782608695654,26.97324011580541,87.86412907816612,1.6,0.4,5.149734933208879,0.0,4,10.739149331055273,0.2,9.311724506039026,87.86412907816612,1.0,2.4655625377546633,9.289682054000252,0.4,8.821652689041827,0.0,0.0,0.0
1,actuated,0,0,348.3720027335205,124.41857240482877,941837.4506417221,235459.36266043052,40.8,2.6842105263157894,23185.561760323948,1525.3659052844703,15.2,0.7051403540147817,25.0,7.6,5,0.6219715599511815,0.5,25.0,100.0,1.0,0.25,0.0,0.0,4,0.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,actuated,0,0,559.4366367256337,155.39906575712047,200794.45646238752,50198.61411559688,77.6,4.619047619047619,27608.64857794553,1643.3719391634243,16.8,1.642276262711217,25.0,10.4,5,1.4566584957698645,0.6190476190476191,25.0,100.0,1.0,0.25,0.0,0.0,4,0.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,actuated,0,0,356.6108132132186,89.15270330330465,356.6108132132186,89.15270330330465,73.8,4.670886075949367,28796.22008062685,1822.5455747232184,15.8,3.1507902817142717,15.0,8.4,4,2.282667632025203,0.5316455696202531,15.0,60.0,0.8,0.2,0.0,0.0,4,0.0,0.0,0.0,60.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,actuated,0,0,133.96668634239538,37.21296842844316,5449.333633076012,1362.333408269003,66.4,4.742857142857143,26201.16145597268,1871.5115325694774,14.0,4.446825553951369,14.873728293073185,5.2,8,4.154992254166035,0.37142857142857144,14.873728293073185,43.3382481889015,1.6,0.4,5.228491941240277,0.0,4,0.0,0.0,0.0,43.3382481889015,0.8,3.313534595469517,8.939544989310662,0.4,9.096446526702493,7.217119994080576,0.4,8.503986642789096
5,actuated,0,0,173.4423269662012,72.26763623591717,1134818.438349605,283704.60958740127,61.6,4.967741935483871,24275.32780658788,1957.6877263377323,12.4,2.0497228277466077,6.228339642625613,3.6,5,3.112376909131212,0.2903225806451613,6.228339642625613,14.03689199332291,1.0,0.25,3.6259733624972426,0.0,4,10.876466577179542,0.2,9.194162395516848,14.03689199332291,0.8,5.309731054472122,0.0,0.0,0.0,0.0,0.0,0.0
6,actuated,0,0,264.2359172132163,94.36997043329154,616554.3606758213,154138.59016895533,81.0,6.428571428571429,24631.4106380097,1954.8738601594998,12.6,2.1293891701002865,3.163664426090236,4.4,3,2.0323244440404724,0.3492063492063492,3.163664426090236,12.654657704360943,0.6,0.15,1.6151606477140286,0.0,4,0.0,0.0,0.0,12.654657704360943,0.6,6.460642590856114,0.0,0.0,0.0,0.0,0.0,0.0
7,actuated,0,0,96.51478919188324,32.171596397294415,1000096.5147891918,250024.12869729794,101.0,8.859649122807017,24077.658551453045,2112.075311530969,11.4,3.371944122136925,8.811179722659972,4.4,3,2.777436753699641,0.38596491228070173,8.811179722659972,35.24471889063989,0.6,0.15,1.9296553300037058,0.0,4,0.0,0.0,0.0,35.24471889063989,0.6,7.718621320014823,0.0,0.0,0.0,0.0,0.0,0.0
8,actuated,0,0,300.07992190159354,75.01998047539838,300.07992190159354,75.01998047539838,121.0,11.203703703703704,22573.727015785902,2090.159908869065,10.8,4.8866147276833125,4.174072453140525,4.2,5,4.195760087450312,0.3888888888888889,4.174072453140525,10.536019498147766,1.0,0.25,4.538788036541092,0.0,4,0.0,0.0,0.0,6.160270314414333,0.8,8.66390167746696,10.536019498147766,0.2,9.491250468697407,0.0,0.0,0.0
9,actuated,0,0,138.54153750816502,40.74751103181324,5270.3274578100545,1317.5818644525136,142.2,15.127659574468085,16522.651114742832,1757.7288419939182,9.4,5.126902197840467,22.293415551620797,4.8,6,5.285396045087212,0.5106382978723404,22.293415551620797,89.17366220648319,1.2,0.3,1.3870247219420446,0.0,4,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,89.17366220648319,1.0,5.5480988877681785
10,actuated,1,0,234.1077815351946,68.85522986329252,493718.6151473105,123429.65378682762,111.8,11.645833333333334,18105.983585455586,1886.0399568182902,9.6,5.350443034666308,29.526400463289093,4.2,7,5.200517446492881,0.4375,29.526400463289093,100.0,1.4,0.35,3.802850877839904,0.0,4,7.3014105464415024,0.2,5.955736228066567,10.80419130671487,0.2,9.25566728329305,0.0,0.0,0.0,100.0,1.0,0.0
11,actuated,2,1,296.73210209052235,74.18302552263059,296.73210209052235,74.18302552263059,4.2,0.4772727272727273,14767.968810721675,1678.178273945645,8.8,4.812608861175779,12.7584176448714,1.4,5,5.343000353664397,0.1590909090909091,12.7584176448714,20.0,1.0,0.25,2.2657917707350586,0.0,4,20.0,0.4,0.0,11.033670579485602,0.2,9.063167082940234,0.0,0.0,0.0,20.0,0.4,0.0
12,actuated,2,2,311.9357094189955,103.97856980633183,231867.87990889666,57966.969977224166,18.6,1.9787234042553192,16813.033683772264,1788.620604656624,9.4,3.1616071733559794,23.714721213369643,4.6,5,4.614187452634135,0.48936170212765956,23.714721213369643,94.85888485347857,1.0,0.25,1.1469889306319982,0.0,4,0.0,0.0,0.0,94.85888485347857,1.0,4.587955722527993,0.0,0.0,0.0,0.0,0.0,0.0
