step,control_mode,phase,prev_phase,TotalTravelTime,AvgTravelTime,TotalTravelTime_Raw,AvgTravelTime_Raw,TotalWaitingTime,AvgWaitingTime,TotalCO2,AvgCO2,VehCount,AvgSpeed,AvgOccupancy,QueueLength,Throughput,SpeedStd,HaltRatio,det_occ_mean,det_occ_max,det_veh_sum,det_veh_mean,det_speed_mean,det_speed_min,n_detectors,d0_occ,d0_veh,d0_speed,d1_occ,d1_veh,d1_speed,d2_occ,d2_veh,d2_speed,d3_occ,d3_veh,d3_speed,d4_occ,d4_veh,d4_speed,d5_occ,d5_veh,d5_speed,d6_occ,d6_veh,d6_speed,d7_occ,d7_veh,d7_speed,d8_occ,d8_veh,d8_speed,d9_occ,d9_veh,d9_speed,d10_occ,d10_veh,d10_speed,d11_occ,d11_veh,d11_speed
0,mixed_20,0,0,967.7684869125187,82.01427855190836,1181.55751073933,98.46312589494416,88.2,2.75625,56818.54996503146,1775.579686407233,32.0,2.7149322403708593,21.398521734754326,14.0,19,2.077232109576598,0.4375,21.398521734754326,100.0,3.8000000000000003,0.3166666666666667,3.096880997975757,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,8.518589137682397,0.4,3.2417733622038716,6.969093572041345,0.4,8.422709474898877,8.428820525730316,0.2,6.000088266601133,8.24032943217361,0.4,3.1782381224660408,13.155109725084912,0.2,7.601608963345574,100.0,1.0,0.0,11.470318424339325,0.2,8.718153786193591,0.0,0.0,0.0,0.0,0.0,0.0
1,mixed_20,0,0,921.2878332807052,85.30442900747269,73756.99913839035,6146.416594865863,169.2,5.565789473684211,54726.10986207926,1800.2009823052388,30.4,3.26605307745714,26.08647696570351,18.4,19,3.3396474862363497,0.6052631578947368,26.08647696570351,100.0,3.8,0.31666666666666665,1.4265537045042345,0.0,12,2.2650901566464654,0.4,8.305350665934386,0.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,10.772633431795668,0.4,8.813293788116427,0.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,mixed_20,0,0,627.5575302392497,60.34207021531247,867486.2435897796,72290.5202991483,264.0,8.198757763975156,55752.40919332468,1731.4412792957976,32.2,3.2293055806859297,29.052815010667388,20.6,22,3.5534540820821894,0.639751552795031,29.052815010667388,100.0,4.4,0.3666666666666667,3.5093415226464457,0.0,12,0.0,0.0,0.0,12.772049143047468,0.2,7.829597183662226,100.0,1.0,0.0,1.9626786302058008,0.4,8.464407468866554,0.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,11.527513214997498,0.2,8.674897884298083,100.0,1.0,0.0,10.588978580253467,0.4,8.656076191179455,0.0,0.0,0.0,11.782560559504418,0.2,8.487119543751028
3,mixed_20,0,0,1006.5009154424275,98.6765603374929,1327686.7539148678,110640.56282623898,376.2,10.627118644067796,59876.93858908592,1691.4389431945174,35.4,1.7736374799384933,27.69322542903555,24.6,19,1.7522831709349656,0.6949152542372882,27.693225429035547,100.0,3.8,0.31666666666666665,2.1921789647855987,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,9.231035663598277,0.4,8.93781450567767,12.11867478220114,0.2,8.251727337948811,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,10.968994702627128,0.2,9.116605733800702,0.0,0.0,0.0
4,mixed_20,0,0,932.6605605157298,103.62895116841442,1267942.9351953543,105661.91126627952,506.4,13.396825396825397,60366.0880644888,1596.986456732508,37.8,1.5776049528778329,28.86895805193487,28.0,18,2.039710603412183,0.7407407407407407,28.86895805193487,100.0,3.6,0.3,0.5098590284809316,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.427496623218474,0.6,6.118308341771179
5,mixed_20,0,0,680.9738985943371,87.30434597363296,3546518.212961912,295543.1844134927,656.0,16.565656565656564,66771.08640186362,1686.1385455016066,39.6,1.9375833818359114,35.64669340451213,31.4,25,2.908535556882815,0.7929292929292929,35.64669340451213,100.0,5.0,0.4166666666666667,1.803980800504907,0.0,12,0.0,0.0,0.0,18.061282005389216,0.2,4.395572126043426,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,8.689651765090787,0.4,8.562937311735006,1.0093870836655583,0.4,8.689260168280452,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0
6,mixed_20,0,0,1292.5186314906907,161.56482893633634,2406214.3392244787,200517.8616020399,817.2,19.457142857142856,67149.93906412928,1598.808072955459,42.0,1.340762520154534,50.76136468584082,34.2,32,2.580965396280669,0.8142857142857143,50.76136468584082,100.0,6.3999999999999995,0.5333333333333333,1.0798082621998952,0.0,12,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,67.10935105390718,0.8,5.7545624807488664,0.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,42.02702517618263,0.6,7.203136665649876,0.0,0.0,0.0,100.0,1.0,0.0
7,mixed_20,0,0,1310.8709581369383,136.54905813926442,1221046.656024817,101753.88800206808,989.8,21.14957264957265,76085.04910873304,1625.7489125797658,46.8,1.0677830789837175,65.15699516689959,36.2,40,1.24378952540452,0.7735042735042735,65.15699516689959,100.0,8.0,0.6666666666666666,0.6152663950383949,0.0,12,81.88394200279504,1.0,7.383196740460739,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0
8,mixed_20,0,0,1182.0467517674792,128.48334258342166,2119313.464289404,176609.45535745032,1175.2,23.693548387096776,83618.94223709594,1685.8657709091924,49.6,1.566717101396256,67.23607216290503,38.8,42,1.875890636137935,0.782258064516129,67.23607216290503,100.0,8.4,0.7000000000000001,0.6789758780350287,0.0,12,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,6.832865954860381,0.4,8.147710536420345,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0
9,mixed_20,0,0,1230.2941153144482,130.8823526930264,2817134.3816982023,234761.1984748502,1370.6,26.256704980842912,83883.53353850807,1606.9642440327216,52.2,1.686310740802447,73.94984910493231,41.0,47,2.1640238683231954,0.7854406130268199,73.94984910493231,100.0,9.4,0.7833333333333333,1.8226928745158852,0.0,12,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,71.05492663559346,0.8,5.281054247072105,100.0,1.0,0.0,11.723739876900936,0.2,8.529701362363738,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,4.619522746693292,0.4,8.061558884754778,100.0,1.0,0.0
