step,control_mode,phase,prev_phase,TotalTravelTime,AvgTravelTime,TotalTravelTime_Raw,AvgTravelTime_Raw,TotalWaitingTime,AvgWaitingTime,TotalCO2,AvgCO2,VehCount,AvgSpeed,AvgOccupancy,QueueLength,Throughput,SpeedStd,HaltRatio,det_occ_mean,det_occ_max,det_veh_sum,det_veh_mean,det_speed_mean,det_speed_min,n_detectors,d0_occ,d0_veh,d0_speed,d1_occ,d1_veh,d1_speed,d2_occ,d2_veh,d2_speed,d3_occ,d3_veh,d3_speed
0,mixed_20,0,0,118.29795457441242,29.574488643603104,118.29795457441242,29.574488643603104,7.0,1.4,11927.338461105302,2385.4676922210606,5.0,5.070182725507766,0.0,1.0,0,2.58447813217818,0.2,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,mixed_20,0,0,60.731548986955204,15.182887246738801,60.731548986955204,15.182887246738801,12.0,3.0,9615.70505741921,2403.9262643548027,4.0,8.358369994757231,4.198740370835665,1.0,3,3.9305738955896024,0.25,4.198740370835665,10.69218632845093,0.6000000000000001,0.15000000000000002,4.564998236554695,0.0,4,10.69218632845093,0.2,9.352624143287622,0.0,0.0,0.0,6.102775154891731,0.4,8.907368802931158,0.0,0.0,0.0
2,mixed_20,0,0,205.3687057937512,57.04686272048644,400205.3687057937,100051.34217644842,17.0,4.25,7707.687518250908,1926.921879562727,4.0,5.620454230700309,5.210085133644071,1.4,3,5.43887667690733,0.35,5.210085133644071,10.805998224180371,0.6000000000000001,0.15000000000000002,4.637691973382607,0.0,4,0.0,0.0,0.0,10.034342310395914,0.4,9.296648290194574,0.0,0.0,0.0,10.805998224180371,0.2,9.254119603335853
3,mixed_20,0,0,149.2654615520309,46.64545673500965,56911.78895371083,14227.947238427707,25.0,5.681818181818182,8275.448123505976,1880.7836644331765,4.4,5.293600480731897,0.0,2.2,0,5.23655521925435,0.5,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,mixed_20,0,0,166.71054877423484,41.67763719355871,166.71054877423484,41.67763719355871,35.0,7.0,10717.401403771608,2143.4802807543215,5.0,6.9985903346305705,0.0,2.0,0,4.694639847008204,0.4,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,mixed_20,3,0,145.53553598138336,40.42653777260649,400145.53553598135,100036.38388399534,45.0,8.035714285714286,10810.742267535517,1930.4896906313425,5.6,4.9883196662255775,5.466459169587949,2.4,3,4.543843866123285,0.42857142857142855,5.466459169587949,11.23963097555503,0.6000000000000001,0.15000000000000002,4.536422692821352,0.0,4,10.626205702796767,0.4,9.248601514752957,0.0,0.0,0.0,11.23963097555503,0.2,8.89708925653245,0.0,0.0,0.0
6,mixed_20,3,3,165.6548734523555,51.76714795386109,247664.25192145878,61916.062980364695,57.0,8.90625,10834.491502020708,1692.8892971907355,6.4,2.0391053677175597,6.054439909598273,3.2,2,1.4336723702220706,0.5,6.054439909598273,24.21775963839309,0.4,0.1,1.6095821601693063,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.21775963839309,0.4,6.438328640677225
7,mixed_20,3,3,363.4018263206746,90.85045658016865,363.4018263206746,90.85045658016865,74.0,9.25,15334.100992202753,1916.7626240253442,8.0,3.3651757230077735,25.0,3.8,5,2.7809310621518604,0.475,25.0,100.0,1.0,0.25,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0
8,mixed_20,3,3,134.64074382024688,33.66018595506172,134.64074382024688,33.66018595506172,94.0,12.051282051282051,16602.905725742137,2128.577657146428,7.8,5.596719177866693,29.493016235319516,4.2,8,4.201272220830899,0.5384615384615384,29.493016235319516,100.0,1.6,0.4,4.613461602292983,0.0,4,0.0,0.0,0.0,10.510749100492944,0.2,9.514069743640832,7.461315840785119,0.4,8.9397766655311,100.0,1.0,0.0
9,mixed_20,3,3,335.79370154377864,83.94842538594466,335.79370154377864,83.94842538594466,114.0,16.285714285714285,12710.902002353276,1815.843143193325,7.0,5.209948297080691,27.71999413685208,4.0,6,5.146072196747291,0.5714285714285714,27.71999413685208,100.0,1.2,0.3,2.297799070711707,0.0,4,10.879976547408319,0.2,9.191196282846828,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0
10,mixed_20,3,3,152.29487444617598,69.22494293007999,1187146.1289081532,296786.5322270383,137.6,17.641025641025642,12218.52355535048,1566.4773788910873,7.8,2.0528410160779056,25.0,5.6,5,3.226871734144962,0.717948717948718,25.0,100.0,1.0,0.25,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0
11,mixed_20,3,3,312.84190314703494,130.35079297793123,1294123.0834814813,323530.7708703703,167.0,18.977272727272727,15488.427242342546,1760.0485502661984,8.8,2.6618437856896144,25.0,6.4,5,2.988959860993892,0.7272727272727273,25.0,100.0,1.0,0.25,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0
12,mixed_20,3,3,489.3760511586485,122.34401278966213,489.3760511586485,122.34401278966213,197.0,20.95744680851064,17365.100317092427,1847.351097563024,9.4,4.8365339200974,27.751293801235164,6.0,6,4.914033487103826,0.6382978723404256,27.751293801235164,100.0,1.2,0.3,2.271658518328406,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,11.005175204940656,0.2,9.086634073313624,100.0,1.0,0.0
13,mixed_20,3,3,192.22121237540745,50.584529572475645,200192.2212123754,50048.05530309385,227.0,24.67391304347826,17270.276334813265,1877.2039494362243,9.2,5.254372787229096,25.301508231729315,6.2,7,5.2483940296883835,0.6739130434782609,25.301508231729315,100.0,1.4,0.35,2.1326569167664275,0.0,4,0.0,0.0,0.0,1.2060329269172598,0.4,8.53062766706571,0.0,0.0,0.0,100.0,1.0,0.0
14,mixed_20,3,3,162.00249220789715,50.62577881496786,205755.75006036964,51438.93751509241,257.6,27.404255319148938,15344.49721865652,1632.3933211336723,9.4,3.3459239426600185,25.717904995014322,6.6,6,4.536550864037154,0.7021276595744681,25.717904995014322,100.0,1.2,0.3,1.7554008859227743,0.0,4,2.8716199800572895,0.2,7.021603543691097,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0
15,mixed_20,3,3,84.2804812158594,38.30930964357245,1085858.8775994317,271464.7193998579,292.6,28.686274509803923,16707.101064288516,1637.9510847341683,10.2,1.9613465415497338,50.0,7.6,10,2.2117736942833677,0.7450980392156863,50.0,100.0,2.0,0.5,0.0,0.0,4,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0
16,mixed_20,3,3,295.46729615153356,105.52403433983342,1143702.931261363,285925.73281534074,332.0,29.12280701754386,20385.640895458848,1788.2141136367409,11.4,3.076595000860814,51.24867976521286,8.2,12,3.127651851909622,0.7192982456140351,51.24867976521287,100.0,2.4,0.6,2.364480672311038,0.0,4,100.0,1.0,0.0,0.0,0.0,0.0,4.99471906085148,0.4,9.457922689244151,100.0,1.0,0.0
17,mixed_20,3,3,172.91168022953394,57.63722674317798,1000172.9116802296,250043.2279200574,372.0,33.214285714285715,19555.707041318336,1746.04527154628,11.2,2.93484183760856,51.361392220631366,8.0,12,3.2037655466243598,0.7142857142857143,51.36139222063136,100.0,2.4,0.6,2.2036071811337026,0.0,4,100.0,1.0,0.0,5.445568882525436,0.4,8.81442872453481,0.0,0.0,0.0,100.0,1.0,0.0
18,mixed_20,3,3,574.5687853763201,159.60244038231113,201488.8543383057,50372.21358457643,412.0,33.77049180327869,19568.28323732587,1603.95764240376,12.2,1.940424181312943,50.0,8.4,10,1.953311730727196,0.6885245901639344,50.0,100.0,2.0,0.5,0.0,0.0,4,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0
19,mixed_20,3,3,129.42299286359034,43.14099762119678,534716.6140064718,133679.15350161796,455.0,37.916666666666664,21244.810257305853,1770.400854775488,12.0,3.13671105908074,52.82435243487114,9.0,11,3.0490489798270635,0.75,52.824352434871145,100.0,2.2,0.55,2.212896635290186,0.0,4,100.0,1.0,0.0,0.0,0.0,0.0,11.297409739484578,0.2,8.851586541160744,100.0,1.0,0.0
20,mixed_20,3,3,251.52695961273633,96.74113831259089,1004861.1751506655,251215.29378766636,500.6,41.71666666666667,19487.937506375805,1623.9947921979838,12.0,2.727405302833641,50.0,9.4,10,2.968672418446277,0.7833333333333333,50.0,100.0,2.0,0.5,0.0,0.0,4,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0
21,mixed_20,3,3,399.53347806549334,249.70842379093332,942714.0708132342,235678.51770330855,551.2,42.4,19286.33102892149,1483.563925301653,13.0,1.4612870250458616,52.70380890266622,11.0,11,2.9797123493932456,0.8461538461538461,52.703808902666225,100.0,2.2,0.55,2.3115538948913428,0.0,4,100.0,1.0,0.0,10.8152356106649,0.2,9.246215579565371,0.0,0.0,0.0,100.0,1.0,0.0
