step,control_mode,phase,prev_phase,TotalTravelTime,AvgTravelTime,TotalTravelTime_Raw,AvgTravelTime_Raw,TotalWaitingTime,AvgWaitingTime,TotalCO2,AvgCO2,VehCount,AvgSpeed,AvgOccupancy,QueueLength,Throughput,SpeedStd,HaltRatio,det_occ_mean,det_occ_max,det_veh_sum,det_veh_mean,det_speed_mean,det_speed_min,n_detectors,d0_occ,d0_veh,d0_speed,d1_occ,d1_veh,d1_speed,d2_occ,d2_veh,d2_speed,d3_occ,d3_veh,d3_speed,d4_occ,d4_veh,d4_speed,d5_occ,d5_veh,d5_speed,d6_occ,d6_veh,d6_speed,d7_occ,d7_veh,d7_speed,d8_occ,d8_veh,d8_speed,d9_occ,d9_veh,d9_speed,d10_occ,d10_veh,d10_speed
0,random,0,0,417.31392581062465,47.422037023934614,2200417.313925809,200037.93762961903,67.4,3.37,38906.6036339455,1945.3301816972753,20.0,4.994788733874777,6.544154075452375,10.2,9,4.6683428437905246,0.51,6.544154075452375,42.03232277988917,1.7999999999999998,0.16363636363636364,4.714488446367906,0.0,11,11.64979947458363,0.2,8.583838736294991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.19112537376526,0.2,12.208334683813105,42.03232277988917,0.6,7.928316293562605,5.5931158506248835,0.4,11.452722496539357,4.5193313511131805,0.4,11.686160699836915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,random,0,0,583.3422451211447,69.44550537156485,2011451.8016921915,182859.25469929015,122.2,6.0495049504950495,37757.691447433244,1869.192645912537,20.2,4.375508057121859,9.87399990401772,12.2,6,4.55738284756851,0.6039603960396039,9.87399990401772,100.0,1.2,0.10909090909090909,1.0553645466877575,0.0,11,0.0,0.0,0.0,0.0,0.0,0.0,8.613998944194918,0.2,11.609010013565332,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,random,0,0,729.2556618737542,86.81615022306597,2505071.2626296408,227733.75114814917,183.8,7.788135593220339,42584.8088546244,1804.4410531620508,23.6,3.9538266633945782,17.616370503777638,13.4,12,4.497679557288832,0.5677966101694916,17.616370503777638,100.0,2.4,0.21818181818181817,1.509813601316463,0.0,11,0.0,0.0,0.0,2.041319821096863,0.4,11.007065059151506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.73875572045716,1.0,5.600884555329586,0.0,0.0,0.0,0.0,0.0,0.0
3,random,0,0,625.3657631857867,69.48508479842074,2000625.365763186,181875.03325119874,255.0,10.119047619047619,46235.81449056304,1834.754543276311,25.2,3.7309362382835407,19.744985755803683,15.2,12,4.239870482218766,0.6031746031746031,19.744985755803683,100.0,2.4,0.21818181818181817,2.114843890856966,0.0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.637059689213231,0.2,11.578014231497018,8.557783624627291,0.2,11.685268567929608,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,random,0,0,366.8646212789676,49.576300172833456,2468065.940771811,224369.63097925557,337.2,12.676691729323307,47378.14707829819,1781.1333488082025,26.6,3.061785198624359,18.66992315998276,17.8,12,3.9705033092833117,0.6691729323308271,18.66992315998276,100.0,2.4,0.21818181818181817,0.9967763713307002,0.0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,5.369154759810328,0.4,10.964540084637703,0.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,random,7,0,591.3848953658711,75.81857632895783,3000827.443544072,272802.49486764293,294.2,10.582733812949641,50829.224715787874,1828.3893782657508,27.8,2.825904182688147,13.349643359010305,14.4,15,3.2024441257698064,0.5179856115107914,13.349643359010305,60.0,3.0,0.2727272727272727,2.702659700120863,0.0,11,0.0,0.0,0.0,0.7926123384316952,0.2,7.760553935861251,6.053464610681658,0.4,10.598319839539544,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.8,0.0,0.0,0.4,0.0,20.0,0.4,11.370382925928702,60.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,random,7,7,962.1981865794929,120.27477332243662,2235044.535439905,203185.86685817316,329.6,12.02919708029197,48468.368042942646,1768.918541713235,27.4,1.7891827618257112,21.93819244188939,14.6,16,1.630923400196856,0.5328467153284672,21.938192441889388,100.0,3.2,0.29090909090909095,1.880159084021586,0.0,11,70.18761958606831,0.8,5.6212991711436535,100.0,1.0,0.0,0.0,0.0,0.0,3.895624549252261,0.2,11.184752714312122,0.0,0.0,0.0,29.66761619948386,0.6,1.9440276598939101,0.0,0.0,0.0,0.0,0.0,0.0,37.56925652597886,0.6,1.931670378887761,0.0,0.0,0.0,0.0,0.0,0.0
7,random,7,7,585.1280891151807,79.07136339394334,2890424.694988792,262765.8813626174,408.6,15.246268656716419,48341.29921712724,1803.7798215345986,26.8,2.1922342930280294,20.338529902634004,16.8,13,2.2547291456344376,0.6268656716417911,20.338529902634004,100.0,2.6,0.23636363636363636,0.6145351043335009,0.0,11,100.0,1.0,0.0,100.0,1.0,0.0,23.723828928974058,0.4,6.75988614766851,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,random,7,7,947.7540164502685,121.50692518593186,2821956.7282232447,256541.5207475677,496.0,16.756756756756758,55492.93960547571,1874.761473157963,29.6,2.538045987837264,28.76749668110867,18.8,17,2.8428047856328478,0.6351351351351351,28.767496681108675,100.0,3.4000000000000004,0.30909090909090914,1.79603653733838,0.0,11,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.656030851249511,0.2,7.9013713837563175,0.0,0.0,0.0,3.786432640945918,0.2,11.85503052696586,0.0,0.0,0.0,0.0,0.0,0.0
9,random,7,7,973.6780365832626,113.218376346891,2007575.4984701083,182506.86349728258,590.0,18.553459119496857,54705.852212521386,1720.309818003817,31.8,2.04554038080996,29.076394634118245,20.0,18,1.9041737295888177,0.6289308176100629,29.076394634118245,100.0,3.6000000000000005,0.32727272727272727,1.8560859596459935,0.0,11,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,11.030994338857454,0.2,9.065365907019185,8.809346636443252,0.2,11.351579649086746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,random,7,7,678.6410314449881,75.40455904944312,2000678.6410314448,181879.87645740408,697.6,20.39766081871345,60344.59969175743,1764.461979291153,34.2,1.8564260101503294,28.08476332572985,23.0,17,1.3267734127406687,0.672514619883041,28.08476332572985,100.0,3.4,0.3090909090909091,0.8911355086250871,0.0,11,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.932396583028321,0.4,9.802490594875957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,random,1,7,851.3984526926722,77.39985933569747,851.3984526926722,77.39985933569747,579.2,16.08888888888889,63409.061609961536,1761.3628224989316,36.0,1.8810870443508347,38.869172799826295,22.2,23,1.0020408256880502,0.6166666666666667,38.869172799826295,100.0,5.0,0.45454545454545453,1.2626036364743671,0.0,11,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,18.323531296002784,0.2,4.1789423159050685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.237369502086494,0.4,9.70969768531297,60.0,0.8,0.0,40.0,0.6,0.0
12,random,1,1,698.7839814092761,74.33872142651873,72468.39218551727,6588.035653228842,666.8,17.9247311827957,62717.30595978103,1685.94908494035,37.2,1.7067487686104916,55.41994202576177,24.6,31,1.087499846417627,0.6612903225806451,55.41994202576177,100.0,6.6,0.6,1.1467132424789523,0.0,11,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,77.50605364853016,0.8,4.358462847061491,100.0,1.0,0.0,12.113308634849318,0.2,8.255382820206986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.8,0.0,60.0,0.8,0.0
13,random,1,1,902.4016709665315,104.93042685657343,2990696.64572799,271881.51324799913,795.6,20.29591836734694,66087.78023273128,1685.9127610390635,39.2,1.4108143451178616,62.845702690391256,27.8,34,1.027289967264603,0.7091836734693877,62.845702690391256,100.0,7.199999999999999,0.6545454545454544,0.48884195029784455,0.0,11,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,71.30272959430386,0.8,5.37726145327629,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.8,0.0,60.0,0.6,0.0
14,random,1,1,1494.141611179069,146.48447168422246,402391.340638626,36581.03096714782,938.4,22.34285714285714,70331.28561387782,1674.5544193780431,42.0,1.4280541890386098,73.88299759174014,30.4,42,1.0098715299917111,0.7238095238095238,73.88299759174014,100.0,8.8,0.8,1.1849449766585807,0.0,11,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,61.90346974708575,0.8,7.529391559519968,30.809503762055783,0.4,5.505003183724419,60.0,0.8,0.0,60.0,0.8,0.0
15,random,1,1,1593.5535132721802,159.35535132721802,13864.728524230677,1260.4298658391524,1097.4,24.06578947368421,76265.00818145406,1672.478249593291,45.6,1.1036340049570017,75.90285631071673,34.2,43,0.8008406165342985,0.75,75.90285631071673,100.0,8.6,0.7818181818181817,0.4343357487500079,0.0,11,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,34.931419417883944,0.4,4.777693236250087,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0
16,random,1,1,1158.079146976585,152.37883512849803,1280138.2454977448,116376.20413615862,1278.4,26.857142857142858,78505.63494687053,1649.2780451023223,47.6,0.9215521181835494,81.81818181818181,37.8,45,0.8245527084400179,0.7941176470588235,81.81818181818181,100.0,9.0,0.8181818181818182,0.0,0.0,11,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,random,4,1,1336.9838925009692,148.55376583344102,2001336.983892501,181939.7258084092,1194.0,25.512820512820515,79799.4636787794,1705.116745273064,46.8,1.1394768140658056,72.72727272727273,31.8,43,0.9082480579680781,0.6794871794871795,72.72727272727273,100.0,8.6,0.7818181818181817,0.0,0.0,11,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,80.0,1.0,0.0,60.0,0.8,0.0,60.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,random,4,4,652.1970799260262,90.58292776750363,2620395.8154602707,238217.80140547917,1309.2,29.223214285714285,74783.23060109676,1669.2685402030527,44.8,1.7231891940379302,58.431452682311054,32.6,35,2.100532958691594,0.7276785714285714,58.431452682311054,100.0,7.0,0.6363636363636364,1.0022430146935932,0.0,11,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,38.47009051772545,0.6,2.158206135663362,4.275888987696135,0.4,8.866467025966164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,random,4,4,1029.5766301760966,142.99675419112452,4324268.134051425,393115.28491376597,1474.0,33.80733944954128,73233.5492397538,1679.668560544812,43.6,1.7882008223993218,55.32475390516683,33.8,31,2.5847671411437805,0.7752293577981652,55.32475390516683,100.0,6.2,0.5636363636363636,1.060499114610925,0.0,11,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5722929568351,0.2,11.665490260720174,0.0,0.0,0.0,0.0,0.0,0.0
20,random,4,4,1254.3275247173615,160.81122111761044,3001894.917381179,272899.5379437436,1643.6,36.36283185840708,74622.25699835623,1650.9348893441645,45.2,1.7134253647029856,54.54545454545455,35.8,30,2.377978248540242,0.7920353982300885,54.54545454545455,100.0,6.0,0.5454545454545454,0.0,0.0,11,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,random,4,4,1256.567299511208,142.79173858081907,2001546.7181361145,181958.7925578286,1823.0,37.66528925619835,82814.64759851826,1711.0464379859147,48.4,2.682936388246529,55.085557618182655,36.2,32,3.9992966272608577,0.7479338842975206,55.085557618182655,100.0,6.4,0.5818181818181819,1.0227681204253303,0.0,11,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,5.941133800009197,0.4,11.250449324678632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
