step,control_mode,phase,prev_phase,TotalTravelTime,AvgTravelTime,TotalTravelTime_Raw,AvgTravelTime_Raw,TotalWaitingTime,AvgWaitingTime,TotalCO2,AvgCO2,VehCount,AvgSpeed,AvgOccupancy,QueueLength,Throughput,SpeedStd,HaltRatio,det_occ_mean,det_occ_max,det_veh_sum,det_veh_mean,det_speed_mean,det_speed_min,n_detectors,d0_occ,d0_veh,d0_speed,d1_occ,d1_veh,d1_speed,d2_occ,d2_veh,d2_speed,d3_occ,d3_veh,d3_speed,d4_occ,d4_veh,d4_speed,d5_occ,d5_veh,d5_speed,d6_occ,d6_veh,d6_speed,d7_occ,d7_veh,d7_speed
0,random,0,0,587.0770403135132,81.53847782132128,600898.9347829393,75112.36684786741,0.2,0.03333333333333333,10023.623558944008,1670.6039264906678,6.0,6.187000969647758,0.0,1.0,0,5.470587696645766,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,random,0,0,239.8443799932539,36.34005757473544,878735.0404175703,109841.88005219628,7.0,0.875,17379.19419102696,2172.39927387837,8.0,5.290277397428712,1.6681688578428222,2.0,4,4.898041188377933,0.25,1.6681688578428222,8.075558553915982,0.8,0.1,2.11655302499421,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.269792308826595,0.4,8.845032793190331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.075558553915982,0.4,8.087391406763347
2,random,0,0,611.5096129578288,92.6529716602771,1201103.2173580555,150137.90216975694,18.2,1.75,19194.101489687724,1845.586681700743,10.4,4.240044288830836,0.0,3.6,0,4.4374123646825625,0.34615384615384615,0.0,0.0,0.0,0.0,0.0,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,random,0,0,545.1935860218398,68.14919825272997,545.1935860218398,68.14919825272997,37.0,2.9838709677419355,24522.77499072231,1977.6431444130894,12.4,4.5287974198208065,2.913229543188187,4.2,4,4.087931835764501,0.3387096774193548,2.913229543188187,11.10430324148723,0.8,0.1,3.350428516767005,0.0,8,1.2545690018649225,0.4,8.662957613356411,10.946964102153345,0.2,9.134952765610084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.10430324148723,0.2,9.005517755169546,0.0,0.0,0.0,0.0,0.0,0.0
4,random,0,0,294.91184318321206,42.13026331188744,548324.4908273674,68540.56135342093,61.8,4.681818181818182,24467.877647107114,1853.6270944778116,13.2,3.5817300822339604,1.3352162344819618,6.2,1,3.841922983103598,0.4696969696969697,1.3352162344819618,10.681729875855694,0.2,0.025,1.1702224401175139,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,10.681729875855694,0.2,9.361779520940111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,random,4,0,230.9860243102988,36.09156629848419,1003740.3890203992,125467.5486275499,51.8,4.543859649122807,21834.215983403734,1915.282103807345,11.4,4.255317508782983,2.3379707484509282,4.8,7,3.744950211451822,0.42105263157894735,2.3379707484509282,11.06126773477797,1.4,0.17500000000000002,4.402108978561636,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.06126773477797,0.2,9.040555060934638,2.757588837621938,0.4,9.090789065603168,0.0,0.0,0.0,2.6284863918928636,0.4,8.76500695226714,2.256423023314653,0.4,8.320520749688146
6,random,4,4,221.66946302433672,42.62874288929552,1686490.7505330667,210811.34381663334,80.0,8.16326530612245,17196.794904513845,1754.7749902565147,9.8,5.301572790312997,1.3200885407349716,6.2,1,5.356105758781776,0.6326530612244898,1.3200885407349716,10.560708325879773,0.2,0.025,1.1836327274911904,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,10.560708325879773,0.2,9.469061819929523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,random,4,4,328.66356203411357,58.689921791806,1824888.0033957134,228111.00042446418,112.0,10.0,19710.80051253474,1759.8929029048875,11.2,4.332006131836081,0.6070057158882491,7.4,2,5.530344244911454,0.6607142857142857,0.6070057158882491,4.856045727105993,0.4,0.05,1.0795779542415405,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.856045727105993,0.4,8.636623633932324,0.0,0.0,0.0,0.0,0.0,0.0
8,random,4,4,597.7295801290991,90.56508789834835,1400597.729580129,175074.71619751613,147.0,11.307692307692308,23207.867125400924,1785.2205481077633,13.0,3.172005584054008,1.3197356044319264,7.4,2,4.2839361630466755,0.5692307692307692,1.3197356044319264,10.557884835455411,0.4,0.05,1.112959888880141,0.0,8,10.557884835455411,0.4,8.903679111041129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,random,4,4,279.40431316635056,46.567385527725094,1217196.665597023,152149.58319962787,184.2,12.791666666666666,26535.313986852056,1842.7301379758371,14.4,2.489102373390574,5.658551929130269,8.2,3,2.1045010270267066,0.5694444444444444,5.658551929130269,45.26841543304215,0.6,0.075,0.8275844593611534,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.26841543304215,0.6,6.6206756748892275
