step,control_mode,phase,prev_phase,TotalTravelTime,AvgTravelTime,TotalTravelTime_Raw,AvgTravelTime_Raw,TotalWaitingTime,AvgWaitingTime,TotalCO2,AvgCO2,VehCount,AvgSpeed,AvgOccupancy,QueueLength,Throughput,SpeedStd,HaltRatio,det_occ_mean,det_occ_max,det_veh_sum,det_veh_mean,det_speed_mean,det_speed_min,n_detectors,d0_occ,d0_veh,d0_speed,d1_occ,d1_veh,d1_speed,d2_occ,d2_veh,d2_speed,d3_occ,d3_veh,d3_speed,d4_occ,d4_veh,d4_speed,d5_occ,d5_veh,d5_speed,d6_occ,d6_veh,d6_speed,d7_occ,d7_veh,d7_speed,d8_occ,d8_veh,d8_speed,d9_occ,d9_veh,d9_speed,d10_occ,d10_veh,d10_speed,d11_occ,d11_veh,d11_speed
0,mixed_20,0,0,719.4721146654828,60.9722131072443,1184.5840823493243,98.71534019577702,170.2,3.1286764705882355,92905.41033886086,1707.820042993766,54.4,2.176552147113276,41.10267497087276,20.8,37,1.185096435781226,0.38235294117647056,41.10267497087276,100.0,7.3999999999999995,0.6166666666666667,2.5827694723402836,0.0,12,40.86032907518046,0.6,7.624066477486425,0.0,0.0,0.0,100.0,1.0,0.0,44.63663236835373,1.0,3.6279644191516396,46.26290264560794,1.0,3.5641309346545027,100.0,1.0,0.0,22.601047554980767,0.6,4.246206370163823,31.026815102892726,1.0,3.509847784260942,100.0,1.0,0.0,0.0,0.0,0.0,7.844372903457497,0.2,8.421017682366072,0.0,0.0,0.0
1,mixed_20,0,0,1116.0208008545417,99.64471436201265,238233.27683721003,19852.773069767503,304.0,5.5677655677655675,92387.20082748114,1692.0732752285921,54.6,1.9272941857476702,57.61435627475577,33.0,42,1.7781401291629726,0.6043956043956044,57.61435627475578,100.0,8.4,0.7000000000000001,2.303445250731889,0.0,12,100.0,1.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,13.467851491647025,0.8,6.603638828466089,22.85640658253186,0.6,5.579026078802826,100.0,1.0,0.0,12.015712107804006,0.2,8.322436415154426,0.0,0.2,0.0,43.032305115086444,0.6,7.136241686359327
2,mixed_20,0,0,1526.568041831013,138.77891289372846,403897.85788921756,33658.15482410146,483.6,8.395833333333334,92083.79963163957,1598.677076938187,57.6,1.3868611857304207,66.18514274047669,40.2,43,1.3184781850632143,0.6979166666666666,66.18514274047669,100.0,8.600000000000001,0.7166666666666667,1.1638521551378627,0.0,12,100.0,1.0,0.0,87.83808852883595,1.0,5.546462681133966,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.2,0.0,6.383624356884354,0.4,8.419763180520386,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0
3,mixed_20,0,0,1483.815696980311,125.74709296443314,2171.4466989539956,180.95389157949964,693.2,11.438943894389439,100036.50411350037,1650.7673946122172,60.6,1.3793381989912892,67.08686258663633,45.4,42,1.066897283445226,0.7491749174917491,67.08686258663633,100.0,8.4,0.7000000000000001,0.7042826456949114,0.0,12,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,5.042351039635946,0.4,8.451391748338937,0.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0
4,mixed_20,0,0,1427.4165845063842,145.6547535210596,189895.53027585553,15824.627522987961,932.6,13.961077844311378,107384.04213569213,1607.545540953475,66.8,1.1407637002151823,67.62604848000423,51.8,41,1.1008556318016496,0.7754491017964071,67.62604848000423,100.0,8.2,0.6833333333333332,0.7238457460732522,0.0,12,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,11.512581760050864,0.2,8.686148952879027,0.0,0.0,0.0,100.0,1.0,0.0
5,mixed_20,18,0,1939.2436417742385,167.17617601502056,18922.74979804381,1576.8958165036508,984.6,14.565088757396449,109691.9428069075,1622.6618758418267,67.6,1.1456632148028283,76.30647947092672,48.8,49,1.1070144892864253,0.7218934911242604,76.30647947092672,100.0,9.799999999999999,0.8166666666666665,1.5479707740055793,0.0,12,80.0,1.0,0.0,60.0,0.8,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,66.54903197161133,0.8,6.170545272147858,96.47500969225348,1.0,4.502284661352187,100.0,1.0,0.0,0.0,0.0,0.0,12.653711987255747,0.2,7.902819354566907,100.0,1.0,0.0
6,mixed_20,18,18,2398.8499514247064,218.07726831133695,409299.2456604357,34108.27047170298,1186.0,17.04022988505747,115707.55405613975,1662.4648571284447,69.6,2.0761640977345106,71.76422980739322,50.8,47,3.1410875757590757,0.7298850574712644,71.76422980739322,100.0,9.4,0.7833333333333333,1.0645641750435748,0.0,12,19.364208090119064,0.4,2.5282682983144813,38.573543693630654,0.6,2.0026869007596297,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,3.2330059049689908,0.4,8.243814901448786,0.0,0.0,0.0,100.0,1.0,0.0
7,mixed_20,18,18,1306.1882942164389,136.06128064754571,731222.7151344174,60935.22626120145,1446.6,21.08746355685131,109969.77814611902,1603.0579904682072,68.6,1.4836504751012536,69.91425216210867,54.6,45,1.7016422292330586,0.7959183673469388,69.91425216210867,100.0,9.0,0.75,0.5458657582653829,0.0,12,21.032248947103085,0.6,3.198093322163289,17.938776998200865,0.4,3.3522957770213044,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0
8,mixed_20,18,18,1620.8119691046504,184.18317830734662,3497332.754064001,291444.3961720001,1733.6,24.555240793201133,113815.10037227042,1612.1119032899494,70.6,1.9034437630917609,66.85099093314516,60.2,42,2.421033529590249,0.8526912181303116,66.85099093314516,100.0,8.4,0.7000000000000001,0.7148421138680229,0.0,12,2.2118911977418065,0.4,8.578105366416274,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0
9,mixed_20,18,18,1544.7141262568398,157.6238904343714,5172245.374514347,431020.4478761956,2035.6,27.508108108108107,118787.18272823158,1605.2321990301566,74.0,2.1789776148583173,69.49413695617616,62.0,43,2.9133015555875255,0.8378378378378378,69.49413695617618,100.0,8.600000000000001,0.7166666666666668,2.211433494075578,0.0,12,0.0,0.0,0.0,10.980565402395541,0.2,9.106999169476628,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,11.522826967116657,0.2,8.678425900638416,11.426251104601874,0.2,8.751776858791894,100.0,1.0,0.0
