step,control_mode,phase,prev_phase,TotalTravelTime,AvgTravelTime,TotalTravelTime_Raw,AvgTravelTime_Raw,TotalWaitingTime,AvgWaitingTime,TotalCO2,AvgCO2,VehCount,AvgSpeed,AvgOccupancy,QueueLength,Throughput,SpeedStd,HaltRatio,det_occ_mean,det_occ_max,det_veh_sum,det_veh_mean,det_speed_mean,det_speed_min,n_detectors,d0_occ,d0_veh,d0_speed,d1_occ,d1_veh,d1_speed,d2_occ,d2_veh,d2_speed,d3_occ,d3_veh,d3_speed,d4_occ,d4_veh,d4_speed,d5_occ,d5_veh,d5_speed,d6_occ,d6_veh,d6_speed
0,random,1,0,480.629427033295,85.82668339880269,11629.603264981739,1661.3718949973913,176.4,4.064516129032258,68598.03061735725,1580.5997838100748,43.4,1.4158795108457098,63.195310993743625,22.8,26,1.2056353416310348,0.5253456221198156,63.19531099374363,100.0,5.2,0.7428571428571429,1.040193835328471,0.0,7,100.0,1.0,0.0,0.0,0.0,0.0,6.054888286662674,0.4,3.5148314927261644,100.0,1.0,0.0,36.31228866954274,0.8,3.766525354573132,100.0,1.0,0.0,100.0,1.0,0.0
1,random,4,1,826.8287288315447,118.11838983307781,826.8287288315447,118.11838983307781,112.4,2.5315315315315314,70923.00977237744,1597.3650849634557,44.4,1.2769510031731777,50.213453685368684,19.4,21,0.8406809913059573,0.4369369369369369,50.213453685368684,100.0,4.2,0.6,0.8436345236721989,0.0,7,20.0,0.4,0.0,11.494175797580795,0.4,5.905441665705393,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,20.0,0.4,0.0
2,random,2,4,717.890072951394,112.17032389865531,2549.3691947052935,364.19559924361334,127.2,2.777292576419214,74662.3954440075,1630.1833066377183,45.8,1.2760180065241387,66.3299126796137,20.2,26,0.8797890860794474,0.4410480349344978,66.32991267961371,100.0,5.2,0.7428571428571429,1.4861863667798911,0.0,7,59.65088072293014,0.8,1.9493617067561722,0.0,0.0,0.0,49.51924731528436,0.6,5.701510103248123,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,55.13926071908145,0.8,2.7524327574549416
3,random,3,2,778.8845977761351,118.01281784486896,1265.8577283571424,180.83681833673464,201.2,4.139917695473251,76919.34054937543,1582.7024804398234,48.6,1.3385026367591455,81.68133276770415,24.8,31,1.0202753471378252,0.5102880658436214,81.68133276770415,100.0,6.2,0.8857142857142858,1.5308599349312806,0.0,7,71.22489751284292,0.8,2.4670061060706567,0.5444318610861387,0.4,8.249013438448308,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0
4,random,4,3,784.4984656095368,145.27749363139569,446553.75856138597,63793.394080198,345.8,6.807086614173229,78150.3389656681,1538.392499324175,50.8,1.2350617144556295,85.71428571428571,33.2,30,1.6393623022877504,0.6535433070866141,85.71428571428571,100.0,6.0,0.8571428571428571,0.0,0.0,7,100.0,1.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0
5,random,0,4,1320.4892966985237,227.6705683962972,5334.043167443582,762.0061667776546,294.0,5.856573705179283,80419.33569927602,1601.978798790359,50.2,1.1409904090190157,70.0129318692748,31.8,30,1.7014645863670157,0.6334661354581673,70.0129318692748,100.0,6.0,0.8571428571428571,1.2349951690062881,0.0,7,100.0,1.0,0.0,10.090523084923575,0.4,8.644966183044017,60.0,0.8,0.0,80.0,1.0,0.0,60.0,0.8,0.0,80.0,1.0,0.0,100.0,1.0,0.0
6,random,5,0,391.474501668831,78.29490033376621,260929.15323650264,37275.593319500374,255.6,4.877862595419847,80758.45006846132,1541.1917951996434,52.4,0.9773565565269645,63.67194839202024,28.6,24,0.8698969465003219,0.5458015267175572,63.67194839202024,100.0,4.800000000000001,0.6857142857142858,2.210583479227492,0.0,7,100.0,1.0,0.0,12.763904287758692,0.2,7.834593377193033,65.08480561788929,0.8,1.5428660371150946,53.71031650979603,0.6,1.9039525501601569,57.30749939726479,0.6,1.9893516380728435,56.8371129314329,0.6,2.2033207520513187,100.0,1.0,0.0
7,random,5,5,359.0270947145823,71.80541894291646,6515794.231289989,930827.7473271413,358.6,7.00390625,81140.00231385617,1584.7656701925032,51.2,1.1819612500665588,55.46795666079398,29.0,23,0.9730720227513892,0.56640625,55.46795666079398,100.0,4.6,0.6571428571428571,0.2748382124349665,0.0,7,100.0,1.0,0.0,0.0,0.0,0.0,40.0,0.6,0.0,20.0,0.4,0.0,28.275696625557885,0.6,1.9238674870447654,100.0,1.0,0.0,100.0,1.0,0.0
8,random,2,5,724.1975994281752,144.83951988563504,4984.0884182594655,712.0126311799237,348.8,6.7335907335907335,83001.25141475242,1602.3407609025562,51.8,1.5356492677738485,54.38229198969875,27.4,24,1.3347265669761224,0.528957528957529,54.38229198969874,100.0,4.8,0.6857142857142857,1.5180511677913207,0.0,7,100.0,1.0,0.0,13.27596027718073,0.4,5.291987761751641,35.8392012274561,0.6,1.9975723707531183,0.0,0.0,0.0,51.560882423254384,0.8,3.336798042034487,100.0,1.0,0.0,80.0,1.0,0.0
9,random,0,2,957.1256467288043,159.5209411214674,2480.1548208552367,354.3078315507481,248.6,4.874509803921568,75511.05719646192,1480.608964636508,51.0,1.0502014061377953,74.06854721462594,24.6,29,0.9559659861605252,0.4823529411764706,74.06854721462594,100.0,5.800000000000001,0.8285714285714286,2.401009918288859,0.0,7,100.0,1.0,0.0,44.51954966649964,0.6,6.26557101819211,98.89465814214248,1.0,3.6195560345753015,48.05264657561963,0.8,5.6192175713032455,100.0,1.0,0.0,100.0,1.0,0.0,27.01297611811981,0.4,1.3027248039513544
10,random,5,0,1022.0241098754663,170.33735164591104,2961.5718940223173,423.0816991460453,156.4,2.950943396226415,80849.3392592501,1525.4592313066057,53.0,0.812614866146468,75.25584641248136,25.6,28,0.7762874433096127,0.4830188679245283,75.25584641248136,100.0,5.6000000000000005,0.8,0.7165172967160484,0.0,7,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,6.790924887369556,0.2,5.015621077012338,100.0,1.0,0.0,20.0,0.4,0.0,100.0,1.0,0.0
11,random,1,5,1016.2971020194176,195.44175038834953,75638.45907332494,10805.494153332134,222.6,4.032608695652174,83979.70842186519,1521.3715293816158,55.2,0.4564125196021167,85.71428571428571,33.4,30,0.39544725845316203,0.605072463768116,85.71428571428571,100.0,6.0,0.8571428571428571,0.0,0.0,7,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0
12,random,5,1,989.6790690443808,224.92706114645014,1134443.1565737755,162063.30808196793,328.6,5.846975088967971,87403.46690645069,1555.221831075635,56.2,0.7055373593327398,89.07693000026605,33.4,33,0.9250689667696915,0.594306049822064,89.07693000026606,100.0,6.6,0.9428571428571428,0.40538847605844175,0.0,7,100.0,1.0,0.0,33.54795961123102,0.6,1.9554546516762819,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,89.99055039063137,1.0,0.8822646807328105,100.0,1.0,0.0
