step,control_mode,phase,prev_phase,TotalTravelTime,AvgTravelTime,TotalTravelTime_Raw,AvgTravelTime_Raw,TotalWaitingTime,AvgWaitingTime,TotalCO2,AvgCO2,VehCount,AvgSpeed,AvgOccupancy,QueueLength,Throughput,SpeedStd,HaltRatio,det_occ_mean,det_occ_max,det_veh_sum,det_veh_mean,det_speed_mean,det_speed_min,n_detectors,d0_occ,d0_veh,d0_speed,d1_occ,d1_veh,d1_speed,d2_occ,d2_veh,d2_speed,d3_occ,d3_veh,d3_speed,d4_occ,d4_veh,d4_speed,d5_occ,d5_veh,d5_speed,d6_occ,d6_veh,d6_speed,d7_occ,d7_veh,d7_speed,d8_occ,d8_veh,d8_speed,d9_occ,d9_veh,d9_speed,d10_occ,d10_veh,d10_speed
0,random,0,0,394.8009572342793,44.863745140259006,2200394.8009572336,200035.89099611214,46.0,2.090909090909091,41543.932565317846,1888.3605711508112,22.0,3.276661520279924,12.761744296151521,8.2,11,3.1486796837746724,0.37272727272727274,12.761744296151521,100.0,2.1999999999999997,0.2,2.9913654868078794,0.0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.4619369538853,0.2,10.568660569962644,8.631676466020224,0.2,11.585234964918309,100.0,1.0,0.0,4.91188345545396,0.4,6.8195332293346596,17.373690382307245,0.4,3.9315915906710632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,random,0,0,604.5088741933525,67.16765268815028,1411699.5239521463,128336.32035928602,91.0,4.2924528301886795,42526.54783421527,2005.9692374629844,21.2,3.51886112903191,12.727272727272727,10.6,6,3.570949532282266,0.5,12.727272727272727,100.0,1.4,0.12727272727272726,0.0,0.0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.4,0.0,0.0,0.0,0.0
2,random,0,0,524.7661209796499,48.58945564626388,200524.76612097968,18229.524192816334,141.0,5.7317073170731705,50741.43428127015,2062.659930132933,24.6,4.672255147990083,17.575446543512445,10.4,13,3.7498244302263513,0.42276422764227645,17.575446543512445,100.0,2.8,0.2545454545454545,2.0278863706656383,0.0,11,0.0,0.0,0.0,0.0,0.0,0.0,4.5117905777419764,0.4,10.966466194424793,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,8.818121400894938,0.2,11.340283882897229,0.0,0.0,0.0,20.0,0.4,0.0,60.0,0.8,0.0
3,random,0,0,706.1298078931031,84.06307236822656,740696.0729926535,67336.00663569577,201.4,7.8671875,43214.32053418165,1688.0593958664706,25.6,2.9514716868809567,10.995256158373467,14.8,12,3.057625538937868,0.578125,10.995256158373468,100.0,2.4,0.21818181818181817,3.857146725816385,0.0,11,11.515532220002456,0.2,8.68392342529338,1.6500809771926583,0.4,11.270371302403513,0.0,0.0,0.0,1.5051602254570184,0.4,11.0162812365219,0.0,0.0,0.0,100.0,1.0,0.0,6.277044319456024,0.4,11.458038019761446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,random,0,0,344.6814688362543,49.24020983375061,3715740.6275399975,337794.60250363615,286.0,10.0,51401.57739172179,1797.257950759503,28.6,2.8094801485105068,10.940562837941247,18.8,10,3.1910157503077885,0.6573426573426573,10.94056283794125,100.0,1.9999999999999998,0.1818181818181818,2.818898768908588,0.0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.901778527661975,0.4,10.322290782331066,0.0,0.0,0.0,100.0,1.0,0.0,8.703377641346606,0.4,9.777081008127057,0.0,0.0,0.0,4.741035048345168,0.2,10.908514667536343,0.0,0.0,0.0,0.0,0.0,0.0
5,random,6,0,1062.361732846874,115.47410139639936,1210011.5078684618,110001.04616986016,264.4,8.813333333333333,53304.91296088337,1776.8304320294455,30.0,2.053608707182485,6.271944960494693,15.4,6,2.374332742154183,0.5133333333333333,6.271944960494693,60.0,1.2,0.10909090909090909,1.0110677520314757,0.0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.8,0.0,0.0,0.0,0.0,8.991394565441624,0.2,11.121745272346233,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,random,6,6,481.03642421355914,55.9344679318092,2128671.5608877228,193515.59644433844,297.4,9.913333333333334,55556.62769482683,1851.887589827561,30.0,1.9788730792968003,14.960733846723791,15.6,11,1.4136789913187497,0.52,14.960733846723791,60.0,2.4000000000000004,0.21818181818181823,1.227738714323769,0.0,11,0.0,0.0,0.0,56.28352544939503,0.6,4.622493025099806,0.0,0.0,0.0,0.0,0.2,0.0,20.0,0.2,6.955844405965072,28.284546864566664,0.6,1.9267884264965822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.8,0.0,0.0,0.0,0.0
7,random,6,6,961.4719199352443,106.83021332613825,2000961.4719199357,181905.5883563578,376.2,11.830188679245284,59537.99187831747,1872.2638955445746,31.8,2.872850321428385,11.434515150726424,17.0,13,2.840818569378486,0.5345911949685535,11.434515150726424,100.0,2.6,0.23636363636363633,1.6002482743594448,0.0,11,0.0,0.0,0.0,100.0,1.0,0.0,0.17752838103035629,0.2,8.06674310840115,0.0,0.2,0.0,0.0,0.2,0.0,15.65712350557419,0.8,3.952251446007003,9.945014771386127,0.2,5.583736463545738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,random,6,6,852.9332860893586,85.29332860893587,1000852.9332860895,90986.6302987354,463.2,13.868263473053892,56990.695649360154,1706.308252974855,33.4,3.1815512220577427,29.867617281882154,19.2,20,3.7082358206266473,0.5748502994011976,29.867617281882158,100.0,4.0,0.36363636363636365,2.0353559967655075,0.0,11,15.868098305859917,0.2,4.662763447905869,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.54997504363314,0.4,6.752948767491328,100.0,1.0,0.0,2.125716751210689,0.4,10.973203749023384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,random,6,6,935.8601083613224,93.58601083613225,1000935.8601083613,90994.16910076012,573.6,16.295454545454547,62287.561517559785,1769.5329976579485,35.2,2.7536591963860486,37.43036618824006,24.4,21,3.640791002817009,0.6931818181818182,37.43036618824006,100.0,4.2,0.38181818181818183,0.7747475151908982,0.0,11,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,11.734028070640647,0.2,8.52222266709988,0.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
