step,control_mode,phase,prev_phase,TotalTravelTime,AvgTravelTime,TotalTravelTime_Raw,AvgTravelTime_Raw,TotalWaitingTime,AvgWaitingTime,TotalCO2,AvgCO2,VehCount,AvgSpeed,AvgOccupancy,QueueLength,Throughput,SpeedStd,HaltRatio,det_occ_mean,det_occ_max,det_veh_sum,det_veh_mean,det_speed_mean,det_speed_min,n_detectors,d0_occ,d0_veh,d0_speed,d1_occ,d1_veh,d1_speed,d2_occ,d2_veh,d2_speed,d3_occ,d3_veh,d3_speed,d4_occ,d4_veh,d4_speed,d5_occ,d5_veh,d5_speed
0,actuated,0,0,526.3239948493414,101.21615285564256,56995.73852036826,9499.289753394709,177.0,4.758064516129032,66628.19564460855,1791.080528080875,37.2,2.2012319172602663,30.925354098831736,12.4,18,1.3765523365508956,0.3333333333333333,30.925354098831736,100.0,3.6,0.6,3.6191610535977308,0.0,6,29.416642137692577,0.6,3.609319734814761,11.84764962092089,0.4,3.3879227040043176,26.46028918905472,0.6,4.113588161532691,17.331391710553135,0.6,3.6012133210926303,0.49615193476910235,0.4,7.002922400141984,100.0,1.0,0.0
1,actuated,0,0,246.59402701087257,49.31880540217451,842517.2611180559,140419.543519676,240.0,7.18562874251497,63848.9187603584,1911.6442742622276,33.4,2.652464053151106,32.654320224123126,13.8,18,1.7535935897345774,0.41317365269461076,32.654320224123126,100.0,3.6,0.6,3.475835537205018,0.0,6,26.111041312164502,0.8,5.467465566211334,21.880576793951434,0.8,4.822356917270914,28.692682695950396,0.6,5.795885289042882,19.241620542672422,0.4,4.769305450704976,0.0,0.0,0.0,100.0,1.0,0.0
2,actuated,0,0,130.35244635510654,26.07048927102131,1000130.3524463552,166688.39207439253,305.0,10.445205479452055,55403.212285383626,1897.3702837460146,29.2,3.445752671889968,23.872525820789576,13.6,15,1.9401377308223444,0.4657534246575342,23.872525820789576,100.0,3.0,0.5,4.509052030918239,0.0,6,15.870432909188708,0.4,6.301025345194064,19.998845483741547,0.6,6.595444741512572,1.3739966123881686,0.6,6.440939576435158,5.991879919419034,0.4,7.716902522367644,0.0,0.0,0.0,100.0,1.0,0.0
3,actuated,0,0,135.28330354627724,27.056660709255446,1000135.2833035464,166689.21388392439,370.0,14.453125,50192.0342549634,1960.6263380845078,25.6,3.9027226285428065,26.032927611212006,13.4,12,2.361975265621714,0.5234375,26.032927611212006,100.0,2.4,0.39999999999999997,3.830785933852791,0.0,6,0.0,0.0,0.0,18.037481558912134,0.8,7.787250212002937,11.148894433105454,0.2,8.969499227031934,0.0,0.0,0.0,27.011189675254457,0.4,6.2279661640818755,100.0,1.0,0.0
4,actuated,0,0,373.41488426810525,77.79476755585526,1001496.8938640214,166916.1489773369,438.0,18.09917355371901,46166.79709328455,1907.718888152254,24.2,4.585216191385285,39.21539971642782,14.6,18,3.8998292351946096,0.6033057851239669,39.21539971642782,100.0,3.6,0.6,6.038135540341968,0.0,6,7.363542382740036,0.4,9.18680445291102,14.663176582274673,0.6,8.690948027350146,10.837807899327174,0.2,9.226958156935789,2.4278714342250396,0.4,9.124102604854853,100.0,1.0,0.0,100.0,1.0,0.0
5,actuated,0,0,157.83517784868874,31.567035569737747,1000157.8351778485,166692.9725296414,508.0,21.896551724137932,43725.2843881685,1884.71053397278,23.2,5.147697026708245,37.08820819910462,14.8,14,4.566646274030366,0.6379310344827587,37.08820819910462,100.0,2.8,0.4666666666666666,4.502966239737965,0.0,6,10.785047820789373,0.2,9.272096115071362,0.7767857867452221,0.4,8.627782958187163,10.967415587093114,0.2,9.117918365169269,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0
6,actuated,0,0,127.79628815416024,25.559257630832047,1000127.7962881541,166687.96604802567,578.0,24.083333333333332,45379.35941172071,1890.8066421550295,24.0,4.86499894634866,35.695240897237845,14.4,13,4.447542657189729,0.6,35.69524089723785,100.0,2.6,0.43333333333333335,3.0393892660179938,0.0,6,0.0,0.0,0.0,3.3243226764966494,0.4,9.017300954220138,10.847122706930463,0.2,9.219034641887827,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0
7,actuated,0,0,151.30560217774985,31.522000453697885,1200151.3056021775,200025.21760036293,649.2,27.277310924369747,43755.3149586473,1838.4586117078697,23.8,4.4324696578647975,35.66652548967776,15.2,13,4.357971821776452,0.6386554621848739,35.66652548967776,100.0,2.6,0.43333333333333335,2.9584403838410687,0.0,6,6.107014586631863,0.2,8.750561117329278,0.0,0.0,0.0,7.89213835143471,0.4,9.000081185717136,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0
8,actuated,0,0,189.37946101316393,41.16944804633999,1012406.5145820972,168734.4190970162,724.6,27.869230769230768,47702.84699157735,1834.7248842914366,26.0,2.8491420070704705,36.698651787681534,16.0,15,2.1947201527995075,0.6153846153846154,36.698651787681534,100.0,3.0,0.5,4.425904275042293,0.0,6,11.171202276121903,0.4,8.951587978470938,7.963603215743547,0.2,8.984973982162773,1.0571052342237408,0.4,8.61886368962005,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0
9,actuated,0,0,226.8402535010915,54.009584166926544,2092769.324178551,348794.88736309187,804.0,32.16,45899.53701347097,1835.9814805388385,25.0,3.030180541525749,36.3907443436859,16.4,13,2.211786791381824,0.656,36.3907443436859,100.0,2.6,0.43333333333333335,3.000154347127967,0.0,6,0.0,0.0,0.0,7.488032341729536,0.4,8.789798140060158,10.856433720385894,0.2,9.211127942707643,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0
