step,control_mode,phase,prev_phase,TotalTravelTime,AvgTravelTime,TotalTravelTime_Raw,AvgTravelTime_Raw,TotalWaitingTime,AvgWaitingTime,TotalCO2,AvgCO2,VehCount,AvgSpeed,AvgOccupancy,QueueLength,Throughput,SpeedStd,HaltRatio,det_occ_mean,det_occ_max,det_veh_sum,det_veh_mean,det_speed_mean,det_speed_min,n_detectors,d0_occ,d0_veh,d0_speed,d1_occ,d1_veh,d1_speed,d2_occ,d2_veh,d2_speed,d3_occ,d3_veh,d3_speed,d4_occ,d4_veh,d4_speed,d5_occ,d5_veh,d5_speed,d6_occ,d6_veh,d6_speed,d7_occ,d7_veh,d7_speed,d8_occ,d8_veh,d8_speed,d9_occ,d9_veh,d9_speed,d10_occ,d10_veh,d10_speed
0,random,0,0,496.8155543192029,55.20172825768921,1689667.7011877573,153606.1546534325,71.2,1.8256410256410256,76015.54445725855,1949.1165245450911,39.0,3.3955887927447117,24.148435383827636,12.6,19,3.0745251767772683,0.3230769230769231,24.148435383827636,100.0,3.8000000000000003,0.34545454545454546,1.6746407374386374,0.0,11,0.0,0.0,0.0,9.350497655219385,0.2,10.694617943054686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,26.653574297347404,1.0,3.908184062679802,29.62871726953722,0.6,3.8182461060905246,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,random,0,0,427.9357206585205,48.62905916574096,2000837.3400057368,181894.30363688516,140.2,3.748663101604278,72446.02222757487,1937.0594178495955,37.4,4.0722921943518635,27.015753484352615,15.4,22,4.022767774796351,0.4117647058823529,27.01575348435261,100.0,4.4,0.4,3.7238761854484306,0.0,11,42.65627519022303,0.6,7.143405659100971,0.46619699302539175,0.2,11.102444158308211,5.192480595577251,0.4,11.274309343006466,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,18.987143221824283,0.6,5.771101684718984,29.871192327228755,0.6,5.671377194798105,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,random,0,0,458.7659920068675,57.34574900085844,2431235.9480116447,221021.44981924043,223.2,6.2,69617.52565430662,1933.8201570640729,36.0,3.8180846118593865,32.12821995000217,18.6,24,4.177719092215326,0.5166666666666667,32.12821995000217,100.0,4.8,0.43636363636363634,2.303274222337027,0.0,11,100.0,1.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,8.804350840817392,0.2,11.358020802214652,0.0,0.0,0.0,100.0,1.0,0.0,28.696101430033707,0.6,6.970565564349012,15.909967179172781,0.8,7.007430079143634,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,random,0,0,701.6465980829033,85.5666583027931,2800701.6465980825,254609.2405998257,317.2,8.860335195530727,63764.660294162284,1781.1357624067678,35.8,3.009009058535548,28.394127174281323,20.4,21,3.2245369493199028,0.5698324022346368,28.394127174281323,100.0,4.199999999999999,0.38181818181818183,2.793732387295096,0.0,11,100.0,1.0,0.0,0.0,0.0,0.0,4.024660946973597,0.4,11.156264260643594,5.254498573075921,0.4,10.574525320136923,0.0,0.0,0.0,100.0,1.0,0.0,3.056239397045033,0.4,9.000266679465536,0.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,random,0,0,1219.1277734649416,148.6741187152368,2217357.1433806596,201577.9221255145,425.6,10.912820512820513,72202.12830198668,1851.3366231278635,39.0,2.0209699926052016,35.67046764425607,24.0,21,2.3869178001058784,0.6153846153846154,35.67046764425607,100.0,4.2,0.38181818181818183,1.6710342547987247,0.0,11,100.0,1.0,0.0,83.84143034339161,1.0,6.663149193259515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,8.533713743425153,0.2,11.718227609526457,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,random,3,0,642.0457568354632,71.33841742616258,2000642.0457568348,181876.5496142577,545.0,13.693467336683417,73285.53819198771,1841.3451807032088,39.8,2.298566374799749,41.900613135516146,24.8,25,1.9096203358718018,0.6231155778894473,41.900613135516146,100.0,5.0,0.45454545454545453,2.6651252156433354,0.0,11,100.0,1.0,0.0,100.0,1.0,0.0,43.759877500831124,0.6,5.9369907652538245,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,8.97585700629918,0.2,11.140997447911754,8.171009983547322,0.2,12.238389158911112,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,random,3,3,696.04419958935,80.93537204527325,2004303.810283354,182209.43729848674,670.4,15.30593607305936,80887.8230115619,1846.7539500356595,43.8,2.3966110570042427,47.025809688523786,26.6,29,2.129940806596526,0.6073059360730594,47.025809688523786,100.0,5.800000000000001,0.5272727272727272,3.1922061350788855,0.0,11,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,0.2979990828123391,0.4,11.563705631066117,0.0,0.0,0.0,100.0,1.0,0.0,8.422325359295542,0.2,11.873205526266226,8.563582131653789,0.2,11.677356328535396,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,random,3,3,652.1475557618646,81.51844447023308,3136840.286818234,285167.2988016576,810.6,18.339366515837103,78780.29222506817,1782.3595526033525,44.2,2.3170173223817683,45.96198177703695,29.8,26,2.293591380127076,0.6742081447963801,45.96198177703695,100.0,5.2,0.4727272727272727,0.9723645367788657,0.0,11,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,5.581799547406376,0.2,10.696009904567523,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,random,3,3,1356.5277220484743,157.73578163354352,2201650.845428763,200150.07685716028,966.0,20.379746835443036,83829.71378836875,1768.5593626238133,47.4,2.0436953887703684,46.44132567878449,33.4,30,2.523713287036915,0.7046413502109705,46.44132567878449,100.0,6.000000000000001,0.5454545454545454,2.068999737518078,0.0,11,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,100.0,1.0,0.0,8.212916431304507,0.4,11.368638735450807,2.6416660353248744,0.4,11.39035837724805,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,random,3,3,1095.6769468383104,130.43773176646553,2002164.0953040211,182014.917754911,1136.2,22.543650793650794,86143.59251557465,1709.1982641979098,50.4,1.8238736440009347,49.068248426774154,35.6,30,2.0412627307169147,0.7063492063492064,49.068248426774154,100.0,6.000000000000001,0.5454545454545454,2.624368197923593,0.0,11,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,27.73477107118481,0.4,5.853147630716636,0.0,0.0,0.0,100.0,1.0,0.0,3.5371004920710902,0.4,11.220865770522508,8.478861131259805,0.2,11.794036775920379,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
