step,control_mode,phase,prev_phase,TotalTravelTime,AvgTravelTime,TotalTravelTime_Raw,AvgTravelTime_Raw,TotalWaitingTime,AvgWaitingTime,TotalCO2,AvgCO2,VehCount,AvgSpeed,AvgOccupancy,QueueLength,Throughput,SpeedStd,HaltRatio,det_occ_mean,det_occ_max,det_veh_sum,det_veh_mean,det_speed_mean,det_speed_min,n_detectors,d0_occ,d0_veh,d0_speed,d1_occ,d1_veh,d1_speed,d2_occ,d2_veh,d2_speed
0,random,0,0,125.13527891646186,41.71175963882062,125.13527891646186,41.71175963882062,42.2,1.8672566371681416,44888.46960260722,1986.2154691419123,22.6,2.297052311067212,48.36056706667099,4.4,14,0.41235499013429383,0.19469026548672566,48.36056706667099,96.44903571409571,2.8,0.9333333333333332,4.179253532908271,3.8549483556134456,3,31.684317386492467,1.0,3.8549483556134456,96.44903571409571,1.0,4.522847603075206,16.948348099424777,0.8,4.159964640036163
1,random,3,0,132.54152169197658,44.18050723065886,132.54152169197658,44.18050723065886,31.2,1.3220338983050848,39945.169860527385,1692.5919432426858,23.6,2.2876826055280732,69.42605523713648,5.0,13,0.6594841085208109,0.211864406779661,69.42605523713648,100.0,2.6,0.8666666666666667,2.6728776950793747,0.0,3,69.79254263349588,0.8,2.0669799459518194,100.0,1.0,0.0,38.485623077913544,0.8,5.951653139286304
2,random,2,3,188.8849191521786,62.96163971739287,188.8849191521786,62.96163971739287,16.2,0.6532258064516129,39999.75324518861,1612.8932760156695,24.8,1.7357145018647757,73.33333333333333,5.0,13,0.6276509197487818,0.20161290322580644,73.33333333333333,100.0,2.6,0.8666666666666667,0.0,0.0,3,100.0,1.0,0.0,60.0,0.8,0.0,60.0,0.8,0.0
3,random,1,2,282.32400791544245,94.10800263848081,282.32400791544245,94.10800263848081,24.0,0.8888888888888888,40314.147739526874,1493.1165829454399,27.0,1.3355849745205228,75.28003339136679,6.2,12,0.5731681872359095,0.22962962962962963,75.28003339136679,100.0,2.4,0.7999999999999999,1.1430829103581719,0.0,3,100.0,1.0,0.0,71.1607670741327,0.8,1.5883016781533164,54.679333099967664,0.6,1.8409470529211993
4,random,1,1,521.4920587233655,173.83068624112184,521.4920587233655,173.83068624112184,54.6,1.9361702127659575,44505.072298750536,1578.194053147182,28.2,1.2048346391031868,53.57294783367735,8.4,11,0.680577732273439,0.2978723404255319,53.57294783367735,100.0,2.2,0.7333333333333334,1.3818491733092368,0.0,3,100.0,1.0,0.0,34.156484763144874,0.6,2.1765649597377594,26.562358737887166,0.6,1.9689825601899507
5,random,1,1,123.16265350438195,61.581326752190975,5733.145852980941,1911.0486176603135,104.4,3.5753424657534247,45640.586883989825,1563.033797396912,29.2,1.2263393025000575,85.87260143851495,12.6,14,1.0562801069248997,0.4315068493150685,85.87260143851495,100.0,2.8,0.9333333333333332,1.2680656957512417,0.0,3,100.0,1.0,0.0,57.617804315544845,0.8,3.8041970872537254,100.0,1.0,0.0
6,random,2,1,195.22328865438197,97.61164432719099,378519.3632881829,126173.12109606096,180.4,6.053691275167785,46604.43676101327,1563.9072738595055,29.8,0.8941891899515789,77.89477710939195,17.2,13,0.8672759402868404,0.5771812080536913,77.89477710939195,100.0,2.6,0.8666666666666667,0.668086318558347,0.0,3,100.0,1.0,0.0,33.68433132817586,0.6,2.004258955675041,100.0,1.0,0.0
7,random,3,2,390.4231268378721,195.21156341893604,938303.0482556674,312767.68275188917,251.0,8.256578947368421,47788.55706975339,1571.9920088734668,30.4,0.8869566292544202,84.09754210274855,20.4,14,1.0787107191364704,0.6710526315789473,84.09754210274855,100.0,2.8,0.9333333333333332,1.1941664203799165,0.0,3,100.0,1.0,0.0,52.292626308245644,0.8,3.5824992611397493,100.0,1.0,0.0
8,random,0,3,691.0269611145152,230.34232037150505,691.0269611145152,230.34232037150505,195.4,6.557046979865772,47741.80475888596,1602.0739851975154,29.8,0.7084588959424875,57.88330035773299,17.6,11,0.5334555362241591,0.5906040268456376,57.88330035773299,100.0,2.2,0.7333333333333334,0.603799527410731,0.0,3,33.649901073198976,0.6,1.811398582232193,100.0,1.0,0.0,40.0,0.6,0.0
9,random,0,0,303.9181240527229,101.30604135090762,303.9181240527229,101.30604135090762,123.2,4.248275862068965,48289.8818846914,1665.1683408514275,29.0,0.987780557434615,63.25313269731623,13.2,13,0.284750209428276,0.45517241379310347,63.25313269731623,100.0,2.6,0.8666666666666667,1.575099657026603,0.0,3,47.59991995647283,0.8,2.1220279624017926,100.0,1.0,0.0,42.159478135475865,0.8,2.603271008678017
10,random,3,0,400.84859182365005,133.61619727455002,400.84859182365005,133.61619727455002,85.2,2.859060402684564,47730.89185413998,1601.7077803402678,29.8,1.1268785153396894,83.38928533575881,12.8,14,0.7014722929068353,0.42953020134228187,83.38928533575881,100.0,2.8,0.9333333333333332,1.4001289988041279,0.0,3,100.0,1.0,0.0,100.0,1.0,0.0,50.16785600727644,0.8,4.200386996412384
11,random,1,3,530.4690123238531,176.82300410795105,530.4690123238531,176.82300410795105,114.2,3.6139240506329116,45964.40735676394,1454.56985306215,31.6,0.8273825673088273,73.33333333333333,12.4,12,0.5684779492148377,0.3924050632911392,73.33333333333333,100.0,2.4,0.7999999999999999,0.0,0.0,3,100.0,1.0,0.0,100.0,1.0,0.0,20.0,0.4,0.0
12,random,2,1,1129.319787539668,376.4399291798893,1129.319787539668,376.4399291798893,90.4,2.7065868263473054,48409.91817149607,1449.398747649583,33.4,0.4803956571607015,90.7908417655663,12.8,14,0.4225432799452964,0.38323353293413176,90.7908417655663,100.0,2.8,0.9333333333333332,0.527630791147236,0.0,3,100.0,1.0,0.0,100.0,1.0,0.0,72.37252529669888,0.8,1.582892373441708
13,random,0,2,734.5275996750274,244.84253322500913,734.5275996750274,244.84253322500913,40.2,1.2407407407407407,49723.43755577477,1534.6739986350237,32.4,0.5396622805463807,51.2851469811803,8.8,11,0.2998923401704277,0.2716049382716049,51.2851469811803,80.0,2.2,0.7333333333333334,0.5317936769237034,0.0,3,80.0,1.0,0.0,13.855440943540884,0.4,1.59538103077111,60.0,0.8,0.0
14,random,3,0,504.7283201405894,168.24277338019647,504.7283201405894,168.24277338019647,23.2,0.703030303030303,48778.8535615739,1478.1470776234514,33.0,0.6094719344633173,79.08581318694284,8.0,13,0.20143370122836785,0.24242424242424243,79.08581318694284,100.0,2.6,0.8666666666666667,1.3224964761253823,0.0,3,65.02977859528642,0.8,1.8674107380213503,100.0,1.0,0.0,72.2276609655421,0.8,2.1000786903547968
15,random,1,3,534.5588924076824,178.18629746922747,534.5588924076824,178.18629746922747,31.8,0.9578313253012049,48620.77083184914,1464.4810491520825,33.2,0.5423553483112257,100.0,9.0,15,0.10488407052707248,0.2710843373493976,100.0,100.0,3.0,1.0,0.0,0.0,3,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0
16,random,2,1,906.5881401276081,302.1960467092027,906.5881401276081,302.1960467092027,55.8,1.622093023255814,51481.78115848927,1496.563405770037,34.4,0.37340651056913793,76.861979759247,14.4,13,0.15398039859658255,0.4186046511627907,76.86197975924699,100.0,2.6,0.8666666666666667,0.534390429069474,0.0,3,100.0,1.0,0.0,30.585939277740977,0.6,1.6031712872084218,100.0,1.0,0.0
