step,control_mode,phase,prev_phase,TotalTravelTime,AvgTravelTime,TotalTravelTime_Raw,AvgTravelTime_Raw,TotalWaitingTime,AvgWaitingTime,TotalCO2,AvgCO2,VehCount,AvgSpeed,AvgOccupancy,QueueLength,Throughput,SpeedStd,HaltRatio,det_occ_mean,det_occ_max,det_veh_sum,det_veh_mean,det_speed_mean,det_speed_min,n_detectors,d0_occ,d0_veh,d0_speed,d1_occ,d1_veh,d1_speed,d2_occ,d2_veh,d2_speed,d3_occ,d3_veh,d3_speed
0,actuated,0,0,123.14356495937719,30.785891239844297,123.14356495937719,30.785891239844297,23.0,1.6428571428571428,27855.95868848233,1989.7113348915948,14.0,3.3887050981079874,14.986002787523915,3.2,10,1.1016017226691068,0.22857142857142856,14.986002787523915,24.882949537472427,2.0,0.5,5.780381981231141,3.943914576011359,4,24.882949537472427,0.8,4.359239828449775,15.29379840003628,0.8,3.943914576011359,8.53609308946261,0.2,5.914581760234843,11.231170123124343,0.2,8.903791760228586
1,actuated,0,0,208.2487958778995,54.8023147047104,200208.24879587794,50052.062198969485,43.0,3.6440677966101696,23909.766760481998,2026.2514203798305,11.8,3.7577534705368008,30.39327358530237,5.4,8,3.882099673394641,0.4576271186440678,30.393273585302367,100.0,1.6,0.4,1.8935120904405465,0.0,4,0.0,0.0,0.0,21.57309434120947,0.6,7.574048361762186,100.0,1.0,0.0,0.0,0.0,0.0
2,actuated,0,0,290.09579739208505,72.52394934802126,290.09579739208505,72.52394934802126,68.6,5.444444444444445,23189.52272612138,1840.438311596935,12.6,2.521067195266747,43.50380191349977,5.8,11,1.6466368963118934,0.4603174603174603,43.50380191349977,100.0,2.2,0.55,3.8091024459713103,0.0,4,0.0,0.0,0.0,5.180889729686271,0.4,9.37428305828944,100.0,1.0,0.0,68.83431792431281,0.8,5.862126725595802
3,actuated,0,0,245.56220938842156,61.39055234710539,245.56220938842156,61.39055234710539,99.2,7.294117647058823,24930.498861319982,1833.124916273528,13.6,2.9823710892494577,50.0,7.0,11,2.1066903928358887,0.5147058823529411,50.0,100.0,2.2,0.55,0.0,0.0,4,0.0,0.0,0.0,0.0,0.2,0.0,100.0,1.0,0.0,100.0,1.0,0.0
4,actuated,0,0,246.45852810072273,72.4878023825655,499262.9274597086,124815.73186492715,134.0,9.305555555555555,28359.471754593767,1969.4077607356785,14.4,4.086479190194393,53.86027410367085,7.2,14,3.1226158746572823,0.5,53.86027410367085,100.0,2.8,0.7,4.444994697207585,0.0,4,4.799415968131484,0.4,8.823019658587873,10.641680446551902,0.4,8.956959130242469,100.0,1.0,0.0,100.0,1.0,0.0
5,actuated,0,0,254.75810480481852,63.68952620120463,254.75810480481852,63.68952620120463,171.6,11.916666666666666,24690.552148411465,1714.6216769730186,14.4,5.252122323693344,51.078910980003016,8.6,12,5.321064124142617,0.5972222222222222,51.078910980003016,100.0,2.4,0.6,2.266345782484859,0.0,4,0.0,0.0,0.0,4.315643920012064,0.4,9.065383129939436,100.0,1.0,0.0,100.0,1.0,0.0
6,actuated,0,0,363.8514456439411,90.96286141098527,363.8514456439411,90.96286141098527,216.0,13.5,28374.63974639533,1773.414984149708,16.0,4.652091769018229,52.680314942552116,9.4,11,4.992662268562429,0.5875,52.680314942552116,100.0,2.2,0.55,2.3318155268906335,0.0,4,0.0,0.0,0.0,10.721259770208462,0.2,9.327262107562534,100.0,1.0,0.0,100.0,1.0,0.0
7,actuated,0,0,297.1857125322829,74.29642813307072,297.1857125322829,74.29642813307072,265.0,16.987179487179485,27563.408407737392,1766.8851543421404,15.6,3.0318132217019835,50.0,10.8,10,2.7368804330997216,0.6923076923076923,50.0,100.0,2.0,0.5,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0
8,actuated,0,0,648.6795655734958,162.16989139337394,648.6795655734958,162.16989139337394,321.4,17.27956989247312,31584.633165787593,1698.0985573004082,18.6,2.4646752873529842,52.726758006824355,12.6,11,2.432592813447667,0.6774193548387096,52.726758006824355,100.0,2.2,0.55,2.292099256464234,0.0,4,10.907032027297419,0.2,9.168397025856937,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0
9,actuated,0,0,398.01151765292104,99.50287941323026,398.01151765292104,99.50287941323026,385.0,20.47872340425532,33568.515259670916,1785.559322322921,18.8,2.400025780984278,52.59240862540054,13.4,11,2.1563302548310523,0.7127659574468085,52.59240862540054,100.0,2.2,0.55,2.410885359183817,0.0,4,0.0,0.0,0.0,10.36963450160215,0.2,9.643541436735267,100.0,1.0,0.0,100.0,1.0,0.0
10,actuated,0,0,444.6196273533945,130.77047863335133,3721.51363969489,930.3784099237225,451.8,22.366336633663366,34111.73588700405,1688.6997963863391,20.2,2.8940520419771687,52.68356793528469,14.2,11,3.140939595972489,0.7029702970297029,52.683567935284685,100.0,2.2,0.55,2.3289889247156217,0.0,4,10.734271741138741,0.2,9.315955698862487,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0
11,actuated,0,0,574.8365324413455,143.70913311033638,574.8365324413455,143.70913311033638,526.0,25.533980582524272,36484.85762821738,1771.1095936027855,20.6,4.126975336306068,53.412030968368775,15.2,12,4.558284713663728,0.7378640776699029,53.41203096836878,100.0,2.4,0.6,4.637300032516935,0.0,4,10.608072267900184,0.2,9.426783441379639,3.040051605574945,0.2,9.122416688688102,100.0,1.0,0.0,100.0,1.0,0.0
12,actuated,0,0,764.99744698965,239.0617021842656,202088.8149086782,50522.20372716955,602.4,26.654867256637168,37227.814906154956,1647.248447174998,22.6,1.5127009692281193,50.0,16.6,11,1.8116451541783463,0.7345132743362832,50.0,100.0,2.2,0.55,0.0,0.0,4,0.0,0.0,0.0,0.0,0.2,0.0,100.0,1.0,0.0,100.0,1.0,0.0
13,actuated,0,0,650.5759025185187,162.64397562962967,650.5759025185187,162.64397562962967,686.0,29.82608695652174,39704.87543997217,1726.2989321727032,23.0,2.663111596254942,52.15720951023045,17.4,12,2.463066812090503,0.7565217391304347,52.157209510230444,100.0,2.4,0.6,2.2517815287690603,0.0,4,0.0,0.0,0.0,8.628838040921778,0.4,9.007126115076241,100.0,1.0,0.0,100.0,1.0,0.0
14,actuated,0,0,594.020803767863,174.71200110819498,2048.639281971421,512.1598204928553,775.0,31.504065040650406,41395.5034323774,1682.7440419665609,24.6,3.273493938301782,52.731525934108845,18.8,11,3.1918827302957102,0.7642276422764228,52.731525934108845,100.0,2.2,0.55,2.2880983562907486,0.0,4,0.0,0.0,0.0,10.92610373643538,0.2,9.152393425162995,100.0,1.0,0.0,100.0,1.0,0.0
15,actuated,0,0,356.3465832410676,137.0563781696414,964436.3581155036,241109.0895288759,873.2,36.082644628099175,39245.46630399049,1621.7134836359708,24.2,4.181327770520695,53.43253980550812,20.8,14,5.074595675525152,0.859504132231405,53.43253980550813,100.0,2.8,0.7,4.551782566332259,0.0,4,6.889006788877623,0.4,9.439786116965116,6.841152433154889,0.4,8.767344148363916,100.0,1.0,0.0,100.0,1.0,0.0
16,actuated,0,0,493.0404742107497,176.08588364669635,1196146.7276641845,299036.68191604613,978.0,39.75609756097561,40332.56337387257,1639.535096498885,24.6,4.312543018422328,50.33859588949511,21.2,11,5.2517933011952955,0.8617886178861789,50.33859588949511,100.0,2.2,0.55,2.1444919586647306,0.0,4,0.0,0.0,0.0,1.3543835579804409,0.2,8.577967834658923,100.0,1.0,0.0,100.0,1.0,0.0
17,actuated,0,0,45.8208944236795,22.91044721183975,4170944.430974445,1042736.1077436112,1085.0,43.75,40165.371248090625,1619.5714212939768,24.8,2.85183639035849,50.0,22.0,11,3.332485435504819,0.8870967741935484,50.0,100.0,2.2,0.55,0.0,0.0,4,0.0,0.0,0.0,0.0,0.2,0.0,100.0,1.0,0.0,100.0,1.0,0.0
18,actuated,0,0,63.47597291206021,35.264429395589005,2200063.4759729123,550015.8689932281,1195.0,47.42063492063492,40823.42546989912,1619.977201186473,25.2,2.5621104100560768,52.66083916895027,22.4,11,3.945784029470601,0.8888888888888888,52.660839168950275,100.0,2.2,0.55,2.348883041460067,0.0,4,10.643356675801101,0.2,9.395532165840269,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0
