step,control_mode,phase,prev_phase,TotalTravelTime,AvgTravelTime,TotalTravelTime_Raw,AvgTravelTime_Raw,TotalWaitingTime,AvgWaitingTime,TotalCO2,AvgCO2,VehCount,AvgSpeed,AvgOccupancy,QueueLength,Throughput,SpeedStd,HaltRatio,det_occ_mean,det_occ_max,det_veh_sum,det_veh_mean,det_speed_mean,det_speed_min,n_detectors,d0_occ,d0_veh,d0_speed,d1_occ,d1_veh,d1_speed,d2_occ,d2_veh,d2_speed,d3_occ,d3_veh,d3_speed
0,actuated,0,0,115.07121009319192,28.76780252329798,115.07121009319192,28.76780252329798,6.0,1.25,9664.777737566006,2013.495361992918,4.8,5.975445833257771,2.7323410485354316,1.2,1,4.8034488328324185,0.25,2.7323410485354316,10.929364194141726,0.2,0.05,2.2874157687416354,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.929364194141726,0.2,9.149663074966542
1,actuated,0,0,162.999275240982,42.8945461160479,200162.999275241,50040.74981881025,13.0,2.1666666666666665,11938.467589156991,1989.744598192832,6.0,3.434972893396046,0.0,2.2,0,3.033500798908542,0.36666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,actuated,0,0,103.06652170727168,27.122768870334653,8206.976139352802,2051.7440348382006,23.2,3.411764705882353,13493.172187420612,1984.2900275618547,6.8,3.521203805639209,5.924412109260544,2.2,2,1.2968610562949618,0.3235294117647059,5.924412109260544,12.793568334622591,0.4,0.1,4.246826655380884,0.0,4,10.904080102419584,0.2,9.170879071019506,0.0,0.0,0.0,12.793568334622591,0.2,7.816427550504031,0.0,0.0,0.0
3,actuated,0,0,170.4965014040933,56.83216713469776,881578.3924704598,220394.59811761495,37.2,5.636363636363637,11963.89870838802,1812.7119255133364,6.6,3.3887123888881363,2.062368160486159,3.6,2,2.6527247832896403,0.5454545454545454,2.062368160486159,8.249472641944635,0.4,0.1,2.110761542338878,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.249472641944635,0.4,8.443046169355512
4,actuated,0,0,345.9920127125296,86.4980031781324,345.9920127125296,86.4980031781324,56.0,7.17948717948718,15611.072905414389,2001.419603258255,7.8,4.769992754972312,0.08906377119863862,4.0,2,4.329963115452837,0.5128205128205128,0.08906377119863862,0.3562550847945545,0.4,0.1,2.18274989859201,0.0,4,0.0,0.0,0.0,0.3562550847945545,0.4,8.73099959436804,0.0,0.0,0.0,0.0,0.0,0.0
5,actuated,0,0,124.23575848477898,31.058939621194746,124.23575848477898,31.058939621194746,76.0,11.875,12393.554801452954,1936.4929377270241,6.4,7.3833778064704205,2.634221249942428,4.0,1,5.808082720511169,0.625,2.634221249942428,10.536884999769711,0.2,0.05,2.3726177139208016,0.0,4,10.536884999769711,0.2,9.490470855683206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,actuated,0,0,214.27247050964144,56.38749223937933,200214.27247050963,50053.56811762741,96.0,15.0,10793.887936754585,1686.5449901179038,6.4,7.314690275688176,11.566009760952625,4.4,3,5.990872330605486,0.6875,11.566009760952625,33.536362015694294,0.6000000000000001,0.15000000000000002,2.3950479886008607,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,12.727677028116204,0.2,4.7584749984638,33.536362015694294,0.4,4.8217169559396424
7,actuated,0,0,404.6466834084271,126.45208856513347,16933.68140541687,4233.420351354218,119.2,14.536585365853659,13141.257513085005,1602.5923796445127,8.2,4.037700040125665,50.0,5.6,10,5.74063856687922,0.6829268292682927,50.0,100.0,2.0,0.5,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0
8,actuated,0,0,433.910084924901,108.47752123122525,433.910084924901,108.47752123122525,149.0,16.195652173913043,16274.01337035447,1768.91449677766,9.2,4.971164443832356,50.0,6.2,10,5.385239608272736,0.6739130434782609,50.0,100.0,2.0,0.5,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0
9,actuated,0,0,203.4151164914762,53.53029381354637,200203.41511649147,50050.85377912287,179.0,16.574074074074073,19558.407297765727,1810.9636386820118,10.8,3.8047979801546887,50.0,6.4,10,4.147256727068746,0.5925925925925926,50.0,100.0,2.0,0.5,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0
10,actuated,0,0,239.48296570329057,59.870741425822644,239.48296570329057,59.870741425822644,211.2,17.6,19990.91306837187,1665.9094223643224,12.0,2.148922462705798,52.59694470214627,7.0,11,1.3045238884923163,0.5833333333333334,52.59694470214626,100.0,2.2,0.55,2.4066742718220575,0.0,4,10.38777880858504,0.2,9.62669708728823,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0
11,actuated,2,0,437.93753187062356,109.48438296765589,437.93753187062356,109.48438296765589,40.6,3.9038461538461537,19241.65247108559,1850.1588914505373,10.4,2.6257115081542857,30.0,3.4,8,2.1021953564258506,0.3269230769230769,30.0,60.0,1.6,0.4,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.8,0.0,60.0,0.8,0.0
