step,control_mode,phase,prev_phase,TotalTravelTime,AvgTravelTime,TotalTravelTime_Raw,AvgTravelTime_Raw,TotalWaitingTime,AvgWaitingTime,TotalCO2,AvgCO2,VehCount,AvgSpeed,AvgOccupancy,QueueLength,Throughput,SpeedStd,HaltRatio,det_occ_mean,det_occ_max,det_veh_sum,det_veh_mean,det_speed_mean,det_speed_min,n_detectors,d0_occ,d0_veh,d0_speed,d1_occ,d1_veh,d1_speed,d2_occ,d2_veh,d2_speed,d3_occ,d3_veh,d3_speed,d4_occ,d4_veh,d4_speed,d5_occ,d5_veh,d5_speed,d6_occ,d6_veh,d6_speed
0,actuated,0,0,877.2383364054864,132.91489945537674,32884.88494956457,4697.8407070806525,184.6,5.335260115606936,61735.895440063825,1784.2744346839256,34.6,2.1621273961407104,51.89929516459404,17.0,26,1.773003321989866,0.4913294797687861,51.89929516459403,100.0,5.2,0.7428571428571429,2.361693046225905,0.0,7,0.0,0.0,0.0,3.6518315862460327,0.4,8.57198405833915,29.744054213293225,1.0,3.783351169092897,100.0,1.0,0.0,29.89918035261894,0.8,4.176516096149291,100.0,1.0,0.0,100.0,1.0,0.0
1,actuated,0,0,835.7637437946654,119.39482054209506,835.7637437946654,119.39482054209506,279.2,8.2603550295858,56065.79802532525,1658.7514208676112,33.8,2.469622380808325,54.64137629950163,21.0,21,2.178298637850543,0.621301775147929,54.64137629950163,100.0,4.2,0.6,2.9859983333019335,0.0,7,41.13057031921869,0.6,8.025406071958804,25.592288420996,0.4,6.534131269103055,0.0,0.0,0.0,100.0,1.0,0.0,15.766775356296705,0.2,6.3424509920516785,100.0,1.0,0.0,100.0,1.0,0.0
2,actuated,0,0,603.6768247512284,86.23954639303263,603.6768247512284,86.23954639303263,332.6,9.782352941176471,59012.14836727422,1735.6514225668886,34.0,1.688659994858112,67.39648846707455,19.0,28,1.084090678063031,0.5588235294117647,67.39648846707455,100.0,5.800000000000001,0.8285714285714286,0.7670381885288017,0.0,7,100.0,1.0,0.0,100.0,1.0,0.0,11.775419269521876,0.6,5.369267319701612,100.0,1.0,0.0,60.0,0.8,0.0,0.0,0.4,0.0,100.0,1.0,0.0
3,actuated,0,0,510.38093411326525,82.31950550213955,203797.98625655065,29113.998036650093,389.4,10.697802197802197,59335.56019520507,1630.0978075605788,36.4,1.7601752857080164,66.93159415604697,18.8,28,1.2343375715372908,0.5164835164835165,66.93159415604697,100.0,5.6000000000000005,0.8,1.2889206310374675,0.0,7,100.0,1.0,0.0,100.0,1.0,0.0,20.0,0.4,0.0,43.790985576256105,0.8,1.9873922006226983,34.104253339623654,0.6,2.749196806736284,70.62592017644903,0.8,4.285855409903291,100.0,1.0,0.0
4,actuated,0,0,646.1328375580762,107.68880625967937,1000646.1328375582,142949.44754822258,490.6,13.478021978021978,60984.70202828309,1675.4039018759092,36.4,1.6852743218472448,75.3544332063641,22.2,29,1.6793075678549716,0.6098901098901099,75.35443320636412,100.0,6.0,0.8571428571428571,1.4354694714999852,0.0,7,100.0,1.0,0.0,100.0,1.0,0.0,17.297492725351162,0.2,5.781184683109608,100.0,1.0,0.0,50.183539719197654,0.8,4.267101617390289,60.0,1.0,0.0,100.0,1.0,0.0
5,actuated,0,0,433.441283232003,80.26690430222277,2788899.504903972,398414.21498628176,556.0,15.444444444444445,58212.53235996766,1617.0147877768795,36.0,1.561717733470145,64.79727919680867,22.2,27,1.5502796101878147,0.6166666666666667,64.79727919680869,100.0,5.4,0.7714285714285715,0.4524447014665784,0.0,7,100.0,1.0,0.0,100.0,1.0,0.0,33.58095437766082,1.0,3.1671129102660487,100.0,1.0,0.0,20.0,0.4,0.0,0.0,0.0,0.0,100.0,1.0,0.0
6,actuated,0,0,1191.2207049405988,186.12823514696856,401482.52536991675,57354.646481416676,667.6,17.117948717948718,61380.99201856712,1573.8715902196698,39.0,1.3955000990457012,59.72625353740633,26.2,24,1.4867657698765797,0.6717948717948717,59.72625353740633,100.0,4.8,0.6857142857142857,1.6588061074229363,0.0,7,100.0,1.0,0.0,100.0,1.0,0.0,9.08919494995473,0.4,4.656599163588173,100.0,1.0,0.0,8.994579811889594,0.4,6.955043588372381,0.0,0.0,0.0,100.0,1.0,0.0
7,actuated,0,0,914.8837722228045,138.6187533670916,2696.1620509889553,385.16600728413647,797.2,20.54639175257732,64990.60786906356,1675.0156667284423,38.8,1.5960533763597968,57.142857142857146,29.8,20,1.6840288300868973,0.7680412371134021,57.142857142857146,100.0,4.0,0.5714285714285714,0.0,0.0,7,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0
8,actuated,0,0,950.2287731329128,143.97405653528983,1598.7644836166548,228.3949262309507,869.8,20.417840375586856,71560.83306123747,1679.8317620008795,42.6,2.00304473588889,58.74537213443489,31.6,21,1.9984447397033545,0.7417840375586855,58.74537213443489,100.0,4.2,0.6,1.273508414745837,0.0,7,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,11.217604941044215,0.2,8.91455890322086,0.0,0.0,0.0,100.0,1.0,0.0
9,actuated,0,0,889.6861216820811,148.28102028034684,618451.8517485745,88350.26453551065,1031.4,23.44090909090909,72340.54041390332,1644.1031912250753,44.0,1.8404601298062444,72.9355569453892,34.8,28,2.3242323773057936,0.7909090909090909,72.9355569453892,100.0,5.6,0.7999999999999999,3.0292342244197843,0.0,7,100.0,1.0,0.0,100.0,1.0,0.0,10.916587915202172,0.2,9.160371425282296,100.0,1.0,0.0,0.1832137170737269,0.4,8.252569537516683,99.44909698544848,1.0,3.7916986081395105,100.0,1.0,0.0
