step,control_mode,phase,prev_phase,TotalTravelTime,AvgTravelTime,TotalTravelTime_Raw,AvgTravelTime_Raw,TotalWaitingTime,AvgWaitingTime,TotalCO2,AvgCO2,VehCount,AvgSpeed,AvgOccupancy,QueueLength,Throughput,SpeedStd,HaltRatio,det_occ_mean,det_occ_max,det_veh_sum,det_veh_mean,det_speed_mean,det_speed_min,n_detectors,d0_occ,d0_veh,d0_speed,d1_occ,d1_veh,d1_speed,d2_occ,d2_veh,d2_speed,d3_occ,d3_veh,d3_speed,d4_occ,d4_veh,d4_speed,d5_occ,d5_veh,d5_speed,d6_occ,d6_veh,d6_speed,d7_occ,d7_veh,d7_speed,d8_occ,d8_veh,d8_speed,d9_occ,d9_veh,d9_speed,d10_occ,d10_veh,d10_speed,d11_occ,d11_veh,d11_speed
0,actuated,0,0,1017.3887775920726,84.78239813267272,1017.3887775920726,84.78239813267272,235.8,2.9923857868020303,138155.75308394508,1753.2455975119933,78.8,1.7898350988143659,59.57312447139406,31.4,46,1.163840024387582,0.39847715736040606,59.573124471394046,100.0,9.2,0.7666666666666667,2.0629429925430105,0.0,12,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,25.131776409905342,0.6,3.716393923858731,36.37864829102142,0.6,4.55452372639029,100.0,1.0,0.0,27.488290501686095,0.8,4.240040739022327,14.870552127662506,0.8,3.9478616049229034,100.0,1.0,0.0,0.0,0.0,0.0,11.008226326453325,0.4,8.296495916321874,100.0,1.0,0.0
1,actuated,0,0,1670.955862777415,144.04791920494958,2276.1454000849976,189.67878334041646,413.8,5.264631043256998,135619.7493800419,1725.4421040717798,78.6,1.8546697293484946,64.06108492835062,43.4,51,1.7583498401098947,0.5521628498727735,64.06108492835062,100.0,10.2,0.85,2.391137292359556,0.0,12,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,23.34344201395794,0.8,5.527848920526315,25.607614152829115,0.8,6.148209982824005,100.0,1.0,0.0,11.441028297529101,0.8,5.71098703681691,20.627943699505806,0.8,5.3853124273899065,100.0,1.0,0.0,87.71299097638547,1.0,5.921289140757536,0.0,0.0,0.0,100.0,1.0,0.0
2,actuated,0,0,669.662270877391,72.78937726928164,26821.575734779828,2235.1313112316525,650.4,8.580474934036939,132520.69879609597,1748.2941793680204,75.8,2.269347590631453,61.450919853291715,51.4,42,2.3050379381571635,0.6781002638522428,61.450919853291715,100.0,8.399999999999999,0.7000000000000001,1.2220928863076568,0.0,12,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,13.010693471032084,0.8,7.205699669016031,24.40034476846847,0.6,7.459414966675849,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0
3,actuated,0,0,847.9600848410983,100.9476291477498,2090062.0881363768,174171.8406780314,921.2,12.348525469168901,123543.52969669066,1656.0794865508133,74.6,1.8226137631967847,65.28058478757113,57.8,49,2.064442699801188,0.774798927613941,65.28058478757112,100.0,9.799999999999999,0.8166666666666665,3.277460482641922,0.0,12,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,9.328190891796453,0.8,8.348631342013032,10.107003774543841,0.6,8.370178500565743,100.0,1.0,0.0,6.663879554747041,0.4,9.124468622263521,6.935228050641342,0.4,8.26202648859471,100.0,1.0,0.0,100.0,1.0,0.0,50.33271517912482,0.6,5.224220838266053,100.0,1.0,0.0
4,actuated,0,0,1404.5798529658996,167.21188725784518,7252478.183198145,604373.1819331787,1218.2,15.903394255874673,127617.37405720768,1666.023160015766,76.6,1.777976128709434,68.28024131016312,62.0,45,2.1587905315551597,0.8093994778067886,68.28024131016313,100.0,9.0,0.75,2.0979164891279742,0.0,12,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,2.665780367238426,0.4,8.223295228742064,5.207178129211627,0.4,8.248434899869778,100.0,1.0,0.0,0.0,0.0,0.0,11.48993722550756,0.2,8.703267740923847,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0
5,actuated,0,0,1021.3329649030284,113.48144054478092,4346163.19736961,362180.2664474675,1529.2,19.356962025316456,133048.79339516553,1684.161941710956,79.0,2.0147410394777983,68.15630942806706,64.0,47,2.383290381096059,0.810126582278481,68.15630942806706,100.0,9.4,0.7833333333333333,2.7617224927167405,0.0,12,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,6.903416990406299,0.4,8.538904207199813,2.61202792693922,0.4,7.913228050712496,100.0,1.0,0.0,7.578930674345656,0.2,8.024288539437572,0.7813375451135585,0.4,8.664249115251003,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0
6,actuated,0,0,972.8298135741821,124.721770971049,7139287.492972384,594940.6244143654,1846.0,22.903225806451612,129581.75666330561,1607.714102522402,80.6,1.625173988880268,67.3760796674101,67.2,44,1.9604840325105586,0.8337468982630273,67.3760796674101,100.0,8.8,0.7333333333333334,0.686714146984741,0.0,12,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.2,0.0,8.512956008921151,0.4,8.240569763816891,100.0,1.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0
7,actuated,0,0,752.5926471342348,99.02534830713616,3064352.553257921,255362.7127714934,2042.6,25.3424317617866,133274.3723899016,1653.528193423097,80.6,1.8925295689170245,63.9292759631005,65.4,43,2.438897683004551,0.8114143920595533,63.9292759631005,100.0,8.600000000000001,0.7166666666666667,2.1698285490429816,0.0,12,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,11.470181585787032,0.2,8.71825779322555,6.499634403724599,0.4,8.859888134431094,40.0,0.6,0.0,0.0,0.0,0.0,9.181495567694355,0.4,8.459796660859135,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0
8,actuated,0,0,568.3660744264132,86.11607188278988,4947420.547211381,412285.0456009484,2229.0,27.316176470588236,130078.37175641775,1594.0976930933548,81.6,1.6766261127265545,67.22276088079842,65.6,44,2.282335001076041,0.803921568627451,67.22276088079842,100.0,8.8,0.7333333333333334,2.3742962626851027,0.0,12,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,9.707818813995459,0.4,8.767289751116188,0.0,0.0,0.0,77.92096423332566,0.8,2.0725101335371128,9.156875856861006,0.4,8.822660134080799,9.887471665398948,0.2,8.829095133487137,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0
9,actuated,0,0,1289.526840967851,165.3239539702373,3642776.6553897215,303564.7212824768,2458.0,29.123222748815166,136281.5835052381,1614.7107050383659,84.4,1.5006245651304437,68.34415988733468,67.0,44,1.9175130906863769,0.7938388625592417,68.34415988733468,100.0,8.8,0.7333333333333334,1.3619860280926186,0.0,12,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,12.207628880264565,0.2,8.191598956752754,7.922289767751636,0.4,8.152233380358666,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0
