step,control_mode,phase,prev_phase,TotalTravelTime,AvgTravelTime,TotalTravelTime_Raw,AvgTravelTime_Raw,TotalWaitingTime,AvgWaitingTime,TotalCO2,AvgCO2,VehCount,AvgSpeed,AvgOccupancy,QueueLength,Throughput,SpeedStd,HaltRatio,det_occ_mean,det_occ_max,det_veh_sum,det_veh_mean,det_speed_mean,det_speed_min,n_detectors,d0_occ,d0_veh,d0_speed,d1_occ,d1_veh,d1_speed,d2_occ,d2_veh,d2_speed,d3_occ,d3_veh,d3_speed,d4_occ,d4_veh,d4_speed,d5_occ,d5_veh,d5_speed,d6_occ,d6_veh,d6_speed,d7_occ,d7_veh,d7_speed,d8_occ,d8_veh,d8_speed,d9_occ,d9_veh,d9_speed,d10_occ,d10_veh,d10_speed
0,random,0,0,359.13530225633934,39.903922472926595,1507440.8074414236,137040.0734037658,71.2,2.3421052631578947,59916.46120534653,1970.9362238600834,30.4,3.543143349962921,23.736096282212603,12.8,22,2.4543470092426993,0.42105263157894735,23.7360962822126,100.0,4.4,0.4,4.092506243150018,0.0,11,8.834703853100905,0.4,10.635494562912523,4.72146757006584,0.4,10.769452646654102,11.993657460019165,0.2,8.337740204216255,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,23.522687896391403,0.8,3.7878051916854547,12.024542324761285,0.6,11.487076069181857,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,random,0,0,682.8663811373947,69.68024297320353,1200682.8663811374,109152.98785283067,144.8,4.553459119496855,58808.960620326085,1849.3383842869837,31.8,2.93664779466623,23.294865406778573,17.6,14,2.562269162547935,0.5534591194968553,23.294865406778573,100.0,3.0,0.2727272727272727,0.4813759053339916,0.0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,16.243519474564323,0.4,5.295134958673907,0.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,40.0,0.6,0.0
2,random,0,0,676.3623942460368,73.51765154848228,1208949.4069702937,109904.49154275398,236.8,7.175757575757576,60956.563849885344,1847.168601511677,33.0,3.7683413922196585,20.611556176927195,19.8,15,3.4370503080383576,0.6,20.611556176927195,100.0,3.0,0.2727272727272727,2.65317349553757,0.0,11,0.0,0.2,0.0,20.0,0.2,6.3533561715452205,0.0,0.0,0.0,2.0086462525165416,0.4,11.69409954566509,0.0,0.0,0.0,100.0,1.0,0.0,4.718471693682602,0.2,11.137452733702958,0.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,random,0,0,679.2713630579204,77.18992762021823,2001374.1906814866,181943.1082437715,341.4,9.589887640449438,63583.132583438084,1786.0430500965754,35.6,2.6798153487764806,19.119036667062723,23.0,16,2.6456484956059803,0.6460674157303371,19.119036667062723,100.0,3.2,0.2909090909090909,2.032348311404614,0.0,11,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.548541919001252,0.4,11.563830066565428,100.0,1.0,0.0,0.0,0.2,0.0,5.760861418688705,0.2,10.792001358885322,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,random,0,0,755.8867500651011,83.98741667390011,2000755.8867500655,181886.8987954605,455.6,12.24731182795699,67442.01918445161,1812.9575049583766,37.2,2.4588247537164096,27.238087968198514,23.4,18,2.169014659505218,0.6290322580645161,27.238087968198514,100.0,3.6000000000000005,0.32727272727272727,2.164364303901424,0.0,11,0.0,0.0,0.0,71.50949616353614,0.8,5.365980559762244,23.8289974534257,0.4,6.728959526773545,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,4.280474033221822,0.2,11.713067256379874,0.0,0.2,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,random,0,0,570.2564736538604,71.28205920673255,2830232.766334556,257293.887848596,580.4,15.602150537634408,64014.92534872737,1720.8313265786928,37.2,2.444257284811181,40.588100218986625,26.8,24,2.329530617635168,0.7204301075268817,40.588100218986625,100.0,4.800000000000001,0.43636363636363634,0.5688346482169855,0.0,11,46.469102408852905,0.6,6.25718113038684,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,random,3,0,1084.4458315799816,129.1006942357121,2601084.4458315796,236462.22234832542,718.6,17.028436018957347,73648.50077579256,1745.2251368671225,42.2,2.4689510723365986,46.442790497009135,29.2,26,2.6759295512563375,0.6919431279620853,46.44279049700913,100.0,5.2,0.4727272727272727,0.8362766778282268,0.0,11,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,10.870695467100404,0.2,9.199043456110495,0.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,random,3,3,1163.3688492284716,129.26320546983018,2001163.3688492284,181923.94262265714,869.0,20.11574074074074,73727.12857528367,1706.646494798233,43.2,2.0523935319401048,46.743135780381266,32.0,30,2.3390661139683036,0.7407407407407407,46.743135780381266,100.0,6.000000000000001,0.5454545454545454,3.0560896185811455,0.0,11,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,4.513564013198561,0.4,10.88214580602078,100.0,1.0,0.0,1.1147038501758288,0.4,11.033768289443108,8.546225720819507,0.2,11.70107170892871,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,random,3,3,564.9729456065171,78.46846466757182,3103079.0644670255,282098.0967697296,1032.2,23.24774774774775,76627.76856832819,1725.850643430815,44.4,1.9716931465533787,45.45454545454545,33.6,25,2.4661416417052857,0.7567567567567568,45.45454545454545,100.0,5.0,0.45454545454545453,0.0,0.0,11,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,random,3,3,932.0657691548195,122.64023278352889,3271607.8200965477,297418.8927360498,1205.2,24.59591836734694,83199.93523399705,1697.9578619183071,49.0,2.045483683990786,46.069688580852194,36.6,29,2.570009981715536,0.746938775510204,46.069688580852194,100.0,5.800000000000001,0.5272727272727272,2.0933622482910086,0.0,11,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,3.653473736147248,0.4,11.423442903254186,3.1131006532268657,0.4,11.603541827946907,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
