step,control_mode,phase,prev_phase,TotalTravelTime,AvgTravelTime,TotalTravelTime_Raw,AvgTravelTime_Raw,TotalWaitingTime,AvgWaitingTime,TotalCO2,AvgCO2,VehCount,AvgSpeed,AvgOccupancy,QueueLength,Throughput,SpeedStd,HaltRatio,det_occ_mean,det_occ_max,det_veh_sum,det_veh_mean,det_speed_mean,det_speed_min,n_detectors,d0_occ,d0_veh,d0_speed,d1_occ,d1_veh,d1_speed,d2_occ,d2_veh,d2_speed,d3_occ,d3_veh,d3_speed
0,random,0,0,167.8377410724655,41.95943526811637,167.8377410724655,41.95943526811637,36.2,1.989010989010989,35566.84273571524,1954.2221283360022,18.2,3.063833124523101,32.19712180031067,4.4,13,1.7911009023176154,0.24175824175824176,32.19712180031067,100.0,2.6,0.65,4.0367000026001305,0.0,4,11.101649279238188,0.4,3.4448195569280156,8.782454948236023,0.8,3.9077341316490584,8.904382973768463,0.4,8.794246321823449,100.0,1.0,0.0
1,random,0,0,176.58477876149698,44.146194690374244,176.58477876149698,44.146194690374244,60.0,3.7037037037037037,32550.853405845955,2009.3119386324665,16.2,3.5406509382027345,34.250781486886694,5.6,11,2.6987006135782465,0.345679012345679,34.250781486886694,80.0,2.4000000000000004,0.6000000000000001,4.429206945717858,0.0,4,10.159021642834887,0.2,9.843467561714425,22.4808208489884,0.6,5.888718623525481,80.0,0.8,0.0,24.36328345572349,0.8,1.984641597631525
2,random,0,0,201.77639672563086,50.444099181407715,201.77639672563086,50.444099181407715,86.4,5.2682926829268295,30167.348771494995,1839.472486066768,16.4,2.6396484812944245,55.84581364055204,6.2,14,1.6294481208717733,0.3780487804878049,55.84581364055204,100.0,2.8,0.7,1.777614249011294,0.0,4,0.0,0.0,0.0,23.38325456220815,0.8,7.110456996045176,100.0,1.0,0.0,100.0,1.0,0.0
3,random,0,0,276.16821106040885,69.04205276510221,276.16821106040885,69.04205276510221,124.4,7.068181818181818,30426.4055325703,1728.7730416233126,17.6,2.6549977836248373,51.8056865031042,9.4,13,2.0282143270257587,0.5340909090909091,51.8056865031042,100.0,2.6,0.65,1.888352395428733,0.0,4,0.0,0.0,0.0,7.222746012416792,0.6,7.553409581714932,100.0,1.0,0.0,100.0,1.0,0.0
4,random,0,0,209.5399766044499,52.38499415111247,209.5399766044499,52.38499415111247,176.8,8.84,34980.054256051,1749.00271280255,20.0,3.297521007090073,62.98851861433256,11.8,14,3.0116929498258855,0.59,62.98851861433256,100.0,2.8,0.7,4.190773403825442,0.0,4,10.491305041683745,0.2,9.531702643539859,41.462769415646505,0.6,7.2313909717619085,100.0,1.0,0.0,100.0,1.0,0.0
5,random,0,0,368.33393967466924,92.08348491866731,368.33393967466924,92.08348491866731,241.2,10.963636363636363,36194.93289408089,1645.2242224582221,22.0,1.430024839023484,60.91631295394122,14.8,15,0.9141943301942502,0.6727272727272727,60.91631295394123,100.0,3.2,0.8,1.724660189341032,0.0,4,40.0,0.6,0.03996395275988865,3.6652518157649183,0.6,6.858676804604239,100.0,1.0,0.0,100.0,1.0,0.0
6,random,2,0,402.47671553621547,100.61917888405387,402.47671553621547,100.61917888405387,124.2,5.353448275862069,38729.74630305596,1669.3856165110328,23.2,1.2069440384430803,60.0,11.6,14,0.5545899734407049,0.5,60.0,100.0,2.8,0.7,0.0,0.0,4,0.0,0.0,0.0,100.0,1.0,0.0,80.0,1.0,0.0,60.0,0.8,0.0
7,random,2,2,197.7188383337944,49.4297095834486,197.7188383337944,49.4297095834486,61.0,2.652173913043478,43569.49737885519,1894.3259729937038,23.0,1.9269560920720914,43.402735050500496,6.0,12,0.3085630351717037,0.2608695652173913,43.402735050500496,100.0,2.4,0.6,1.5201736767345233,0.0,4,2.904762270067067,0.2,1.8244558802817616,100.0,1.0,0.0,37.00744244041175,0.6,2.0386158334068094,33.698735491523166,0.6,2.217622993249522
8,random,2,2,347.8317389865876,91.53466815436516,624.5768544939435,156.14421362348588,85.4,3.881818181818182,41532.491690867224,1887.8405314030556,22.0,2.531897037739809,65.51081319600215,6.4,17,1.3045924827581683,0.2909090909090909,65.51081319600215,100.0,3.4000000000000004,0.8500000000000001,2.189426633505913,0.0,4,100.0,1.0,0.0,100.0,1.0,0.0,34.210724931370464,0.6,4.330000693682686,27.832527852638123,0.8,4.427705840340967
9,random,2,2,373.96680937551787,93.49170234387947,373.96680937551787,93.49170234387947,127.4,5.539130434782609,37580.86117988154,1633.9504860818063,23.0,2.065553356885593,73.56007936840513,10.6,18,1.3988412075022267,0.4608695652173913,73.56007936840513,100.0,3.5999999999999996,0.8999999999999999,2.3437771152200657,0.0,4,100.0,1.0,0.0,100.0,1.0,0.0,59.91171406406238,0.8,3.9367236444150664,34.32860340955813,0.8,5.438384816465197
