step,control_mode,phase,prev_phase,TotalTravelTime,AvgTravelTime,TotalTravelTime_Raw,AvgTravelTime_Raw,TotalWaitingTime,AvgWaitingTime,TotalCO2,AvgCO2,VehCount,AvgSpeed,AvgOccupancy,QueueLength,Throughput,SpeedStd,HaltRatio,det_occ_mean,det_occ_max,det_veh_sum,det_veh_mean,det_speed_mean,det_speed_min,n_detectors,d0_occ,d0_veh,d0_speed,d1_occ,d1_veh,d1_speed,d2_occ,d2_veh,d2_speed,d3_occ,d3_veh,d3_speed,d4_occ,d4_veh,d4_speed,d5_occ,d5_veh,d5_speed,d6_occ,d6_veh,d6_speed,d7_occ,d7_veh,d7_speed
0,random,0,0,295.4841525251118,36.93551906563898,295.4841525251118,36.93551906563898,75.8,1.857843137254902,77858.37799409677,1908.2935782866855,40.8,2.867032913429161,47.07214035121524,11.2,34,0.9847608312985854,0.27450980392156865,47.07214035121524,100.0,6.8,0.8500000000000001,4.0689946854372465,0.0,8,100.0,1.0,0.0,78.5749704537119,0.8,4.195113433391019,31.838417055778905,1.0,3.778350988818413,20.51116593944556,0.8,3.864785120950902,14.175925695068372,0.8,3.8316527110383634,23.549365409848804,1.0,4.014014583573622,95.72582032781355,1.0,4.415200755343803,12.201457928054822,0.4,8.452839890381846
1,random,1,0,547.642176559363,70.21053545632859,1286.9554770717582,160.86943463396977,105.4,2.4626168224299065,75518.2058017535,1764.4440607886331,42.8,2.2784318579073934,68.35440035696652,15.6,33,1.1905135219816108,0.3644859813084112,68.35440035696652,100.0,6.6,0.825,2.866722488297172,0.0,8,100.0,1.0,0.0,100.0,1.0,0.0,70.2198171192785,0.8,4.691402138373299,39.88065767458977,0.8,5.635459538094962,36.12617919063524,0.8,5.400630334944134,0.6085488712287201,0.2,7.206287894964979,100.0,1.0,0.0,100.0,1.0,0.0
2,random,1,1,582.7900888871812,72.84876111089766,582.7900888871812,72.84876111089766,48.6,1.0848214285714286,78482.15892405863,1751.8339045548803,44.8,1.8376063148124704,55.1030901956389,13.4,29,0.7577584711069818,0.29910714285714285,55.10309019563891,100.0,5.8,0.725,1.0014350740633542,0.0,8,40.0,0.6,0.0,22.938616013383637,0.6,1.7251712194951525,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,14.666838373710789,0.4,4.79370953439215,23.219267178016878,0.6,1.492599838619531,40.0,0.6,0.0
3,random,0,1,354.8730607806154,44.359132597576924,354.8730607806154,44.359132597576924,20.4,0.45739910313901344,76937.79815996598,1725.0627390126904,44.6,2.3021051191169484,66.61933874922934,6.0,35,0.7164447428827266,0.13452914798206278,66.61933874922934,100.0,6.999999999999999,0.875,1.4555849397687788,0.0,8,58.70750004696589,0.8,2.766564625842259,41.59220418776556,0.8,3.3443399584798947,80.0,1.0,0.0,80.0,1.0,0.0,100.0,1.0,0.0,80.0,1.0,0.0,58.80046950535842,0.8,3.5989341152058465,33.85453625374481,0.6,1.9348408186222312
4,random,2,0,435.9943828631075,54.499297857888436,435.9943828631075,54.499297857888436,5.4,0.11739130434782609,73804.7625455767,1604.4513596864501,46.0,1.8454801106338738,61.319427810656464,4.8,29,0.5587484566233789,0.10434782608695652,61.319427810656464,100.0,5.8,0.7250000000000001,1.2641936289523361,0.0,8,80.0,1.0,0.0,100.0,1.0,0.0,47.579359307442246,0.6,1.5350252360002337,51.407723372786904,0.6,2.184794373654471,20.0,0.4,0.0,38.468792143107464,0.4,1.7008032480136583,100.0,1.0,0.0,53.099547661915096,0.8,4.692926173950325
5,random,2,2,873.114724270606,111.93778516289821,1424.583192155035,178.07289901937938,39.8,0.8223140495867769,79110.8046666515,1634.5207575754443,48.4,1.4416917814391386,57.70353733815309,13.8,27,0.7710951142593611,0.28512396694214875,57.70353733815309,100.0,5.3999999999999995,0.675,1.0859964254146337,0.0,8,4.875493615178357,0.2,1.4703584758426977,18.445952583256826,0.4,2.1001073571789326,100.0,1.0,0.0,100.0,1.0,0.0,91.05307345910973,1.0,1.5354001385499707,100.0,1.0,0.0,40.0,0.6,0.0,7.253779047679814,0.2,3.5821054317454686
6,random,3,2,580.7440045316928,82.96342921881326,3999.4308436497704,499.9288554562213,99.4,1.9490196078431372,83103.77163639125,1629.4857183606127,51.0,1.4230379950753436,76.2281102473893,19.8,35,0.896726171652574,0.38823529411764707,76.2281102473893,100.0,7.0,0.875,1.058578187166292,0.0,8,53.92177511286775,0.8,3.5272172349628055,54.69608516895619,0.8,3.406746573096583,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,81.20702169729043,1.0,1.5346616892709473,20.0,0.4,0.0
7,random,2,3,635.898978533668,79.4873723167085,635.898978533668,79.4873723167085,32.0,0.6083650190114068,88063.86312555667,1674.217930143663,52.6,1.5813181923220436,53.774795105304214,9.6,29,0.8723038831642638,0.18250950570342206,53.77479510530421,100.0,5.8,0.7250000000000001,1.351346633119619,0.0,8,60.0,0.8,0.0,80.0,1.0,0.0,100.0,1.0,0.0,32.215538306800795,0.6,1.7580577227223066,31.27412933533492,0.6,2.0176474576143857,31.442399199502233,0.6,1.8750403157492022,80.0,1.0,0.0,15.26629400079571,0.2,5.160027568871057
8,random,3,2,526.0707055976625,65.75883819970781,526.0707055976625,65.75883819970781,34.4,0.6142857142857143,87803.9106509567,1567.9269759099411,56.0,1.5326297958552764,61.353671106615465,11.8,28,0.5445256125395297,0.21071428571428572,61.35367110661548,100.0,5.6,0.7,0.6687420139876099,0.0,8,26.38876065521856,0.4,1.0386052058796387,22.952126121599576,0.4,1.3711999349556314,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,19.065044611241433,0.2,1.3316897514902613,22.423437464864264,0.6,1.608441219575348
9,random,0,3,864.0645770192947,113.69270750253878,1463.851153979939,182.98139424749237,60.6,1.0520833333333333,86561.45162181932,1502.8029795454743,57.6,1.064336124718745,75.0,18.4,34,0.5064552766405308,0.3194444444444444,75.0,100.0,6.799999999999999,0.8500000000000001,0.0,0.0,8,100.0,1.0,0.0,100.0,1.0,0.0,60.0,0.8,0.0,20.0,0.4,0.0,80.0,1.0,0.0,40.0,0.6,0.0,100.0,1.0,0.0,100.0,1.0,0.0
