step,control_mode,phase,prev_phase,TotalTravelTime,AvgTravelTime,TotalTravelTime_Raw,AvgTravelTime_Raw,TotalWaitingTime,AvgWaitingTime,TotalCO2,AvgCO2,VehCount,AvgSpeed,AvgOccupancy,QueueLength,Throughput,SpeedStd,HaltRatio,det_occ_mean,det_occ_max,det_veh_sum,det_veh_mean,det_speed_mean,det_speed_min,n_detectors,d0_occ,d0_veh,d0_speed,d1_occ,d1_veh,d1_speed,d2_occ,d2_veh,d2_speed,d3_occ,d3_veh,d3_speed,d4_occ,d4_veh,d4_speed
0,random,0,0,160.8079506957729,32.161590139154576,160.8079506957729,32.161590139154576,1.4,0.05426356589147287,48558.55137517702,1882.1143943867062,25.8,2.9519556072498916,30.872002466578188,1.4,19,0.7123244800537022,0.05426356589147287,30.87200246657818,54.3033393481187,3.8,0.76,4.960347541868876,3.5795544055331154,5,28.932061611086795,0.8,4.548803330447368,11.843028238658917,0.8,4.124917938133522,11.350139393535414,0.2,8.81046448266142,54.3033393481187,1.0,3.5795544055331154,47.93144374149108,1.0,3.737997552568952
1,random,0,0,247.97826294961277,49.59565258992255,247.97826294961277,49.59565258992255,14.8,0.5736434108527132,50171.572677705604,1944.63459991107,25.8,2.619444178498727,47.59188962110317,5.2,16,1.2702480786294978,0.20155038759689922,47.59188962110318,100.0,3.2,0.64,2.210743025485109,0.0,5,25.07416094813607,0.6,5.466118648056224,12.885287157379821,0.6,5.58759647936932,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0
2,random,0,0,221.29327989936536,44.25865597987307,221.29327989936536,44.25865597987307,51.2,2.1333333333333333,48678.64408657563,2028.2768369406513,24.0,3.410788418991921,46.638207527537816,8.8,20,1.9684411561636355,0.36666666666666664,46.638207527537816,100.0,4.0,0.8,4.363978688511443,0.0,5,17.167906597761373,0.8,6.694985566503696,14.481762108699456,0.8,6.797797338911957,1.5413689312282486,0.4,8.327110537141563,100.0,1.0,0.0,100.0,1.0,0.0
3,random,0,0,481.933540350594,100.40282090637375,942.659212029194,188.5318424058388,101.8,4.138211382113822,42500.0634506368,1727.644855716943,24.6,2.5051963552659573,56.29896295903421,12.4,18,1.9534616617173313,0.5040650406504065,56.29896295903421,100.0,3.6,0.72,2.79663016164024,0.0,5,15.366503502713158,0.6,8.151682263606949,66.12831129245791,1.0,5.831468544594249,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0
4,random,0,0,868.8807027680416,173.77614055360831,868.8807027680416,173.77614055360831,174.6,6.8203125,44269.1644770097,1729.2642373831914,25.6,1.7338823295688905,81.77181780650956,16.8,22,1.9944975907916749,0.65625,81.77181780650955,100.0,4.4,0.8800000000000001,3.0985393827842365,0.0,5,20.912021241203433,0.4,9.566293665665787,100.0,1.0,0.0,87.9470677913443,1.0,5.9264032482553946,100.0,1.0,0.0,100.0,1.0,0.0
5,random,1,0,485.3423895929267,97.06847791858533,485.3423895929267,97.06847791858533,137.4,5.585365853658536,45110.75686902436,1833.7706044318845,24.6,1.891664430780051,72.43427583966673,11.8,21,1.3543877871645162,0.4796747967479675,72.43427583966673,100.0,4.4,0.8800000000000001,0.3375689712276299,0.0,5,40.0,0.6,0.0,22.171379198333625,0.8,1.6878448561381496,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0
6,random,1,1,452.2182701352822,94.21213961151713,652.5026827541747,130.50053655083494,89.4,3.7563025210084033,42994.2428445425,1806.4807917875003,23.8,2.193135276093892,55.15219980944448,7.8,18,1.6141056614370997,0.3277310924369748,55.15219980944448,100.0,3.6000000000000005,0.7200000000000001,1.8906159079670797,0.0,5,18.196614232608113,0.2,5.49552783400778,100.0,1.0,0.0,100.0,1.0,0.0,33.293348328653565,0.6,2.01242848750495,24.271036485960735,0.8,1.9451232183226685
7,random,1,1,363.4393354303931,72.68786708607863,363.4393354303931,72.68786708607863,113.2,5.289719626168225,40083.37845607613,1873.0550680409403,21.4,2.3370029903720417,45.957622585362515,7.8,18,1.549141017981925,0.3644859813084112,45.957622585362515,100.0,3.6000000000000005,0.7200000000000001,3.210364923636001,0.0,5,11.275668850271359,0.2,8.868653498776121,80.0,1.0,0.0,100.0,1.0,0.0,12.90388556878952,0.6,3.5014496884710438,25.608558507751695,0.8,3.68172143093284
8,random,1,1,252.4475719343912,50.48951438687824,252.4475719343912,50.48951438687824,126.8,6.096153846153846,35323.09423460046,1698.2256843557914,20.8,2.691215945539464,49.31439928162672,8.4,16,1.6550051875366913,0.40384615384615385,49.31439928162672,100.0,3.2,0.64,2.37971946696127,0.0,5,0.0,0.0,0.0,51.30350804145337,0.6,2.1007831633854788,100.0,1.0,0.0,45.254262309834985,0.8,4.681315928304534,50.014226056845246,0.8,5.116498243116336
9,random,1,1,438.28009666958985,87.65601933391797,438.28009666958985,87.65601933391797,186.0,8.157894736842104,38474.080458627264,1687.4596692380378,22.8,1.6676375299332096,82.42054678417914,14.6,21,1.3465166034612657,0.6403508771929824,82.42054678417912,100.0,4.2,0.8400000000000001,1.6525191853941028,0.0,5,12.102733920895616,0.2,8.262595926970514,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0
