step,control_mode,phase,prev_phase,TotalTravelTime,AvgTravelTime,TotalTravelTime_Raw,AvgTravelTime_Raw,TotalWaitingTime,AvgWaitingTime,TotalCO2,AvgCO2,VehCount,AvgSpeed,AvgOccupancy,QueueLength,Throughput,SpeedStd,HaltRatio,det_occ_mean,det_occ_max,det_veh_sum,det_veh_mean,det_speed_mean,det_speed_min,n_detectors,d0_occ,d0_veh,d0_speed,d1_occ,d1_veh,d1_speed,d2_occ,d2_veh,d2_speed,d3_occ,d3_veh,d3_speed,d4_occ,d4_veh,d4_speed,d5_occ,d5_veh,d5_speed,d6_occ,d6_veh,d6_speed,d7_occ,d7_veh,d7_speed,d8_occ,d8_veh,d8_speed,d9_occ,d9_veh,d9_speed,d10_occ,d10_veh,d10_speed,d11_occ,d11_veh,d11_speed
0,mixed_20,0,0,929.8080267809773,89.40461795970936,152734.06043359882,12727.838369466568,56.6,3.0106382978723403,31552.9757152789,1678.349772089303,18.8,3.4467167233947698,0.6397869105653816,7.6,4,4.001886010892608,0.40425531914893614,0.6397869105653816,7.677442926784579,0.8,0.06666666666666667,0.6837989137818415,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.677442926784579,0.4,8.205586965382098,0.0,0.2,0.0
1,mixed_20,0,0,394.19104263775745,41.06156694143307,1964033.8700586348,163669.4891715529,97.2,5.34065934065934,34010.11397114289,1868.687580832027,18.2,4.186030823568118,1.9159609852527855,9.8,3,4.822600033243975,0.5384615384615384,1.9159609852527855,11.815184025687415,0.6000000000000001,0.05000000000000001,1.434480886184602,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,11.815184025687415,0.2,8.463685354590314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.176347797346011,0.4,8.750085279624907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,mixed_20,0,0,761.0325919526416,79.27422832840017,2203420.6165640582,183618.38471367152,142.4,7.0495049504950495,36356.706401449264,1799.8369505667954,20.2,3.3804969692006934,7.3479111954129195,10.4,9,4.313986555371231,0.5148514851485149,7.3479111954129195,72.16380357887772,1.8000000000000003,0.15000000000000002,2.562553800939591,0.0,12,1.7217776338128488,0.4,8.62906168634072,72.16380357887772,0.8,5.040378444574884,0.0,0.0,0.0,11.364623137238254,0.2,8.799235908873372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.924729995026212,0.4,8.281969571486114
3,mixed_20,0,0,957.0080424406988,101.80936621709562,1651745.2798496713,137645.4399874726,193.4,8.408695652173913,38110.983833426886,1656.9992971055167,23.0,3.405725481140668,15.453585986264974,13.4,11,4.645602053833992,0.5826086956521739,15.453585986264974,74.18913500895997,2.4,0.19999999999999998,1.1483826147310767,0.0,12,60.0,0.6,0.0,40.0,0.8,0.0,0.0,0.0,0.0,11.253896826219716,0.2,8.885810981225326,0.0,0.0,0.0,74.18913500895997,0.8,4.894780395547594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,mixed_20,0,0,704.5367936926834,74.95072273326419,2311688.8618836487,192640.73849030407,270.0,10.887096774193548,45089.279253678054,1818.1160989386312,24.8,3.9621894351378284,18.782879138758656,16.4,15,4.851325721135614,0.6612903225806451,18.78287913875866,100.0,3.0,0.25,2.162052076170221,0.0,12,100.0,1.0,0.0,0.0,0.0,0.0,3.2461806779244284,0.4,8.15316849304363,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,10.848434150546495,0.4,8.961377897020428,0.0,0.0,0.0,0.0,0.0,0.0,11.299934836632985,0.2,8.83007852397859,0.0,0.0,0.0,0.0,0.0,0.0
5,mixed_20,0,0,862.6962607264101,91.7761979496181,1295126.4165846792,107927.20138205659,353.8,13.201492537313433,46300.60196145909,1727.634401546981,26.8,2.593567563156937,21.562798693290404,18.2,18,3.680955534423701,0.6791044776119403,21.562798693290404,100.0,3.6,0.3,2.0611795159457604,0.0,12,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,8.854725248252748,0.4,8.481956776976586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,8.172713650919832,0.4,8.579654842149466,41.726145420312264,0.6,7.672542572223073
6,mixed_20,0,0,791.6086191337243,94.23912132544336,1968960.1675174818,164080.01395979014,448.4,16.246376811594203,44719.08101665014,1620.2565585742805,27.6,2.3399544693643013,25.60366970746311,20.0,17,3.729919450759952,0.7246376811594203,25.60366970746311,100.0,3.4,0.2833333333333333,0.7197512021521106,0.0,12,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.244036489557288,0.4,8.637014425825328,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0
7,mixed_20,0,0,886.7394522189985,98.52660580211095,2167577.2485698108,180631.43738081757,555.4,17.35625,53329.69742550763,1666.5530445471134,32.0,2.69988631094343,28.504096864725597,23.4,18,3.9901763488851785,0.73125,28.504096864725597,100.0,3.6,0.3,0.607688661895857,0.0,12,100.0,1.0,0.0,42.04916237670716,0.6,7.292263942750284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0
8,mixed_20,2,0,952.5025602115054,103.53288697951146,2140258.9240323617,178354.91033603015,603.0,18.272727272727273,56472.29685652015,1711.281722924853,33.0,2.649909816769335,33.6113692408901,22.6,25,3.8422711890980583,0.6848484848484848,33.6113692408901,100.0,5.0,0.4166666666666667,1.345845105727885,0.0,12,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,31.451210477441123,0.6,7.736330121521851,100.0,1.0,0.0,11.885220413240063,0.2,8.413811147212769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.8,0.0
9,mixed_20,2,2,817.9963974716213,90.88848860795792,2389538.2155778143,199128.18463148453,706.2,21.143712574850298,56517.31321962096,1692.135126335957,33.4,1.832634640994229,29.682483462822237,23.8,20,2.736685835388433,0.7125748502994012,29.682483462822233,100.0,4.0,0.3333333333333333,1.7134701655425235,0.0,12,100.0,1.0,0.0,100.0,1.0,0.0,6.0000526614629734,0.2,6.217948951810047,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.71093445248687,0.6,6.2811505748658645,0.0,0.0,0.0,3.4788144399169596,0.2,8.062542459834368
